"ID","mapZoneId","pos0","pos1","flags"
40682,28,779,487,1
40683,28,778,486,1
40684,28,779,486,1
40685,28,777,485,1
40686,28,776,485,1
40687,28,776,486,1
40688,28,775,485,1
40689,28,774,485,1
40690,50,888,474,1
40691,28,777,486,1
40692,28,778,485,1
40693,28,777,483,1
40694,28,777,482,1
40695,28,777,481,1
40696,28,777,480,1
40697,28,777,479,1
40698,28,777,478,1
40699,28,777,484,1
40700,28,776,484,1
40701,28,776,483,1
40702,28,776,482,1
40703,28,776,481,1
40704,28,776,480,1
40705,28,776,479,1
40706,28,775,480,1
40707,28,775,481,1
40708,28,775,482,1
40709,28,775,479,1
40710,28,775,483,1
40711,28,775,484,1
40712,28,774,480,1
40713,28,774,481,1
40714,28,773,480,1
40715,28,781,484,1
40716,28,780,484,1
40717,50,886,475,1
40718,28,780,483,1
40719,28,772,480,1
40720,28,772,481,1
40721,28,773,481,1
40722,28,774,482,1
40723,28,773,482,1
40724,28,774,483,1
40725,28,774,484,1
40726,28,773,484,1
40727,28,773,483,1
40728,28,772,482,1
40729,28,772,483,1
40730,50,885,475,1
40731,50,888,475,1
40732,50,890,475,1
40733,28,774,479,1
40734,28,773,479,1
40735,28,775,478,1
40736,28,777,477,1
40737,28,776,478,1
40738,28,778,477,1
40739,28,779,492,1
40740,28,778,493,1
40741,28,779,491,1
40742,28,780,492,1
40743,28,780,491,1
40744,28,780,490,1
40745,28,774,492,1
40746,28,774,493,1
40747,28,776,492,1
40748,28,773,491,1
40749,28,772,491,1
40750,28,775,493,1
40751,28,774,494,1
40752,28,771,492,1
40753,28,778,487,1
40754,50,891,475,1
40755,50,889,475,1
40756,50,890,476,1
40757,28,781,490,1
40758,28,781,489,1
40759,28,781,486,1
40760,28,781,485,1
40761,50,892,476,1
40762,28,781,488,1
40763,28,781,487,1
40764,28,778,478,1
40765,28,779,478,1
40766,28,778,479,1
40767,28,779,479,1
40768,28,779,480,1
40769,28,780,482,1
40770,28,781,483,1
40771,28,780,486,1
40772,28,780,487,1
40773,28,780,488,1
40774,28,780,489,1
40775,28,780,485,1
40776,28,779,484,1
40777,28,779,483,1
40778,28,779,485,1
40779,28,779,482,1
40780,28,779,481,1
40781,28,778,481,1
40782,28,778,480,1
40783,28,778,482,1
40784,28,778,483,1
40785,28,778,484,1
40786,50,892,475,1
40787,50,893,475,1
40788,50,894,477,1
40789,28,786,498,1
40790,28,786,497,1
40791,28,787,497,1
40792,28,787,498,1
40793,28,789,497,1
40794,28,787,496,1
40795,28,788,497,1
40796,28,788,498,1
40797,28,785,501,1
40798,28,784,502,1
40799,28,785,502,1
40800,28,784,503,1
40801,28,783,502,1
40802,28,785,503,1
40803,28,786,502,1
40804,28,786,503,1
40805,28,787,501,1
40806,28,786,504,1
40807,28,790,496,1
40808,28,789,496,1
40809,28,788,496,1
40810,28,789,495,1
40811,28,789,494,1
40812,28,790,495,1
40813,28,790,497,1
40814,28,791,494,1
40815,28,792,495,1
40816,28,792,496,1
40817,28,795,492,1
40818,28,792,494,1
40819,28,793,494,1
40820,28,793,495,1
40821,28,792,493,1
40822,28,793,493,1
40823,28,791,493,1
40824,28,793,492,1
40825,28,794,493,1
40826,28,794,494,1
40827,28,794,492,1
40828,28,795,493,1
40829,28,790,494,1
40830,50,895,475,1
40831,50,895,476,1
40832,50,895,478,1
40833,50,895,480,1
40834,50,895,479,1
40835,50,895,477,1
40836,50,894,475,1
40837,28,795,495,1
40838,28,795,494,1
40839,28,795,496,1
40840,28,794,496,1
40841,28,794,495,1
40842,50,894,476,1
40843,50,894,478,1
40844,50,893,476,1
40845,50,891,476,1
40846,50,892,477,1
40847,50,894,479,1
40848,50,893,477,1
40849,50,895,481,1
40850,50,895,482,1
40851,50,894,480,1
40852,28,788,504,1
40853,28,789,504,1
40854,28,788,505,1
40855,28,787,504,1
40856,28,789,505,1
40857,50,894,481,1
40858,50,894,482,1
40859,28,790,505,1
40860,50,894,483,1
40861,28,790,504,1
40862,28,791,505,1
40863,50,893,483,1
40864,50,893,484,1
40865,50,893,485,1
40866,50,892,486,1
40867,50,892,485,1
40868,85,772,541,2
40869,85,771,540,2
40870,28,788,495,1
40871,28,791,495,1
40872,28,791,496,1
40873,85,772,540,2
40874,50,895,483,1
40875,50,895,487,1
40876,50,895,488,1
40877,50,895,489,1
40878,50,894,484,1
40879,50,895,484,1
40880,50,894,487,1
40881,50,894,488,1
40882,50,894,489,1
40883,50,895,486,1
40884,50,894,486,1
40885,50,895,485,1
40886,50,894,485,1
40887,50,895,490,1
40888,50,895,492,1
40889,50,894,492,1
40890,50,893,492,1
40891,50,892,492,1
40892,50,893,491,1
40893,50,894,491,1
40894,50,894,490,1
40895,50,895,491,1
40896,50,893,490,1
40897,50,893,489,1
40898,50,893,488,1
40899,50,893,487,1
40900,50,893,486,1
40901,85,770,540,2
40902,85,773,539,2
40903,50,892,491,1
40904,50,890,492,1
40905,85,773,538,2
40906,50,891,491,1
40907,85,772,537,2
40908,85,773,537,2
40909,50,886,485,1
40910,50,886,484,1
40911,50,888,476,1
40912,28,787,502,1
40913,28,787,503,1
40914,28,788,502,1
40915,28,789,502,1
40916,28,789,503,1
40917,28,788,503,1
40918,50,887,476,1
40919,50,886,477,1
40920,28,776,495,1
40921,28,778,496,1
40922,28,777,496,1
40923,28,779,494,1
40924,28,779,495,1
40925,28,779,493,1
40926,28,780,496,1
40927,28,778,495,1
40928,28,777,495,1
40929,28,778,494,1
40930,28,777,494,1
40931,28,779,496,1
40932,28,778,497,1
40933,28,779,497,1
40934,28,785,497,1
40935,28,780,497,1
40936,28,780,498,1
40937,28,779,498,1
40938,28,781,496,1
40939,28,781,497,1
40940,28,782,496,1
40941,28,782,497,1
40942,28,783,495,1
40943,28,783,496,1
40944,28,784,496,1
40945,28,785,496,1
40946,28,784,497,1
40947,28,784,498,1
40948,28,783,497,1
40949,28,783,498,1
40950,28,782,498,1
40951,28,782,499,1
40952,28,781,498,1
40953,28,787,499,1
40954,28,781,499,1
40955,28,780,499,1
40956,28,780,500,1
40957,28,779,499,1
40958,28,781,500,1
40959,28,780,501,1
40960,28,779,500,1
40961,28,780,502,1
40962,28,786,501,1
40963,28,781,501,1
40964,28,781,502,1
40965,28,782,502,1
40966,28,782,503,1
40967,28,782,501,1
40968,28,782,500,1
40969,28,783,500,1
40970,28,783,501,1
40971,28,783,499,1
40972,28,784,500,1
40973,28,784,501,1
40974,28,784,499,1
40975,28,785,499,1
40976,28,785,500,1
40977,28,785,498,1
40978,28,786,499,1
40979,28,786,500,1
40980,28,750,499,1
40981,28,748,498,1
40982,28,749,498,1
40983,28,747,495,1
40984,28,747,497,1
40985,28,747,496,1
40986,28,741,489,1
40987,28,741,488,1
40988,28,741,485,1
40989,28,742,486,1
40990,28,741,482,1
40991,28,742,482,1
40992,28,742,483,1
40993,28,743,482,1
40994,28,744,482,1
40995,28,743,481,1
40996,28,744,493,1
40997,28,744,492,1
40998,28,744,491,1
40999,28,743,490,1
41000,28,743,489,1
41001,28,742,489,1
41002,28,746,496,1
41003,85,774,538,2
41004,74,690,540,1
41005,28,748,497,1
41006,28,748,496,1
41007,28,749,497,1
41008,28,749,496,1
41009,28,743,492,1
41010,28,744,481,1
41011,28,743,480,1
41012,28,743,479,1
41013,28,742,479,1
41014,28,742,478,1
41015,28,742,480,1
41016,28,741,480,1
41017,28,741,481,1
41018,28,742,481,1
41019,28,742,488,1
41020,28,742,487,1
41021,74,690,539,1
41022,28,742,490,1
41023,28,742,491,1
41024,28,743,491,1
41025,74,691,539,1
41026,74,691,540,1
41027,74,690,541,1
41028,74,695,540,1
41029,74,695,539,1
41030,74,696,540,1
41031,74,696,541,1
41032,74,695,541,1
41033,74,694,541,1
41034,74,694,540,1
41035,74,693,541,1
41036,74,693,540,1
41037,74,694,542,1
41038,74,693,542,1
41039,74,692,542,1
41040,74,692,541,1
41041,74,691,542,1
41042,74,691,541,1
41043,74,692,543,1
41044,74,691,543,1
41045,74,690,543,1
41046,28,743,478,1
41047,28,742,476,1
41048,28,744,478,1
41049,28,743,476,1
41050,28,741,474,1
41051,28,740,472,1
41052,74,690,542,1
41053,28,740,470,1
41054,28,740,471,1
41055,28,740,469,1
41056,28,740,468,1
41057,28,744,479,1
41058,28,743,477,1
41059,74,700,546,1
41060,74,701,544,1
41061,74,702,539,1
41062,74,700,539,1
41063,74,701,541,1
41064,74,702,542,1
41065,74,702,543,1
41066,74,701,540,1
41067,74,702,541,1
41068,74,701,539,1
41069,74,702,540,1
41070,74,700,540,1
41071,74,703,539,1
41072,74,703,540,1
41073,74,704,540,1
41074,74,704,541,1
41075,74,703,541,1
41076,74,704,542,1
41077,74,703,542,1
41078,74,705,541,1
41079,74,705,542,1
41080,74,704,543,1
41081,74,705,540,1
41082,74,706,541,1
41083,74,706,542,1
41084,74,707,541,1
41085,74,707,542,1
41086,74,706,543,1
41087,74,708,542,1
41088,74,708,543,1
41089,74,707,543,1
41090,74,708,544,1
41091,74,707,544,1
41092,74,706,544,1
41093,74,706,545,1
41094,74,705,544,1
41095,74,705,543,1
41096,74,705,545,1
41097,74,704,545,1
41098,74,704,544,1
41099,74,704,546,1
41100,74,703,545,1
41101,74,703,544,1
41102,74,703,546,1
41103,74,702,546,1
41104,74,702,545,1
41105,74,702,547,1
41106,74,701,546,1
41107,74,701,545,1
41108,74,701,547,1
41109,74,700,547,1
41110,74,700,548,1
41111,74,699,547,1
41112,74,701,548,1
41113,74,700,549,1
41114,74,699,548,1
41115,74,692,540,1
41116,74,699,549,1
41117,74,698,549,1
41118,74,698,550,1
41119,74,697,549,1
41120,74,692,539,1
41121,74,693,539,1
41122,74,695,542,1
41123,74,702,544,1
41124,74,703,543,1
41125,74,694,543,1
41126,74,692,553,1
41127,74,691,552,1
41128,74,693,543,1
41129,74,694,544,1
41130,74,693,553,1
41131,74,692,554,1
41132,74,693,544,1
41133,74,692,544,1
41134,74,692,545,1
41135,74,691,553,1
41136,74,690,553,1
41137,74,690,552,1
41138,74,691,554,1
41139,74,691,544,1
41140,74,690,544,1
41141,74,690,554,1
41142,74,690,551,1
41143,74,697,550,1
41144,74,696,542,1
41145,74,696,543,1
41146,74,693,545,1
41147,74,695,543,1
41148,74,696,544,1
41149,74,695,544,1
41150,74,694,545,1
41151,74,697,541,1
41152,74,692,546,1
41153,74,691,545,1
41154,74,697,540,1
41155,74,698,543,1
41156,74,698,541,1
41157,74,698,542,1
41158,74,697,542,1
41159,74,692,547,1
41160,74,697,543,1
41161,74,694,546,1
41162,74,693,546,1
41163,74,697,544,1
41164,74,691,546,1
41165,74,690,546,1
41166,74,690,545,1
41167,74,698,544,1
41168,74,694,539,1
41169,74,696,545,1
41170,74,694,547,1
41171,74,693,547,1
41172,74,696,539,1
41173,74,697,539,1
41174,74,698,539,1
41175,74,698,540,1
41176,74,699,543,1
41177,74,699,539,1
41178,74,699,540,1
41179,74,699,541,1
41180,74,699,542,1
41181,74,701,543,1
41182,74,700,541,1
41183,74,700,542,1
41184,74,700,543,1
41185,74,701,542,1
41186,74,697,545,1
41187,74,700,544,1
41188,74,699,544,1
41189,74,700,545,1
41190,74,699,545,1
41191,74,698,545,1
41192,74,698,546,1
41193,74,697,546,1
41194,74,696,546,1
41195,74,695,545,1
41196,74,695,546,1
41197,74,698,547,1
41198,74,697,547,1
41199,74,696,547,1
41200,74,698,548,1
41201,74,697,548,1
41202,74,696,548,1
41203,74,696,549,1
41204,74,695,548,1
41205,74,695,547,1
41206,74,695,549,1
41207,74,694,549,1
41208,74,694,548,1
41209,74,693,548,1
41210,74,692,548,1
41211,74,692,549,1
41212,74,691,548,1
41213,74,691,547,1
41214,74,690,548,1
41215,74,690,547,1
41216,74,693,549,1
41217,74,694,550,1
41218,74,693,550,1
41219,74,692,550,1
41220,74,691,549,1
41221,74,691,550,1
41222,74,690,550,1
41223,74,690,549,1
41224,74,695,550,1
41225,74,694,551,1
41226,74,693,551,1
41227,74,692,551,1
41228,74,694,552,1
41229,74,693,552,1
41230,74,692,552,1
41231,74,691,551,1
41232,74,696,550,1
41233,74,696,551,1
41234,74,695,551,1
41235,74,696,552,1
41236,74,695,552,1
41237,74,694,553,1
41238,74,699,546,1
41239,74,736,544,1
41240,74,735,543,1
41241,74,735,542,1
41242,74,739,550,1
41243,74,739,551,1
41244,74,739,552,1
41245,74,730,544,1
41246,74,724,545,1
41247,74,725,544,1
41248,74,734,552,1
41249,74,733,552,1
41250,74,738,556,1
41251,74,735,551,1
41252,74,726,547,1
41253,74,728,546,1
41254,74,728,547,1
41255,74,729,547,1
41256,74,728,548,1
41257,74,730,547,1
41258,74,730,548,1
41259,74,729,548,1
41260,74,730,549,1
41261,74,714,543,1
41262,74,713,543,1
41263,74,712,544,1
41264,74,729,549,1
41265,74,728,549,1
41266,74,731,547,1
41267,74,731,548,1
41268,74,731,549,1
41269,74,730,550,1
41270,74,732,549,1
41271,74,732,550,1
41272,74,731,550,1
41273,74,738,557,1
41274,74,733,549,1
41275,74,733,550,1
41276,74,732,551,1
41277,74,733,551,1
41278,74,732,552,1
41279,74,731,551,1
41280,74,734,551,1
41281,74,734,550,1
41282,74,735,550,1
41283,74,733,546,1
41284,74,731,545,1
41285,74,734,543,1
41286,74,730,545,1
41287,74,706,539,1
41288,74,737,551,1
41289,74,738,552,1
41290,74,736,552,1
41291,74,737,550,1
41292,74,738,551,1
41293,74,736,551,1
41294,74,735,552,1
41295,74,734,553,1
41296,74,737,557,1
41297,74,735,553,1
41298,74,734,554,1
41299,74,733,553,1
41300,74,736,553,1
41301,74,736,554,1
41302,74,735,554,1
41303,74,736,555,1
41304,74,735,555,1
41305,74,734,555,1
41306,74,737,554,1
41307,74,737,555,1
41308,74,736,556,1
41309,74,737,556,1
41310,74,736,557,1
41311,74,735,556,1
41312,74,738,555,1
41313,74,737,553,1
41314,74,738,554,1
41315,74,737,552,1
41316,74,738,553,1
41317,74,705,539,1
41318,74,706,540,1
41319,74,737,549,1
41320,74,738,550,1
41321,74,736,550,1
41322,74,736,549,1
41323,74,739,549,1
41324,74,737,545,1
41325,74,734,539,1
41326,74,710,544,1
41327,74,716,541,1
41328,74,737,544,1
41329,74,738,543,1
41330,74,737,543,1
41331,74,738,542,1
41332,74,737,542,1
41333,74,739,542,1
41334,74,736,548,1
41335,74,739,544,1
41336,74,737,539,1
41337,74,716,542,1
41338,74,716,543,1
41339,74,715,543,1
41340,74,738,539,1
41341,74,716,540,1
41342,74,717,540,1
41343,74,717,541,1
41344,74,718,540,1
41345,74,718,539,1
41346,74,719,539,1
41347,74,719,540,1
41348,74,718,541,1
41349,74,717,539,1
41350,74,733,539,1
41351,74,723,540,1
41352,74,723,539,1
41353,74,724,540,1
41354,74,724,541,1
41355,74,723,541,1
41356,74,722,541,1
41357,74,722,540,1
41358,74,724,542,1
41359,74,735,548,1
41360,74,734,548,1
41361,74,734,549,1
41362,74,733,548,1
41363,74,733,547,1
41364,74,735,549,1
41365,74,723,542,1
41366,74,722,542,1
41367,74,722,543,1
41368,74,721,542,1
41369,74,721,541,1
41370,74,721,543,1
41371,74,730,546,1
41372,74,729,545,1
41373,74,729,544,1
41374,74,732,546,1
41375,74,731,546,1
41376,74,732,547,1
41377,74,732,548,1
41378,74,728,545,1
41379,74,728,544,1
41380,74,727,544,1
41381,74,726,544,1
41382,74,719,544,1
41383,74,720,543,1
41384,74,720,542,1
41385,74,720,541,1
41386,74,719,543,1
41387,74,718,544,1
41388,74,718,543,1
41389,74,718,545,1
41390,74,717,544,1
41391,74,717,543,1
41392,74,716,544,1
41393,74,715,544,1
41394,74,714,544,1
41395,74,713,544,1
41396,74,711,544,1
41397,74,709,544,1
41398,74,708,545,1
41399,74,707,545,1
41400,74,706,546,1
41401,74,719,542,1
41402,74,719,541,1
41403,74,720,540,1
41404,74,721,540,1
41405,74,716,539,1
41406,74,720,539,1
41407,74,739,539,1
41408,74,721,539,1
41409,74,704,539,1
41410,74,707,539,1
41411,74,707,540,1
41412,74,708,539,1
41413,74,722,539,1
41414,74,736,539,1
41415,74,718,542,1
41416,74,708,540,1
41417,74,709,539,1
41418,74,709,540,1
41419,74,708,541,1
41420,74,710,539,1
41421,74,710,540,1
41422,74,717,542,1
41423,74,715,539,1
41424,74,714,539,1
41425,74,738,540,1
41426,74,731,539,1
41427,74,739,543,1
41428,74,711,539,1
41429,74,711,540,1
41430,74,710,541,1
41431,74,712,539,1
41432,74,712,540,1
41433,74,713,539,1
41434,74,713,540,1
41435,74,712,541,1
41436,74,713,541,1
41437,74,712,542,1
41438,74,711,541,1
41439,74,713,542,1
41440,74,712,543,1
41441,74,711,542,1
41442,74,739,540,1
41443,74,726,541,1
41444,74,726,540,1
41445,74,711,543,1
41446,74,710,543,1
41447,74,727,540,1
41448,74,727,541,1
41449,74,726,542,1
41450,74,710,542,1
41451,74,709,542,1
41452,74,725,541,1
41453,74,725,540,1
41454,74,727,542,1
41455,74,709,541,1
41456,74,709,543,1
41457,74,714,540,1
41458,74,714,541,1
41459,74,726,543,1
41460,74,725,542,1
41461,74,725,543,1
41462,74,724,543,1
41463,74,723,543,1
41464,74,715,540,1
41465,74,722,544,1
41466,74,738,541,1
41467,74,730,541,1
41468,74,730,540,1
41469,74,715,541,1
41470,74,714,542,1
41471,74,715,542,1
41472,74,731,540,1
41473,74,731,541,1
41474,74,730,542,1
41475,74,729,541,1
41476,74,729,540,1
41477,74,732,541,1
41478,74,732,542,1
41479,74,731,542,1
41480,74,730,543,1
41481,74,729,542,1
41482,74,729,543,1
41483,74,728,543,1
41484,74,728,542,1
41485,74,728,541,1
41486,74,724,539,1
41487,74,725,539,1
41488,74,726,539,1
41489,74,727,539,1
41490,74,729,539,1
41491,74,730,539,1
41492,74,728,540,1
41493,74,728,539,1
41494,74,732,540,1
41495,74,733,540,1
41496,74,733,541,1
41497,74,734,541,1
41498,74,734,542,1
41499,74,733,542,1
41500,74,732,543,1
41501,74,731,543,1
41502,74,735,540,1
41503,74,735,539,1
41504,74,736,540,1
41505,74,736,541,1
41506,74,735,541,1
41507,74,734,540,1
41508,74,737,540,1
41509,74,737,541,1
41510,74,736,542,1
41511,74,732,539,1
41512,74,736,546,1
41513,74,735,547,1
41514,74,735,546,1
41515,74,735,545,1
41516,74,739,545,1
41517,74,738,545,1
41518,74,738,544,1
41519,74,739,546,1
41520,74,738,546,1
41521,74,739,547,1
41522,74,738,547,1
41523,74,738,548,1
41524,74,737,547,1
41525,74,737,546,1
41526,74,739,548,1
41527,74,738,549,1
41528,74,737,548,1
41529,74,736,547,1
41530,74,734,547,1
41531,74,734,546,1
41532,74,735,544,1
41533,74,736,545,1
41534,74,734,545,1
41535,74,733,544,1
41536,74,733,543,1
41537,74,734,544,1
41538,74,733,545,1
41539,74,732,545,1
41540,74,732,544,1
41541,74,731,544,1
41542,74,727,547,1
41543,74,729,546,1
41544,74,726,545,1
41545,74,726,546,1
41546,74,727,543,1
41547,74,724,544,1
41548,74,725,545,1
41549,74,723,544,1
41550,74,722,545,1
41551,74,721,544,1
41552,74,723,545,1
41553,74,722,546,1
41554,74,721,545,1
41555,74,720,545,1
41556,74,720,544,1
41557,74,724,546,1
41558,74,739,553,1
41559,74,739,554,1
41560,74,736,543,1
41561,74,739,541,1
41562,74,725,546,1
41563,74,727,545,1
41564,74,727,546,1
41565,74,738,558,1
41566,74,737,558,1
41567,74,736,558,1
41568,74,738,559,1
41569,74,737,559,1
41570,74,736,559,1
41571,74,738,560,1
41572,74,737,560,1
41573,74,736,560,1
41574,74,738,561,1
41575,74,738,566,1
41576,74,737,566,1
41577,74,736,566,1
41578,74,738,567,1
41579,74,737,567,1
41580,74,736,567,1
41581,74,737,562,1
41582,74,737,561,1
41583,74,737,563,1
41584,74,736,563,1
41585,74,738,568,1
41586,74,737,568,1
41587,74,736,568,1
41588,74,738,569,1
41589,74,737,569,1
41590,74,736,569,1
41591,74,736,561,1
41592,74,738,570,1
41593,74,737,570,1
41594,74,736,570,1
41595,74,738,571,1
41596,74,737,571,1
41597,74,736,571,1
41598,74,736,572,1
41599,74,735,571,1
41600,74,735,570,1
41601,74,738,572,1
41602,74,737,572,1
41603,74,736,573,1
41604,74,735,572,1
41605,74,737,573,1
41606,74,736,574,1
41607,74,735,573,1
41608,74,737,574,1
41609,74,736,575,1
41610,74,735,574,1
41611,74,737,575,1
41612,74,736,576,1
41613,74,729,580,1
41614,74,729,579,1
41615,74,730,582,1
41616,74,729,581,1
41617,74,728,581,1
41618,74,728,580,1
41619,74,694,556,1
41620,74,728,582,1
41621,74,727,581,1
41622,74,727,580,1
41623,74,727,582,1
41624,74,726,582,1
41625,74,726,581,1
41626,74,726,583,1
41627,74,725,582,1
41628,74,725,581,1
41629,74,725,580,1
41630,74,724,582,1
41631,74,724,581,1
41632,74,725,583,1
41633,74,724,583,1
41634,74,723,582,1
41635,74,723,581,1
41636,74,723,583,1
41637,74,722,583,1
41638,74,722,582,1
41639,74,722,584,1
41640,74,721,583,1
41641,74,721,582,1
41642,74,721,581,1
41643,74,720,583,1
41644,74,720,582,1
41645,74,720,584,1
41646,74,719,583,1
41647,74,719,582,1
41648,74,719,584,1
41649,74,718,584,1
41650,74,718,583,1
41651,74,718,582,1
41652,74,717,583,1
41653,74,717,582,1
41654,74,717,584,1
41655,74,716,584,1
41656,74,716,583,1
41657,74,716,582,1
41658,74,715,583,1
41659,74,715,582,1
41660,74,715,584,1
41661,74,714,584,1
41662,74,714,583,1
41663,74,714,582,1
41664,74,713,583,1
41665,74,713,582,1
41666,74,713,584,1
41667,74,712,584,1
41668,74,712,583,1
41669,74,712,582,1
41670,74,711,583,1
41671,74,711,582,1
41672,74,711,584,1
41673,74,710,584,1
41674,74,710,583,1
41675,74,709,583,1
41676,74,709,582,1
41677,74,709,584,1
41678,74,708,584,1
41679,74,708,583,1
41680,74,709,581,1
41681,74,710,582,1
41682,74,708,582,1
41683,74,707,583,1
41684,74,707,582,1
41685,74,707,581,1
41686,74,706,583,1
41687,74,706,582,1
41688,74,706,584,1
41689,74,705,583,1
41690,74,705,582,1
41691,74,705,581,1
41692,74,704,583,1
41693,74,704,582,1
41694,74,704,581,1
41695,74,703,582,1
41696,74,703,581,1
41697,74,703,583,1
41698,74,702,583,1
41699,74,702,582,1
41700,74,703,580,1
41701,74,702,581,1
41702,74,702,580,1
41703,74,701,581,1
41704,74,701,580,1
41705,74,701,579,1
41706,74,700,581,1
41707,74,700,580,1
41708,74,700,579,1
41709,74,699,580,1
41710,74,699,579,1
41711,74,699,578,1
41712,74,698,580,1
41713,74,698,579,1
41714,74,698,578,1
41715,74,697,579,1
41716,74,697,578,1
41717,74,697,577,1
41718,74,696,579,1
41719,74,696,578,1
41720,74,696,577,1
41721,74,695,578,1
41722,74,695,577,1
41723,74,695,576,1
41724,74,694,578,1
41725,74,694,577,1
41726,74,695,575,1
41727,74,696,576,1
41728,74,694,576,1
41729,74,694,575,1
41730,74,693,576,1
41731,74,693,575,1
41732,74,694,574,1
41733,74,695,574,1
41734,74,693,574,1
41735,74,694,573,1
41736,74,695,573,1
41737,74,693,573,1
41738,74,693,572,1
41739,74,692,574,1
41740,74,692,573,1
41741,74,693,571,1
41742,74,694,572,1
41743,74,692,572,1
41744,74,692,571,1
41745,74,691,572,1
41746,74,691,571,1
41747,74,693,570,1
41748,74,694,571,1
41749,74,692,570,1
41750,74,691,570,1
41751,74,692,569,1
41752,74,693,569,1
41753,74,691,569,1
41754,74,692,568,1
41755,74,693,568,1
41756,74,691,568,1
41757,74,692,567,1
41758,74,693,567,1
41759,74,691,567,1
41760,74,692,566,1
41761,74,693,566,1
41762,74,691,566,1
41763,74,692,565,1
41764,74,693,565,1
41765,74,691,565,1
41766,74,692,564,1
41767,74,693,564,1
41768,74,691,564,1
41769,74,692,563,1
41770,74,693,563,1
41771,74,691,563,1
41772,74,692,562,1
41773,74,693,562,1
41774,74,691,562,1
41775,74,692,561,1
41776,74,693,561,1
41777,74,691,561,1
41778,74,692,560,1
41779,74,693,560,1
41780,74,691,560,1
41781,74,692,559,1
41782,74,693,559,1
41783,74,691,559,1
41784,74,692,558,1
41785,74,693,558,1
41786,74,691,558,1
41787,74,692,557,1
41788,74,693,557,1
41789,74,691,557,1
41790,74,692,556,1
41791,74,693,556,1
41792,74,691,556,1
41793,74,692,555,1
41794,74,693,555,1
41795,74,691,555,1
41796,74,693,554,1
41797,74,694,554,1
41798,74,694,555,1
41799,74,695,553,1
41800,74,735,575,1
41801,74,735,576,1
41802,74,734,576,1
41803,74,734,575,1
41804,74,736,577,1
41805,74,735,577,1
41806,74,734,577,1
41807,74,734,578,1
41808,74,733,577,1
41809,74,733,576,1
41810,74,735,578,1
41811,74,736,562,1
41812,74,738,564,1
41813,74,737,564,1
41814,74,736,564,1
41815,74,738,565,1
41816,74,734,579,1
41817,74,733,578,1
41818,74,733,579,1
41819,74,732,579,1
41820,74,732,578,1
41821,74,734,580,1
41822,74,733,580,1
41823,74,732,580,1
41824,74,731,579,1
41825,74,731,578,1
41826,74,732,581,1
41827,74,731,580,1
41828,74,730,580,1
41829,74,730,579,1
41830,74,731,581,1
41831,74,730,581,1
41832,74,737,565,1
41833,74,736,565,1
41834,74,738,563,1
41835,74,738,562,1
41836,74,690,580,1
41837,74,690,581,1
41838,74,690,582,1
41839,74,691,582,1
41840,74,739,580,1
41841,74,737,584,1
41842,74,736,585,1
41843,74,693,586,1
41844,74,694,587,1
41845,74,694,588,1
41846,74,694,586,1
41847,74,690,583,1
41848,74,691,583,1
41849,74,690,584,1
41850,74,690,557,1
41851,74,691,576,1
41852,74,690,576,1
41853,74,692,577,1
41854,74,691,577,1
41855,74,690,577,1
41856,74,690,555,1
41857,74,690,558,1
41858,74,693,577,1
41859,74,692,578,1
41860,74,693,578,1
41861,74,692,579,1
41862,74,691,578,1
41863,74,693,579,1
41864,74,690,556,1
41865,74,690,559,1
41866,74,690,562,1
41867,74,690,563,1
41868,74,690,568,1
41869,74,690,569,1
41870,74,690,572,1
41871,74,690,571,1
41872,74,691,584,1
41873,74,690,585,1
41874,74,691,585,1
41875,74,690,586,1
41876,74,693,587,1
41877,74,691,586,1
41878,74,696,588,1
41879,74,697,587,1
41880,74,697,586,1
41881,74,695,586,1
41882,74,695,587,1
41883,74,695,588,1
41884,74,696,587,1
41885,74,690,587,1
41886,74,692,586,1
41887,74,692,587,1
41888,74,691,587,1
41889,74,692,588,1
41890,74,691,588,1
41891,74,690,588,1
41892,74,693,588,1
41893,74,698,587,1
41894,74,698,588,1
41895,74,697,588,1
41896,74,699,587,1
41897,74,699,588,1
41898,74,699,586,1
41899,74,700,587,1
41900,74,700,588,1
41901,74,701,587,1
41902,74,701,588,1
41903,74,702,588,1
41904,74,695,582,1
41905,74,697,582,1
41906,74,698,583,1
41907,74,703,584,1
41908,74,724,586,1
41909,74,702,587,1
41910,74,703,587,1
41911,74,703,588,1
41912,74,703,586,1
41913,74,704,587,1
41914,74,704,588,1
41915,74,705,587,1
41916,74,705,588,1
41917,74,705,586,1
41918,74,706,587,1
41919,74,706,588,1
41920,74,692,580,1
41921,74,691,579,1
41922,74,693,580,1
41923,74,692,581,1
41924,74,691,580,1
41925,74,691,573,1
41926,74,690,573,1
41927,74,691,574,1
41928,74,690,574,1
41929,74,690,564,1
41930,74,690,565,1
41931,74,690,560,1
41932,74,690,561,1
41933,74,690,566,1
41934,74,690,567,1
41935,74,692,575,1
41936,74,691,575,1
41937,74,690,575,1
41938,74,692,576,1
41939,74,707,587,1
41940,74,707,586,1
41941,74,708,587,1
41942,74,708,588,1
41943,74,707,588,1
41944,74,709,587,1
41945,74,709,588,1
41946,74,709,586,1
41947,74,710,587,1
41948,74,710,588,1
41949,74,711,587,1
41950,74,711,588,1
41951,74,711,586,1
