"ID","raceId","gender","itemSlotId","itemDisplayId","flags","characterCustomizationLabelId00","characterCustomizationLabelId01","value00","value01"
700,1,1,28,1520,2,24,4,5,7
701,1,1,28,1521,2,24,4,6,7
702,1,1,28,1522,2,23,4,4,7
703,1,1,28,1523,2,23,4,5,7
704,1,1,28,1524,2,24,4,7,7
705,1,1,28,1525,2,23,4,6,7
706,1,1,28,1526,2,23,4,7,7
707,1,1,28,1527,2,24,4,8,7
708,1,1,28,1528,2,23,4,8,7
709,1,1,28,1529,2,23,4,9,7
710,1,1,28,1530,2,23,4,10,7
711,1,1,28,1531,2,24,4,9,7
712,1,1,28,1532,2,24,4,10,7
713,1,1,28,1533,2,24,4,1,3
714,1,1,28,1534,2,24,4,2,3
715,1,1,28,1535,2,23,4,2,3
716,1,1,28,1536,2,24,4,3,3
717,1,1,28,1537,2,24,4,4,3
718,1,1,28,1538,2,24,4,5,3
719,1,1,28,1539,2,24,4,6,3
720,1,1,28,1540,2,23,4,4,3
721,1,1,28,1541,2,23,4,5,3
722,1,1,28,1542,2,24,4,7,3
723,1,1,28,1543,2,23,4,6,3
724,1,1,28,1544,2,23,4,7,3
725,1,1,28,1545,2,24,4,8,3
726,1,1,28,1546,2,23,4,8,3
727,1,1,28,1547,2,23,4,9,3
728,1,1,28,1548,2,23,4,10,3
729,1,1,28,1549,2,24,4,9,3
730,1,1,28,1550,2,24,4,10,3
731,1,1,28,1497,2,24,4,1,4
732,1,1,28,1498,2,24,4,2,4
733,1,1,28,1499,2,23,4,2,4
734,1,1,28,1500,2,24,4,3,4
735,1,1,28,1501,2,24,4,4,4
736,1,1,28,1502,2,24,4,5,4
737,1,1,28,1503,2,24,4,6,4
738,1,1,28,1504,2,23,4,4,4
739,1,1,28,1505,2,23,4,5,4
740,1,1,28,1506,2,24,4,7,4
741,1,1,28,1507,2,23,4,6,4
742,1,1,28,1508,2,23,4,7,4
743,1,1,28,1509,2,24,4,8,4
744,1,1,28,1510,2,23,4,8,4
745,1,1,28,1511,2,23,4,9,4
746,1,1,28,1512,2,23,4,10,4
747,1,1,28,1513,2,24,4,9,4
748,1,1,28,1514,2,24,4,10,4
749,1,1,28,1569,2,24,4,1,5
750,1,1,28,1570,2,24,4,2,5
751,1,1,28,1571,2,23,4,2,5
752,1,1,28,1572,2,24,4,3,5
753,1,1,28,1573,2,24,4,4,5
754,1,1,28,1574,2,24,4,5,5
755,1,1,28,1575,2,24,4,6,5
756,1,1,28,1576,2,23,4,4,5
757,1,1,28,1577,2,23,4,5,5
758,1,1,28,1578,2,24,4,7,5
759,1,1,28,1579,2,23,4,6,5
760,1,1,28,1580,2,23,4,7,5
761,1,1,28,1581,2,24,4,8,5
762,1,1,28,1582,2,23,4,8,5
763,1,1,28,1583,2,23,4,9,5
764,1,1,28,1584,2,23,4,10,5
765,1,1,28,1585,2,24,4,9,5
766,1,1,28,1586,2,24,4,10,5
767,1,1,28,1551,2,24,4,1,6
768,1,1,28,1552,2,24,4,2,6
769,1,1,28,1553,2,23,4,2,6
770,1,1,28,1554,2,24,4,3,6
771,1,1,28,1555,2,24,4,4,6
772,1,1,28,1556,2,24,4,5,6
773,1,1,28,1557,2,24,4,6,6
774,1,1,28,1558,2,23,4,4,6
775,1,1,28,1559,2,23,4,5,6
776,1,1,28,1560,2,24,4,7,6
777,1,1,28,1561,2,23,4,6,6
778,1,1,28,1562,2,23,4,7,6
779,1,1,28,1563,2,24,4,8,6
780,1,1,28,1564,2,23,4,8,6
781,1,1,28,1565,2,23,4,9,6
782,1,1,28,1566,2,23,4,10,6
783,1,1,28,1567,2,24,4,9,6
784,1,1,28,1568,2,24,4,10,6
785,1,1,26,1587,2,0,7,0,3
786,3,0,26,1589,2,0,7,0,2
787,5,0,25,1624,2,1,2,1,1
788,5,0,25,1625,2,1,2,2,1
789,5,0,25,1626,2,1,2,3,1
790,5,0,25,1627,2,1,2,4,1
791,5,0,25,1628,2,1,2,5,1
792,5,0,25,1629,2,1,2,6,1
793,5,0,25,1630,2,1,2,7,1
794,5,0,24,1631,2,2,0,1,0
795,5,0,26,1871,2,1,7,1,1
796,4,0,27,1633,2,10,0,1,0
797,4,0,25,1635,2,1,2,2,1
798,4,0,25,1636,2,1,2,3,1
799,4,0,25,1637,2,1,2,4,1
800,4,0,25,1638,2,1,2,5,1
801,4,0,25,1639,2,1,2,6,1
802,4,0,25,1640,2,1,2,7,1
803,4,0,25,1641,2,1,2,8,1
804,4,0,25,1642,2,1,2,9,1
805,4,0,24,1643,2,2,0,2,0
806,4,0,24,1644,2,2,0,3,0
807,4,0,24,1645,2,2,0,4,0
808,4,0,24,1646,2,2,0,5,0
809,4,0,24,1647,2,2,0,6,0
810,4,0,24,1648,2,2,0,7,0
811,4,0,24,1649,2,2,0,8,0
812,4,0,25,1650,2,1,2,1,2
813,4,0,25,1651,2,1,2,2,2
814,4,0,25,1652,2,1,2,3,2
815,4,0,25,1653,2,1,2,4,2
816,4,0,25,1654,2,1,2,5,2
817,4,0,25,1655,2,1,2,6,2
818,4,0,25,1656,2,1,2,7,2
819,4,0,25,1657,2,1,2,8,2
820,4,0,25,1658,2,1,2,9,2
821,4,0,25,1659,2,1,2,1,3
822,4,0,25,1660,2,1,2,2,3
823,4,0,25,1661,2,1,2,3,3
824,4,0,25,1662,2,1,2,4,3
825,4,0,25,1663,2,1,2,5,3
826,4,0,25,1664,2,1,2,6,3
827,4,0,25,1665,2,1,2,7,3
828,4,0,25,1666,2,1,2,8,3
829,4,0,25,1667,2,1,2,9,3
830,4,0,25,1668,2,1,2,1,4
831,4,0,25,1669,2,1,2,2,4
832,4,0,25,1670,2,1,2,3,4
833,4,0,25,1671,2,1,2,4,4
834,4,0,25,1672,2,1,2,5,4
835,4,0,25,1673,2,1,2,6,4
836,4,0,25,1674,2,1,2,7,4
837,4,0,25,1675,2,1,2,8,4
838,4,0,25,1676,2,1,2,9,4
839,4,0,25,1677,2,1,2,1,5
840,4,0,25,1678,2,1,2,2,5
841,4,0,25,1679,2,1,2,3,5
842,4,0,25,1680,2,1,2,4,5
843,4,0,25,1681,2,1,2,5,5
844,4,0,25,1682,2,1,2,6,5
845,4,0,25,1683,2,1,2,7,5
846,4,0,25,1684,2,1,2,8,5
847,4,0,25,1685,2,1,2,9,5
848,4,0,25,1686,2,1,2,1,6
849,4,0,25,1687,2,1,2,2,6
850,4,0,25,1688,2,1,2,3,6
851,4,0,25,1689,2,1,2,4,6
852,4,0,25,1690,2,1,2,5,6
853,4,0,25,1691,2,1,2,6,6
854,4,0,25,1692,2,1,2,7,6
855,4,0,25,1693,2,1,2,8,6
856,4,0,25,1694,2,1,2,9,6
857,4,0,25,1695,2,1,2,1,7
858,4,0,25,1696,2,1,2,2,7
859,4,0,25,1697,2,1,2,3,7
860,4,0,25,1698,2,1,2,4,7
861,4,0,25,1699,2,1,2,5,7
862,4,0,25,1700,2,1,2,6,7
863,4,0,25,1701,2,1,2,7,7
864,4,0,25,1702,2,1,2,8,7
865,4,0,25,1703,2,1,2,9,7
866,4,0,25,1704,2,1,2,1,8
867,4,0,25,1705,2,1,2,2,8
868,4,0,25,1706,2,1,2,3,8
869,4,0,25,1707,2,1,2,4,8
870,4,0,25,1708,2,1,2,5,8
871,4,0,25,1709,2,1,2,6,8
872,4,0,25,1710,2,1,2,7,8
873,4,0,25,1711,2,1,2,8,8
874,4,0,26,1728,2,7,1,1,2
875,4,0,26,1729,2,7,1,1,3
876,4,0,26,1730,2,7,1,1,4
877,4,0,26,1731,2,7,1,1,5
878,4,0,26,1732,2,7,1,1,6
879,4,0,26,1733,2,7,1,1,7
880,4,0,26,1734,2,7,1,1,8
881,4,0,28,1721,2,3,4,2,1
882,4,0,28,1722,2,3,4,3,1
883,4,0,28,1723,2,3,4,4,1
884,4,0,28,1724,2,3,4,5,1
885,4,0,28,1725,2,3,4,6,1
886,4,0,28,1735,2,3,4,7,1
887,4,0,28,1726,2,3,4,8,1
888,4,0,28,1727,2,3,4,9,1
889,4,0,27,1713,2,10,0,2,0
890,4,0,27,1714,2,10,0,3,0
891,4,0,27,1715,2,10,0,4,0
892,4,0,27,1716,2,10,0,5,0
893,4,0,27,1717,2,10,0,6,0
894,4,0,27,1718,2,10,0,7,0
895,4,0,27,1719,2,10,0,8,0
896,4,0,27,1720,2,10,0,9,0
897,3,0,39,1837,2,5,0,1,1
898,13,0,25,567,2,1,18,5,1
899,13,0,25,570,2,1,18,8,1
900,4,1,27,2204,2,10,4,1,1
901,1,0,25,1751,2,22,2,7,1
902,1,0,25,1752,2,22,2,8,1
903,1,0,25,1753,2,21,2,8,1
904,4,1,24,4928,2,2,0,2,0
905,4,1,25,2356,2,1,2,2,1
906,5,0,25,1770,2,1,2,8,1
907,5,0,25,1771,2,1,2,9,1
908,5,0,27,1773,2,12,0,1,0
909,5,0,27,1774,2,12,0,2,0
910,5,0,27,1775,2,12,0,3,0
911,5,0,27,1776,2,12,0,4,0
912,5,0,27,1777,2,12,0,5,0
913,5,0,27,1778,2,12,0,6,0
914,5,0,27,1779,2,12,0,7,0
915,5,0,27,1780,2,12,0,8,0
916,5,0,27,1781,2,12,0,9,0
917,5,0,27,1782,2,12,0,10,0
918,1,0,25,1783,2,22,2,7,7
919,1,0,25,1784,2,22,2,8,7
920,1,0,25,1800,2,21,2,8,7
921,1,0,25,1785,2,22,2,7,6
922,1,0,25,1786,2,22,2,8,6
923,1,0,25,1787,2,21,2,8,6
924,1,0,25,1788,2,22,2,7,5
925,1,0,25,1789,2,22,2,8,5
926,1,0,25,1790,2,21,2,8,5
927,1,0,25,1791,2,22,2,7,4
928,1,0,25,1792,2,22,2,8,4
929,1,0,25,1793,2,21,2,8,4
930,1,0,25,1794,2,22,2,7,2
931,1,0,25,1795,2,22,2,8,2
932,1,0,25,1796,2,21,2,8,2
933,1,0,25,1797,2,22,2,7,3
934,1,0,25,1798,2,22,2,8,3
935,1,0,25,1799,2,21,2,8,3
936,1,0,39,1801,2,20,4,2,1
937,1,0,39,1802,2,20,4,3,1
938,1,0,39,1803,2,20,4,4,1
939,1,0,39,1804,2,20,4,6,1
940,1,0,39,1805,2,20,4,2,2
941,1,0,39,1806,2,20,4,3,2
942,1,0,39,1807,2,20,4,4,2
943,1,0,39,1808,2,20,4,6,2
944,1,0,39,1809,2,20,4,2,7
945,1,0,39,1810,2,20,4,3,7
946,1,0,39,1811,2,20,4,4,7
947,1,0,39,1812,2,20,4,6,7
948,1,0,39,1813,2,20,4,7,5
949,1,0,39,1814,2,20,4,2,5
950,1,0,39,1815,2,20,4,3,5
951,1,0,39,1816,2,20,4,4,5
952,1,0,39,1817,2,20,4,5,5
953,1,0,39,1818,2,20,4,6,5
954,1,0,39,1819,2,20,4,7,6
955,1,0,39,1820,2,20,4,2,6
956,1,0,39,1821,2,20,4,3,6
957,1,0,39,1822,2,20,4,4,6
958,1,0,39,1823,2,20,4,5,6
959,1,0,39,1824,2,20,4,6,6
960,1,0,39,1825,2,20,4,7,3
961,1,0,39,1826,2,20,4,2,3
962,1,0,39,1827,2,20,4,3,3
963,1,0,39,1828,2,20,4,4,3
964,1,0,39,1829,2,20,4,5,3
965,1,0,39,1830,2,20,4,6,3
966,1,0,39,1831,2,20,4,7,4
967,1,0,39,1832,2,20,4,2,4
968,1,0,39,1833,2,20,4,3,4
969,1,0,39,1834,2,20,4,4,4
970,1,0,39,1835,2,20,4,5,4
971,1,0,39,1836,2,20,4,6,4
972,1,0,39,0,2,20,4,1,5
973,1,0,39,0,2,20,4,1,6
974,1,0,39,0,2,20,4,1,3
975,1,0,39,0,2,20,4,1,4
976,0,0,39,1838,2,5,0,1,2
977,0,0,39,1839,2,5,0,1,3
978,0,0,39,1840,2,5,2,1,4
979,0,0,39,1841,2,5,2,1,5
980,0,0,39,1842,2,5,2,1,6
981,0,0,39,1843,2,5,2,1,7
982,0,0,39,1736,2,5,0,1,8
983,5,0,39,2553,2,5,4,10,5
984,5,0,39,1846,2,5,4,2,3
985,5,0,39,1847,2,5,4,3,3
986,5,0,39,1848,2,5,4,4,3
987,5,0,39,1849,2,5,4,5,3
988,5,0,39,1850,2,5,4,6,3
989,5,0,39,1851,2,5,4,7,3
990,5,0,39,1852,2,5,4,8,3
991,5,0,39,1853,2,5,4,9,3
992,5,0,39,2552,2,5,0,1,1
993,5,0,28,1854,2,3,4,1,3
994,5,0,28,1855,2,3,4,2,3
995,5,0,28,1856,2,3,4,3,3
996,5,0,28,1857,2,3,2,4,1
997,5,0,28,1858,2,3,2,5,1
998,5,0,28,1859,2,3,4,6,3
999,5,0,28,1860,2,3,2,7,1
1000,5,0,28,1861,2,3,2,8,1
1001,5,0,28,3160,2,3,0,12,0
1002,5,0,26,1872,2,1,7,2,1
1003,5,0,26,1873,2,1,7,3,1
1004,5,0,26,1874,2,1,7,4,1
1005,5,0,26,1875,2,1,7,5,1
1006,5,0,26,1876,2,1,7,6,1
1007,5,0,26,1877,2,1,7,7,1
1008,5,0,26,1878,2,1,7,8,1
1009,5,0,26,1879,2,1,7,9,1
1010,4,1,28,5716,2,3,4,2,1
1011,4,0,28,1947,2,3,4,1,2
1012,4,0,28,1948,2,3,4,2,2
1013,4,0,28,1949,2,3,4,3,2
1014,4,0,28,1950,2,3,4,4,2
1015,4,0,28,1951,2,3,4,5,2
1016,4,0,28,1952,2,3,4,6,2
1017,4,0,28,1953,2,3,4,7,2
1018,4,0,28,1954,2,3,4,8,2
1019,4,0,28,1955,2,3,4,9,2
1020,4,0,28,1956,2,3,4,1,3
1021,4,0,28,1957,2,3,4,2,3
1022,4,0,28,1958,2,3,4,3,3
1023,4,0,28,1959,2,3,4,4,3
1024,4,0,28,1960,2,3,4,5,3
1025,4,0,28,1961,2,3,4,6,3
1026,4,0,28,1962,2,3,4,7,3
1027,4,0,28,1963,2,3,4,8,3
1028,4,0,28,1964,2,3,4,9,3
1029,4,0,28,1965,2,3,4,1,4
1030,4,0,28,1966,2,3,4,2,4
1031,4,0,28,1967,2,3,4,3,4
1032,4,0,28,1968,2,3,4,4,4
1033,4,0,28,1969,2,3,4,5,4
1034,4,0,28,1970,2,3,4,6,4
1035,4,0,28,1971,2,3,4,7,4
1036,4,0,28,1982,2,3,4,8,4
1037,4,0,28,1972,2,3,4,9,4
1038,4,0,28,1973,2,3,4,1,5
1039,4,0,28,1974,2,3,4,2,5
1040,4,0,28,1975,2,3,4,3,5
1041,4,0,28,1976,2,3,4,4,5
1042,4,0,28,1977,2,3,4,5,5
1043,4,0,28,1978,2,3,4,6,5
1044,4,0,28,1979,2,3,4,7,5
1045,4,0,28,1980,2,3,4,8,5
1046,4,0,28,1981,2,3,4,9,5
1047,4,0,28,1983,2,3,4,1,6
1048,4,0,28,1984,2,3,4,2,6
1049,4,0,28,1985,2,3,4,3,6
1050,4,0,28,1986,2,3,4,4,6
1051,4,0,28,1987,2,3,4,5,6
1052,4,0,28,1988,2,3,4,6,6
1053,4,0,28,1989,2,3,4,7,6
1054,4,0,28,1990,2,3,4,8,6
1055,4,0,28,1991,2,3,4,9,6
1056,4,0,28,1992,2,3,4,1,7
1057,4,0,28,1993,2,3,4,2,7
1058,4,0,28,1994,2,3,4,3,7
1059,4,0,28,1995,2,3,4,4,7
1060,4,0,28,1996,2,3,4,5,7
1061,4,0,28,1997,2,3,4,6,7
1062,4,0,28,1998,2,3,4,7,7
1063,4,0,28,1999,2,3,4,8,7
1064,4,0,28,2000,2,3,4,9,7
1065,4,0,28,2001,2,3,4,1,8
1066,4,0,28,2002,2,3,4,2,8
1067,4,0,28,2003,2,3,4,3,8
1068,4,0,28,2004,2,3,4,4,8
1069,4,0,28,2005,2,3,4,5,8
1070,4,0,28,2006,2,3,4,6,8
1071,4,0,28,2007,2,3,4,7,8
1072,4,0,28,2008,2,3,4,8,8
1073,4,0,28,2009,2,3,4,9,8
1074,4,0,28,2010,2,3,4,1,9
1075,4,0,28,2011,2,3,4,2,9
1076,4,0,28,2012,2,3,4,3,9
1077,4,0,28,2013,2,3,4,4,9
1078,4,0,28,2014,2,3,4,5,9
1079,4,0,28,2015,2,3,4,6,9
1080,4,0,28,2016,2,3,4,7,9
1081,4,0,28,2017,2,3,4,8,9
1082,4,0,28,2018,2,3,4,9,9
1083,5,0,24,2019,2,2,0,2,0
1084,5,0,24,2020,2,2,0,3,0
1085,5,0,24,2021,2,2,0,4,0
1086,5,0,24,2022,2,2,0,5,0
1087,5,0,24,2023,2,2,0,6,0
1088,5,0,24,2024,2,2,0,7,0
1089,5,0,24,2025,2,2,0,8,0
1090,5,0,25,2026,2,1,2,1,2
1091,5,0,25,2027,2,1,2,2,2
1092,5,0,25,2028,2,1,2,3,2
1093,5,0,25,2029,2,1,2,4,2
1094,5,0,25,2030,2,1,2,5,2
1095,5,0,25,2031,2,1,2,6,2
1096,5,0,25,2032,2,1,2,7,2
1097,5,0,25,2033,2,1,2,8,2
1098,5,0,25,2034,2,1,2,9,2
1099,5,0,25,2035,2,1,2,1,3
1100,5,0,25,2036,2,1,2,2,3
1101,5,0,25,2037,2,1,2,3,3
1102,5,0,25,2038,2,1,2,4,3
1103,5,0,25,2039,2,1,2,5,3
1104,5,0,25,2040,2,1,2,6,3
1105,5,0,25,2041,2,1,2,7,3
1106,5,0,25,2042,2,1,2,8,3
1107,5,0,25,2043,2,1,2,9,3
1108,5,0,25,2044,2,1,2,1,4
1109,5,0,25,2045,2,1,2,2,4
1110,5,0,25,2046,2,1,2,3,4
1111,5,0,25,2047,2,1,2,4,4
1112,5,0,25,2048,2,1,2,5,4
1113,5,0,25,2049,2,1,2,6,4
1114,5,0,25,2050,2,1,2,7,4
1115,5,0,25,2051,2,1,2,8,4
1116,5,0,25,2052,2,1,2,9,4
1117,5,0,25,2053,2,1,2,1,5
1118,5,0,25,2054,2,1,2,2,5
1119,5,0,25,2055,2,1,2,3,5
1120,5,0,25,2056,2,1,2,4,5
1121,5,0,25,2057,2,1,2,5,5
1122,5,0,25,2058,2,1,2,6,5
1123,5,0,25,2059,2,1,2,7,5
1124,5,0,25,2060,2,1,2,8,5
1125,5,0,25,2061,2,1,2,9,5
1126,5,0,25,2062,2,1,2,1,6
1127,5,0,25,2063,2,1,2,2,6
1128,5,0,25,2064,2,1,2,3,6
1129,5,0,25,2065,2,1,2,4,6
1130,5,0,25,2066,2,1,2,5,6
1131,5,0,25,2067,2,1,2,6,6
1132,5,0,25,2068,2,1,2,7,6
1133,5,0,25,2069,2,1,2,8,6
1134,5,0,25,2070,2,1,2,9,6
1135,5,0,25,2071,2,1,2,1,7
1136,5,0,25,2072,2,1,2,2,7
1137,5,0,25,2073,2,1,2,3,7
1138,5,0,25,2074,2,1,2,4,7
1139,5,0,25,2075,2,1,2,5,7
1140,5,0,25,2076,2,1,2,6,7
1141,5,0,25,2077,2,1,2,7,7
1142,5,0,25,2078,2,1,2,8,7
1143,5,0,25,2079,2,1,2,9,7
1144,5,0,25,2080,2,1,2,1,8
1145,5,0,25,2081,2,1,2,2,8
1146,5,0,25,2082,2,1,2,3,8
1147,5,0,25,2083,2,1,2,4,8
1148,5,0,25,2084,2,1,2,5,8
1149,5,0,25,2085,2,1,2,6,8
1150,5,0,25,2086,2,1,2,7,8
1151,5,0,25,2087,2,1,2,8,8
1152,5,0,25,2088,2,1,2,9,8
1153,4,1,28,5717,2,3,4,3,1
1154,4,1,28,5718,2,3,4,4,1
1155,4,1,28,5719,2,3,4,5,1
1156,4,1,28,5720,2,3,4,6,1
1157,4,1,28,5721,2,3,4,7,1
1158,4,1,28,5722,2,3,4,8,1
1159,13,0,24,2101,2,18,0,2,0
1160,13,0,24,2102,2,18,0,3,0
1161,13,0,24,2103,2,18,0,4,0
1162,13,0,24,2104,2,18,0,5,0
1163,13,0,24,2105,2,18,0,6,0
1164,13,0,24,2106,2,18,0,7,0
1165,13,0,24,2107,2,18,0,8,0
1166,13,0,24,2108,2,18,0,9,0
1167,13,0,25,2109,2,1,18,1,2
1168,13,0,25,2110,2,1,18,2,2
1169,13,0,25,2111,2,1,18,3,2
1170,13,0,25,2112,2,1,18,4,2
1171,13,0,25,2113,2,1,18,5,2
1172,13,0,25,2114,2,1,18,6,2
1173,13,0,25,2115,2,1,18,7,2
1174,13,0,25,2116,2,1,18,8,2
1175,13,0,25,2117,2,1,18,9,2
1176,13,0,25,2118,2,1,18,1,3
1177,13,0,25,2119,2,1,18,2,3
1178,13,0,25,2120,2,1,18,3,3
1179,13,0,25,2121,2,1,18,4,3
1180,13,0,25,2122,2,1,18,5,3
1181,13,0,25,2126,2,1,18,6,3
1182,13,0,25,2123,2,1,18,7,3
1183,13,0,25,2124,2,1,18,8,3
1184,13,0,25,2125,2,1,18,9,3
1185,13,0,25,2127,2,1,18,1,4
1186,13,0,25,2128,2,1,18,2,4
1187,13,0,25,2129,2,1,18,3,4
1188,13,0,25,2130,2,1,18,4,4
1189,13,0,25,2131,2,1,18,5,4
1190,13,0,25,2132,2,1,18,6,4
1191,13,0,25,2133,2,1,18,7,4
1192,13,0,25,2134,2,1,18,8,4
1193,13,0,25,2135,2,1,18,9,4
1194,13,0,25,2136,2,1,18,1,5
1195,13,0,25,2137,2,1,18,2,5
1196,13,0,25,2138,2,1,18,3,5
1197,13,0,25,2139,2,1,18,4,5
1198,13,0,25,2140,2,1,18,5,5
1199,13,0,25,2141,2,1,18,6,5
1200,13,0,25,2142,2,1,18,7,5
1201,13,0,25,2143,2,1,18,8,5
1202,13,0,25,2144,2,1,18,9,5
1203,13,0,25,2145,2,1,18,1,6
1204,13,0,25,2146,2,1,18,2,6
1205,13,0,25,2147,2,1,18,3,6
1206,13,0,25,2148,2,1,18,4,6
1207,13,0,25,2149,2,1,18,5,6
1208,13,0,25,2150,2,1,18,6,6
1209,13,0,25,2151,2,1,18,7,6
1210,13,0,25,2152,2,1,18,8,6
1211,13,0,25,2153,2,1,18,9,6
1212,13,0,25,2154,2,1,18,1,7
1213,13,0,25,2155,2,1,18,2,7
1214,13,0,25,2156,2,1,18,3,7
1215,13,0,25,2157,2,1,18,4,7
1216,13,0,25,2158,2,1,18,5,7
1217,13,0,25,2159,2,1,18,6,7
1218,13,0,25,2160,2,1,18,7,7
1219,13,0,25,2161,2,1,18,8,7
1220,13,0,25,2162,2,1,18,9,7
1221,13,0,25,2163,2,1,18,1,8
1222,13,0,25,2164,2,1,18,2,8
1223,13,0,25,2165,2,1,18,3,8
1224,13,0,25,2166,2,1,18,4,8
1225,13,0,25,2167,2,1,18,5,8
1226,13,0,25,2168,2,1,18,6,8
1227,13,0,25,2169,2,1,18,7,8
1228,13,0,25,2170,2,1,18,8,8
1229,13,0,25,2171,2,1,18,9,8
1230,13,0,25,2172,2,1,18,1,9
1231,13,0,25,2173,2,1,18,2,9
1232,13,0,25,2180,2,1,18,3,9
1233,13,0,25,2174,2,1,18,4,9
1234,13,0,25,2175,2,1,18,5,9
1235,13,0,25,2176,2,1,18,6,9
1236,13,0,25,2177,2,1,18,7,9
1237,13,0,25,2178,2,1,18,8,9
1238,13,0,25,2179,2,1,18,9,9
1239,0,0,39,2181,0,5,6,11,1
1240,13,0,39,2182,2,5,18,2,2
1241,0,0,39,2183,0,5,6,3,1
1242,13,0,39,2184,2,5,18,4,2
1243,13,0,39,2185,2,5,18,5,2
1244,13,0,39,2186,2,5,18,6,2
1245,13,0,39,2187,2,5,18,7,2
1246,13,0,39,2188,2,5,18,8,2
1247,13,0,39,2189,2,5,18,9,2
1248,13,0,39,2190,2,5,18,3,2
1249,13,0,39,2191,2,5,0,1,1
1250,13,0,28,2196,2,3,18,1,2
1251,13,0,28,2197,2,3,18,2,2
1252,13,0,28,2198,2,3,18,3,2
1253,13,0,28,2199,2,3,18,4,2
1254,13,0,28,2200,2,3,18,5,2
1255,13,0,28,2201,2,3,18,6,2
1256,13,0,28,2202,2,3,18,7,2
1257,13,0,28,2203,2,3,18,8,2
1258,4,1,27,2205,2,10,0,2,1
1259,4,1,27,2206,2,10,4,3,1
1260,4,1,27,2207,2,10,0,4,1
1261,4,1,27,2208,2,10,4,5,1
1262,4,1,27,2209,2,10,4,6,1
1263,4,1,27,2210,2,10,4,7,1
1264,4,1,27,2211,2,10,4,8,1
1265,4,1,27,2212,2,10,4,9,1
1266,3,1,28,2217,2,3,2,1,1
1267,3,1,28,2218,2,3,2,2,1
1268,3,1,28,2219,2,3,2,3,1
1269,3,1,28,2220,2,3,2,4,1
1270,3,1,28,2221,2,3,2,5,1
1271,3,1,28,2222,2,3,2,6,1
1272,3,1,28,2223,2,3,2,7,1
1273,3,1,28,2224,2,3,13,8,1
1274,3,1,28,2225,2,3,13,9,1
1275,3,1,25,2226,2,1,2,1,4
1276,3,1,26,2227,2,0,7,1,3
1277,13,0,28,2233,2,3,0,14,6
1278,4,0,27,2260,2,10,4,1,2
1279,4,0,27,2261,2,10,4,2,2
1280,4,0,27,2262,2,10,4,3,2
1281,4,0,27,2263,2,10,4,4,2
1282,4,0,27,2264,2,10,4,5,2
1283,4,0,27,2265,2,10,4,6,2
1284,4,0,27,2266,2,10,4,7,2
1285,4,0,27,2267,2,10,4,8,2
1286,4,0,27,2268,2,10,4,9,2
1287,4,0,27,2269,2,10,4,1,3
1288,4,0,27,2270,2,10,4,2,3
1289,4,0,27,2271,2,10,4,3,3
1290,4,0,27,2272,2,10,4,4,3
1291,4,0,27,2273,2,10,4,5,3
1292,4,0,27,2274,2,10,4,6,3
1293,4,0,27,2275,2,10,4,7,3
1294,4,0,27,2276,2,10,4,8,3
1295,4,0,27,2277,2,10,4,9,3
1296,4,0,27,2278,2,10,4,1,4
1297,4,0,27,2279,2,10,4,2,4
1298,4,0,27,2280,2,10,4,3,4
1299,4,0,27,2281,2,10,4,4,4
1300,4,0,27,2282,2,10,4,5,4
1301,4,0,27,2283,2,10,4,6,4
1302,4,0,27,2284,2,10,4,7,4
1303,4,0,27,2285,2,10,4,8,4
1304,4,0,27,2286,2,10,4,9,4
1305,4,0,27,2287,2,10,4,1,5
1306,4,0,27,2288,2,10,4,2,5
1307,4,0,27,2289,2,10,4,3,5
1308,4,0,27,2290,2,10,4,4,5
1309,4,0,27,2291,2,10,4,5,5
1310,4,0,27,2292,2,10,4,6,5
1311,4,0,27,2293,2,10,4,7,5
1312,4,0,27,2294,2,10,4,8,5
1313,4,0,27,2295,2,10,4,9,5
1314,4,0,27,2296,2,10,4,1,6
1315,4,0,27,2297,2,10,4,2,6
1316,4,0,27,2298,2,10,4,3,6
1317,4,0,27,2299,2,10,4,4,6
1318,4,0,27,2300,2,10,4,5,6
1319,4,0,27,2301,2,10,4,6,6
1320,4,0,27,2302,2,10,4,7,6
1321,4,0,27,2303,2,10,4,8,6
1322,4,0,27,2304,2,10,4,9,6
1323,4,0,27,2305,2,10,4,1,7
1324,4,0,27,2306,2,10,4,2,7
1325,4,0,27,2307,2,10,4,3,7
1326,4,0,27,2308,2,10,4,4,7
1327,4,0,27,2309,2,10,4,5,7
1328,4,0,27,2310,2,10,4,6,7
1329,4,0,27,2311,2,10,4,7,7
1330,4,0,27,2312,2,10,4,8,7
1331,4,0,27,2313,2,10,4,9,7
1332,4,0,27,2314,2,10,4,1,8
1333,4,0,27,2315,2,10,4,2,8
1334,4,0,27,2316,2,10,4,3,8
1335,4,0,27,2317,2,10,4,4,8
1336,4,0,27,2318,2,10,4,5,8
1337,4,0,27,2319,2,10,4,6,8
1338,4,0,27,2320,2,10,4,7,8
1339,4,0,27,2321,2,10,4,8,8
1340,4,0,27,2322,2,10,4,9,8
1341,4,0,27,2323,2,10,4,1,9
1342,4,0,27,2324,2,10,4,2,9
1343,4,0,27,2325,2,10,4,3,9
1344,4,0,27,2326,2,10,4,4,9
1345,4,0,27,2327,2,10,4,5,9
1346,4,0,27,2328,2,10,4,6,9
