"ID","spell4Id","telegraphDamageId"
9283,46872,4940
9289,42709,4954
9290,40828,4954
9291,46903,4953
9292,46910,4955
9293,46923,4956
9294,46925,4958
9298,46931,4961
9299,46932,4962
9301,46927,4963
9302,46938,4964
9303,46939,4964
9304,46933,4965
9305,46933,4966
9310,46949,4969
9311,46952,4283
9312,46958,4970
9313,46962,4971
9318,39482,2197
9319,46933,4960
9321,46969,4973
9322,46966,4936
9323,46966,4935
9325,46977,1991
9326,46976,4975
9329,46984,4977
9339,46995,4978
9340,46995,4979
9341,46996,4978
9342,46996,4979
9343,46661,4851
9347,47011,4983
9348,46809,4981
9349,47002,4984
9350,47012,4985
9357,47018,4992
9358,47017,4991
9359,47003,2460
9362,32936,4993
9365,46984,4997
9366,46984,4998
9367,46984,4999
9368,46984,5000
9370,46984,5001
9371,46984,5002
9372,46984,5003
9373,46984,5004
9374,47025,5005
9376,46971,1371
9381,47023,5006
9382,47031,5007
9383,0,5008
9384,0,5010
9385,0,5011
9386,0,5012
9387,0,5013
9388,0,5009
9389,47033,5008
9390,47033,5009
9391,47033,5010
9392,47033,5011
9393,47033,5012
9394,47033,5013
9395,36841,5014
9396,36841,5015
9397,45621,5016
9398,47023,4996
9399,47038,5017
9403,0,1991
9407,47069,5020
9412,44024,5022
9413,46997,5023
9415,44883,4174
9416,44885,4174
9417,44887,4174
9418,44888,4174
9419,44890,4174
9420,44891,4174
9421,44892,4174
9422,44893,4174
9423,44894,4174
9424,44895,4174
9425,44896,4174
9426,44897,4174
9427,44899,4174
9428,44900,4174
9429,44901,4174
9430,44902,4174
9431,47087,1
9432,47087,2
9435,41514,4204
9436,46308,5025
9437,47069,5026
9438,47069,5027
9439,47069,5028
9442,47104,5031
9443,46075,5032
9452,47108,5034
9454,47080,2278
9455,47081,2278
9456,47082,2278
9457,47090,2278
9459,46975,5035
9460,46975,5036
9461,46975,5037
9462,46975,5038
9463,47123,3736
9464,47123,3737
9465,47123,3738
9466,47123,3739
9467,46975,5039
9468,46975,5040
9469,46975,5041
9470,46975,5042
9478,47140,5044
9479,47139,5045
9482,0,5046
9483,0,5047
9484,47142,5046
9485,47142,5047
9486,47140,5048
9487,47140,5049
9488,47140,5050
9489,47140,5051
9490,47140,5052
9491,47140,5053
9492,47140,5054
9493,47140,5055
9494,47140,5056
9524,47161,5061
9525,47162,5062
9530,47174,5065
9533,47184,5068
9535,47182,5069
9541,47189,5070
9542,47194,4174
9543,47195,4174
9544,47196,4174
9545,47197,4174
9546,43986,5071
9559,45918,5083
9560,32320,1316
9562,47202,1766
9563,47203,1766
9564,32320,169
9565,32320,1017
9568,0,5084
9569,47216,5084
9570,47220,5085
9573,47214,5086
9574,47225,5087
9575,47226,5087
9576,45600,5088
9577,44491,5089
9578,44540,5090
9579,44553,5091
9580,44637,5092
9583,47120,5096
9584,47248,5097
9589,47262,4705
9590,47263,4710
9591,47264,4711
9592,47265,4712
9593,47266,5099
9594,47256,5101
9595,46809,5094
9596,46809,5095
9597,47217,5100
9599,47255,5098
9601,47254,5103
9602,46809,5104
9605,47271,5105
9606,47271,5106
9607,47275,2360
9608,47277,5107
9611,47278,5110
9613,47278,5111
9614,47278,5112
9615,47285,5113
9620,47236,5118
9621,47236,5119
9622,47236,5120
9623,47236,5121
9625,44643,5122
9627,32812,5124
9629,32812,5123
9630,32815,5123
9631,32815,5124
9632,0,5065
9633,47238,5127
9634,47238,5128
9635,47238,5129
9636,47238,5130
9637,47293,5065
9638,47239,5131
9639,47239,5132
9640,47239,5133
9641,47239,5134
9642,47240,5135
9643,47240,5136
9644,47240,5137
9645,47240,5138
9646,47241,5139
9647,47241,5140
9648,47241,5141
9649,47241,5142
9650,47231,176
9659,47283,5147
9660,47282,5146
9661,47280,5148
9662,47316,5149
9666,47320,5065
9667,47327,5153
9668,47327,5154
9669,47327,5155
9670,47327,5156
9673,47336,1998
9676,47350,5157
9679,47359,5158
9680,47359,5159
9681,47333,5160
9682,47376,5161
9683,46671,5162
9684,46671,5163
9689,47384,5168
9690,47384,5169
9691,47384,5170
9692,47384,5171
9693,47385,5172
9694,47387,2151
9698,46671,4893
9699,47388,5173
9702,47284,5114
9703,47141,5175
9704,47141,5176
9709,47436,2460
9710,47441,5182
9712,47364,5181
9713,47469,5184
9714,47469,5185
9715,47469,5186
9719,47454,5189
9720,47455,5190
9721,47443,5191
9723,32516,2512
9724,47489,5193
9732,47489,5194
9733,47489,5195
9734,47489,5196
9735,47489,5197
9736,47489,5198
9737,47489,5199
9739,47504,5200
9740,47504,5201
9741,47504,5202
9746,47511,5205
9747,47512,5206
9748,47513,5207
9749,47518,5208
9751,47520,5211
9752,47517,5209
9755,47528,5213
9756,47528,5214
9757,47528,5215
9758,47528,5216
9760,47535,5218
9761,47535,5220
9763,47544,5221
9764,47576,5222
9765,47567,5223
9766,47580,5224
9770,47590,5225
9771,47587,5226
9772,47587,5227
9773,47587,5228
9774,47587,5229
9775,47597,5225
9778,47596,5232
9779,47595,5232
9780,47585,5234
9781,47602,5150
9783,47627,5235
9784,47633,5236
9785,47633,5237
9794,47636,5238
9798,47650,5238
9802,47655,5242
9803,47655,5243
9804,47660,5244
9805,47661,5245
9806,47664,5246
9809,46780,5248
9810,47665,5247
9811,47674,5249
9812,36343,5250
9813,47673,2389
9814,46790,5251
9815,47666,5247
9816,47399,5252
9817,47677,5226
9818,47677,5227
9819,47677,5253
9820,47677,5254
9821,0,5227
9822,0,5228
9823,0,5253
9824,0,5256
9825,47678,5227
9826,47678,5228
9827,47678,5253
9828,47678,5256
9829,47679,5227
9830,47679,5253
9831,47679,5256
9832,47679,5259
9833,0,5226
9834,0,5229
9835,0,5253
9836,0,5256
9837,47680,5226
9838,47680,5227
9839,47680,5228
9840,47680,5253
9841,47689,5262
9842,47687,5261
9843,47686,5263
9844,47693,5264
9845,47693,5265
9846,47693,5266
9847,47693,5267
9848,47598,2711
9849,47708,5268
9850,47709,5269
9854,47715,5272
9855,47717,5273
9859,47731,3833
9860,47737,5158
9861,47737,5159
9862,0,5276
9863,0,5277
9866,47361,5278
9867,47361,5279
9870,0,5281
9871,0,5282
9872,0,5283
9873,0,5284
9874,47747,5281
9875,47747,5282
9876,47747,5283
9877,47747,5284
9882,47750,5185
9883,47750,5184
9884,47750,5186
9885,47752,5289
9886,47741,5290
9887,47741,5291
9888,47741,5292
9889,47741,5293
9890,47757,5294
9903,47761,5296
9904,47763,5297
9905,47764,5298
9906,47765,5299
9907,47766,5300
9908,47767,5301
9909,47758,5295
9910,47742,5302
9912,0,5108
9913,47769,5108
9914,47760,5304
9915,47760,5305
9923,47515,5280
9924,47725,5302
9927,39037,5314
9928,39037,5315
9929,39037,5317
9930,47778,5318
9932,47778,5319
9933,47778,5320
9939,47781,5325
9940,47788,5327
9943,47797,5328
9945,47801,5328
9946,0,5328
9947,47802,5328
9948,47803,5328
9949,47807,5328
9955,47806,5329
9956,47806,5330
9957,47806,5331
9958,32513,5332
9959,47819,5333
9960,47799,5334
9961,47789,5335
9962,47789,5336
9963,47789,5340
9964,47789,5341
9965,47836,5337
9966,47840,5338
9967,47841,5339
9968,32563,5342
9969,47846,5343
9970,47846,5344
9971,47846,5345
9972,47846,5346
9973,47846,5347
9975,47854,1624
10002,47863,5374
10004,47809,5376
10005,47577,5377
10022,47789,5392
10023,47916,2305
10024,47916,2306
10025,47916,2309
10027,47789,5393
10028,47929,5398
10037,47789,5404
10040,47789,5406
10041,47935,5407
10042,47933,5408
10043,47940,5409
10045,47947,5410
10046,47947,5411
10047,47947,5412
10048,47947,5413
10049,47947,5414
10050,47947,5415
10051,47947,5416
10052,47947,5417
10067,47942,5426
10069,47593,5427
10070,47593,5432
10071,47593,5433
10072,47593,5434
10073,47593,5435
10076,47940,5428
10077,47940,5429
10078,47940,5430
10079,47940,5431
10080,47940,5438
10081,46872,4949
10082,46872,4950
10083,46872,4951
10084,46872,4952
10085,46872,4948
10086,47954,5440
10087,47481,5441
10088,47479,5441
10089,47997,5442
10090,47997,5443
10091,47997,5444
10092,47997,5445
10093,47997,5446
10094,47997,5447
10095,47997,5448
10098,47993,5449
10106,48027,5454
10113,0,5457
10116,48029,5459
10118,48054,5450
10120,48059,5452
10121,48061,5453
10132,48036,5457
10133,47847,5460
10140,47978,5465
10141,47978,5466
10142,47978,5467
10143,47978,5468
10144,47978,5469
10145,47978,5470
10146,47978,5471
10147,47978,5472
10148,47978,5473
10149,47978,5474
10151,48093,5476
10170,48095,134
10171,48096,134
10172,48097,134
10173,48098,134
10174,48099,134
10175,48100,134
10176,48101,134
10177,48102,134
10178,48103,134
10179,48104,147
10180,48105,147
10181,48106,147
10182,48107,147
10183,48108,147
10184,48109,147
10185,48110,147
10186,48111,147
10187,48112,147
10188,48120,5477
10189,48124,5478
10190,48125,5479
10191,48128,5461
10192,48129,5480
10193,48133,5481
10194,48137,5482
10195,48138,5483
10196,48086,5484
10197,48089,5475
10198,48035,5485
10199,48035,5486
10200,0,5476
10202,48142,5487
10203,48158,5488
10209,47362,5279
10213,48121,135
10214,48160,5490
10215,48186,5492
10216,48186,5493
10217,48186,5494
10218,48186,5495
10219,48186,5496
10220,48186,5497
10221,48186,5498
10222,48186,5499
10223,48186,5500
10224,48186,5501
10225,48186,5502
10226,48186,5503
10227,48186,5504
10228,48163,134
10229,48164,134
10230,48165,134
10231,48166,134
10232,48167,134
10233,48168,134
10234,48169,134
10235,48170,134
10236,48171,134
10237,48193,5505
10245,48220,5491
10247,48215,134
10248,48216,134
10249,48217,134
10250,48218,134
10251,48219,134
10252,48221,134
10253,48222,134
10254,48223,134
10255,48224,134
10257,48225,147
10258,48226,147
10259,48227,147
10260,48228,147
10261,48229,147
10262,48230,147
10263,48231,147
10264,48232,147
10265,48233,147
10267,48250,2487
10268,48250,2488
10269,48250,2489
10270,48250,3797
10271,48250,3798
10272,48250,3799
10283,48251,3390
10285,48252,3390
10314,48316,5520
10315,48316,5521
10316,48316,5522
10317,48316,5523
10318,48316,5515
10319,48319,5516
10320,48319,5517
10321,48319,5518
10322,48319,5519
10323,48319,5514
10324,48325,5526
10325,48325,5527
10326,48325,5528
10330,48319,5530
10331,48319,5531
10332,48319,5532
10333,48319,5533
10334,48316,5534
10335,48316,5535
10336,48316,5536
10337,48316,5537
10338,48376,5538
10340,47746,5529
10343,48387,5540
10345,48399,5541
10346,48402,5542
10352,48380,5526
10353,48380,5527
10354,48380,5528
10358,48436,3807
10359,48435,374
10360,48433,5548
10361,48433,5547
10362,48447,5549
10364,48455,1371
10377,48482,5551
10378,48482,5552
10379,48482,5553
10380,48482,5554
10381,0,5555
10382,0,5556
10383,0,5557
10384,0,5558
10385,48497,5555
10386,48497,5556
10387,48497,5557
10388,48497,5558
10391,48502,5560
10392,48501,5559
10393,48512,5561
10413,48520,5580
10416,47947,5586
10417,47947,5587
10419,47947,5589
10420,48536,5604
10422,48534,5582
10423,48534,5583
10424,48534,5584
10425,48534,5585
10426,48534,5590
10427,48534,5591
10428,48534,5592
10429,48534,5593
10430,48534,5594
10431,48534,5595
10432,48534,5596
10433,48534,5597
10434,48534,5598
10435,48534,5599
10436,48534,5600
10437,48534,5601
10438,48534,5602
10439,48534,5603
10458,47431,5061
10459,47432,5062
10460,30216,5625
10461,48450,5629
10465,48534,5630
10466,48534,5631
10467,48534,5632
10480,42183,2011
10482,48565,5644
10484,38258,2444
10486,48564,5645
10487,48564,5646
10499,47952,5654
10500,47952,5655
10501,47952,5656
10502,47952,5657
10503,47952,5658
10504,47952,5659
10505,47952,5660
10506,48572,5661
10512,48579,5667
10513,40524,5666
10519,0,2458
10521,44786,5669
10522,48588,5666
10525,48590,5671
10526,48590,5672
10527,48591,5673
10528,48591,5674
10529,48582,5670
10532,48606,1371
10533,48610,5677
10534,48610,5678
10538,0,5680
10539,0,5681
10540,0,5682
10541,0,5683
10542,48615,5684
10545,48616,5681
10549,48625,207
10550,48626,117
10551,48626,118
10552,48626,119
10553,48626,120
10554,48626,121
10555,48626,231
10556,48623,5688
10557,48631,5688
10558,48624,5687
10559,45777,5690
10560,48639,5689
10561,48644,5676
10562,48645,5676
10564,48648,4483
10567,48653,3797
10568,48653,3798
10569,48653,3799
10570,48658,1657
10571,48658,1658
10572,48659,1659
10573,48668,3741
10574,48669,3745
10575,48670,2335
10576,48671,4708
10577,48675,1991
10578,48676,4708
10579,48680,3774
10580,48680,3775
10581,48680,3776
10582,48680,3768
10583,48680,3769
10584,48680,3770
10585,48682,3771
10586,48682,3772
10587,48682,3773
10588,48683,4324
10589,48683,4325
10590,48683,4326
10591,48683,4327
10592,48683,4328
10593,48683,4329
10594,48683,4330
10595,48683,4331
10596,48683,4332
10597,48683,4333
10598,48683,4334
10599,48683,4335
10606,48699,5697
10608,48700,5698
10609,48700,5699
10610,48701,5698
10611,48701,5699
10612,48701,5700
10613,48702,5698
10614,48702,5699
10615,48702,5700
10616,48702,5701
10625,48705,5710
10626,48706,5711
10627,35727,5712
10628,47790,3723
10629,48731,5713
10630,48718,1991
10631,48730,1991
10632,48691,5714
10633,48641,5715
10634,48641,5716
10635,48641,5717
10636,48748,91
10637,48749,3744
10638,48751,3967
10639,48756,4305
10640,48641,5718
10641,48641,5719
10642,48641,5720
10643,48641,5721
10644,48641,5722
10645,48641,5723
10646,48534,5626
10647,48534,5627
10648,48534,5628
10674,48760,5639
10683,48695,5724
10684,48695,5725
10685,48695,5726
10686,48695,5727
10687,48695,5728
10688,48695,5729
10689,48695,5730
10690,48695,5731
10691,48759,5605
10692,48759,5606
10693,48759,5607
10694,48759,5608
10695,48759,5609
10696,48759,5610
10697,48759,5611
10698,48759,5612
10699,48759,5613
10700,48759,5633
10701,48759,5634
10702,48759,5635
10703,48759,5614
10704,48759,5615
10705,48759,5616
10706,48759,5617
10707,48759,5618
10708,48759,5619
10709,48759,5620
10710,48759,5621
10711,48759,5622
10712,48759,5636
10713,48759,5637
10714,48759,5638
10717,48767,5733
10718,48771,3791
10719,48771,3792
10720,48771,3793
10721,48776,1371
10722,48783,4302
10723,48784,4302
10724,48785,4302
10725,48786,4302
10726,48787,4302
10727,48798,5734
10741,48823,5741
10743,48829,5742
10746,46675,5745
10748,48851,5747
10749,48852,5747
10750,48844,5741
10751,48846,5741
10753,48853,5748
10755,48449,5550
10756,48822,5749
10757,48866,5750
10758,48867,5751
10759,48891,5752
10763,49140,5753
10765,0,5755
10766,49246,5755
10767,49268,2542
10768,49024,2542
10769,49267,2542
10778,49305,2543
10784,49350,5762
10785,49350,5763
10786,49350,5764
10789,49350,5767
10790,49350,5768
10800,49298,5758
10801,49298,5759
10802,49298,5769
10803,49298,5770
10804,49298,5771
10805,49298,5776
10806,49298,5777
10807,49298,5778
10808,49298,5779
10812,0,5781
10813,0,5782
10814,0,5783
10815,0,5784
10816,49411,5781
10817,49411,5782
10818,49411,5783
10819,49411,5784
10820,48425,5546
10821,49420,2799
10822,49420,2800
10827,49355,5780
10840,49453,5789
10841,49454,5790
10842,49455,5791
10843,49456,5792
10845,49495,5795
10846,49451,5794
10850,49500,0
10851,49500,4226
10852,49498,5796
10853,40380,5797
10854,48041,5798
10855,49524,1236
10857,49556,1371
10860,49273,168
10861,49274,168
10862,49275,168
10863,49276,168
10864,49277,168
10865,49278,168
10866,49279,168
10867,49280,168
10868,49281,168
10869,49284,168
10870,49285,168
10871,49286,168
10872,49287,168
10873,49288,168
10874,49289,168
10875,49290,168
10876,49291,168
10877,49328,168
10878,49329,168
10879,49330,168
10880,49331,168
10881,49332,168
10882,49334,168
10883,49335,168
10884,49336,168
10886,49356,723
10887,49356,724
10888,49356,1767
10889,49356,1768
10890,49356,2550
10891,49357,723
10892,49357,724
10893,49357,1767
10894,49357,1768
10895,49357,2550
10896,49358,723
10897,49358,724
10898,49358,1767
10899,49358,1768
10900,49358,2550
10901,49359,723
10902,49359,724
10903,49359,1767
10904,49359,1768
10905,49359,2550
10906,49360,723
10907,49360,724
10908,49360,1767
10909,49360,1768
10910,49360,2550
10911,49361,723
10912,49361,724
10913,49361,1767
10914,49361,1768
10915,49361,2550
10916,49362,723
10917,49362,724
10918,49362,1767
10919,49362,1768
10920,49362,2550
10921,49363,723
10922,49363,724
10923,49363,1767
10924,49363,1768
10925,49363,2550
10926,49364,723
10927,49364,724
10928,49364,1767
10929,49364,1768
10930,49364,2550
10931,48295,173
10932,48296,173
10933,48297,173
10934,48298,173
10935,48299,173
10936,48300,173
10937,48301,173
10938,48302,173
10940,48304,174
10941,48305,174
10942,48306,174
10943,48307,174
10944,48308,174
10945,48309,174
10946,48310,174
10947,48311,174
10949,47711,5800
10951,47711,5801
10952,49381,1316
10953,49381,169
10954,49381,1017
10955,49382,1316
10956,49382,169
10957,49382,1017
10958,49383,1316
10959,49383,169
10960,49383,1017
10961,49384,1316
10962,49384,169
10964,49385,1316
10965,49385,169
10967,49386,1316
10968,49386,169
10970,49387,1316
10971,49387,169
10973,49388,1316
10974,49388,169
10979,49390,1766
10980,49391,1766
10981,49392,1766
10988,49400,1766
10989,49401,1766
10990,49402,1766
11006,49525,181
11007,49526,181
11008,49527,181
11009,49528,181
11010,49529,181
11011,49530,181
11012,49531,181
11013,49532,181
11016,49559,2552
11025,49792,5803
11026,49792,5802
11027,49813,5799
11028,49793,1774
11029,49793,1775
11030,49794,1774
11031,49794,1775
11032,49795,1774
11033,49795,1775
11034,49797,1774
11035,49797,1775
11036,49798,1774
11037,49798,1775
11038,49799,1774
11039,49799,1775
11040,49800,1774
11041,49800,1775
11042,49801,1774
11043,49801,1775
11044,49802,1774
11045,49802,1775
11046,49803,2558
11047,49804,2558
11048,49805,2558
11049,49806,2558
11050,49807,2558
11051,49808,2558
11052,49809,2558
11053,49810,2558
11054,49811,2558
11055,49821,1240
11056,49822,1240
11057,49823,1240
11058,49824,1240
11059,49825,1240
11064,49830,1317
11065,49826,1317
11066,49827,1317
11067,49828,1317
11068,49829,1317
11069,49831,1317
11070,49832,1317
11071,49833,1317
11072,49834,1317
11073,49835,1317
11074,49836,1317
11076,49837,1317
11077,49838,1317
11078,49839,1317
11079,49840,1317
11080,49841,1317
11081,49842,1317
11082,49843,1317
11083,49844,1317
11084,49845,1317
11085,49846,1317
11086,49847,1317
11087,49848,2176
11089,49848,2597
11092,49849,2607
11093,49850,5804
11094,49820,5809
11095,49851,5805
11096,49852,5806
11097,49853,5807
11098,49854,5808
11099,49848,5810
11100,49856,5811
11101,49857,175
11102,49858,175
11103,49859,175
11104,49860,175
11105,49861,175
11106,49862,175
11107,49863,175
11108,49864,175
11110,49869,5812
11111,0,5813
11112,0,5814
11113,0,5815
11114,49879,5813
11115,49879,5814
11116,49879,5815
11117,49879,5816
11118,49880,5817
11119,49880,5818
11120,49880,5819
11121,49880,5820
11122,49880,5821
11123,49884,5822
11124,49886,5824
11125,46792,5823
11131,49891,134
11132,49892,134
11133,49892,134
11134,49893,134
11135,49894,134
11136,49895,134
11137,49896,134
11138,49897,134
11139,49898,134
11140,49899,134
11141,49915,5830
11146,49906,5826
11147,49906,5827
11148,49906,5828
11154,49906,5831
11156,49928,5832
11161,49928,5838
11163,49943,5839
11164,35717,725
11165,49913,5840
11166,49913,5841
11167,49913,5842
11168,49913,5843
11169,49969,5844
11170,49969,5846
11171,49969,5847
11172,49969,5848
11173,49888,5849
11174,49888,5850
11175,49888,5851
11176,49888,5852
11177,49975,1016
11178,49919,1013
11179,49919,1014
11180,49920,1013
11181,49920,1014
11182,49921,1013
11183,49921,1014
11184,49922,1013
11185,49922,1014
11186,49923,1013
11187,49923,1014
11188,49924,1013
11189,49924,1014
11190,49925,1013
11191,49925,1014
11192,49926,1013
11193,49926,1014
11196,49929,1015
11197,49930,1015
11198,49931,1015
11199,49932,1015
11200,49933,1015
11201,49934,1015
11202,49935,1015
11203,49936,1015
11205,49960,1016
11206,49961,1016
11207,49962,1016
11208,49963,1016
11209,49964,1016
11210,49965,1016
11211,49966,1016
11212,49967,1016
11222,49979,5861
11223,49979,5862
11224,49979,5863
11225,49979,5864
11226,47647,5238
11227,47648,5238
11228,47649,5238
11229,47651,5238
11230,47652,5238
11231,47653,5238
11255,50011,1043
11256,50011,1044
11257,50007,5865
11258,50007,5866
11259,50007,5867
11260,50007,5868
11261,50007,5869
11262,50007,5870
11263,50007,5871
11264,50007,5872
11265,50007,5873
11266,50017,4584
11267,50018,4585
11268,50019,4586
11269,50020,4587
11270,50021,4588
11271,50022,5072
11272,50023,5073
11273,50024,5074
11274,50025,5075
11275,50026,5076
11276,50028,5874
11277,50027,5875
11278,50027,5876
11279,50027,5877
11280,50027,5878
11281,50030,1238
11282,50030,1938
11283,50031,1238
11284,50031,1938
11285,50032,1238
11286,50032,1938
11287,50033,1238
11288,50033,1938
11289,50034,1238
11290,50034,1938
11291,50035,5879
11292,50035,5880
11293,50036,5879
11294,50036,5880
11295,50037,5879
11296,50037,5880
11297,50038,5879
11298,50038,5880
11299,49848,5881
11300,49848,5882
11301,50046,5883
11302,49944,2437
11303,50029,5884
11309,50065,205
11310,50065,132
11311,49984,2298
11313,32258,2454
11315,27539,5887
11316,27539,5888
11317,27539,5889
11318,50085,5890
11320,50099,5891
11321,50097,5892
11322,50097,5893
11323,50097,5894
11324,50115,2310
11325,50116,2310
11326,50117,1974
11327,50117,1975
11328,50118,1973
11329,50119,1973
11330,50120,1973
11331,50121,1973
11332,50122,1973
11333,50123,1973
11334,50124,1973
11335,50125,1973
11337,50127,1974
11338,50127,1975
11339,50128,1974
11340,50128,1975
11341,50129,1974
11342,50129,1975
11343,50130,1974
11344,50130,1975
11345,50131,1974
11346,50131,1975
11347,50132,1974
11348,50132,1975
11349,50133,1974
11350,50133,1975
11351,50134,1974
11352,50134,1975
11356,50103,5896
11357,50103,5897
11358,50103,5898
11360,27324,5900
11361,50180,2720
11362,50169,134
11363,50170,134
11364,50171,134
11365,50172,134
11366,50173,134
11367,50175,134
11368,50176,134
11369,50177,134
11370,50178,134
11375,32746,2318
11376,50186,1769
11377,50187,1769
11378,50188,1769
11379,50189,1769
11380,50190,1769
11381,50191,1769
11382,50193,1769
11383,50194,1769
11384,50195,1769
11385,50198,5901
11386,50199,5902
11387,50201,5903
11391,50205,2186
11392,44494,5905
11404,26440,2298
11405,26443,2298
11406,50227,5906
11407,50234,5907
11408,50229,5909
11410,47218,174
11411,50255,5086
11412,50256,5086
11413,50257,5086
11414,50258,5086
11415,50259,5086
11416,50260,5086
11417,50261,5086
11418,50262,5086
11420,50251,5910
11425,50251,5911
11427,50251,5912
11429,50267,176
11430,50268,176
11431,50269,176
11432,50270,176
11433,50271,176
11434,50272,176
11435,50273,176
11436,50274,176
11437,50275,176
11438,50251,5913
11439,50251,5914
11441,50280,1801
11442,50282,5916
11443,50283,5917
11444,50251,5918
11445,50251,5919
11446,50251,5920
11447,50251,5921
11448,50251,5922
11449,35658,5923
11450,35658,5924
11461,46220,5925
11462,50302,5926
11463,50303,5927
11465,46220,5929
11467,46220,5932
11468,46220,5933
11472,50313,5936
11478,42609,5937
11479,42609,5938
11481,42609,5941
11482,42609,5942
11484,50295,5940
11485,42609,5941
11486,42609,5942
11487,50315,5928
11488,50315,5930
11489,50315,5943
11490,50315,5944
11491,50316,5945
11492,50316,5946
11493,50316,5947
11494,50316,5948
11495,42609,5950
11496,42609,5949
11497,42609,5951
11498,42609,5952
11499,50318,5953
12502,51320,6956
12503,51325,6957
12504,50317,5212
12507,48948,6960
12525,48957,6960
12534,48966,6961
12535,48967,309
12536,48968,309
12537,48969,309
12544,48975,6961
12553,48984,6961
12554,48985,309
12555,48986,309
12556,48987,309
12562,48993,6961
12572,49002,6961
12581,49012,6961
12590,49021,6961
12591,51334,5904
12592,51335,6962
12593,51335,6963
12594,51335,6964
12595,51335,6965
12596,51329,6966
12604,49053,6971
12605,49053,6970
12606,49054,6971
12607,49054,6970
12608,49055,6971
12609,49055,6970
12610,49056,6971
12611,49056,6970
12612,49057,6971
12613,49057,6970
12614,49058,6971
12615,49058,6970
12616,49059,6971
12617,49059,6970
12622,49062,6970
12623,49063,6970
12624,49064,6970
12625,49065,6970
12626,49066,6970
12627,49067,6970
12628,49068,6970
12629,49071,6970
12630,49072,6970
12631,49073,6970
12632,49074,6970
12633,49075,6970
12634,49076,6970
12635,49077,6970
12637,48041,6972
12638,51352,6973
12639,49178,3729
12640,49178,3730
12641,49179,3729
12642,49180,3729
12643,49181,3729
12644,49182,3729
12645,49183,6974
12646,49184,6974
12647,49185,6974
12648,49186,6974
12649,49179,3730
12650,49180,3730
12651,49181,3730
12652,49182,3730
12653,49183,6975
12654,49184,6975
12655,49185,6975
12656,49186,6975
12657,49198,3729
12658,49199,3729
12659,49200,3729
12660,49201,3729
12661,49202,3729
12662,49203,6974
12663,49204,6974
12664,49205,6974
12665,49206,6974
12666,49198,3730
12667,49199,3730
12668,49200,3730
12669,49201,3730
12670,49202,3730
12673,49203,6975
12674,49204,6975
12675,49205,6975
12676,49206,6975
12678,50289,6976
12680,35123,6978
12681,51349,6979
12682,51358,139
12683,51359,139
12684,32809,141
12685,49640,2055
12686,49641,2055
12687,49649,2055
12688,49650,2055
12695,49648,6980
12705,49657,6980
12706,49640,2056
12707,49641,2056
12708,49649,2056
12709,49650,2056
12716,49648,6981
12723,49657,6981
12724,51361,6982
12725,51358,141
12726,51359,141
12739,51374,6983
12740,51374,6984
12741,51376,5742
12742,51375,1425
12743,46220,6985
12744,50315,6985
12745,50316,6985
12746,51380,6985
12764,51323,6955
12765,51365,6977
12766,51365,6978
12767,51383,7003
12774,51516,7009
12775,51519,7010
12776,50310,7011
12777,49245,7012
12779,49293,7014
12780,45045,7015
12781,51563,2066
12782,51563,2067
12783,51563,2068
12784,51563,2069
12785,51563,2108
12786,51563,2154
12789,51564,7016
12790,45248,7017
12791,35756,7018
12792,51591,7019
12793,51591,7020
12794,51591,7021
12795,51588,7022
12796,51601,7023
12798,51586,7025
12799,51586,7026
12800,51586,7027
12801,51586,7028
12802,51586,7029
12803,51586,7030
12804,51586,7031
12805,48641,7032
12806,48641,7033
12807,48641,7034
12809,41267,2444
12810,51606,7035
12811,51606,7036
12812,51606,7037
12813,51605,7038
12814,51605,7039
12817,51642,7041
12818,51642,7043
12819,51642,7044
12820,51642,7045
12821,51642,7046
12822,51643,7047
12824,51624,7049
12825,51624,7050
12826,46160,7049
12827,46160,7050
12828,51625,7049
12829,51625,7050
12830,51626,7049
12831,51626,7050
12832,51627,7049
12833,51627,7050
12834,51628,7049
12835,51628,7050
12836,51629,7051
12837,51629,7052
12838,51630,7051
12839,51630,7052
12840,51631,7051
12841,51631,7052
12842,51632,7051
12843,51632,7052
12844,51651,7053
12845,51651,7054
12846,51651,7055
12847,51651,7056
12848,51651,7057
12849,51651,7059
12851,0,7060
12854,30006,2425
12855,51653,2425
12856,51654,2425
12857,51655,2425
12860,51658,194
12861,51659,194
12862,51660,194
12863,51661,194
12866,51680,7061
12867,46694,7062
12868,46693,7062
12870,49502,7042
12871,48868,4409
12872,49225,2061
12873,49225,2044
12874,49226,2061
12875,49226,2044
12876,49227,2061
12877,49227,2044
12878,49228,2061
12879,49228,2044
12880,49229,2061
12881,49229,2044
12882,49234,2061
12883,49234,2044
12884,49235,2061
12885,49235,2044
12886,49236,2061
12887,49236,2044
12888,49237,2061
12889,49237,2044
12890,49238,2061
12891,49238,2044
12898,49242,7063
12899,49242,7064
12906,49233,7063
12907,49233,7064
12908,49642,2055
12909,49642,2056
12910,49643,2055
12911,49643,2056
12912,49644,2055
12913,49644,2056
12914,49651,2055
12915,49651,2056
12916,49652,2055
12917,49652,2056
12918,49653,2055
12919,49653,2056
12924,41625,2832
12925,41626,2832
12926,41627,2832
12927,51690,7065
12929,51691,2278
12931,51692,2278
12933,51693,2278
12935,51695,2278
12937,51696,2278
