"ID","localizedTextIdMessage","delay","flags","creatureId","worldId","worldZoneId","minLevel","maxLevel","quest00","quest01","quest02","state00","state01","state02","factionId","classId","raceId","factionIdReputation","reputationMin","reputationMax","questIdDelivered","prerequisiteId","displayDuration","communicatorMessagesIdNext","communicatorPortraitPlacementEnum","communicatorOverlayEnum","communicatorBackgroundEnum"
3098,0,0,0,30998,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6755,0,0,0,0,0,0
3099,0,5000,0,30998,0,0,0,0,6771,0,0,3,0,0,0,0,0,0,0,0,6772,0,0,0,0,0,0
3101,0,5000,0,30998,0,0,0,0,6772,0,0,3,0,0,0,0,0,0,0,0,6776,0,0,0,0,0,0
3102,270480,0,0,30524,0,0,0,0,6663,0,0,3,0,0,0,0,0,0,0,0,6665,0,0,0,0,0,0
3103,270527,0,0,45572,1068,0,0,0,6328,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,270529,6000,0,45572,1068,0,0,0,6328,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,271053,2000,0,30966,0,0,0,0,6783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,271098,0,1,31299,0,329,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,9500,0,0,0,0
3110,0,0,0,30567,0,0,0,0,6635,0,0,3,0,0,0,0,0,0,0,0,6637,0,0,0,0,0,0
3114,312210,0,0,30567,0,0,0,0,6637,0,0,3,0,0,0,0,0,0,0,0,6640,0,0,0,0,0,0
3116,0,60000,0,30998,0,1303,0,0,6754,6755,0,3,3,0,0,0,0,0,0,0,6788,0,0,0,0,0,0
3117,273115,12000,0,30966,0,0,0,0,6783,0,0,17,0,0,0,0,0,0,0,0,0,11300,0,0,0,0,0
3118,0,0,0,30542,51,1557,5,0,6620,6621,0,3,3,0,0,0,0,0,0,0,6626,0,0,0,0,0,0
3119,0,4000,0,30542,51,1557,5,0,6626,0,0,1,0,0,0,0,0,0,0,0,6797,11331,0,0,0,0,0
3120,276314,0,0,30680,0,0,0,0,6677,6677,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,30683,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6723,0,0,0,0,0,0
3123,0,6000,0,30902,0,0,0,0,6714,0,0,3,0,0,0,0,0,0,0,0,6736,0,0,0,0,0,0
3126,0,9000,0,31534,51,1557,0,0,6622,6663,0,3,3,0,0,0,0,0,0,0,6627,0,0,0,0,0,0
3127,279210,0,0,30682,0,0,0,0,6671,6671,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,280380,0,0,30567,0,79,0,0,6636,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,0,0,0,30682,0,0,0,0,6673,0,0,3,0,0,0,0,0,0,0,0,6805,0,0,0,0,0,0
3139,280628,0,0,31660,0,0,0,0,6648,6806,0,3,0,0,0,0,0,0,0,0,6806,0,0,0,0,0,0
3140,0,0,0,30761,0,79,0,0,6639,0,0,1,0,0,0,0,0,0,0,0,6647,0,0,0,0,0,0
3142,280771,15000,0,28110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3143,281131,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,3144,0,1,0
3144,281133,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,1,0
3145,281134,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,1,0
3146,281137,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,3147,1,2,0
3147,281138,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3148,1,2,0
3148,281139,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,3149,1,2,0
3149,281140,2000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,1,0
3150,281144,1000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,1,2,0
3151,281145,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,1,0
3152,281148,1000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,2,0
3153,281149,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,3154,0,1,0
3154,281150,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3155,1,2,0
3155,281151,2000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,3156,0,1,0
3156,281152,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3157,1,2,0
3157,281153,2000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,1,0
3158,281154,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,1,0
3159,281155,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,1,0
3160,281156,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,1,0
3161,281157,0,1,31637,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3162,1,0,0
3162,281158,2000,1,31637,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,1,0,0
3163,281159,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3164,0,1,0
3164,281160,1000,1,31605,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,1,0
3165,281268,0,1,30567,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,281330,0,0,30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3167,281371,0,0,30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3168,281375,0,0,31234,0,0,0,0,6650,0,0,2,0,0,0,0,0,0,0,0,6650,0,0,0,0,2,2
3170,281471,45000,0,30685,0,1303,0,0,6730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,281478,3500,0,30685,0,1303,0,0,6730,0,0,7,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3173,281535,0,1,30998,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,0,0,0,30998,0,1303,0,0,6776,0,0,3,0,0,0,0,0,0,0,0,6810,0,0,0,0,0,0
3177,282515,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178,0,0,0
3178,282516,2000,1,31847,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,282519,0,1,30525,0,0,0,0,6666,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,282520,0,1,30525,0,0,0,0,6666,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,283653,2000,0,31857,0,78,0,0,6794,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,284689,0,1,30682,0,0,0,0,6805,6805,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,0,0,0,30544,51,1557,0,0,6620,6625,0,6,0,0,0,0,0,0,0,0,6625,0,0,0,0,0,0
3185,0,0,0,30544,51,1557,0,0,6620,6624,0,6,0,0,0,0,0,0,0,0,6624,0,0,0,0,0,0
3187,284731,0,0,24187,870,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11632,0,0,0,0,0
3192,285261,4500,0,30745,0,0,0,0,6714,0,0,2,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3193,285307,0,0,30966,0,0,0,0,6783,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,285308,0,0,30966,0,0,0,0,6783,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,285309,0,0,30966,0,0,0,0,6783,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,285888,1000,0,30966,0,0,0,0,6820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,286007,30000,0,30998,0,0,0,0,6820,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,286009,0,0,30680,0,0,0,0,6677,6677,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,286028,0,0,30998,0,1303,0,0,6776,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,286056,0,0,30680,0,0,0,0,6677,6677,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,0,10000,0,30745,0,1303,0,0,6822,0,0,1,0,0,0,0,0,0,0,0,6713,0,0,0,0,0,0
3204,286059,0,0,30680,0,0,0,0,6677,6677,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,286060,0,0,30680,0,0,0,0,6677,6677,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,286306,0,1,32222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840,0,0,0,0,0,0
3210,286503,1000,0,30683,0,1303,0,0,6733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,286527,0,1,31412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,286733,0,0,32222,0,0,0,0,6834,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,287268,1000,1,30998,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,287269,1000,1,30998,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,287270,1000,1,30998,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,287489,0,1,26119,0,483,0,0,5914,0,0,3,0,0,0,0,0,0,0,0,5915,0,0,0,0,0,0
3219,287699,0,0,30544,51,1557,4,0,6624,0,0,5,0,0,0,0,0,0,0,0,0,11788,0,0,0,0,0
3220,287748,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3221,287749,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0
3222,287750,8000,1,32361,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,3223,0,1,0
3223,287751,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,4427,0,1,0
3224,287752,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,1,0
3225,287753,0,1,32330,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0
3226,287754,2000,1,32361,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,3227,0,1,0
3227,287755,2000,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,3228,0,1,0
3228,287756,2000,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,3229,0,1,0
3229,287757,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,2,0
3230,287758,2000,1,32361,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3231,287765,2000,1,32361,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3232,287766,2000,1,32361,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3233,287767,2000,1,32361,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,3234,0,0,0
3234,287768,2000,1,32326,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3235,287769,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,3236,0,1,0
3236,287770,0,1,32230,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,1,0
3237,287778,0,1,32332,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0
3238,287784,1000,0,30523,51,1577,0,0,6660,6660,0,5,15,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
3239,287785,1000,0,30523,51,1577,0,0,6660,6660,0,6,16,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
3240,287786,1000,0,30523,51,1577,0,0,6660,0,0,7,17,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
3241,287920,5000,0,30343,0,0,0,0,6603,0,0,2,0,0,0,0,0,0,0,0,0,11057,0,0,0,0,2
3242,288009,0,1,30525,0,0,0,0,6666,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,0,0,0,32297,22,584,10,0,6855,0,0,0,0,0,0,0,0,0,0,0,6855,0,0,0,0,0,0
3245,288682,0,0,30313,0,0,0,0,6650,6650,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3246,289861,0,0,33394,0,0,0,0,6898,0,0,3,0,0,0,0,0,0,0,0,6899,0,0,0,0,0,0
3247,290522,0,1,32517,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,2
3248,290523,0,1,32517,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,2
3249,290609,3000,0,32475,0,1812,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6952,23132,0,0,0,0,1
3250,290615,10000,0,32475,51,248,10,0,6978,0,0,3,0,0,0,0,0,0,0,0,6979,0,0,0,0,0,1
3251,290627,0,1,32758,0,0,0,0,7051,6981,0,0,0,0,0,0,0,0,0,0,6981,12456,0,0,0,0,0
3252,0,0,0,32600,22,37,0,0,6911,0,0,3,0,0,0,0,0,0,0,0,6912,0,0,0,0,0,2
3253,0,0,0,32600,22,37,0,0,6912,0,0,3,0,0,0,0,0,0,0,0,6913,0,0,0,0,0,2
3254,0,0,0,32973,0,0,0,0,6999,7000,0,3,3,0,0,0,0,0,0,0,7002,0,0,0,0,0,0
3255,0,2000,0,32970,0,0,0,0,7001,0,0,3,0,0,0,0,0,0,0,0,7003,0,0,0,0,0,0
3256,292423,0,0,32759,0,0,0,0,6983,0,0,7,0,0,0,0,0,0,0,0,6984,0,0,0,0,0,0
3257,292605,0,0,32759,0,0,0,0,6984,0,0,3,0,0,0,0,0,0,0,0,6985,0,0,0,0,0,0
3258,292649,0,0,32759,0,0,0,0,6985,0,0,3,0,0,0,0,0,0,0,0,6986,0,0,0,0,0,0
3259,326698,0,0,32476,51,1813,8,0,6952,0,0,3,0,0,0,0,0,0,0,0,6966,0,0,0,0,0,1
3260,305773,0,0,32475,51,248,9,0,6979,0,0,3,0,0,0,0,0,0,0,0,6995,0,0,0,0,0,1
3261,292761,7000,0,32996,51,1710,0,0,6969,6969,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,293008,0,0,23998,22,483,0,0,5628,0,0,3,0,0,166,0,0,0,0,0,5509,0,0,0,0,0,0
3264,293116,500,0,32509,0,0,0,0,6880,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,0,0,0,32973,0,0,0,0,6999,0,0,3,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0
3266,0,6000,0,24627,0,483,0,0,5515,0,0,3,0,0,0,0,0,0,0,0,7015,0,0,0,0,0,0
3267,0,10000,0,32475,0,0,0,0,6952,0,0,3,0,0,0,0,0,0,0,0,6978,0,0,0,0,0,1
3269,0,2000,0,24000,0,483,7,13,5511,5519,0,3,1,0,0,0,0,0,0,0,5520,0,0,0,0,0,0
3270,303365,0,1,32878,0,1580,0,0,6974,6969,0,0,3,0,0,0,0,0,0,0,6974,12060,0,0,0,0,0
3271,0,0,0,32804,0,248,0,0,6958,0,0,3,0,0,0,0,0,0,0,0,6959,0,0,0,0,0,0
3272,293768,0,0,32759,0,0,0,0,6981,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,293800,2000,0,32509,0,0,0,0,6881,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,293901,3000,0,32760,0,0,0,0,6987,6987,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,0,0,1,32973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,0,0,0,0,0,0
3280,293961,3500,0,32988,0,0,0,0,6983,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,293967,9000,0,32759,0,0,0,0,6983,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,293979,0,0,32509,0,0,0,0,6880,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,294099,0,0,32759,0,0,0,0,6984,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,294106,0,0,32759,0,0,0,0,6985,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,294107,0,0,32759,0,0,0,0,6985,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,294119,2000,0,32759,0,0,0,0,6986,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,0,0,0,30238,0,0,0,0,6882,0,0,3,0,0,0,0,0,0,0,0,6883,0,0,0,0,0,0
3295,301690,0,0,32509,0,0,0,0,6879,0,0,3,0,0,0,0,0,0,0,0,6880,0,0,0,0,0,0
3296,301692,0,0,32509,0,0,0,0,6879,0,0,3,0,0,0,0,0,0,0,0,6884,0,0,0,0,0,0
3297,294598,0,1,32900,0,0,0,0,6905,0,0,0,0,0,166,0,0,0,0,0,6905,0,0,0,0,0,0
3298,294774,0,1,32864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
3299,0,0,0,32509,0,0,0,0,6881,0,0,4,0,0,0,0,0,0,0,0,6881,0,0,0,0,0,0
3301,295070,2000,0,33368,0,1814,9,0,7028,0,0,11,0,0,0,0,0,0,0,0,7028,0,0,0,0,0,1
3303,0,1000,0,24158,0,622,0,0,5575,8856,0,3,3,0,0,0,0,0,0,0,7036,0,0,0,0,0,0
3305,297342,0,1,34579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6990,0,0,0,0,0,0
3306,0,0,0,26105,0,483,0,0,5911,0,0,3,0,0,0,0,0,0,0,0,5914,0,0,0,0,0,0
3309,337638,0,0,33219,0,0,0,0,7023,0,0,3,0,0,0,0,0,0,0,0,7024,0,0,0,0,0,0
3310,337639,0,0,33219,0,0,0,0,7024,0,0,3,0,0,0,0,0,0,0,0,7025,0,0,0,0,0,0
3311,0,0,0,36074,0,248,9,0,6986,6972,0,3,3,0,0,0,0,0,0,0,6961,0,0,0,0,0,0
3312,0,0,1,30338,0,36,0,0,5622,0,0,0,0,0,0,0,0,0,0,0,5622,0,0,0,0,0,0
3313,298464,0,1,32517,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,2
3314,0,15000,0,33870,0,1675,6,0,6953,6955,0,3,1,0,0,0,0,0,0,0,6957,0,0,0,0,0,0
3316,0,0,0,33870,0,0,0,0,6955,0,0,3,0,0,0,0,0,0,0,0,6956,0,0,0,0,0,0
3326,300187,1000,0,25491,0,483,0,0,5927,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3327,0,0,0
3327,300188,0,1,25491,0,483,0,0,5927,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3328,0,0,0
3328,300189,0,1,25491,0,483,0,0,5927,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,300264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,300361,20000,0,32758,0,0,0,0,6972,6981,0,3,0,0,0,0,0,0,0,0,7051,0,0,0,0,0,0
3336,301841,0,1,33662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,301859,0,1,32710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0
3338,301942,3000,1,32878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
3339,301947,6000,1,32877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
3340,301962,0,1,32878,51,248,0,0,6968,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,302300,0,1,32697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0
3344,302340,0,0,32711,0,0,8,0,6903,0,0,3,0,0,0,0,0,0,0,0,6904,0,0,0,0,0,0
3345,302562,13000,0,32804,0,248,0,0,6956,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,302629,4000,0,33887,51,382,0,0,6972,6972,0,7,17,0,0,0,0,0,0,0,0,0,12000,0,1,0,0
3347,302630,0,1,33887,51,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,1,0,0
3348,302631,0,1,33887,51,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,1,0,0
3349,303285,1500,0,32475,0,248,0,0,6952,6952,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3350,303312,0,1,25280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0
3351,303314,0,1,25279,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3352,0,0,0
3352,303315,0,1,25279,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0
3353,303349,6000,0,32708,51,248,9,0,6995,0,0,3,0,0,0,0,0,0,0,0,7065,0,0,0,0,0,0
3354,0,10000,0,32509,0,0,0,0,6913,0,0,3,0,0,0,0,0,0,0,0,7066,0,0,0,0,0,0
3355,303464,4000,0,32878,51,382,0,0,6970,6970,0,5,15,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
3356,303465,100,0,32878,51,382,0,0,6970,6970,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,303466,2000,0,32878,51,382,0,0,6970,6970,0,7,17,0,0,0,0,0,0,0,0,12654,0,0,0,0,0
3358,303468,8000,0,32878,51,382,0,0,6970,6970,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,0,2000,0,7030,0,38,0,0,5646,0,0,3,0,0,0,0,0,0,0,0,2599,0,0,0,0,0,0
3360,304076,0,0,33163,51,382,0,0,6971,6971,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,304078,0,0,33163,51,382,0,0,6971,6971,0,7,17,0,0,0,0,0,0,0,0,12695,0,0,0,0,0
3364,0,0,0,24626,0,0,0,0,5613,0,0,3,0,0,0,0,0,0,0,0,5614,0,0,0,0,0,0
3366,0,0,0,33929,0,36,0,0,5662,0,0,3,0,0,0,0,0,0,0,0,5653,0,0,0,0,0,0
3367,304406,2000,0,33118,0,248,0,0,6963,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,304440,1000,0,33118,0,248,0,0,6963,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,305062,0,1,33887,51,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,1,0,0
3370,305096,0,0,32711,0,0,0,0,6904,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,305101,0,0,32708,0,0,0,0,6902,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,305102,0,0,32708,0,0,0,0,6902,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,305103,0,0,32708,0,0,0,0,6902,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,0,0,0,34137,0,1784,0,0,7098,0,0,3,0,0,0,0,0,0,0,0,7100,0,0,0,0,0,0
3375,0,0,0,34140,0,1784,0,0,7101,0,0,3,0,0,0,0,0,0,0,0,7099,0,0,0,0,0,0
3376,305501,0,1,34137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,2
3377,305502,0,1,34140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,1
3378,305512,8000,0,34137,0,1784,0,0,7100,0,0,5,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,2
3379,305521,8000,0,34140,0,0,0,0,7101,0,0,5,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,1
3380,305525,0,0,34137,0,1784,0,0,7100,0,0,7,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,2
3381,305526,0,0,34140,0,0,0,0,7101,0,0,7,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,1
3382,305611,0,0,33078,51,1580,0,0,6970,6971,0,3,0,0,0,0,0,0,0,0,6971,12767,0,0,0,0,0
3383,305612,0,1,33078,0,0,0,0,6970,6971,0,3,0,0,0,0,0,0,0,0,6971,12767,0,0,0,0,0
3384,305843,1000,0,33966,0,1787,0,0,7085,7085,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,306019,1000,0,33967,0,1798,0,0,7107,7107,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,306020,0,0,33967,0,1798,0,0,7107,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,306022,0,0,33966,0,0,0,0,7085,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,306092,1000,0,33963,0,1804,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,2
3389,306093,1000,0,33964,0,1804,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1
3390,306337,0,0,32509,0,1693,0,0,6881,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,0,0,0,24661,0,36,0,0,5665,0,0,3,0,0,0,0,0,0,0,0,5666,0,0,0,0,0,0
3392,0,2000,0,24661,0,36,0,0,5666,5665,0,3,3,0,0,0,0,0,0,0,5671,0,0,0,0,0,0
3393,306372,1000,1,33963,0,1804,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,2
3394,306373,1000,1,33964,0,1804,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1
3395,306375,1000,1,33963,0,1804,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,2
3396,306376,1000,1,33964,0,1804,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1
3397,306377,1000,1,33963,0,1804,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,2
3398,306378,1000,1,33964,0,1804,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1
3399,306387,5000,0,34126,0,0,0,0,7088,7088,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
