"ID","prerequisiteIdGeneric00","localizedTextIdName","spell4IdOnEquip","spell4IdOnActivate"
4643,0,0,0,2062
4644,0,0,0,34776
4645,0,0,0,34824
4646,0,0,0,34777
4647,0,0,0,31329
4648,0,0,0,31330
4649,0,0,0,31331
4650,0,0,0,31332
4651,0,0,0,31333
4652,0,0,0,31334
4653,0,0,0,31335
4654,0,0,0,31336
4655,0,0,0,31337
4656,0,0,0,31339
4657,0,0,0,31340
4658,0,0,0,31341
4659,0,0,0,31338
4660,0,0,0,31342
4661,0,0,0,31343
4662,0,0,0,31344
4664,0,0,0,31348
4666,0,221828,0,31561
4668,0,221914,0,31571
4669,0,221918,0,31572
4672,0,226342,0,31835
4673,0,226358,0,31848
4674,0,226376,0,31855
4675,0,226406,0,31862
4676,0,226409,0,31869
4677,0,226485,0,31871
4678,0,0,0,31885
4679,0,229681,0,31896
4680,0,229683,0,31897
4681,0,229685,0,31869
4682,0,229687,0,31911
4683,0,229689,0,31907
4684,0,229691,0,31923
4685,0,229693,0,31908
4686,0,0,0,31929
4687,0,229695,0,31909
4688,0,0,0,31935
4689,0,229697,0,31910
4690,0,0,0,31941
4691,0,229699,0,31871
4692,0,0,0,31917
4693,0,0,0,31902
4694,0,228804,31951,0
4695,0,228806,31952,0
4696,0,228808,31953,0
4697,0,0,0,31950
4698,0,0,0,31960
4699,0,0,0,31963
4700,0,0,0,31964
4701,0,0,0,31965
4702,0,229029,0,31966
4703,0,229042,31968,0
4704,0,0,0,39822
4705,0,0,0,35178
4706,0,0,0,35212
4707,0,229540,31988,0
4708,0,229635,0,31991
4709,0,229638,0,32004
4710,0,229641,0,31993
4711,0,229649,0,32006
4712,0,229652,0,35198
4713,0,229656,0,32008
4714,0,229662,0,31997
4715,0,229666,0,32011
4716,0,229669,0,31999
4717,0,229672,0,32012
4718,0,229676,0,31989
4719,0,229679,0,32002
4720,0,229752,0,32014
4721,0,229757,0,32020
4722,0,229761,0,32015
4723,0,229765,0,32021
4724,0,229769,0,32016
4725,0,229773,0,32022
4726,0,229776,0,32017
4727,0,229779,0,32023
4728,0,229782,0,35220
4729,0,229785,0,32024
4730,0,229788,0,32019
4731,0,229792,0,32025
4732,0,229866,0,32026
4733,0,229870,0,32028
4734,0,229874,0,32032
4735,0,229878,0,32034
4736,0,229884,0,32037
4737,0,229892,0,32027
4738,0,229897,0,32029
4739,0,229901,0,32033
4741,0,229942,0,31983
4742,0,229946,0,31986
4745,0,229968,0,31835
4746,0,0,0,31841
4747,0,229978,0,31855
4750,0,229993,0,31982
4751,0,229997,0,31987
4753,0,230203,4075,0
4754,0,230204,4762,0
4755,0,230205,4759,0
4757,0,0,32068,0
4761,0,0,0,32066
4762,0,0,0,0
4764,0,0,32262,0
4765,0,0,32263,0
4766,0,0,32264,0
4767,0,0,32265,0
4768,0,0,32266,0
4769,0,0,32267,0
4770,0,0,32268,0
4771,0,0,32269,0
4772,0,0,32277,0
4773,0,0,32278,0
4774,0,0,32279,0
4775,0,0,32288,0
4776,0,0,32289,0
4777,0,0,32290,0
4778,0,234432,32294,0
4779,0,0,32307,0
4781,0,237023,32398,0
4782,0,0,32399,0
4783,0,0,0,32400
4787,0,0,32415,0
4788,0,0,32416,0
4789,0,0,32417,0
4790,0,0,32418,0
4791,0,0,32419,0
4792,0,0,32420,0
4793,0,0,0,32709
4799,0,238447,32446,0
4800,0,238450,32446,0
4801,0,238472,32446,0
4802,0,238481,32446,0
4803,0,238521,32446,0
4811,0,239517,32599,0
4812,0,239521,32598,0
4813,0,0,0,32708
4815,0,0,0,32710
4817,0,0,0,32711
4819,0,0,0,32714
4821,0,0,0,32715
4822,0,0,0,28671
4823,0,0,0,32718
4825,0,0,0,3062
4827,0,0,0,3062
4828,0,0,0,32719
4829,0,0,0,32713
4830,0,0,0,3907
4831,0,0,0,32706
4832,0,0,0,32712
4833,0,0,0,3907
4834,0,0,0,34777
4836,0,0,0,32707
4837,0,0,0,32869
4841,0,0,0,32872
4842,0,0,0,32875
4853,0,0,0,32870
4854,0,0,0,32873
4855,0,0,0,32876
4856,0,0,0,32871
4857,0,0,0,32874
4858,0,0,0,32877
4859,0,245561,31968,0
4860,0,0,0,29010
4861,0,0,0,70325
4862,0,251528,0,42394
4866,0,0,0,33811
4868,0,0,0,33671
4871,0,0,0,34090
4872,0,0,0,31885
4873,0,0,0,31885
4874,0,0,0,31885
4875,0,0,0,34090
4876,0,0,0,34090
4877,0,0,0,34090
4878,0,0,0,34090
4879,0,0,0,34090
4880,0,0,0,34090
4881,0,0,0,34090
4882,0,0,0,25932
4883,0,0,0,34793
4884,0,0,0,34793
4886,0,0,0,34475
4887,0,0,0,34476
4888,0,0,0,34477
4889,0,0,0,34809
4890,0,0,0,34809
4891,0,0,0,34822
4892,0,0,0,34822
4893,0,0,0,34834
4894,0,0,0,34834
4895,0,0,0,34837
4896,0,0,0,2062
4897,0,0,0,34837
4898,0,0,0,34839
4899,0,0,0,34781
4900,0,0,0,34824
4901,0,0,0,34839
4902,0,0,0,34781
4903,0,0,0,34849
4904,0,0,0,34849
4905,0,0,0,2062
4906,0,0,0,2062
4907,0,0,0,2062
4908,0,0,0,34795
4912,0,0,0,35308
4913,0,0,0,35309
4914,0,0,0,35310
4915,0,0,0,35311
4916,0,0,0,35312
4917,0,0,0,35313
4918,0,0,0,42503
4919,0,0,0,42505
4920,0,0,0,42507
4921,0,0,0,42509
4922,0,0,0,42511
4924,0,0,0,42515
4925,0,0,0,42518
4927,0,286873,0,35736
4929,0,0,0,35837
4930,0,0,0,34809
4931,0,0,0,34809
4932,0,0,0,34809
4933,0,0,0,34809
4934,0,0,0,34809
4935,0,0,0,34809
4936,0,0,0,34809
4937,0,0,0,34776
4939,0,295421,0,34985
4940,0,297341,0,82352
4941,0,297349,0,82357
4942,0,297378,0,82358
4943,0,297381,0,82359
4944,0,297388,0,82360
4945,0,297389,0,82361
4947,0,297395,0,82362
4948,0,297404,0,82363
4949,0,297405,0,82364
4951,0,297408,0,82365
4952,0,297422,0,82366
4953,0,297427,0,82367
4954,0,297431,0,82368
4955,0,297432,0,82369
4956,0,297433,0,82370
4957,0,297434,0,82371
4958,0,297439,0,82373
4959,0,297440,0,34798
4960,0,297442,0,34812
4961,0,297445,0,34826
4962,0,297446,0,34841
4963,0,297447,0,34851
4967,0,297479,0,65506
4968,0,297480,0,65508
4969,0,297481,0,65509
4970,0,0,0,34985
4971,0,0,0,34992
4972,0,0,0,34986
4973,0,0,0,34987
4974,0,0,0,34988
4975,0,0,0,34993
4976,0,0,0,34994
4977,0,0,0,34995
4978,0,0,0,35003
4979,0,0,0,35004
4980,0,0,0,35005
4981,0,0,0,35009
4982,0,0,0,35010
4983,0,0,0,35011
4984,0,0,0,35016
4985,0,0,0,35017
4986,0,0,0,35018
4987,0,0,0,35022
4988,0,0,0,35025
4989,0,0,0,34986
4990,0,0,0,34986
4991,0,0,0,34986
4992,0,0,0,34986
4993,0,0,0,34986
4994,0,0,0,34986
4995,0,0,0,34986
4996,0,0,0,34986
4998,0,0,0,36943
4999,0,0,0,36944
5000,0,0,0,36943
5001,0,0,0,36944
5002,0,0,0,36945
5003,0,0,0,36946
5004,0,0,0,36947
5005,0,0,0,36949
5007,0,0,0,36950
5008,0,0,0,36948
5009,0,0,0,36958
5010,0,0,0,36951
5011,0,0,0,36943
5012,0,0,0,36944
5013,0,0,0,36945
5014,0,0,0,36946
5015,0,0,0,36947
5016,0,0,0,36949
5017,0,0,0,36950
5018,0,0,0,36948
5019,0,0,0,36958
5020,0,0,0,36951
5021,0,0,0,36952
5022,0,0,0,36953
5023,0,0,0,36988
5024,0,0,0,36954
5025,0,0,0,36959
5026,0,0,0,36960
5027,0,0,0,36961
5028,0,0,0,36963
5029,0,0,0,36964
5030,0,0,0,36965
5031,0,0,0,36966
5032,0,0,0,36967
5033,0,0,0,36968
5034,0,0,0,36969
5035,0,0,0,36970
5036,0,0,0,36971
5037,0,0,0,36972
5038,0,0,0,36973
5039,0,0,0,36974
5040,0,0,0,36975
5041,0,0,0,36976
5042,0,0,0,36977
5043,0,0,0,36978
5044,0,0,0,36979
5045,0,0,0,36980
5046,0,0,0,36981
5047,0,0,0,36982
5048,0,0,0,36983
5049,0,0,0,36984
5050,0,0,0,36985
5051,0,0,0,36986
5052,0,0,0,36987
5053,0,0,0,36989
5054,0,0,0,36990
5055,0,0,0,36991
5056,0,0,0,36992
5057,0,0,0,36993
5058,0,0,0,36994
5059,0,0,0,36995
5060,0,0,0,36996
5061,0,0,0,36997
5062,0,0,0,36998
5063,0,0,0,36999
5064,0,0,0,37000
5065,0,0,0,37001
5066,0,0,0,37002
5067,0,0,0,37003
5068,0,0,0,37004
5069,0,0,0,37005
5070,0,0,0,37006
5071,0,0,0,37007
5072,0,0,0,37008
5073,0,0,0,37009
5074,0,0,0,37010
5075,0,0,0,37011
5076,0,0,0,37012
5077,0,0,0,37013
5078,0,0,0,37014
5079,0,0,0,37015
5080,0,0,0,37016
5081,0,0,0,37017
5082,0,0,0,37018
5083,0,0,0,37019
5084,0,0,0,37020
5085,0,0,0,37021
5086,0,0,0,37022
5087,0,0,0,37023
5088,0,0,0,37024
5089,0,0,0,37025
5090,0,0,0,37026
5091,0,0,0,37027
5092,0,0,0,37028
5093,0,0,0,37029
5094,0,0,0,37030
5095,0,0,0,37031
5096,0,0,0,37032
5097,0,0,0,37033
5098,0,0,0,37034
5099,0,0,0,37035
5100,0,0,0,37036
5106,0,0,0,37042
5107,0,0,0,37043
5108,0,0,0,35025
5109,0,0,0,34986
5110,0,0,0,34986
5111,0,0,0,34986
5112,0,0,0,34986
5113,0,0,0,34986
5114,0,0,0,34986
5115,0,0,0,34986
5116,0,0,0,34986
5117,0,0,0,34986
5118,0,0,0,34986
5119,0,0,0,34986
5120,0,0,0,34986
5121,0,0,0,34986
5122,0,0,0,34986
5123,0,0,0,34986
5124,0,0,0,36955
5125,0,0,0,36957
5137,0,0,0,34989
5138,0,0,0,34990
5139,0,0,0,34996
5140,0,0,0,34997
5141,0,0,0,35006
5142,0,0,0,35007
5143,0,0,0,35019
5144,0,0,0,35020
5145,0,0,0,35012
5146,0,0,0,35013
5154,0,0,0,34985
5155,0,0,0,34992
5156,0,0,0,35001
5157,0,0,0,35008
5158,0,0,0,35014
5159,0,0,0,35008
5160,0,0,0,35014
5161,0,0,0,34987
5162,0,0,0,34994
5163,0,0,0,35003
5164,0,0,0,35009
5165,0,0,0,35016
5166,0,0,0,34988
5167,0,0,0,34995
5168,0,0,0,35004
5169,0,0,0,35010
5170,0,0,0,35017
5171,0,0,0,34989
5172,0,0,0,34996
5173,0,0,0,35005
5174,0,0,0,35011
5175,0,0,0,35018
5176,0,0,0,34990
5177,0,0,0,34997
5178,0,0,0,35006
5179,0,0,0,35012
5180,0,0,0,35019
5181,0,0,0,35022
5182,0,0,0,35081
5183,0,0,0,35055
5184,0,0,0,35121
5185,0,0,0,36557
5186,0,0,0,36899
5187,0,0,0,36928
5189,0,0,0,36575
5190,0,0,0,36919
5192,0,0,0,37095
5193,0,0,0,36584
5194,0,0,0,35225
5196,0,0,0,36913
5197,0,0,0,37080
5198,0,0,0,35181
5200,0,0,0,36590
5201,0,0,0,35182
5203,0,0,0,36907
5204,0,0,0,37065
5205,0,0,0,39811
5207,0,0,0,38153
5208,0,0,0,39749
5209,0,0,0,39714
5211,0,0,0,39768
5212,0,0,0,35210
5214,0,0,0,35025
5215,0,0,0,36578
5216,0,0,0,35224
5217,0,0,0,52601
5218,0,0,0,36570
5219,0,0,0,36587
5220,0,0,0,35144
5221,0,0,0,52596
5222,0,0,0,36593
5223,0,0,0,35177
5225,0,0,0,36576
5226,0,0,0,38156
5227,0,0,0,39712
5229,0,0,0,36585
5230,0,0,0,35028
5231,0,0,0,35164
5233,0,0,0,36573
5234,0,0,0,35219
5236,0,0,0,36591
5237,0,0,0,38157
5239,0,307047,0,42390
5240,0,307051,0,42391
5241,0,307055,0,42392
5242,0,307059,0,42393
5243,0,0,0,38474
5244,38413,0,0,53790
5246,0,315508,0,39101
5247,14554,0,0,39584
5253,0,0,0,39971
5254,0,342343,0,34776
5255,0,0,40378,0
5256,0,0,40392,0
5257,0,0,40395,0
5258,0,0,40397,0
5259,0,0,40400,0
5260,0,0,40408,0
5261,0,0,40419,0
5262,0,0,40423,0
5263,0,0,40425,0
5264,0,0,40427,0
5265,0,0,40429,0
5266,0,0,40431,0
5267,0,0,40433,0
5268,0,0,40436,0
5269,0,0,40441,0
5270,0,0,40447,0
5271,0,0,40451,0
5272,0,0,40455,0
5273,0,0,40464,0
5274,0,0,40468,0
5275,0,0,40473,0
5276,0,0,40475,0
5277,0,0,40477,0
5278,0,0,40479,0
5279,0,0,40483,0
5280,0,346264,0,40010
5281,0,346267,0,40011
5282,0,346268,0,40073
5283,0,346270,0,40075
5284,0,346271,0,40076
5285,0,346272,0,40081
5287,0,346274,0,40085
5288,0,346275,0,40095
5289,0,346276,0,40097
5290,0,346277,0,40098
5291,0,346278,0,40101
5292,0,346279,0,40103
5293,0,346280,0,40105
5294,0,346292,0,40107
5295,0,346294,0,40119
5296,0,346295,0,40120
5297,0,346296,0,40122
5298,0,346297,0,40124
5299,0,346298,0,40126
5300,0,346299,0,40128
5301,0,346301,0,40130
5302,0,346302,0,40132
5303,0,346303,0,40134
5304,0,346317,0,40136
5305,0,346319,0,40357
5307,0,346321,0,40141
5308,0,346324,0,40143
5309,0,346325,0,40145
5310,0,346326,0,40152
5311,0,346327,0,40154
5312,0,346328,0,40156
5313,0,346329,0,40159
5314,0,346330,0,40163
5315,0,346331,0,40165
5316,0,346332,0,40178
5317,0,346333,0,40180
5318,0,346335,0,40182
5319,0,346336,0,40184
5320,0,346337,0,40186
5321,0,346338,0,40188
5322,0,346339,0,40190
5323,0,346341,0,40194
5324,0,346345,0,40196
5325,0,346348,0,40198
5326,0,346349,0,40200
5327,0,346350,0,40202
5328,0,346351,0,40204
5329,0,346352,0,40208
5330,0,346353,0,40210
5331,0,346355,0,40212
5332,0,346356,0,40214
5333,0,346357,0,40216
5334,0,346359,0,40218
5335,0,346360,0,40220
5336,0,346361,0,40224
5337,0,346362,0,40226
5338,0,346363,0,40228
5339,0,346364,0,40230
5340,0,346365,0,40232
5341,0,346380,0,40234
5342,0,346381,0,40236
5343,0,346395,0,40238
5344,0,346396,0,40240
5345,0,346397,0,40242
5346,0,346464,0,40244
5347,0,346465,0,40246
5348,0,346466,0,40248
5349,0,346477,0,40250
5350,0,346478,0,40252
5351,0,346479,0,40255
5352,0,346480,0,40257
5353,0,346481,0,40259
5354,0,346482,0,40261
5355,0,346483,0,40263
5356,0,346484,0,40265
5357,0,346486,0,40267
5358,0,346487,0,40269
5359,0,346488,0,40271
5360,0,346489,0,40273
5361,0,346490,0,40275
5362,0,346491,0,40277
5363,0,346492,0,40280
5364,0,346495,0,40283
5365,0,346497,0,40285
5366,0,346498,0,40287
5367,0,346499,0,40289
5368,0,346500,0,40291
5369,0,346501,0,40297
5370,0,346502,0,40299
5371,0,346510,0,40301
5372,0,346511,0,40303
5373,0,346512,0,40305
5374,0,346514,0,40307
5375,0,346515,0,40309
5376,0,346516,0,40312
5377,0,346517,0,40314
5378,0,346518,0,40315
5379,0,346519,0,40317
5380,0,346521,0,40319
5381,0,346523,0,40320
5382,0,346524,0,40322
5383,0,346526,0,40324
5384,0,346527,0,40325
5385,0,346530,0,40327
5386,0,346531,0,40328
5387,0,346532,0,40330
5388,0,346533,0,40332
5389,0,346535,0,40334
5390,0,346536,0,40336
5391,0,346538,0,40338
5392,0,346539,0,40341
5393,0,346540,0,40343
5394,0,346541,0,40345
5395,0,346542,0,40347
5396,0,346543,0,40350
5397,0,346544,0,40352
5398,0,346721,0,40293
5399,0,346722,0,40295
5407,0,0,0,41068
5408,15134,0,0,41094
5410,0,370181,0,41914
5411,0,370188,0,41914
5413,0,0,0,41936
5414,0,0,0,36962
5416,0,0,0,41937
5418,0,0,0,41938
5420,0,0,0,41940
5422,0,0,0,41941
5425,0,0,0,41972
5426,0,0,0,41971
5428,0,0,0,41973
5430,0,0,0,41974
5432,0,0,0,41975
5434,0,0,0,41976
5436,0,0,0,41978
5438,0,0,0,41979
5440,0,0,0,41980
5441,0,0,0,41980
5443,0,0,0,41982
5445,0,0,0,41983
5447,0,0,0,41984
5449,0,0,0,41985
5451,0,0,0,41986
5453,0,0,0,41987
5455,0,0,0,41988
5456,0,0,0,42126
5457,0,0,0,42128
5458,0,0,0,42132
5459,0,0,0,42137
5460,22618,0,0,53789
5461,0,377181,0,42413
5462,0,377184,0,42414
5463,0,377187,0,42415
5464,0,377193,0,42416
5465,0,377213,0,42407
5466,0,377243,0,42410
5467,0,377247,0,42411
5468,0,377251,0,42412
5469,0,0,0,40097
5470,0,0,0,40238
5471,0,402377,0,43320
5473,0,0,0,43785
5474,0,409464,0,43913
5475,0,486800,0,53240
5476,0,486801,0,53246
5477,0,486804,0,53249
5478,0,486807,0,53251
5479,0,486797,0,53233
5481,0,425398,0,35146
5482,0,425400,0,35227
5483,0,425444,0,35050
5484,0,425446,0,39810
5491,0,0,0,35016
5492,0,580116,0,45552
5494,0,0,0,45749
5496,0,432302,0,45839
5497,0,432834,0,45887
5498,0,433635,0,45931
5499,0,433639,0,45932
5500,0,433645,0,45934
5501,0,434600,0,45924
5502,0,434607,0,45930
5503,0,434610,0,45933
5504,0,434613,0,45971
5505,0,434616,0,45973
5506,0,434619,0,45974
5507,0,434622,0,45975
5508,0,434625,0,45976
5510,0,0,0,46054
5511,0,0,46052,0
5512,0,435910,46052,0
5513,0,0,46052,0
5514,0,0,0,46102
5515,0,0,0,46207
5516,0,0,0,46209
5517,0,0,0,46210
5518,0,0,0,46211
5519,0,0,0,46230
5520,0,0,0,46226
5521,0,0,0,46231
5522,0,438997,46347,0
5523,22620,0,0,53788
5524,0,0,0,46411
5525,0,0,0,46413
5526,0,0,0,46414
5527,0,0,0,46415
5528,0,0,0,46416
5529,0,0,0,46419
5530,0,0,0,46420
5531,0,0,0,46421
5532,0,0,0,46422
5533,0,0,0,46423
5534,0,0,0,46424
5535,0,0,0,46425
5536,0,0,0,46426
5537,0,0,0,46427
5538,0,0,0,46428
5539,0,0,0,46429
5540,0,0,0,46430
5541,0,0,0,46431
5542,0,0,0,46432
5543,0,0,0,46433
5544,0,0,0,46445
5545,0,0,0,46446
5546,0,0,0,46447
5547,0,0,0,46448
5548,0,0,0,46449
5549,0,0,0,46450
5550,0,0,0,46452
5551,0,0,0,46453
5552,0,0,0,46456
5553,0,0,0,46464
5554,0,0,0,46466
5555,0,0,0,46467
5556,0,0,0,46468
5557,0,0,0,46469
5558,0,0,0,46470
5559,0,0,0,46472
5560,0,0,0,46473
5561,0,0,0,46474
5562,0,0,0,46475
5563,0,0,0,46477
5564,0,0,0,46479
5565,0,0,0,46480
5566,0,0,0,46481
5567,0,0,0,46482
5568,0,0,0,46483
5569,0,0,0,46484
5570,0,0,0,46485
5571,0,0,0,46486
5572,0,0,0,46487
5573,0,0,0,46488
5574,0,0,0,46489
5575,0,0,0,46498
5576,0,0,0,46499
5577,0,0,0,46500
5578,0,0,0,46501
5579,0,0,0,46502
5580,0,0,0,46503
5581,0,0,0,46504
5582,0,0,0,46505
5583,0,0,0,46506
5584,0,0,0,46507
5585,0,0,0,46508
5586,0,0,0,46509
5587,0,0,0,46510
5588,0,0,0,46511
5589,0,0,0,46512
5590,0,0,0,46513
5591,0,0,0,46514
5592,0,0,0,46515
5593,0,0,0,46516
5594,0,0,0,46518
5595,0,0,0,46519
5596,0,0,0,46520
5597,0,0,0,46521
5598,0,0,0,46522
5599,0,0,0,46523
5600,0,0,0,46524
5601,0,0,0,46525
5602,0,0,0,46526
5603,0,0,0,46527
5604,0,0,0,46528
5605,0,0,0,46529
5606,0,0,0,46530
5607,0,0,0,46531
5608,0,0,0,46532
5609,0,0,0,46534
5610,0,0,0,46535
5611,0,0,0,46536
5612,0,0,0,46541
5613,0,0,0,46542
5614,0,0,0,46544
5615,0,0,0,46545
5616,0,0,0,46546
5617,0,0,0,46547
5618,0,0,0,46548
5619,0,0,0,46564
5620,0,0,0,46565
5621,0,0,0,46580
5622,0,0,0,46581
5623,0,0,0,46582
5624,0,0,0,46583
5625,0,0,0,46584
5626,0,0,0,46585
5627,0,0,0,46586
5628,0,0,0,46587
5629,0,0,0,46588
5630,0,0,0,46589
5631,0,0,0,46590
5632,0,0,0,46591
5633,0,0,0,46592
5634,0,0,0,46593
5635,0,0,0,46594
5636,0,0,0,46595
5637,0,0,0,46596
5638,0,0,0,46597
5639,0,0,0,46598
5640,0,0,0,46599
5641,0,0,0,46600
5642,0,0,0,46601
5643,0,0,0,46603
5644,0,0,0,46604
5645,0,0,0,46605
5646,0,0,0,46606
5647,0,0,0,46607
5648,0,0,0,46608
5649,0,0,0,46609
5650,0,0,0,46610
5651,0,0,0,46614
5652,0,0,0,46615
5653,0,0,0,46616
5654,0,0,0,46617
5655,0,0,0,46668
5656,0,0,0,46618
5657,0,0,0,46619
5658,0,0,0,46620
5659,0,0,0,46621
5660,0,0,0,46622
5661,0,0,0,46623
5662,0,0,0,46624
5663,0,0,0,46625
5664,0,0,0,46626
5665,0,0,0,46627
5666,0,0,0,46628
5667,0,0,0,46629
5668,0,0,0,46630
5669,0,0,0,46631
5670,0,0,0,46632
5671,0,0,0,46633
5672,0,0,0,46634
5673,0,0,0,46635
5674,0,0,0,46636
5675,0,0,0,46637
5676,0,0,0,46641
5677,0,0,0,46642
5678,0,0,0,46643
5679,0,0,0,46644
5680,0,0,0,46645
5682,0,0,0,46411
5683,0,440067,46687,0
5684,0,441880,46886,0
5685,0,441883,46889,0
5686,0,441886,46901,0
5687,0,441889,46902,0
5688,0,0,0,47205
5689,0,0,0,47245
5690,0,0,0,47221
5691,0,0,0,47314
5692,0,0,0,47317
5693,0,0,0,47322
5694,0,0,0,47324
5695,0,0,0,47334
5696,0,0,0,47337
5697,0,0,0,47339
5698,0,0,0,47342
5699,0,0,0,47346
5700,0,0,0,47348
5701,0,0,0,47390
5702,0,0,0,47397
5703,0,0,0,47403
5704,0,0,0,47402
5705,0,0,0,47405
5706,0,0,0,47407
5707,0,0,0,47409
5708,0,0,0,47410
5709,0,0,0,47412
5710,0,0,0,47414
5711,0,0,0,47415
5712,0,0,0,47417
5713,0,0,0,47419
5714,0,0,0,47420
5715,0,0,0,47423
5716,0,0,0,47424
5717,0,0,0,47539
5718,0,0,0,47540
5719,0,0,0,47547
5720,0,0,0,47549
5721,0,0,0,47550
5722,0,0,0,47552
5723,0,0,0,47556
5724,0,0,0,47559
5725,0,0,0,47561
5726,0,0,0,47562
5727,0,0,0,47564
5728,0,0,0,47566
5729,0,0,0,47569
5730,0,0,0,47572
5731,0,0,0,47573
5732,0,0,0,47864
5733,0,0,0,47868
5734,0,0,0,47870
5735,0,0,0,47872
5736,0,0,0,47874
5737,0,0,0,47876
5738,0,0,0,47879
5739,0,0,0,47891
5740,0,0,0,47895
5741,0,0,0,47908
5742,0,0,0,47911
5743,0,0,0,47922
5744,0,0,0,47926
5745,0,0,0,47988
5746,0,0,0,47990
5747,0,0,0,47999
5748,0,0,0,48009
5749,0,0,0,48011
5750,0,0,0,48014
5751,0,0,0,48021
5752,0,0,0,48197
5753,0,0,0,48199
5754,0,0,0,48202
5755,0,0,0,48204
5756,0,0,0,48237
5757,0,0,0,48248
5758,0,0,0,48243
5759,0,0,0,48321
5760,0,0,0,48323
5761,0,0,0,48326
5762,0,0,0,48328
5763,0,0,0,48333
5764,0,0,0,48335
5765,0,0,0,48337
5766,0,0,0,48339
5767,0,0,0,48341
5768,0,0,0,48343
5769,0,0,0,48345
5770,0,0,0,48347
5771,0,0,0,47876
5772,0,0,0,48351
5773,0,0,0,48353
5774,0,0,0,48355
5775,0,0,0,48357
5776,0,0,0,48359
5777,0,0,0,48361
5778,0,0,0,48363
5779,0,0,0,48365
5780,0,0,0,48420
5781,0,0,0,48422
5782,0,0,0,48427
5783,0,0,0,48429
5784,0,0,0,48431
5785,0,0,0,48434
5786,0,0,0,48438
5787,0,0,0,48440
5788,0,0,0,48442
5789,0,0,0,48452
5790,0,0,0,48457
5791,0,0,0,48459
5792,0,0,0,48461
5793,0,0,0,48463
5794,0,0,0,48465
5795,0,0,0,48467
5796,0,0,0,48472
5797,0,0,0,48474
5798,0,0,0,48476
5799,0,0,0,48478
5800,0,0,0,47554
5801,0,0,0,48007
5802,0,0,0,48240
5803,0,0,0,47449
5804,0,0,0,47451
5805,0,0,0,47458
5806,0,0,0,47460
5807,0,0,0,47462
5808,0,0,0,47464
5809,0,0,0,47466
5810,0,0,0,47519
5811,0,0,0,47491
5812,0,0,0,47468
5813,0,0,0,47456
5814,0,0,0,32714
5815,0,0,0,49412
5816,0,0,0,49413
5817,0,0,0,49414
5818,0,0,0,49415
5819,0,0,0,49416
5820,0,0,0,49417
5821,0,0,0,49419
5822,0,0,0,49421
5823,0,0,0,49422
5824,0,0,0,49423
5825,0,0,0,49424
5826,0,0,0,49425
5827,0,0,0,49426
5828,0,0,0,49427
5829,0,0,0,49428
5830,0,0,0,49429
5831,0,0,0,49430
5832,0,0,0,49431
5833,0,0,0,49432
5834,0,0,0,49433
5835,0,0,0,49434
5836,0,0,0,49435
5837,0,0,0,49436
5838,0,0,0,46411
5839,0,0,0,46413
5840,0,0,0,46414
5841,0,0,0,46415
5842,0,0,0,46416
5843,0,0,0,46419
5844,0,0,0,46420
5845,0,0,0,46421
5846,0,0,0,46422
5847,0,0,0,46423
5848,0,0,0,46424
5849,0,0,0,46425
5850,0,0,0,46426
5851,0,0,0,46427
5852,0,0,0,46428
5853,0,0,0,46429
5854,0,0,0,46430
5855,0,0,0,46431
5856,0,0,0,46432
5857,0,0,0,46433
5858,0,0,0,46445
5859,0,0,0,46446
5860,0,0,0,46447
5861,0,0,0,46448
5862,0,0,0,46449
5863,0,0,0,46450
5864,0,0,0,46452
5865,0,0,0,46453
5866,0,0,0,46456
5867,0,0,0,46464
5868,0,0,0,46466
5869,0,0,0,46467
5870,0,0,0,46468
5871,0,0,0,46469
5872,0,0,0,46470
5873,0,0,0,46472
5874,0,0,0,46473
5875,0,0,0,46474
5876,0,0,0,46475
5877,0,0,0,46477
5878,0,0,0,46479
5879,0,0,0,46480
5880,0,0,0,46480
5881,0,0,0,46480
5882,0,0,0,46480
5883,0,0,0,46480
5884,0,0,0,46480
5885,0,0,0,46480
5886,0,0,0,46480
5887,0,0,0,46480
5888,0,0,0,46480
5889,0,0,0,46480
5890,0,0,0,46480
5891,0,0,0,46480
5892,0,0,0,46480
5893,0,0,0,46480
5894,0,0,0,46480
5895,0,0,0,46480
5896,0,0,0,46480
5897,0,0,0,46480
5898,0,0,0,46480
5899,0,0,0,46480
5900,0,0,0,46480
5901,0,0,0,46480
5902,0,0,0,46480
5903,0,0,0,46480
5904,0,0,0,46480
5905,0,0,0,46480
5906,0,0,0,46480
5907,0,0,0,46480
5908,0,0,0,46480
5909,0,0,0,46480
5910,0,0,0,46480
5911,0,0,0,46480
5912,0,0,0,46480
5913,0,0,0,46480
5914,0,0,0,46480
5915,0,0,0,46480
5916,0,0,0,46480
5917,0,0,0,46480
5918,0,0,0,46480
5919,0,0,0,46480
5920,0,0,0,46480
5921,0,0,0,46480
5922,0,0,0,46480
5923,0,0,0,46480
5924,0,0,0,46480
5925,0,0,0,46480
5926,0,0,0,46480
5927,0,0,0,46480
5928,0,0,0,46480
5929,0,0,0,46480
5930,0,0,0,46480
5931,0,0,0,46480
5932,0,0,0,46480
5933,0,0,0,46480
5934,0,0,0,46480
5935,0,0,0,46480
5936,0,0,0,46480
5937,0,0,0,46480
5938,0,0,0,46480
5939,0,0,0,46480
