"ID","itemSourceId","item2TypeId","itemMinLevel","itemMaxLevel","itemDisplayId","icon"
6265,14,425,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Fusion"
6266,14,426,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Steam"
6267,14,427,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Magma"
6268,14,428,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Smoke"
6269,14,429,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Phoenix"
6270,14,430,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Plasma"
6271,14,431,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Clay"
6272,14,433,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Mist"
6273,14,434,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Blood"
6274,14,435,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Ice"
6275,14,436,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Sand"
6276,14,437,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Floral"
6277,14,438,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Metal"
6278,14,439,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Zephyr"
6279,14,440,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Lightning"
6280,14,441,5,999,0,"IconSprites:Icon_RunesShoulder_Icon_Rune_Set_Shoulder_Genetic"
6281,15,419,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Fire"
6282,15,420,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Water"
6283,15,421,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Earth"
6284,15,422,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Air"
6285,15,423,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Life"
6286,15,424,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Logic"
6287,15,425,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Fusion"
6288,15,426,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Steam"
6289,15,427,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Magma"
6290,15,428,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Smoke"
6291,15,429,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Phoenix"
6292,15,430,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Plasma"
6293,15,431,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Clay"
6294,15,433,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Mist"
6295,15,434,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Blood"
6296,15,435,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Ice"
6297,15,436,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Sand"
6298,15,437,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Floral"
6299,15,438,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Metal"
6300,15,439,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Zephyr"
6301,15,440,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Lightning"
6302,15,441,5,999,0,"IconSprites:Icon_RunesHand_Icon_Rune_Set_Hand_Genetic"
6303,16,419,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Fire"
6304,16,420,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Water"
6305,16,421,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Earth"
6306,16,422,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Air"
6307,16,423,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Life"
6308,16,424,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Logic"
6309,16,425,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Fusion"
6310,16,426,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Steam"
6311,16,427,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Magma"
6312,16,428,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Smoke"
6313,16,429,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Phoenix"
6314,16,430,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Plasma"
6315,16,431,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Clay"
6316,16,433,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Mist"
6317,16,434,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Blood"
6318,16,435,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Ice"
6319,16,436,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Sand"
6320,16,437,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Floral"
6321,16,438,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Metal"
6322,16,439,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Zephyr"
6323,16,440,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Lightning"
6324,16,441,5,999,0,"IconSprites:Icon_RunesFoot_Icon_Rune_Set_Foot_Genetic"
6347,17,352,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Fire"
6348,17,353,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Water"
6349,17,354,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Earth"
6350,17,355,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Air"
6351,17,356,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Life"
6352,17,357,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Logic"
6353,17,358,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Fusion"
6354,17,404,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Steam"
6355,17,405,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Magma"
6356,17,406,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Smoke"
6357,17,407,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Phoenix"
6358,17,408,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Plasma"
6359,17,409,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Clay"
6360,17,410,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Mist"
6361,17,411,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Blood"
6362,17,412,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Ice"
6363,17,413,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Sand"
6364,17,414,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Floral"
6365,17,415,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Metal"
6366,17,416,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Zephyr"
6367,17,417,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Lightning"
6368,17,418,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Warrior_Genetic"
6369,18,352,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Fire"
6370,18,353,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Water"
6371,18,354,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Earth"
6372,18,355,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Air"
6373,18,356,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Life"
6374,18,357,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Logic"
6375,18,358,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Fusion"
6376,18,404,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Steam"
6377,18,405,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Magma"
6378,18,406,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Smoke"
6379,18,407,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Phoenix"
6380,18,408,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Plasma"
6381,18,409,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Clay"
6382,18,410,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Mist"
6383,18,411,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Blood"
6384,18,412,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Ice"
6385,18,413,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Sand"
6386,18,414,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Floral"
6387,18,415,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Metal"
6388,18,416,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Zephyr"
6389,18,417,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Lightning"
6390,18,418,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Engineer_Genetic"
6391,19,352,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Fire"
6392,19,353,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Water"
6393,19,354,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Earth"
6394,19,355,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Air"
6395,19,356,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Life"
6396,19,357,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Logic"
6397,19,358,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Fusion"
6398,19,404,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Steam"
6399,19,405,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Magma"
6400,19,406,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Smoke"
6401,19,407,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Phoenix"
6402,19,408,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Plasma"
6403,19,409,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Clay"
6404,19,410,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Mist"
6405,19,411,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Blood"
6406,19,412,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Ice"
6407,19,413,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Sand"
6408,19,414,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Floral"
6409,19,415,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Metal"
6410,19,416,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Zephyr"
6411,19,417,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Lightning"
6412,19,418,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Medic_Genetic"
6413,20,352,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Fire"
6414,20,353,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Water"
6415,20,354,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Earth"
6416,20,355,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Air"
6417,20,356,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Life"
6418,20,357,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Logic"
6419,20,358,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Fusion"
6420,20,404,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Steam"
6421,20,405,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Magma"
6422,20,406,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Smoke"
6423,20,407,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Phoenix"
6424,20,408,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Plasma"
6425,20,409,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Clay"
6426,20,410,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Mist"
6427,20,411,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Blood"
6428,20,412,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Ice"
6429,20,413,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Sand"
6430,20,414,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Floral"
6431,20,415,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Metal"
6432,20,416,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Zephyr"
6433,20,417,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Lightning"
6434,20,418,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Stalker_Genetic"
6435,21,352,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Fire"
6436,21,353,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Water"
6437,21,354,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Earth"
6438,21,355,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Air"
6439,21,356,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Life"
6440,21,357,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Logic"
6441,21,358,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Fusion"
6442,21,404,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Steam"
6443,21,405,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Magma"
6444,21,406,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Smoke"
6445,21,407,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Phoenix"
6446,21,408,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Plasma"
6447,21,409,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Clay"
6448,21,410,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Mist"
6449,21,411,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Blood"
6450,21,412,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Ice"
6451,21,413,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Sand"
6452,21,414,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Floral"
6453,21,415,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Metal"
6454,21,416,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Zephyr"
6455,21,417,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Lightning"
6456,21,418,5,999,0,"IconSprites:Icon_RunesSpellslinger_Icon_Rune_Spellslinger_Genetic"
6457,22,352,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Fire"
6458,22,353,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Water"
6459,22,354,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Earth"
6460,22,355,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Air"
6461,22,356,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Life"
6462,22,357,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Logic"
6463,22,358,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Fusion"
6464,22,404,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Steam"
6465,22,405,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Magma"
6466,22,406,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Smoke"
6467,22,407,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Phoenix"
6468,22,408,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Plasma"
6469,22,409,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Clay"
6470,22,410,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Mist"
6471,22,411,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Blood"
6472,22,412,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Ice"
6473,22,413,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Sand"
6474,22,414,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Floral"
6475,22,415,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Metal"
6476,22,416,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Zephyr"
6477,22,417,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Lightning"
6478,22,418,5,999,0,"IconSprites:Icon_RunesEsper_Icon_Rune_Esper_Genetic"
6479,23,419,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Fire"
6480,23,420,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Water"
6481,23,421,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Earth"
6482,23,422,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Air"
6483,23,423,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Life"
6484,23,424,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Logic"
6485,23,425,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Fusion"
6486,23,426,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Steam"
6487,23,427,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Magma"
6488,23,428,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Smoke"
6489,23,429,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Phoenix"
6490,23,430,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Plasma"
6491,23,431,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Clay"
6492,23,433,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Mist"
6493,23,434,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Blood"
6494,23,435,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Ice"
6495,23,436,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Sand"
6496,23,437,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Floral"
6497,23,438,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Metal"
6498,23,439,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Zephyr"
6499,23,440,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Lightning"
6500,23,441,5,999,0,"IconSprites:Icon_RunesWarrior_Icon_Rune_Set_Warrior_Genetic"
6501,24,419,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Fire"
6502,24,420,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Water"
6503,24,421,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Earth"
6504,24,422,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Air"
6505,24,423,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Life"
6506,24,424,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Logic"
6507,24,425,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Fusion"
6508,24,426,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Steam"
6509,24,427,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Magma"
6510,24,428,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Smoke"
6511,24,429,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Phoenix"
6512,24,430,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Plasma"
6513,24,431,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Clay"
6514,24,433,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Mist"
6515,24,434,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Blood"
6516,24,435,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Ice"
6517,24,436,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Sand"
6518,24,437,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Floral"
6519,24,438,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Metal"
6520,24,439,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Zephyr"
6521,24,440,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Lightning"
6522,24,441,5,999,0,"IconSprites:Icon_RunesEngineer_Icon_Rune_Set_Engineer_Genetic"
6523,25,419,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Fire"
6524,25,420,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Water"
6525,25,421,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Earth"
6526,25,422,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Air"
6527,25,423,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Life"
6528,25,424,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Logic"
6529,25,425,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Fusion"
6530,25,426,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Steam"
6531,25,427,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Magma"
6532,25,428,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Smoke"
6533,25,429,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Phoenix"
6534,25,430,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Plasma"
6535,25,431,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Clay"
6536,25,433,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Mist"
6537,25,434,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Blood"
6538,25,435,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Ice"
6539,25,436,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Sand"
6540,25,437,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Floral"
6541,25,438,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Metal"
6542,25,439,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Zephyr"
6543,25,440,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Lightning"
6544,25,441,5,999,0,"IconSprites:Icon_RunesMedic_Icon_Rune_Set_Medic_Genetic"
6545,26,419,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Fire"
6546,26,420,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Water"
6547,26,421,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Earth"
6548,26,422,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Air"
6549,26,423,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Life"
6550,26,424,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Logic"
6551,26,425,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Fusion"
6552,26,426,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Steam"
6553,26,427,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Magma"
6554,26,428,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Smoke"
6555,26,429,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Phoenix"
6556,26,430,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Plasma"
6557,26,431,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Clay"
6558,26,433,5,999,0,"IconSprites:Icon_RunesStalker_Icon_Rune_Set_Stalker_Mist"
