"ID","spellGroupId00","spellGroupId01","spellGroupId02","spellGroupId03","spellGroupId04","spellGroupId05","spellGroupId06","spellGroupId07","spellGroupId08","spellGroupId09","spellGroupId10","spellGroupId11","spellGroupId12","spellGroupId13","spellGroupId14","spellGroupId15","spellGroupId16","spellGroupId17","spellGroupId18","spellGroupId19","spellGroupId20","spellGroupId21","spellGroupId22","spellGroupId23","spellGroupId24","spellGroupId25","spellGroupId26","spellGroupId27","spellGroupId28","spellGroupId29","spellGroupId30","spellGroupId31"
208,6,9,19,21,22,94,26,47,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,6,9,19,21,22,94,26,47,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,6,9,19,21,22,94,26,47,49,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,6,9,19,21,22,94,26,47,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,6,9,19,21,23,94,26,47,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,6,9,19,21,23,94,26,47,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,6,9,19,21,23,94,26,47,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,6,9,19,21,23,94,26,47,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6,9,19,21,23,94,26,47,49,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,6,9,19,21,23,94,26,47,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,6,9,19,21,23,94,26,47,48,52,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,6,9,19,21,23,94,26,47,48,53,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,6,9,19,21,23,94,26,47,48,54,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,6,9,19,21,23,94,26,47,49,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,6,9,19,21,23,94,26,47,49,56,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,6,9,19,21,23,94,26,47,49,57,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,7,9,18,22,28,94,28,101,32,113,114,115,116,117,118,119,120,121,122,123,124,125,0,0,0,0,0,0,0,0,0,0
226,7,9,17,23,27,94,98,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,7,9,17,22,27,94,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,7,9,17,23,27,94,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,7,9,17,23,27,94,28,101,31,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7,9,17,23,27,94,28,101,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,7,9,17,22,27,94,28,101,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,7,9,17,23,27,94,28,101,31,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,7,9,19,23,27,94,28,101,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,7,9,19,22,27,94,28,101,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,7,9,19,23,27,94,28,101,31,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,6,8,17,20,22,26,46,92,51,176,187,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,7,8,18,28,24,92,100,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,6,8,17,20,22,26,46,92,51,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,6,8,17,20,22,44,47,92,57,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,7,8,18,92,22,28,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,6,8,19,21,22,29,45,110,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,6,8,17,20,22,26,46,92,51,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,6,8,17,20,22,92,43,4,33,34,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,6,8,19,21,22,26,47,57,92,110,49,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,6,8,19,21,22,26,47,57,92,110,49,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,6,8,19,21,22,26,47,57,92,110,49,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,7,8,18,28,22,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,6,8,17,20,22,92,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,6,8,17,20,22,26,46,92,50,110,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,6,8,17,20,22,26,46,92,50,110,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,6,8,17,20,22,26,46,92,50,110,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,6,8,17,20,22,26,46,92,50,110,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,6,8,17,20,22,26,46,92,50,110,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,6,8,19,21,22,26,46,50,51,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,6,8,17,20,22,26,46,92,50,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,7,8,18,28,22,92,27,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,7,8,18,92,22,28,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6,8,19,21,22,44,47,57,92,110,49,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,7,8,18,28,22,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,7,8,18,92,22,28,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,6,8,19,21,22,26,47,57,92,110,49,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,6,8,17,20,22,26,46,92,50,33,34,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,6,8,17,20,22,92,128,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,7,8,18,28,22,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,7,8,18,28,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,6,8,17,20,22,26,46,92,51,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,6,8,17,20,22,26,46,92,51,110,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,7,8,17,28,22,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,6,8,17,20,22,26,46,92,51,95,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,7,8,18,28,22,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,7,8,18,28,22,92,27,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,6,8,17,20,22,26,46,92,51,45,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,7,8,17,28,22,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,6,8,17,20,22,26,46,92,51,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,6,8,19,21,22,33,35,92,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,6,8,17,20,22,26,47,54,48,93,0,83,176,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,7,8,18,28,24,92,100,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,7,8,17,83,23,94,185,248,27,496,647,692,301,729,744,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,6,8,17,20,22,26,47,54,48,93,30,85,86,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,6,8,17,20,24,26,47,54,48,93,0,83,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,6,8,17,20,22,26,47,54,48,93,0,83,95,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,6,8,19,21,22,26,47,54,48,93,0,83,110,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,6,8,19,94,22,43,185,630,677,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,7,8,19,93,22,28,110,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,7,8,17,93,22,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,6,8,19,21,23,26,47,48,54,93,0,83,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,7,8,17,27,24,93,0,84,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,7,8,18,93,22,28,95,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,7,8,19,93,22,28,110,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,7,8,17,93,22,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,7,8,17,93,22,85,31,27,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,7,8,17,93,22,0,28,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,7,8,18,93,22,85,28,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,6,8,17,20,22,26,47,54,48,93,0,83,2,43,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,7,8,19,27,23,93,0,84,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,6,8,19,21,22,26,47,54,48,93,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,6,8,17,20,22,85,93,95,86,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,7,8,18,93,22,85,28,96,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,6,8,19,21,22,26,47,54,48,93,110,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,7,8,18,93,22,28,96,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,7,8,18,93,22,111,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,7,8,18,93,24,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,7,8,18,93,22,28,95,0,48,54,26,83,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,6,8,19,21,22,33,34,0,83,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,6,8,17,20,22,26,47,54,48,93,85,86,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,7,9,18,22,5,94,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,6,9,17,22,29,104,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,7,8,18,7,22,0,0,0,0,92,65,69,111,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,7,8,18,0,22,0,0,0,111,92,65,70,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,6,9,17,20,22,33,45,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,6,8,19,21,22,26,46,51,94,176,333,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,7,8,18,28,24,94,100,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,6,8,19,21,22,26,94,47,236,179,237,252,333,345,450,608,715,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,6,8,19,21,23,26,94,47,235,179,237,246,333,337,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,7,8,17,94,22,28,32,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,6,8,17,20,22,95,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,6,8,17,20,237,26,94,47,49,56,235,110,179,247,246,333,450,637,752,0,0,0,0,0,0,0,0,0,0,0,0,0
325,6,8,17,20,23,33,94,35,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,7,8,17,27,23,94,235,179,245,248,337,609,628,633,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,7,8,18,94,22,28,96,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,7,8,17,94,22,110,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,6,8,17,20,22,96,90,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,6,8,17,20,22,111,90,47,49,56,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,6,8,17,20,22,96,89,29,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,6,8,17,20,22,111,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,6,8,17,20,23,33,94,42,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,7,8,17,27,22,94,88,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,6,8,17,20,22,96,89,29,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,6,8,19,21,22,96,89,26,49,56,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,7,8,18,94,22,28,96,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,7,8,17,94,22,110,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,6,8,17,20,22,26,94,47,49,56,91,27,31,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,6,8,19,21,22,26,94,47,49,56,87,43,2,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,7,8,17,94,22,28,88,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,7,8,17,27,23,94,87,31,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,6,8,19,21,23,26,94,47,49,56,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,7,8,19,27,23,94,88,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,6,8,17,94,22,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,6,8,17,20,23,33,94,41,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,7,8,17,94,22,28,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,7,8,17,27,23,94,87,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,6,8,17,20,23,26,94,47,49,56,91,27,30,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,6,8,19,21,23,26,94,47,49,56,88,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,7,8,17,94,22,28,96,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,7,8,17,94,22,28,111,87,27,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,26,46,50,6,9,17,20,22,92,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,26,46,51,6,9,17,20,22,92,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,6,8,17,20,22,26,46,50,94,176,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,7,8,18,94,22,28,73,77,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,7,8,18,94,22,28,73,77,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,7,8,18,94,22,28,73,77,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,7,8,18,94,22,28,73,77,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,7,8,18,94,22,28,73,77,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,6,8,17,20,23,26,47,48,94,53,29,79,164,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,6,8,17,20,22,94,29,45,111,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,6,8,17,20,22,94,29,45,111,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,6,8,17,20,22,94,29,45,111,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,6,8,17,20,22,94,29,45,111,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,6,8,17,20,22,94,29,45,111,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,7,8,18,94,22,28,73,74,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,7,8,18,94,22,28,73,74,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,7,8,18,94,22,28,73,74,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,7,8,18,94,22,28,73,74,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,7,8,18,94,22,28,73,74,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,7,8,18,94,22,28,73,75,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,7,8,18,94,22,28,73,75,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,7,8,18,94,22,28,73,75,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,7,8,18,94,22,28,73,75,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,7,8,18,94,22,28,73,75,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,7,8,18,94,22,28,73,76,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,7,8,18,94,22,28,73,76,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,7,8,18,94,22,28,73,76,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,7,8,18,94,22,28,73,76,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,7,8,18,94,22,28,73,76,96,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,6,8,17,20,22,94,111,26,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,7,8,18,94,22,28,73,77,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,7,8,18,94,22,28,73,77,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,7,8,18,94,22,28,73,77,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,7,8,18,94,22,28,73,77,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,7,8,18,94,22,28,73,77,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,7,8,18,94,22,28,73,76,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,7,8,18,94,22,28,73,76,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,7,8,18,94,22,28,73,76,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,7,8,18,94,22,28,73,76,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,7,8,18,94,22,28,73,76,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,7,8,19,94,22,28,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,6,8,17,20,22,26,47,48,94,54,164,80,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,7,8,18,28,24,94,100,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,6,8,19,21,22,26,47,48,94,52,28,78,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,6,8,19,21,23,26,47,48,94,53,29,79,45,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,6,8,19,21,22,94,33,36,79,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,6,8,19,21,22,26,47,48,94,52,165,78,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,7,8,18,94,22,43,4,80,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,6,8,17,20,22,164,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,6,8,17,20,23,26,47,48,94,54,33,80,35,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,7,8,18,94,22,28,78,164,79,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,6,8,17,20,22,26,47,48,94,52,30,78,95,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,7,9,18,92,22,95,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,6,8,17,20,22,26,47,48,94,52,30,164,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,6,8,17,20,22,26,33,46,94,50,34,81,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,6,8,17,20,22,164,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,6,8,19,21,22,26,47,48,94,52,30,164,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,6,8,17,20,23,26,47,48,94,52,95,78,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,6,8,19,21,23,26,47,48,94,54,164,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,7,8,18,94,22,28,164,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,6,8,19,21,22,26,47,48,94,55,43,80,2,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,7,8,18,94,22,28,81,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
