"ID","localizedTextIdName","parentZoneId","allowAccess","color","soundZoneKitId","worldLocation2IdExit","flags","zonePvpRulesEnum","rewardRotationContentId"
895,148727,891,1,1476487,0,0,0,0,0
896,148734,893,1,3869139,0,0,0,0,0
897,148743,891,1,9938131,0,0,0,0,0
898,148744,893,1,3604121,0,0,0,0,0
899,148745,893,1,13214736,0,0,0,0,0
900,148748,891,1,461425,0,0,0,0,0
901,148803,893,1,12045548,0,0,0,0,0
902,148832,891,1,12682926,0,0,0,0,0
903,148836,893,1,8929713,0,0,0,0,0
904,148838,893,1,13746061,0,0,0,0,0
905,148840,891,1,4015914,0,0,0,0,0
906,148856,891,1,9908730,0,0,0,0,0
907,148866,891,1,8195730,0,0,0,0,0
908,148867,893,1,12076102,0,0,0,0,0
909,148884,893,1,4696221,0,0,0,0,0
910,148886,891,1,10328635,0,0,0,0,0
911,148890,892,1,11051901,0,0,0,0,0
912,148914,892,1,9039448,0,0,0,0,0
913,148920,892,1,7860408,0,0,0,0,0
914,148925,892,1,15884572,0,0,0,0,0
915,148928,892,1,7490649,0,0,0,0,0
916,148933,892,1,90096,0,0,0,0,0
917,148938,892,1,10130236,0,0,0,0,0
918,148939,892,1,2733898,0,0,0,0,0
919,148940,892,1,15961846,0,0,0,0,0
920,148941,892,1,7734276,0,0,0,0,0
921,148942,892,1,12816673,0,0,0,0,0
922,148959,892,1,4770236,0,0,0,0,0
923,148963,892,1,9141324,0,0,0,0,0
924,148967,892,1,2851415,0,0,0,0,0
925,148970,892,1,5417077,0,0,0,0,0
926,148972,892,1,7492806,0,0,0,0,0
927,148973,892,1,12857343,0,0,0,0,0
928,148974,892,1,6581902,0,0,0,0,0
929,148978,892,1,9320593,0,0,0,0,0
930,148979,892,1,1083496,0,0,0,0,0
932,149640,138,1,8388672,183,0,0,0,0
935,150083,871,1,952804,0,0,0,0,0
936,150135,0,1,13970984,445,0,0,0,0
937,151627,126,1,7646737,147,0,0,0,0
939,151629,937,1,753927,170,0,0,0,0
940,151630,937,1,1210859,171,0,0,0,0
941,151631,937,1,2237183,0,0,0,0,0
942,151632,937,1,8388672,0,0,0,0,0
943,151633,937,1,15401427,0,0,0,0,0
944,151634,937,1,3612961,0,0,0,0,0
945,151635,937,1,13865536,238,0,0,0,0
946,151636,945,1,12451482,0,0,0,0,0
947,151860,2206,0,65280,0,0,0,0,0
948,151949,24,1,7712670,141,20373,12,0,0
949,151951,597,1,9483464,143,0,0,0,0
950,153161,939,1,6685715,195,12400,14,0,0
951,153413,947,1,2542766,0,0,0,0,0
952,153414,947,1,5788451,0,0,0,0,0
953,153415,947,1,11871448,0,0,0,0,0
954,153416,947,1,14901596,0,0,0,0,0
955,153417,947,1,14002556,0,0,0,0,0
956,153419,947,1,255,0,0,0,0,0
957,153421,947,1,14916695,0,0,0,0,0
958,153422,947,1,7856112,0,0,0,0,0
959,153423,947,1,12722554,0,0,0,0,0
960,153428,951,1,4239980,0,0,0,0,0
961,153683,26,1,9032695,826,0,0,0,0
963,153783,939,1,6765910,0,0,0,0,0
973,155269,1927,1,6015131,206,0,0,0,0
974,155270,973,1,33023,207,0,0,0,0
975,155271,121,1,16459832,166,0,0,0,0
976,155272,121,1,15923101,167,0,0,0,0
977,155273,973,1,65280,203,0,0,0,0
978,155274,121,1,255,172,0,0,0,0
979,155275,973,1,1231118,205,0,0,0,0
980,155276,973,1,12255326,204,0,0,0,0
981,155277,973,1,15140310,0,0,0,0,0
982,155278,973,1,16262109,0,0,0,0,0
983,155279,973,1,13567946,0,0,0,0,0
984,155331,121,1,65535,0,0,0,0,0
988,156671,121,1,16744703,209,0,0,0,0
989,156780,1927,1,8421440,208,0,0,0,0
993,157455,29,1,8061236,153,0,0,0,0
994,157457,993,1,11540396,154,0,0,0,0
996,157610,718,1,3660346,0,27143,12,0,0
1000,157746,993,1,255,302,0,0,0,0
1001,157748,993,1,16512,304,0,0,0,0
1002,157749,993,1,16758122,165,0,0,0,0
1003,157751,993,1,4227327,0,0,0,0,0
1004,157752,993,1,16744448,155,0,0,0,0
1005,157753,993,1,4227072,156,0,0,0,0
1006,157754,993,1,522440,0,0,0,0,0
1008,157858,1101,1,12856711,0,0,0,0,0
1010,158201,994,1,8388672,0,0,0,0,0
1011,159663,29,1,21009,0,0,0,0,0
1012,159668,1011,1,9643155,178,0,0,0,0
1013,159672,1012,1,33023,0,0,0,0,0
1014,159677,1011,1,16512,181,0,0,0,0
1015,159678,1011,1,6047741,0,0,0,0,0
1016,159679,1011,1,6078719,182,0,0,0,0
1017,159680,1011,1,965764,0,0,0,0,0
1018,159681,1011,1,592383,180,0,0,0,0
1020,160522,993,1,16711808,0,0,0,0,0
1032,161897,121,1,16638711,210,0,0,0,0
1034,161994,1011,1,16744703,179,0,0,0,0
1036,162138,1017,1,65535,0,0,0,0,0
1037,162508,32,1,12615808,803,0,0,0,0
1054,162722,994,1,13647943,0,0,0,0,0
1065,165677,642,1,2813192,0,0,0,0,0
1066,165678,1065,1,5403084,0,21709,12,0,0
1067,165679,1066,1,7060994,0,0,0,0,0
1068,165680,1065,1,16216285,0,0,0,0,0
1069,166808,4947,1,6060181,285,0,2,0,0
1070,166809,799,1,11912465,288,0,2,0,0
1071,166810,4947,1,12405460,289,0,2,0,0
1072,166811,799,1,4345826,591,0,2,0,0
1073,166812,799,1,2195570,286,0,2,0,0
1074,166813,4947,1,3274187,287,0,2,0,0
1075,166814,799,1,15235266,283,0,2,0,0
1076,166815,799,1,15749743,0,0,2,0,0
1077,166816,799,1,7168309,0,0,2,0,0
1078,166817,799,1,1900451,590,0,2,0,0
1079,166818,1076,1,16565910,0,0,2,0,0
1080,166819,1076,1,2248031,0,0,2,0,0
1081,166820,1076,1,5983042,0,0,2,0,0
1082,167143,1065,1,16744448,0,0,0,0,0
1083,167274,459,1,16777088,312,0,8,0,0
1084,167428,365,1,12615680,0,0,0,0,0
1088,170284,993,1,33023,0,0,0,0,0
1089,170315,1088,1,4194304,0,0,0,0,0
1090,170320,1001,1,64,305,0,0,0,0
1091,171409,138,1,15442957,375,0,0,0,0
1092,171410,138,1,12830505,176,0,0,0,0
1098,174199,363,1,16711680,420,0,8,0,0
1099,174207,138,1,16711935,0,0,0,0,0
1100,174212,1091,1,32768,520,0,0,0,0
1101,174247,32,1,15702270,0,0,0,0,0
1102,174249,993,1,8352348,0,0,0,0,0
1103,174250,993,1,16648714,0,0,0,0,0
1104,174251,993,1,2353651,303,0,0,0,0
1109,178035,1103,1,9881126,300,0,0,0,0
1110,178036,993,1,15001550,299,20385,12,0,0
1112,181126,602,0,15318542,0,0,0,0,0
1113,182019,993,1,16744448,306,0,8,0,0
1114,183252,32,1,5261587,0,0,0,0,0
1115,183268,459,1,8421440,0,0,0,0,0
1116,183451,0,1,7348377,0,0,0,0,0
1117,185904,138,1,9833382,423,20731,13,0,0
1118,186294,1017,1,10593163,309,20386,12,0,0
1121,187799,1101,1,2960687,177,0,2,0,0
1122,187806,994,1,8865267,0,0,0,0,0
1123,187807,1122,1,7916769,301,0,0,0,0
1125,188473,1008,1,15288212,0,0,0,0,0
1126,188474,1008,1,5059934,0,0,0,0,0
1127,188519,1008,1,9731424,0,0,0,0,0
1129,188750,240,1,12539884,762,0,218,0,0
1130,188898,1564,1,39680,0,0,0,0,0
1133,188920,1564,1,15340880,0,0,0,0,0
1134,188922,1564,1,15195148,0,0,0,0,0
1135,188923,1142,1,855511,0,0,0,0,0
1136,188924,1630,1,3661783,372,20537,0,0,0
1138,188952,138,1,15576726,186,0,0,0,0
1140,189000,138,1,9924407,175,20728,12,0,0
1141,189004,138,1,2649230,0,0,0,0,0
1142,189026,146,1,4845101,0,0,0,0,0
1143,189027,146,1,9314793,0,0,0,0,0
1144,189029,1630,1,5068437,0,20339,0,0,0
1145,189168,932,1,2792759,419,20730,12,0,0
1146,189596,1011,1,10310673,308,0,0,0,0
1147,189603,1011,1,958621,0,0,0,0,0
1151,191279,1152,1,6792489,189,0,0,2,0
1152,191280,141,1,14623318,194,0,0,0,0
1153,191281,1152,1,14103515,192,0,0,0,0
1154,191290,1152,1,3313378,0,0,0,0,0
1155,191291,1152,1,4783103,0,0,0,0,0
1156,191292,1152,1,4717221,0,0,0,0,0
1157,191294,0,1,16631186,374,0,210,0,0
1158,191298,1157,1,5033087,0,0,2,0,0
1159,191299,1157,1,10631570,687,0,2,0,0
1160,191888,141,1,15967290,193,0,0,0,0
1161,192564,1563,1,2864430,0,0,0,0,0
1162,192565,1563,1,16004453,0,0,0,0,0
1163,192566,1563,1,15194953,0,0,0,0,0
1164,192568,1563,1,1830370,0,0,0,0,0
1165,192569,1563,1,33023,0,0,0,0,0
1166,192750,141,1,13236052,0,0,0,0,0
1167,192757,1820,1,4951384,428,0,0,0,0
1168,192766,1820,1,3897544,190,0,0,0,0
1171,193757,0,1,7770868,0,0,0,0,0
1172,194235,1159,1,4000751,688,0,2,0,0
1173,194238,484,1,2440540,0,0,0,0,0
1174,194239,1173,1,840194,216,0,0,0,0
1175,194571,1826,1,14034336,187,0,0,0,0
1176,194572,1826,1,11133768,188,0,0,0,0
1177,195353,1821,1,10113478,0,0,0,0,0
1178,195380,1167,1,16504868,429,20732,12,0,0
1179,195392,141,1,2001448,425,0,12,0,0
1181,196764,1825,1,2226153,0,0,0,0,0
1182,197517,497,1,6149227,0,0,0,0,0
1183,197737,1582,1,1486925,224,0,6,0,0
1184,198204,2014,1,3781620,225,0,6,0,0
1185,198205,2014,1,3799432,229,0,6,0,0
1186,198206,2013,1,9844162,230,0,6,0,0
1187,198250,1141,1,2029870,412,20729,12,0,0
1188,198342,1160,1,2159664,0,20734,12,0,0
1189,199072,1530,1,3567375,0,0,0,0,0
1190,199074,495,1,10065919,0,0,0,0,0
1191,199206,975,1,14111979,0,0,0,0,0
1192,199208,975,1,9660323,0,0,0,0,0
1193,199289,975,1,14476081,0,0,0,0,0
1194,200085,1564,1,522481,0,0,0,0,0
1195,200086,1564,1,1341907,0,0,0,0,0
1196,200087,1565,1,43520,0,0,0,0,0
1197,200088,1565,1,15340880,0,0,0,0,0
1198,200089,1565,1,15195148,0,0,0,0,0
1199,200090,1565,1,522481,0,0,0,0,0
1200,200091,1565,1,1341907,0,0,0,0,0
1201,200092,1566,1,40704,0,0,0,0,0
1202,200093,1566,1,15342163,0,0,0,0,0
1203,200094,1566,1,15524109,0,0,0,0,0
1204,200095,1566,1,455918,0,0,0,0,0
1205,200096,1566,1,1342424,0,0,0,0,0
1206,200097,1567,1,38656,0,0,0,0,0
1207,200098,1567,1,15340880,0,0,0,0,0
1208,200099,1567,1,14998028,0,0,0,0,0
1209,200100,1567,1,915954,0,0,0,0,0
1210,200101,1567,1,1343198,0,0,0,0,0
1212,201790,1703,1,4194304,0,0,0,0,0
1213,201791,583,1,4227327,0,0,0,0,0
1215,201794,483,1,11795166,0,0,0,0,0
1216,201796,583,1,12745640,0,0,0,0,0
1217,202806,622,1,16187484,202,0,0,0,0
1218,202807,622,1,855545,197,0,0,0,0
1219,202808,622,1,9957633,199,0,0,0,0
1220,203508,0,1,14638409,448,0,210,0,0
1221,203761,1248,1,13479010,0,0,0,0,0
1222,203762,1248,1,13867690,0,0,0,0,0
1223,203763,1222,1,9177867,0,0,0,0,0
1224,203764,1221,1,7156711,0,0,0,0,0
1225,203774,1219,1,291809,0,0,0,0,0
1226,203775,1218,1,8787357,200,0,0,0,0
1227,203777,1218,1,494347,0,0,0,0,0
1228,203800,36,1,1326828,0,0,0,0,0
1229,203820,38,1,14207281,0,0,0,0,0
1230,203822,1259,1,2969802,470,0,0,0,0
1231,203825,1260,1,5194985,0,0,0,0,0
1232,203832,1260,1,9193813,823,0,0,0,0
1233,203854,1260,1,5659015,0,0,0,0,0
1234,203855,1260,1,13833114,0,0,0,0,0
1235,203856,495,1,13726738,269,20478,12,0,0
1236,204127,623,1,1501314,0,0,0,0,0
1237,204128,623,1,167470,0,0,0,0,0
1238,204567,1889,1,11368446,0,0,0,0,0
1242,204953,1907,1,7428784,211,0,0,0,0
1244,206938,1218,1,6175658,198,20393,12,0,0
1245,207888,1221,1,15405171,0,0,0,0,0
1246,207890,1248,1,8388863,0,0,0,0,0
1247,207892,1242,1,32768,0,0,0,0,0
1248,207893,143,1,16776960,0,0,0,0,0
1249,207897,1242,1,12194636,185,0,0,2,0
1250,207900,1242,1,8388672,184,0,0,0,0
1251,207901,1242,1,1745756,479,0,0,1,0
1252,207902,1242,1,12285844,480,0,0,0,0
1253,207920,1248,1,6914359,191,0,0,0,0
1254,208029,1253,1,16744448,217,20736,13,0,0
1255,208039,1253,1,7526672,0,0,0,0,0
1258,208052,1831,1,16512,0,0,0,0,0
1259,208149,1228,1,2226352,0,0,0,0,0
1260,208150,1228,1,7109693,0,0,0,0,0
1261,208162,1232,1,16300638,0,0,0,0,0
1262,208163,1232,1,9827677,0,0,0,0,0
1263,208780,486,1,8595588,297,0,12,0,0
1265,210617,1144,1,5491863,0,0,0,0,0
1266,211620,1248,1,8281540,430,20737,12,0,0
1267,211888,4814,1,8388863,451,0,2,0,0
1268,211902,586,1,12440089,684,0,0,0,0
1269,211908,585,1,6600357,683,0,8,0,0
1270,212548,4814,1,16711680,450,0,2,0,0
1271,212549,1220,1,633403,449,0,0,0,0
1272,212550,1220,1,10942706,453,0,0,0,0
1273,212817,227,1,9809276,0,0,0,0,0
1274,212987,227,1,16744703,0,0,0,0,0
1275,213085,486,1,6626739,296,20521,12,0,0
1276,213198,385,1,1056420,0,0,0,0,0
1277,213199,1260,1,16444517,0,0,0,0,0
1278,213260,1260,1,12829710,0,0,0,0,0
1279,213287,1231,1,3210366,0,0,0,0,0
1280,213348,40,1,10966599,0,0,0,0,0
1281,213369,1260,1,9083060,0,0,0,0,0
1283,214119,1242,1,44735,481,20738,12,0,0
1284,217902,622,1,1821395,201,0,0,0,0
1285,218161,494,1,11321120,219,20484,12,0,0
1286,218162,494,1,7830742,218,20488,12,0,0
1287,219175,1260,1,7077350,0,0,0,0,0
1288,220559,141,1,5155473,426,0,0,0,0
1289,220959,38,1,14077911,349,0,2,0,0
1290,220968,38,1,572885,347,0,2,0,0
1291,220969,38,1,16484446,348,0,2,0,0
1292,220970,38,1,3660628,350,0,2,0,0
1293,221142,1263,1,7032335,822,20522,13,0,0
1294,221143,1263,1,9155597,0,23713,12,0,0
1295,221144,1263,1,4823974,298,23717,12,0,0
1296,221161,585,1,14122486,0,0,0,0,0
1297,221162,585,1,255019,0,0,0,0,0
1298,221163,585,1,6950656,0,0,0,0,0
1299,221164,585,1,9283121,0,0,0,0,0
1300,221211,937,1,3664228,0,20387,12,0,0
1301,221716,0,0,16744448,835,0,210,0,0
1302,222078,36,1,10040531,0,0,0,0,0
1303,222079,36,1,1423364,0,0,0,0,0
1304,222235,0,1,3827495,267,0,192,6,0
1305,222237,1304,1,13649875,354,0,0,0,0
1306,222238,1304,1,2674774,356,0,0,0,0
1307,222239,1304,1,10485760,290,0,0,0,0
1308,222704,203,1,12121211,960,0,0,0,0
1309,223209,1306,1,8145246,294,20473,14,0,0
1310,223210,1306,1,3617727,295,20474,14,0,0
1311,223215,1307,1,8762231,291,20476,12,0,0
1312,223268,203,1,439302,376,0,10,0,0
1313,223269,1312,1,7811,212,0,0,0,0
1314,223270,203,1,6982117,214,0,0,0,0
1315,223271,203,1,9354286,441,0,0,0,0
1316,223274,203,1,14976530,0,0,0,0,0
1317,223275,1389,1,9847597,0,0,0,0,0
1318,223277,1389,1,16740792,0,0,0,0,0
1319,223692,697,1,3718600,935,0,0,0,0
1320,223763,1218,1,2149036,0,0,0,0,0
1321,223952,1215,1,8718875,233,0,8,0,0
1322,224284,619,1,1859909,253,20523,12,0,0
1324,224957,1752,1,10462423,258,0,0,0,0
1325,225549,1218,1,9333260,0,0,0,0,0
1326,226010,72,1,1130732,0,0,0,0,0
1327,226114,0,0,6616314,834,0,210,0,0
1328,226115,0,0,16326833,0,0,0,0,0
1329,226116,0,1,9119665,381,0,210,0,0
1331,227052,1389,1,8454016,0,0,10,0,0
1334,229099,1322,1,9657513,0,19746,12,0,0
1335,229285,1315,1,13451759,0,0,0,0,0
1336,229885,203,1,16744448,442,0,0,0,0
1337,229908,203,1,128,443,0,0,0,0
1338,229960,641,1,5198142,274,20565,12,0,0
1339,229964,641,1,4074831,1125,0,0,0,0
1340,229969,641,1,16065872,260,20868,12,0,0
1342,230540,1351,1,16756437,0,0,0,0,0
1343,230687,203,1,12517472,444,0,0,0,0
1344,230703,141,1,10714001,0,0,0,0,0
1345,230726,137,1,7115095,0,0,0,0,0
1346,230838,1306,1,469848,293,20475,14,0,0
1347,231056,733,1,13404634,407,0,12,0,0
1348,231206,0,1,14137905,608,0,210,0,0
1349,231374,2374,1,8649257,901,0,2,0,0
1350,231598,1305,1,10485760,355,0,0,0,0
1351,232331,1752,1,10485760,0,0,0,0,0
1352,232854,1322,1,1492523,0,20223,12,0,0
1353,232855,1322,1,5877765,0,24938,12,0,0
1354,232856,1322,1,3456535,0,24936,12,0,0
1355,233324,485,1,4259584,0,0,0,0,0
1356,234368,1305,1,4912634,292,20477,12,0,0
1357,234486,484,1,2764249,0,0,0,0,0
1358,234636,216,1,3317594,310,20376,12,0,0
1359,234750,129,1,451601,313,20422,12,0,0
1360,234791,623,1,8606414,329,20420,12,0,0
1361,234798,1217,1,3913111,330,20421,12,0,0
1362,234815,1014,1,2474283,0,20468,12,0,0
1363,234828,1291,1,3851601,333,20465,12,0,0
1364,235179,1305,1,2033326,357,0,0,0,0
1365,235282,932,1,2559069,418,20536,12,0,0
1366,235376,138,1,4963003,424,41765,12,0,0
1367,235389,1248,1,6296190,433,20539,12,0,0
1368,235519,641,1,4424984,276,20564,12,0,0
1369,235580,641,1,11967101,275,20867,12,0,0
1370,235594,587,1,10131578,265,20562,12,0,0
1371,235595,587,1,2233354,271,20563,12,0,0
1372,235596,486,1,14478956,272,20561,12,0,0
1373,236014,733,1,7270285,474,0,0,0,0
1374,236111,72,1,7315499,334,0,12,0,0
1375,236139,697,1,3080531,471,0,0,0,0
1376,236140,1375,1,14937396,0,0,0,0,0
1377,237354,219,1,5071102,215,20372,12,0,0
1378,237464,641,1,15071474,261,20866,12,0,0
1379,237465,641,1,541249,262,20865,12,0,0
1380,237466,641,1,15350672,263,20571,12,0,0
1381,237519,1886,1,9026636,322,20383,12,0,0
1382,237814,42,1,13185818,0,0,2,0,0
1383,237909,45,1,16566013,0,0,0,0,0
1384,237959,740,1,8292439,0,0,0,0,0
1385,237960,741,1,8977661,0,0,0,0,0
1386,237961,742,1,10268103,0,0,0,0,0
1388,238170,1315,1,15460393,0,0,0,0,0
1389,238179,203,1,10665393,961,0,0,0,0
1390,238313,1302,1,11817284,593,0,0,0,0
1391,238314,1390,1,884587,337,0,12,0,0
1392,238316,1302,1,8492297,930,0,0,0,0
1393,238317,1392,1,6175388,0,0,0,0,0
1394,238318,1392,1,12991929,0,0,0,0,0
1395,238319,1392,1,8738141,0,0,0,0,0
1396,238320,1392,1,357045,0,0,0,0,0
1397,238321,1302,1,12749016,927,0,0,0,0
1398,238322,1397,1,5128156,344,21421,12,0,0
1399,238325,47,1,12449166,0,0,0,0,0
1400,238326,1390,1,4373929,932,0,0,0,0
1401,238331,1302,1,11211814,0,0,0,0,0
1402,238596,0,1,12358403,542,0,0,0,0
1403,238597,1405,1,16189713,540,0,0,1,0
1404,238598,1405,1,999863,541,0,0,2,0
1405,238645,1402,1,14808492,0,0,0,0,0
1406,238646,1402,1,6746650,0,0,0,0,0
1407,238647,1402,1,346350,0,0,0,0,0
1408,238648,1405,1,3125091,565,0,0,0,0
1410,238722,1305,1,14024152,492,0,0,0,0
1411,238723,1305,1,85665,491,0,0,0,0
1412,238770,936,1,774584,895,0,0,0,0
1413,238771,936,1,672813,0,0,0,0,0
1414,239031,0,1,7017727,268,0,192,5,0
1415,239032,1414,1,13500416,369,0,0,0,0
1416,239033,1414,1,14267391,775,0,0,0,0
1417,239034,1414,1,5688448,0,0,0,0,0
1418,239035,1414,1,8958409,533,0,0,0,0
1419,239038,1414,1,7538779,393,0,0,0,0
1420,239039,1414,1,1064830,394,0,0,0,0
1421,239040,1414,1,15651222,390,0,0,0,0
1422,239041,1421,1,10853514,391,21752,12,0,0
1423,239213,1425,1,6241201,0,0,0,0,0
1424,239214,1425,1,14262596,575,0,0,0,0
1425,239215,1412,1,15016970,0,0,0,0,0
1426,239960,1393,1,13508736,343,21293,12,0,0
1427,239961,1395,1,12107284,342,21354,12,0,0
1428,239962,1397,1,6228752,929,0,0,0,0
1430,240810,1425,1,9988651,460,21001,13,0,0
1432,241314,1431,1,6347805,0,0,0,0,0
1433,241315,1431,1,15605254,0,0,0,0,0
1434,241316,1431,1,3012091,0,0,0,0,0
1435,241355,1431,1,3097855,0,0,0,0,0
1436,241363,1431,1,14496729,0,0,0,0,0
1437,241683,1438,1,1097396,0,0,0,0,0
1438,241684,1405,1,33023,537,0,0,0,0
1439,241685,1405,1,3968320,543,0,0,0,0
1440,241687,1438,1,13653057,839,0,0,0,0
1441,241688,2825,1,15341649,538,0,0,0,0
1443,241691,4326,1,8461613,714,0,0,0,0
1444,241692,1443,1,2839228,566,0,0,0,0
1445,241694,1405,1,2391035,556,0,0,0,0
1446,241700,4326,1,3357659,713,0,0,0,0
1447,242886,4482,1,12615935,0,0,0,0,0
1448,242934,4440,1,16711808,558,0,0,0,0
1449,242937,1448,1,14465535,0,0,0,0,0
1450,242947,871,1,8388608,0,0,0,0,0
1451,242964,2386,1,8454143,557,0,0,0,0
1452,242965,2386,1,16744448,0,0,0,0,0
1453,242966,2386,1,8665709,561,0,0,0,0
1454,242967,2386,1,4194432,0,0,0,0,0
1455,242968,2386,1,16035550,0,0,0,0,0
1456,242969,871,1,14139407,560,0,0,0,0
1457,243649,2386,1,16387077,0,0,0,0,0
1458,243689,4482,1,8453888,0,0,0,0,0
1459,243926,4482,1,121149,0,0,12,0,0
1460,243927,4482,1,10492016,0,23135,13,0,0
1461,243947,1302,1,4259796,0,0,0,0,0
1464,244263,1422,1,9383882,0,0,0,0,0
1465,244264,1422,1,7115270,0,0,0,0,0
1466,244265,1422,1,11993953,923,0,0,0,0
1467,244266,1422,1,2724769,924,0,0,0,0
1468,244288,1392,1,5646769,0,0,0,0,0
1469,244577,1431,1,8790099,0,0,0,0,0
1470,244856,1412,1,12726914,572,0,0,0,0
1471,244857,1470,1,4194034,0,0,0,0,0
1472,244858,1470,1,1581809,456,0,0,0,0
1473,244889,1412,1,8317202,0,0,0,0,0
1474,245122,1470,1,11261061,455,0,0,0,0
1475,245205,1412,1,11478681,0,0,0,0,0
1476,245206,1475,1,9783489,576,0,0,0,0
1477,245718,1414,1,6741096,368,21763,12,0,0
1478,246468,1352,1,211883,0,22829,12,0,0
1481,247463,1447,1,8388672,0,0,0,0,0
1482,247464,1447,1,12615680,0,0,0,0,0
1483,247465,1447,1,7296762,0,0,0,0,0
1484,247553,1443,1,5357505,0,0,0,0,0
1485,247566,1405,1,6922839,0,0,0,0,0
1486,248547,1447,1,134914,0,0,0,0,0
1487,248548,4440,1,1254387,0,0,0,0,0
1488,248746,1476,1,29682,578,0,0,2,0
1489,248747,1476,1,123479,579,0,0,1,0
1490,248916,1412,1,128,577,0,0,2,0
1491,248917,1412,1,32768,580,0,0,1,0
1492,248943,2825,1,9372315,539,0,0,0,0
1493,248948,4326,1,16454011,536,0,0,0,0
1494,248951,1405,1,2116305,551,0,0,0,0
1495,248953,1408,1,11414145,0,0,0,0,0
1496,249006,495,1,1129348,223,0,0,0,0
1497,250824,1532,1,1899208,0,0,0,0,0
1498,250930,43,1,14160427,0,0,0,0,0
1504,251143,1583,1,12679481,0,23257,28,0,0
1505,251203,1476,1,16744448,0,0,0,0,0
1506,251209,3016,1,12230594,458,22950,12,0,0
1507,251210,3016,1,6897834,459,22951,12,0,0
1508,251264,1144,1,65535,0,0,0,0,0
1509,251265,0,1,13903310,0,0,0,0,0
1510,251266,0,0,16744703,0,0,0,0,0
1511,251267,0,0,16744448,0,0,0,0,0
1512,251268,0,1,8454016,0,0,0,0,0
1513,251317,1508,1,8421631,0,0,0,0,0
1514,251320,1508,1,8454143,0,0,0,0,0
1515,251321,1508,1,8454016,0,0,0,0,0
1516,251322,1508,1,16777088,0,0,0,0,0
1517,251323,1508,1,789412,0,0,0,0,0
1518,251331,1508,1,12615935,0,0,0,0,0
1519,251332,1508,1,6764212,0,0,0,0,0
1520,251377,1470,1,3965050,0,0,0,0,0
1521,253205,3016,1,2117913,457,22949,12,0,0
1522,253536,4326,1,9612936,0,0,0,0,0
1523,253538,4326,1,10704228,715,0,0,0,0
1524,253544,1523,1,12989028,567,32807,0,0,0
1525,253546,1405,1,16665401,0,0,0,0,0
1526,253550,1405,1,1316772,0,0,0,0,0
1527,253711,1439,1,6832808,544,0,12,0,0
1528,253712,1439,1,16528715,545,0,0,0,0
1529,253926,495,1,1651456,0,0,0,0,0
1530,253927,495,1,8353091,0,0,0,0,0
1531,253928,495,1,13488592,0,0,0,0,0
1532,253930,1215,1,3406146,270,0,0,0,0
1533,254584,38,1,8268959,332,0,0,0,0
1534,254709,1405,1,8796200,0,0,0,0,0
1535,254712,1405,1,3097825,0,0,0,0,0
1536,256803,1460,1,12415612,0,23162,12,0,0
1537,256804,1460,1,8004075,0,23163,13,0,0
1538,256805,1460,1,11186911,0,37465,12,0,0
1539,257660,1476,1,1586107,0,0,0,0,0
1540,258015,1183,1,2900367,228,763382,6,0,0
1541,258019,1183,1,5042436,227,0,6,0,0
1542,258666,868,1,14888309,0,0,0,0,0
1543,258667,868,1,3614550,0,0,0,0,0
1544,259033,1303,1,13810584,404,0,0,0,0
1545,259046,1303,1,11801626,352,0,0,0,0
1546,259047,1303,1,13845749,397,0,0,0,0
1547,259049,1303,1,12961622,0,0,0,0,0
1548,259050,664,1,9050325,0,0,0,0,0
1549,259054,1303,1,12461960,403,0,0,0,0
1550,259055,664,1,8017032,705,0,0,0,0
1551,259199,1546,1,2248942,400,0,0,0,0
1552,259201,1546,1,15833243,399,0,0,0,0
1553,260398,1348,1,16206458,609,0,0,0,0
1554,260399,1348,1,2203040,607,0,0,0,0
1555,260400,1348,1,7016424,611,0,0,0,0
1556,260401,1348,1,4259584,610,0,0,0,0
1557,260467,248,1,1982689,0,0,0,0,0
1558,260472,2044,1,2110148,396,0,0,0,0
1559,260473,1558,1,28928,266,0,0,0,0
1560,260474,1558,1,0,521,0,0,0,0
1561,261260,580,1,4707756,0,0,0,0,0
1563,261620,1144,1,3664741,0,20339,0,0,0
1564,261621,1144,1,5086363,0,23351,0,0,0
1565,261622,1144,1,14702378,0,23352,0,0,0
1566,261643,1144,1,15008428,0,23353,0,0,0
1567,261645,1144,1,15542953,0,23354,0,0,0
1568,262246,1557,1,15268326,0,0,0,0,0
1569,262258,1558,1,15951061,522,0,0,0,0
1570,262277,1568,1,16711935,359,0,0,1,0
1571,262311,2043,1,11866971,408,0,0,0,0
1572,262318,1571,1,14663883,0,0,0,0,0
1573,262333,1568,1,4287118,389,0,0,0,0
1574,262339,1573,1,10574115,0,0,0,0,0
1575,262349,1568,1,65280,496,0,0,0,0
1576,262360,1575,1,15587893,252,0,2,0,0
1577,262385,1568,1,7814526,494,0,0,0,0
1578,262390,1568,1,128,250,0,0,0,0
1580,262422,248,1,8074531,0,0,0,0,0
1581,262424,140,1,14323461,716,0,0,0,0
1582,262564,0,1,8421376,0,0,214,0,0
1583,262833,1456,1,7143811,0,0,0,0,0
1584,263112,1560,1,14292275,770,0,0,0,0
1585,263380,1560,1,7095575,0,0,0,0,0
1586,264149,1293,1,16314753,0,23711,12,0,0
1587,264150,1294,1,7964110,0,23715,12,0,0
1588,264151,1295,1,13238023,0,0,12,0,0
