"ID","achievementId","achievementIdParent00","achievementIdParent01","achievementIdParent02","achievementIdParent03","achievementIdParent04","gridX","gridY"
1978,0,0,0,0,0,0,0,0
1979,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,0,0
1981,0,0,0,0,0,0,0,0
1982,0,0,0,0,0,0,0,0
1983,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0
1985,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0
1987,0,0,0,0,0,0,0,0
1988,0,0,0,0,0,0,0,0
1989,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0
2051,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,0,0
2112,0,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0,0
2114,0,0,0,0,0,0,0,0
2115,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
2117,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0
2119,0,0,0,0,0,0,0,0
2120,0,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,0
2140,0,0,0,0,0,0,0,0
2141,0,0,0,0,0,0,0,0
2142,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0,0
2153,0,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,0
2169,0,0,0,0,0,0,0,0
2170,0,0,0,0,0,0,0,0
2171,0,0,0,0,0,0,0,0
2172,0,0,0,0,0,0,0,0
2173,0,0,0,0,0,0,0,0
2174,0,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0,0
2179,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,0
2181,0,0,0,0,0,0,0,0
2182,0,0,0,0,0,0,0,0
2183,0,0,0,0,0,0,0,0
2184,0,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0,0
2186,0,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0,0
2188,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0
2192,0,0,0,0,0,0,0,0
2193,0,0,0,0,0,0,0,0
2194,0,0,0,0,0,0,0,0
2195,0,0,0,0,0,0,0,0
2196,0,0,0,0,0,0,0,0
2197,0,0,0,0,0,0,0,0
2199,0,0,0,0,0,0,0,0
2200,0,0,0,0,0,0,0,0
2201,0,0,0,0,0,0,0,0
2202,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0,0
2205,0,0,0,0,0,0,0,0
2206,0,0,0,0,0,0,0,0
2207,0,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0,0
2210,0,0,0,0,0,0,0,0
2211,0,0,0,0,0,0,0,0
2212,0,0,0,0,0,0,0,0
2213,0,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0
2215,0,0,0,0,0,0,0,0
2216,0,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0,0
2219,0,0,0,0,0,0,0,0
2220,0,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0,0
2224,0,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0,0
2229,1477,0,0,0,0,0,3,11
2230,1478,0,0,0,0,0,3,11
2231,4383,4382,0,0,0,0,5,11
2232,1475,0,0,0,0,0,7,11
2233,1479,0,0,0,0,0,7,11
2248,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0
2250,4674,1561,1566,1568,0,0,7,9
2251,4675,1584,2163,2164,2165,0,5,11
2252,4676,2198,2214,0,0,0,5,5
2253,0,0,0,0,0,0,0,0
2254,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,0,0
2256,0,0,0,0,0,0,0,0
2257,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0,0
2259,4633,1555,0,0,0,0,9,3
2260,0,0,0,0,0,0,0,0
2261,4677,2191,2190,2188,0,0,5,13
2262,0,0,0,0,0,0,0,0
2263,2549,0,0,0,0,0,3,23
2264,2571,0,0,0,0,0,7,23
2269,0,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0,0
2271,0,0,0,0,0,0,0,0
2272,0,0,0,0,0,0,0,0
2273,0,0,0,0,0,0,0,0
2274,0,0,0,0,0,0,0,0
2275,0,0,0,0,0,0,0,0
2276,0,0,0,0,0,0,0,0
2277,0,0,0,0,0,0,0,0
2278,0,0,0,0,0,0,0,0
2279,0,0,0,0,0,0,0,0
2280,0,0,0,0,0,0,0,0
2281,0,0,0,0,0,0,0,0
2282,0,0,0,0,0,0,0,0
2283,0,0,0,0,0,0,0,0
2284,0,0,0,0,0,0,0,0
2285,0,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0,0
2287,0,0,0,0,0,0,0,0
2288,0,0,0,0,0,0,0,0
2289,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0,0
2292,0,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0,0
2294,0,0,0,0,0,0,0,0
2295,0,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0,0
2298,0,0,0,0,0,0,0,0
2299,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0
2311,0,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0,0
2314,5226,0,0,0,0,0,5,1
2315,5231,0,0,0,0,0,2,5
2316,5233,0,0,0,0,0,1,7
2317,5234,0,0,0,0,0,3,7
2318,5236,0,0,0,0,0,2,9
2319,5238,0,0,0,0,0,1,11
2320,5232,0,0,0,0,0,3,11
2321,5242,0,0,0,0,0,2,13
2322,5240,0,0,0,0,0,1,15
2323,5237,0,0,0,0,0,3,15
2324,5248,0,0,0,0,0,5,5
2325,5255,0,0,0,0,0,7,5
2326,5249,0,0,0,0,0,9,5
2327,5251,0,0,0,0,0,6,7
2328,0,0,0,0,0,0,0,0
2329,5250,0,0,0,0,0,8,7
2330,5244,0,0,0,0,0,5,9
2331,5245,0,0,0,0,0,7,9
2332,5246,0,0,0,0,0,9,9
2333,5253,0,0,0,0,0,6,11
2334,5254,0,0,0,0,0,8,11
2335,5257,0,0,0,0,0,5,13
2336,5258,0,0,0,0,0,9,13
2337,5263,0,0,0,0,0,6,15
2338,5262,0,0,0,0,0,8,15
2339,5260,0,0,0,0,0,7,17
2340,5265,0,0,0,0,0,7,19
2341,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0
2344,0,0,0,0,0,0,0,0
2345,0,0,0,0,0,0,0,0
2346,0,0,0,0,0,0,0,0
2347,0,0,0,0,0,0,0,0
2348,0,0,0,0,0,0,0,0
2349,0,0,0,0,0,0,0,0
2350,0,0,0,0,0,0,0,0
2351,5259,0,0,0,0,0,7,13
2352,0,0,0,0,0,0,0,0
2353,5363,0,0,0,0,0,3,13
2354,5365,0,0,0,0,0,3,13
2355,5364,0,0,0,0,0,5,13
2356,5366,0,0,0,0,0,5,13
2357,5367,0,0,0,0,0,3,15
2358,5368,0,0,0,0,0,3,15
2359,5369,0,0,0,0,0,7,15
2360,5370,0,0,0,0,0,7,15
2361,5371,0,0,0,0,0,9,17
2362,5372,0,0,0,0,0,9,17
2363,5373,0,0,0,0,0,3,17
2364,5374,0,0,0,0,0,3,17
2365,5375,0,0,0,0,0,7,17
2366,5376,0,0,0,0,0,7,17
2367,5377,0,0,0,0,0,3,17
2368,5378,0,0,0,0,0,3,17
2369,5380,0,0,0,0,0,5,13
2370,5381,0,0,0,0,0,1,11
2371,5382,5381,0,0,0,0,1,13
2373,0,0,0,0,0,0,0,0
2376,0,0,0,0,0,0,0,0
2377,0,0,0,0,0,0,0,0
2379,0,0,0,0,0,0,0,0
2380,0,0,0,0,0,0,0,0
2382,0,0,0,0,0,0,0,0
2383,0,0,0,0,0,0,0,0
2385,5495,0,0,0,0,0,1,13
2386,5497,0,0,0,0,0,9,13
2387,5511,0,0,0,0,0,5,1
2388,5518,0,0,0,0,0,5,3
2389,5519,0,0,0,0,0,1,3
2390,5520,0,0,0,0,0,3,3
2391,5521,0,0,0,0,0,7,3
2392,5522,5521,0,0,0,0,9,3
2393,5523,0,0,0,0,0,1,5
2394,5524,0,0,0,0,0,3,5
2395,5525,5521,0,0,0,0,7,5
2396,5526,0,0,0,0,0,5,7
2397,5527,5523,0,0,0,0,1,9
2398,5528,5524,0,0,0,0,3,9
2399,5529,5525,0,0,0,0,7,9
2400,5530,5529,0,0,0,0,9,9
2401,5531,5527,0,0,0,0,1,11
2402,5532,5528,0,0,0,0,3,11
2403,5533,5529,0,0,0,0,7,11
2404,5534,5540,0,0,0,0,9,13
2405,5538,5531,0,0,0,0,1,13
2406,5539,5532,0,0,0,0,3,13
2407,5540,5533,0,0,0,0,7,13
2408,5535,5538,0,0,0,0,1,15
2409,5536,5539,0,0,0,0,3,15
2410,5537,5540,0,0,0,0,7,15
2411,0,0,0,0,0,0,0,0
2413,0,0,0,0,0,0,0,0
2414,0,0,0,0,0,0,0,0
2415,0,0,0,0,0,0,0,0
2416,0,0,0,0,0,0,0,0
2417,0,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0,0
2421,0,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0,0
2423,0,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0,0
2427,0,0,0,0,0,0,0,0
2428,5611,0,0,0,0,0,1,17
2429,5612,5611,0,0,0,0,1,19
2431,0,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0,0
2433,5746,0,0,0,0,0,9,5
2434,6004,0,0,0,0,0,1,11
2437,0,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0,0
2439,6239,1151,0,0,0,0,2,1
2440,6240,1151,0,0,0,0,4,1
2441,6241,1151,0,0,0,0,6,1
2442,6242,1151,0,0,0,0,8,1
2443,6243,1151,0,0,0,0,3,3
2444,6244,1151,0,0,0,0,7,3
2445,6248,6239,0,0,0,0,2,5
2446,6249,6240,0,0,0,0,4,5
2447,6250,6241,0,0,0,0,6,5
2448,6251,6242,0,0,0,0,8,5
2449,6252,6243,0,0,0,0,3,7
2450,6253,6244,0,0,0,0,7,7
2451,6254,6248,0,0,0,0,2,9
2452,6255,6249,0,0,0,0,4,9
2453,6256,6250,0,0,0,0,6,9
2454,6257,6251,0,0,0,0,8,9
2455,6258,6252,0,0,0,0,3,11
2456,6259,6253,0,0,0,0,7,11
2457,6260,1318,0,0,0,0,2,1
2458,6261,1318,0,0,0,0,4,1
2459,6262,1318,0,0,0,0,6,1
2460,6263,1318,0,0,0,0,8,1
2461,6264,1318,0,0,0,0,3,3
2462,6265,1318,0,0,0,0,7,3
2463,6266,6260,0,0,0,0,2,5
2464,6267,6261,0,0,0,0,4,5
2465,6268,6262,0,0,0,0,6,5
2466,6269,6263,0,0,0,0,8,5
2467,6270,6264,0,0,0,0,3,7
2468,6271,6265,0,0,0,0,7,7
2469,6272,6266,0,0,0,0,2,9
2470,6273,6267,0,0,0,0,4,9
2471,6274,6268,0,0,0,0,6,9
2472,6275,6269,0,0,0,0,8,9
2473,6276,6270,0,0,0,0,3,11
2474,6277,6271,0,0,0,0,7,11
2475,6278,1340,0,0,0,0,2,1
2476,6279,1340,0,0,0,0,4,1
2477,6280,1340,0,0,0,0,6,1
2478,6281,1340,0,0,0,0,8,1
2479,6282,1340,0,0,0,0,3,3
2480,6283,1340,0,0,0,0,7,3
2481,6284,6278,0,0,0,0,2,5
2482,6285,6279,0,0,0,0,4,5
2483,6286,6280,0,0,0,0,6,5
2484,6287,6281,0,0,0,0,8,5
2485,6288,6282,0,0,0,0,3,7
2486,6289,6283,0,0,0,0,7,7
2487,6290,6284,0,0,0,0,2,9
2488,6291,6285,0,0,0,0,4,9
2489,6292,6286,0,0,0,0,6,9
2490,6293,6287,0,0,0,0,8,9
2491,6294,6288,0,0,0,0,3,11
2492,6295,6289,0,0,0,0,7,11
2493,6296,1771,0,0,0,0,2,1
2494,6297,1771,0,0,0,0,4,1
2495,6298,1771,0,0,0,0,6,1
2496,6299,1771,0,0,0,0,8,1
2497,6300,1771,0,0,0,0,3,3
2498,6301,1771,0,0,0,0,7,3
2499,6302,6296,0,0,0,0,2,5
2500,6303,6297,0,0,0,0,4,5
2501,6304,6298,0,0,0,0,6,5
2502,6305,6299,0,0,0,0,8,5
2503,6306,6300,0,0,0,0,3,7
2504,6307,6301,0,0,0,0,7,7
2505,6308,6302,0,0,0,0,2,9
2506,6309,6303,0,0,0,0,4,9
2507,6310,6304,0,0,0,0,6,9
2508,6311,6305,0,0,0,0,8,9
2509,6312,6306,0,0,0,0,3,11
2510,6313,6307,0,0,0,0,7,11
2511,6314,1798,0,0,0,0,2,1
2512,6315,1798,0,0,0,0,4,1
2513,6316,1798,0,0,0,0,6,1
2514,6317,1798,0,0,0,0,8,1
2515,6318,1798,0,0,0,0,3,3
2516,6319,1798,0,0,0,0,7,3
2517,6320,6314,0,0,0,0,2,5
2518,6321,6315,0,0,0,0,4,5
2519,6322,6316,0,0,0,0,6,5
2520,6323,6317,0,0,0,0,8,5
2521,6324,6318,0,0,0,0,3,7
2522,6325,6319,0,0,0,0,7,7
2523,6326,6320,0,0,0,0,2,9
2524,6327,6321,0,0,0,0,4,9
2525,6328,6322,0,0,0,0,6,9
2526,6329,6323,0,0,0,0,8,9
2527,6330,6324,0,0,0,0,3,11
2528,6331,6325,0,0,0,0,7,11
2529,6332,3005,0,0,0,0,2,1
2530,6333,3005,0,0,0,0,4,1
2531,6334,3005,0,0,0,0,6,1
2532,6335,3005,0,0,0,0,8,1
2533,6336,3005,0,0,0,0,3,3
2534,6337,3005,0,0,0,0,7,3
2535,6338,3005,0,0,0,0,2,5
2536,6339,3005,0,0,0,0,4,5
2537,6340,3005,0,0,0,0,6,5
2538,6341,3005,0,0,0,0,8,5
2539,6342,3005,0,0,0,0,3,7
2540,6343,3005,0,0,0,0,7,7
2541,6344,3005,0,0,0,0,2,9
2542,6345,3005,0,0,0,0,4,9
2543,6346,3005,0,0,0,0,6,9
2544,6347,3005,0,0,0,0,8,9
2545,6348,3005,0,0,0,0,3,11
2546,6349,3005,0,0,0,0,7,11
2547,6350,1172,0,0,0,0,2,1
2548,6351,1172,0,0,0,0,4,1
2549,6352,1172,0,0,0,0,6,1
2550,6353,1172,0,0,0,0,8,1
2551,6354,1172,0,0,0,0,3,3
2552,6355,1172,0,0,0,0,7,3
2553,6356,6350,0,0,0,0,2,5
2554,6357,6351,0,0,0,0,4,5
2555,6358,6352,0,0,0,0,6,5
2556,6359,6353,0,0,0,0,8,5
2557,6360,6354,0,0,0,0,3,7
2558,6361,6355,0,0,0,0,7,7
2559,6362,6356,0,0,0,0,2,9
2560,6363,6357,0,0,0,0,4,9
2561,6364,6358,0,0,0,0,6,9
2562,6365,6359,0,0,0,0,8,9
2563,6366,6360,0,0,0,0,3,11
2564,6367,6361,0,0,0,0,7,11
2565,6368,1191,0,0,0,0,2,1
2566,6369,1191,0,0,0,0,4,1
2567,6370,1191,0,0,0,0,6,1
2568,6371,1191,0,0,0,0,8,1
2569,6372,1191,0,0,0,0,3,3
2570,6373,1191,0,0,0,0,7,3
2571,6374,6368,0,0,0,0,2,5
2572,6375,6369,0,0,0,0,4,5
2573,6376,6370,0,0,0,0,6,5
2574,6377,6371,0,0,0,0,8,5
2575,6378,6372,0,0,0,0,3,7
2576,6379,6373,0,0,0,0,7,7
2577,6380,6374,0,0,0,0,2,9
2578,6381,6375,0,0,0,0,4,9
2579,6382,6376,0,0,0,0,6,9
2580,6383,6377,0,0,0,0,8,9
2581,6384,6378,0,0,0,0,3,11
2582,6385,6379,0,0,0,0,7,11
2583,6386,1211,0,0,0,0,2,1
2584,6387,1211,0,0,0,0,4,1
2585,6388,1211,0,0,0,0,6,1
2586,6389,1211,0,0,0,0,8,1
2587,6390,1211,0,0,0,0,3,3
2588,6391,1211,0,0,0,0,7,3
2589,6392,6386,0,0,0,0,2,5
2590,6393,6387,0,0,0,0,4,5
2591,6394,6388,0,0,0,0,6,5
2592,6395,6389,0,0,0,0,8,5
2593,6396,6390,0,0,0,0,3,7
2594,6397,6391,0,0,0,0,7,7
2595,6398,6392,0,0,0,0,2,9
2596,6399,6393,0,0,0,0,4,9
2597,6400,6394,0,0,0,0,6,9
2598,6401,6395,0,0,0,0,8,9
2599,6402,6396,0,0,0,0,3,11
2600,6403,6397,0,0,0,0,7,11
2601,6404,1597,0,0,0,0,2,1
2602,6405,1597,0,0,0,0,4,1
2603,6406,1597,0,0,0,0,6,1
2604,6407,1597,0,0,0,0,8,1
2605,6408,1597,0,0,0,0,3,3
2606,6409,1597,0,0,0,0,7,3
2607,6410,6404,0,0,0,0,2,5
2608,6411,6405,0,0,0,0,4,5
2609,6412,6406,0,0,0,0,6,5
2610,6413,6407,0,0,0,0,8,5
2611,6414,6408,0,0,0,0,3,7
2612,6415,6409,0,0,0,0,7,7
2613,6416,6410,0,0,0,0,2,9
2614,6417,6411,0,0,0,0,4,9
2615,6418,6412,0,0,0,0,6,9
2616,6419,6413,0,0,0,0,8,9
2617,6420,6414,0,0,0,0,3,11
2618,6421,6415,0,0,0,0,7,11
2619,6422,1624,0,0,0,0,2,1
2620,6423,1624,0,0,0,0,4,1
2621,6424,1624,0,0,0,0,6,1
2622,6425,1624,0,0,0,0,8,1
2623,6426,1624,0,0,0,0,3,3
2624,6427,1624,0,0,0,0,7,3
2625,6428,6422,0,0,0,0,2,5
2626,6429,6423,0,0,0,0,4,5
2627,6430,6424,0,0,0,0,6,5
2628,6431,6425,0,0,0,0,8,5
2629,6432,6426,0,0,0,0,3,7
2630,6433,6427,0,0,0,0,7,7
2631,6434,6428,0,0,0,0,2,9
2632,6435,6429,0,0,0,0,4,9
2633,6436,6430,0,0,0,0,6,9
2634,6437,6431,0,0,0,0,8,9
2635,6438,6432,0,0,0,0,3,11
2636,6439,6433,0,0,0,0,7,11
2637,6440,2940,0,0,0,0,2,1
2638,6441,2940,0,0,0,0,4,1
2639,6442,2940,0,0,0,0,6,1
2640,6443,2940,0,0,0,0,8,1
2641,6444,2940,0,0,0,0,3,3
2642,6445,2940,0,0,0,0,7,3
2643,6446,2940,0,0,0,0,2,5
2644,6447,2940,0,0,0,0,4,5
2645,6448,2940,0,0,0,0,6,5
2646,6449,2940,0,0,0,0,8,5
2647,6450,2940,0,0,0,0,3,7
2648,6451,2940,0,0,0,0,7,7
2649,6452,2940,0,0,0,0,2,9
2650,6453,2940,0,0,0,0,4,9
2651,6454,2940,0,0,0,0,6,9
2652,6455,2940,0,0,0,0,8,9
2653,6456,2940,0,0,0,0,3,11
2654,6457,2940,0,0,0,0,7,11
2655,6458,1270,0,0,0,0,2,1
2656,6459,1270,0,0,0,0,4,1
2657,6460,1270,0,0,0,0,6,1
2658,6461,1270,0,0,0,0,8,1
2659,6462,1270,0,0,0,0,3,3
2660,6463,1270,0,0,0,0,7,3
2661,6464,6458,0,0,0,0,2,5
2662,6465,6459,0,0,0,0,4,5
2663,6466,6460,0,0,0,0,6,5
2664,6467,6461,0,0,0,0,8,5
2665,6468,6462,0,0,0,0,3,7
2666,6469,6463,0,0,0,0,7,7
2667,6470,6464,0,0,0,0,2,9
2668,6471,6465,0,0,0,0,4,9
2669,6472,6466,0,0,0,0,6,9
2670,6473,6467,0,0,0,0,8,9
2671,6474,6468,0,0,0,0,3,11
2672,6475,6469,0,0,0,0,7,11
2673,6476,1290,0,0,0,0,2,1
2674,6477,1290,0,0,0,0,4,1
2675,6478,1290,0,0,0,0,6,1
2676,6479,1290,0,0,0,0,8,1
2677,6480,1290,0,0,0,0,3,3
2678,6481,1290,0,0,0,0,7,3
2679,6482,6476,0,0,0,0,2,5
2680,6483,6477,0,0,0,0,4,5
2681,6484,6478,0,0,0,0,6,5
2682,6485,6479,0,0,0,0,8,5
2683,6486,6480,0,0,0,0,3,7
2684,6487,6481,0,0,0,0,7,7
2685,6488,6482,0,0,0,0,2,9
2686,6489,6483,0,0,0,0,4,9
2687,6490,6484,0,0,0,0,6,9
2688,6491,6485,0,0,0,0,8,9
2689,6492,6486,0,0,0,0,3,11
2690,6493,6487,0,0,0,0,7,11
2691,6494,1369,0,0,0,0,2,1
2692,6495,1369,0,0,0,0,4,1
2693,6496,1369,0,0,0,0,6,1
2694,6497,1369,0,0,0,0,8,1
2695,6498,1369,0,0,0,0,3,3
2696,6499,1369,0,0,0,0,7,3
2697,6500,6494,0,0,0,0,2,5
2698,6501,6495,0,0,0,0,4,5
2699,6502,6496,0,0,0,0,6,5
2700,6503,6497,0,0,0,0,8,5
2701,6504,6498,0,0,0,0,3,7
2702,6505,6499,0,0,0,0,7,7
2703,6506,6500,0,0,0,0,2,9
2704,6507,6501,0,0,0,0,4,9
2705,6508,6502,0,0,0,0,6,9
2706,6509,6503,0,0,0,0,8,9
2707,6510,6504,0,0,0,0,3,11
2708,6511,6505,0,0,0,0,7,11
2709,6512,1875,0,0,0,0,2,1
2710,6513,1875,0,0,0,0,4,1
2711,6514,1875,0,0,0,0,6,1
2712,6515,1875,0,0,0,0,8,1
2713,6516,1875,0,0,0,0,3,3
2714,6517,1875,0,0,0,0,7,3
2715,6518,6512,0,0,0,0,2,5
2716,6519,6513,0,0,0,0,4,5
2717,6520,6514,0,0,0,0,6,5
2718,6521,6515,0,0,0,0,8,5
2719,6522,6516,0,0,0,0,3,7
2720,6523,6517,0,0,0,0,7,7
2721,6524,6518,0,0,0,0,2,9
2722,6525,6519,0,0,0,0,4,9
2723,6526,6520,0,0,0,0,6,9
2724,6527,6521,0,0,0,0,8,9
2725,6528,6522,0,0,0,0,3,11
2726,6529,6523,0,0,0,0,7,11
2727,6530,1901,0,0,0,0,2,1
2728,6531,1901,0,0,0,0,4,1
2729,6532,1901,0,0,0,0,6,1
2730,6533,1901,0,0,0,0,8,1
2731,6534,1901,0,0,0,0,3,3
2732,6535,1901,0,0,0,0,7,3
2733,6536,6530,0,0,0,0,2,5
2734,6537,6531,0,0,0,0,4,5
2735,6538,6532,0,0,0,0,6,5
2736,6539,6533,0,0,0,0,8,5
2737,6540,6534,0,0,0,0,3,7
2738,6541,6535,0,0,0,0,7,7
2739,6542,6536,0,0,0,0,2,9
2740,6543,6537,0,0,0,0,4,9
2741,6544,6538,0,0,0,0,6,9
2742,6545,6539,0,0,0,0,8,9
2743,6546,6540,0,0,0,0,3,11
2744,6547,6541,0,0,0,0,7,11
2745,6548,2992,0,0,0,0,2,1
2746,6549,2992,0,0,0,0,4,1
2747,6550,2992,0,0,0,0,6,1
2748,6551,2992,0,0,0,0,8,1
2749,6552,2992,0,0,0,0,3,3
2750,6553,2992,0,0,0,0,7,3
2751,6554,2992,0,0,0,0,2,5
2752,6555,2992,0,0,0,0,4,5
2753,6556,2992,0,0,0,0,6,5
2754,6557,2992,0,0,0,0,8,5
2755,6558,2992,0,0,0,0,3,7
2756,6559,2992,0,0,0,0,7,7
2757,6560,2992,0,0,0,0,2,9
2758,6561,2992,0,0,0,0,4,9
2759,6562,2992,0,0,0,0,6,9
2760,6563,2992,0,0,0,0,8,9
2761,6564,2992,0,0,0,0,3,11
2762,6565,2992,0,0,0,0,7,11
2763,6566,1273,0,0,0,0,2,1
2764,6567,1273,0,0,0,0,4,1
2765,6568,1273,0,0,0,0,6,1
2766,6569,1273,0,0,0,0,8,1
2767,6570,1273,0,0,0,0,3,3
2768,6571,1273,0,0,0,0,7,3
2769,6572,6566,0,0,0,0,2,5
2770,6573,6567,0,0,0,0,4,5
2771,6574,6568,0,0,0,0,6,5
2772,6575,6569,0,0,0,0,8,5
2773,6576,6570,0,0,0,0,3,7
2774,6577,6571,0,0,0,0,7,7
2775,6578,6572,0,0,0,0,2,9
