"ID","localizedTextIdName","tradeSkillId","item2IdOutput","item2IdOutputFail","outputCount","lootId","tier","flags","item2IdMaterial00","item2IdMaterial01","item2IdMaterial02","item2IdMaterial03","item2IdMaterial04","materialCost00","materialCost01","materialCost02","materialCost03","materialCost04","tradeskillSchematic2IdParent","vectorX","vectorY","radius","critRadius","item2IdOutputCrit","outputCountCritBonus","priority","maxAdditives","discoverableQuadrant","discoverableRadius","discoverableAngle","tradeskillCatalystOrderingId"
1218,299551,2,18621,0,5,0,1,0,18663,18664,18665,18666,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,299552,2,18622,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1218,4.25,5.25,1,0,0,0,0,0,0,1,0,0
1220,299553,2,18623,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1218,4.25,5.25,1,0,0,0,0,0,0,1,180,0
3556,703198,22,78280,0,1,0,1,1,78092,78098,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3557,703199,22,78281,0,1,0,1,1,78092,78098,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3558,703200,22,78282,0,1,0,1,1,78093,78098,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3559,703201,22,78283,0,1,0,1,1,78093,78098,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3573,703215,22,78297,0,1,0,1,1,78092,78099,0,0,0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3574,703216,22,78298,0,1,0,1,1,78093,78099,0,0,0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2958,0,16,14978,0,5,0,1,9,14781,14426,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,703165,22,78247,0,1,0,1,1,78092,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3524,703166,22,78248,0,1,0,1,1,78092,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3525,703167,22,78249,0,1,0,1,1,78092,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3526,703168,22,78250,0,1,0,1,1,78093,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3539,703181,22,78263,0,1,0,1,1,78092,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3540,703182,22,78264,0,1,0,1,1,78092,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3541,703183,22,78265,0,1,0,1,1,78092,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3542,703184,22,78266,0,1,0,1,1,78093,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3543,703185,22,78267,0,1,0,1,1,78093,78097,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3656,703298,22,78668,0,1,0,1,1,78090,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3657,703299,22,78669,0,1,0,1,1,78091,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3658,703300,22,78676,0,1,0,1,1,78092,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3659,703301,22,78677,0,1,0,1,1,78089,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3660,703302,22,78684,0,1,0,1,1,78090,78099,78105,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3673,703315,22,78757,0,1,0,1,1,78093,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3674,703316,22,78776,0,1,0,1,1,78090,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3675,703317,22,78777,0,1,0,1,1,78091,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3676,703318,22,78784,0,1,0,1,1,78092,78100,78106,0,0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3777,703419,22,79258,0,1,0,1,1,78090,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3790,703432,22,79307,0,1,0,1,1,78092,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3791,703433,22,79308,0,1,0,1,1,78094,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3792,703434,22,79313,0,1,0,1,1,78093,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3793,703435,22,79314,0,1,0,1,1,78091,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3807,703449,22,79340,0,1,0,1,1,78092,78098,78110,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3808,703450,22,79345,0,1,0,1,1,78093,78098,78110,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3907,703549,22,79937,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3908,703550,22,79938,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3909,703551,22,79943,0,1,0,1,1,78093,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3910,703552,22,79944,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3924,703566,22,79970,0,1,0,1,1,78091,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3925,703567,22,79975,0,1,0,1,1,78093,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3926,703568,22,80728,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3927,703569,22,80729,0,1,0,1,1,78090,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4041,703683,22,81078,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4042,703684,22,81079,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4043,703685,22,81080,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4044,703686,22,81081,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4057,703699,22,81094,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4058,703700,22,81095,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4059,703701,22,81096,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4060,703702,22,81097,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4061,703703,22,81098,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4141,703783,22,81178,0,1,0,1,1,78095,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4142,703784,22,81179,0,1,0,1,1,78095,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4143,703785,22,83315,0,1,0,1,1,78094,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4144,703786,22,83316,0,1,0,1,1,78093,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4158,703800,22,83330,0,1,0,1,1,78091,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4159,703801,22,83331,0,1,0,1,1,78089,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4160,703802,22,83332,0,1,0,1,1,78091,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4258,703900,22,83430,0,1,0,1,1,78093,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4259,703901,22,83431,0,1,0,1,1,78090,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4260,703902,22,83432,0,1,0,1,1,78092,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4261,703903,22,83433,0,1,0,1,1,78093,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4275,703917,22,83447,0,1,0,1,1,78089,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4276,703918,22,83448,0,1,0,1,1,78093,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4277,703919,22,83449,0,1,0,1,1,78093,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4278,703920,22,83450,0,1,0,1,1,78091,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4392,704034,22,83564,0,1,0,1,1,78090,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4393,704035,22,83565,0,1,0,1,1,78092,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4394,704036,22,83566,0,1,0,1,1,78093,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4395,704037,22,83567,0,1,0,1,1,78094,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6878,761647,22,91082,0,1,0,1,1,83546,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6880,761649,22,91084,0,1,0,1,1,83556,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6887,761656,22,91091,0,1,0,1,1,83563,78095,78089,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6889,761658,22,91093,0,1,0,1,1,83565,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6894,761663,22,91098,0,1,0,1,1,83570,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6896,761665,22,91100,0,1,0,1,1,83580,78095,78091,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6898,761667,22,91102,0,1,0,1,1,83582,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6903,761672,22,91107,0,1,0,1,1,83587,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6905,761674,22,91109,0,1,0,1,1,83589,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7003,761780,22,90682,0,1,0,1,1,91115,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7005,761782,22,90684,0,1,0,1,1,91115,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6937,761714,22,90744,0,1,0,1,1,91117,78103,78094,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5817,707221,14,81604,81889,1,0,1,1,81824,81868,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5819,707223,14,81606,81889,1,0,1,1,81824,81868,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5926,707330,21,81713,81889,1,0,1,1,81827,81869,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5928,707332,21,81715,81889,1,0,1,1,81827,81869,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5933,707337,21,81720,81889,1,0,1,0,81827,81828,81869,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5935,707339,21,81722,81889,1,0,1,0,81827,81828,81829,81869,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5937,707341,21,81724,81889,1,0,1,0,81827,81828,81829,81869,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6844,761613,22,91048,0,1,0,1,1,83496,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6846,761615,22,91050,0,1,0,1,1,83498,78095,78091,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6853,761622,22,91057,0,1,0,1,1,83513,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6855,761624,22,91059,0,1,0,1,1,83515,78095,78090,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6862,761631,22,91066,0,1,0,1,1,83522,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6864,761633,22,91068,0,1,0,1,1,83532,78095,78093,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6869,761638,22,91073,0,1,0,1,1,83537,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6871,761640,22,91075,0,1,0,1,1,83539,78095,78089,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6873,761642,22,91077,0,1,0,1,1,83541,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6971,761748,22,90648,0,1,0,1,1,91116,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6973,761750,22,90652,0,1,0,1,1,91115,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6978,761755,22,90657,0,1,0,1,1,91115,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6980,761757,22,90659,0,1,0,1,1,91115,78103,78090,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6987,761764,22,90666,0,1,0,1,1,91115,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6989,761766,22,90668,0,1,0,1,1,91115,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6996,761773,22,90675,0,1,0,1,1,91115,78103,78090,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6998,761775,22,90677,0,1,0,1,1,91115,78103,78094,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6319,720606,16,84018,81889,1,0,1,0,84091,84010,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6321,720608,16,84020,81889,1,0,1,0,84091,84010,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6326,720613,16,84025,81889,1,0,1,0,84091,84092,84010,0,0,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6328,720615,16,84027,81889,1,0,1,0,84091,84092,84093,84010,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6812,742138,22,85864,0,1,0,1,1,78095,78103,85860,0,0,18,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6814,742140,22,85866,0,1,0,1,1,78095,78103,85862,0,0,18,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6819,761588,22,91023,0,1,0,1,1,83463,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6821,761590,22,91025,0,1,0,1,1,83465,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6828,761597,22,91032,0,1,0,1,1,83472,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6830,761599,22,91034,0,1,0,1,1,83474,78095,78091,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6837,761606,22,91041,0,1,0,1,1,83489,78095,78092,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6839,761608,22,91043,0,1,0,1,1,83491,78095,78094,78103,0,1,50,50,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6939,761716,22,90746,0,1,0,1,1,91117,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6946,761723,22,90753,0,1,0,1,1,91118,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6948,761725,22,90755,0,1,0,1,1,91118,78103,78089,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6953,761730,22,90760,0,1,0,1,1,91118,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6955,761732,22,90762,0,1,0,1,1,91118,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6962,761739,22,90621,0,1,0,1,1,91116,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6964,761741,22,90627,0,1,0,1,1,91116,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1003,298216,2,18454,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1002,1.25,1.5,0.5,0,0,0,0,0,0,0.5,115,0
1005,298230,2,18456,0,3,0,1,0,14270,14426,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,298274,2,18463,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1011,1.25,1.5,0.5,0,0,0,0,0,0,0.5,135,0
1014,298278,2,18465,0,3,0,1,0,18640,14426,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,298324,2,18477,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1026,2,2.5,0.5,0,0,0,0,0,0,0.5,180,0
4281,703923,22,83453,0,1,0,1,1,78092,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4288,703930,22,83460,0,1,0,1,1,78093,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4388,704030,22,83560,0,1,0,1,1,78090,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4390,704032,22,83562,0,1,0,1,1,78093,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4397,704039,22,83569,0,1,0,1,1,78093,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4399,704041,22,83571,0,1,0,1,1,78089,78101,78121,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4404,704046,22,83576,0,1,0,1,1,78092,78101,78121,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4406,704048,22,83578,0,1,0,1,1,78093,78101,78121,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4413,704055,22,83585,0,1,0,1,1,78093,78102,78117,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4415,704057,22,83587,0,1,0,1,1,78094,78103,78119,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5708,707112,12,81495,81889,1,0,1,1,81821,81867,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5710,707114,12,81497,81889,1,0,1,1,81821,81867,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5717,707121,12,81504,81889,1,0,1,0,81821,81822,81867,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5719,707123,12,81506,81889,1,0,1,0,81821,81822,81823,81867,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5826,707230,14,81613,81889,1,0,1,0,81824,81825,81868,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5828,707232,14,81615,81889,1,0,1,0,81824,81825,81826,81868,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6912,761689,22,90719,0,1,0,1,1,91117,78103,78094,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6914,761691,22,90721,0,1,0,1,1,91117,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6919,761696,22,90726,0,1,0,1,1,91117,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6921,761698,22,90728,0,1,0,1,1,91117,78103,78093,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6923,761700,22,90730,0,1,0,1,1,91117,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6928,761705,22,90735,0,1,0,1,1,91117,78103,78092,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6930,761707,22,90737,0,1,0,1,1,91117,78103,78091,0,0,1,28,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3518,703160,22,78242,0,1,0,1,1,78090,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3520,703162,22,78244,0,1,0,1,1,78091,78096,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3620,703262,22,78420,0,1,0,1,1,78092,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3622,703264,22,78422,0,1,0,1,1,78093,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3627,703269,22,78427,0,1,0,1,1,78094,78102,0,0,0,20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3629,703271,22,78505,0,1,0,1,1,78089,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3636,703278,22,78512,0,1,0,1,1,78092,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3638,703280,22,78514,0,1,0,1,1,78093,78103,0,0,0,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3645,703287,22,78597,0,1,0,1,1,78092,78098,78104,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3647,703289,22,78605,0,1,0,1,1,78090,78098,78104,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3745,703387,22,79170,0,1,0,1,1,78092,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3747,703389,22,79172,0,1,0,1,1,78093,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3752,703394,22,79185,0,1,0,1,1,78094,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3754,703396,22,79187,0,1,0,1,1,78092,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3756,703398,22,79193,0,1,0,1,1,78093,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3761,703403,22,79226,0,1,0,1,1,78089,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3763,703405,22,79228,0,1,0,1,1,78093,78102,78108,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3770,703412,22,79243,0,1,0,1,1,78090,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3772,703414,22,79249,0,1,0,1,1,78093,78103,78109,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3879,703521,22,79773,0,1,0,1,1,78093,78101,78113,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3881,703523,22,79802,0,1,0,1,1,78094,78101,78113,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3886,703528,22,79816,0,1,0,1,1,78093,78101,78113,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3888,703530,22,79827,0,1,0,1,1,78091,78101,78113,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3895,703537,22,79873,0,1,0,1,1,78093,78101,78113,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3897,703539,22,79879,0,1,0,1,1,78092,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3904,703546,22,79930,0,1,0,1,1,78094,78102,78114,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4004,703646,22,81018,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4006,703648,22,81020,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4011,703653,22,81025,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4013,703655,22,81027,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4015,703657,22,81029,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4020,703662,22,81034,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4022,703664,22,81036,0,1,0,1,1,78095,78100,0,0,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4029,703671,22,81066,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4031,703673,22,81068,0,1,0,1,1,78095,78101,0,0,0,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4163,703805,22,83335,0,1,0,1,1,78092,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4165,703807,22,83337,0,1,0,1,1,78092,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4170,703812,22,83342,0,1,0,1,1,78094,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4172,703814,22,83344,0,1,0,1,1,78091,78102,78116,0,0,20,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4179,703821,22,83351,0,1,0,1,1,78090,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4181,703823,22,83353,0,1,0,1,1,78090,78103,78118,0,0,24,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4188,703830,22,83360,0,1,0,1,1,78094,78101,78120,0,0,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
