"ID","publicEventId","publicEventObjectiveFlags","publicEventObjectiveTypeSpecificFlags","worldLocation2Id","publicEventTeamId","localizedTextId","localizedTextIdOtherTeam","localizedTextIdShort","localizedTextIdOtherTeamShort","publicEventObjectiveTypeEnum","count","objectId","failureTimeMs","targetGroupIdRewardPane","publicEventObjectiveCategoryEnum","liveEventIdCounter","publicEventObjectiveIdParent","questDirectionId","medalPointValue","localizedTextIdParticipantAdd","localizedTextIdStart","displayOrder"
943,148,33554436,0,0,1,303564,0,537976,0,5,0,0,0,0,3,0,0,0,300,0,0,0
944,148,33554436,0,0,1,303565,0,557994,0,5,0,0,0,0,3,0,0,0,300,0,0,0
945,160,4,0,0,1,304715,0,304716,0,3,3,0,0,0,2,0,0,0,0,0,0,0
946,238,1040,0,0,1,305211,0,305212,0,8,1,0,0,0,0,0,0,131,0,0,0,0
947,53,65540,0,0,1,305641,0,305642,0,20,0,4038,0,0,0,0,0,0,0,0,0,0
948,53,65540,0,0,1,305657,0,305658,0,19,0,4062,0,0,0,0,0,0,0,0,0,0
949,238,5,0,0,1,306037,0,306038,0,13,1,0,90000,0,0,0,0,131,0,0,0,0
950,239,77841,0,0,1,306354,0,306355,0,20,0,0,0,0,0,0,0,0,0,0,0,0
952,53,517,0,0,1,306419,0,306420,0,22,999,273,0,0,0,0,0,0,0,0,0,0
953,53,517,0,0,1,306441,0,306442,0,22,999,274,0,0,0,0,0,0,0,0,0,0
954,79,65536,0,0,1,306520,0,306521,0,17,1,4107,0,0,0,0,0,0,0,0,0,0
955,0,4,0,0,1,307662,0,307663,0,5,1,2673,0,0,2,0,0,0,0,0,0,0
958,240,17,0,0,3,307880,0,307881,0,13,0,3438,1800000,0,0,0,0,0,0,0,0,0
959,53,65536,0,15594,1,308597,0,308598,0,19,0,4089,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0,1,309189,0,309190,0,13,0,4144,30000,0,0,0,0,0,0,0,0,0
963,242,16,0,12792,1,310286,0,310287,0,9,0,0,0,0,0,0,0,0,0,0,0,0
964,243,1,0,27160,1,310867,0,310868,0,0,3,4175,0,0,0,0,0,0,0,0,0,0
965,243,64,0,27163,1,310871,0,310872,0,1,2,4175,0,0,0,0,0,0,0,0,0,0
966,243,64,0,27168,1,310984,0,310985,0,8,2,4175,0,0,0,0,0,0,0,0,0,0
967,243,64,0,27170,1,310998,0,310999,0,14,3,4184,0,0,0,0,0,0,0,0,0,0
968,243,64,0,27174,1,311007,0,311008,0,15,3,4184,0,0,0,0,0,0,0,0,0,0
969,243,80,0,27187,1,311096,0,311097,0,16,3,4184,0,0,0,0,0,0,0,0,0,0
970,244,520,0,0,8,312115,312116,0,0,5,3,0,840000,0,0,0,0,0,0,0,0,0
971,244,521,32,0,8,313473,313474,0,0,27,1,4251,0,0,0,0,0,0,0,0,0,0
972,244,513,0,0,9,313475,313476,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
973,244,520,32,0,8,313879,313880,0,0,27,1,4252,0,0,0,0,0,0,0,0,0,0
974,244,520,32,0,8,313881,313882,0,0,27,1,4253,0,0,0,0,0,0,0,0,0,0
975,161,33554436,0,0,1,314574,0,314575,0,5,0,0,0,0,3,0,0,0,400,0,0,0
976,161,33554436,0,0,1,314576,0,314577,0,5,0,0,0,0,3,0,0,0,400,0,0,0
977,161,33554436,0,0,1,314582,0,314583,0,5,0,0,0,0,3,0,0,0,400,0,0,0
978,245,1024,0,15868,1,314615,0,314616,0,8,1,0,0,0,0,0,0,83,0,0,0,0
979,245,1024,0,15869,1,314617,0,314618,0,8,1,0,0,0,0,0,0,83,0,0,0,0
980,245,1040,0,16147,1,314775,0,314776,0,3,1,4267,0,0,0,0,0,83,0,0,0,0
981,2,16,0,14803,1,318069,0,318070,0,28,5,1,0,0,0,0,0,0,0,0,0,0
982,48,65584,0,24985,1,318109,0,318110,0,13,1,2174,240000,0,0,0,0,0,0,0,0,0
984,248,25600,0,28064,1,322142,0,322143,0,1,12,0,1800000,0,0,0,0,0,0,0,0,0
985,248,2098176,0,28064,1,322144,0,322145,0,12,4,0,0,0,0,0,0,0,0,0,0,0
986,248,1024,0,45100,1,322146,0,322147,0,8,1,0,1200000,0,0,0,0,0,0,0,0,0
987,248,1024,0,44824,1,322148,0,322149,0,8,0,0,1200000,0,0,0,0,0,0,0,0,0
988,248,1040,0,45100,1,322150,0,322151,0,15,0,0,600000,0,0,0,0,0,0,0,0,0
989,250,1,0,0,4,323163,0,323164,0,5,12,0,0,0,0,0,0,0,0,0,0,0
990,251,1,0,0,5,323165,0,323166,0,5,12,0,0,0,0,0,0,0,0,0,0,0
991,250,1,0,0,4,323169,0,323170,0,5,12,0,0,0,0,0,0,0,0,0,0,0
992,250,1,0,0,4,323171,0,323172,0,5,12,0,0,0,0,0,0,0,0,0,0,0
993,250,0,0,0,4,323173,0,323174,0,5,12,0,0,0,0,0,0,0,0,0,0,0
994,251,1,0,0,5,323175,0,323176,0,5,12,0,0,0,0,0,0,0,0,0,0,0
996,251,0,0,0,5,323180,0,323181,0,5,12,0,0,0,0,0,0,0,0,0,0,0
997,82,65552,0,28481,1,323357,0,323358,0,17,1,3881,0,0,0,0,0,0,0,0,0,0
998,251,1,0,0,5,323429,0,323430,0,5,12,0,0,0,0,0,0,0,0,0,0,0
999,252,2101265,0,22247,1,327137,0,327138,0,8,1,0,0,0,0,0,0,0,0,0,0,0
1000,0,1051,2,0,6,328209,328223,328222,328224,8,0,0,0,0,0,0,0,0,0,0,0,0
1001,0,1051,2,0,7,328211,328269,328227,328270,8,0,0,0,0,0,0,0,0,0,0,0,0
1002,244,521,32,7485,8,328984,328985,0,0,27,1000,4492,0,0,0,0,0,0,0,0,0,0
1003,244,521,32,7488,8,328986,328987,0,0,27,1000,4493,0,0,0,0,0,0,0,0,0,0
1004,254,1041,0,44757,1,337140,0,337141,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1005,95,1,0,33174,1,338986,0,338987,0,6,1,2742,0,0,0,0,0,0,0,0,0,0
1006,95,4,0,0,1,339014,0,339015,0,5,1,0,0,0,1,0,0,2362,0,0,0,0
1007,95,33636352,0,0,1,339672,0,339673,0,4,6,4516,0,0,0,0,0,0,0,0,0,0
1008,255,17,0,49090,1,340985,0,340986,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1009,256,17,0,44823,1,341171,0,341172,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1010,257,16409,0,29189,1,341311,0,341312,0,13,0,0,70000,0,0,0,0,0,0,0,0,0
1011,201,517,0,0,1,0,0,0,0,3,10000,4554,0,0,1,0,0,0,0,0,0,0
1012,201,5,0,0,1,342477,0,342478,0,14,25,4557,0,0,3,0,0,0,0,0,0,0
1013,258,81,0,0,1,342745,0,342746,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1014,259,81,0,0,1,343275,0,343276,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1015,260,81,0,0,1,343277,0,343278,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1016,261,81,0,0,1,343281,0,343282,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1020,262,13329,0,29370,1,344386,0,344387,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1021,263,13329,0,29371,1,344388,0,344389,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1022,264,13329,0,29372,1,344390,0,344391,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1023,265,13329,0,29373,1,344393,0,344394,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1024,266,13329,0,29374,1,344395,0,344396,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1025,267,13329,0,29375,1,344397,0,344398,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1026,268,13329,0,29376,1,344399,0,344400,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1027,248,1,0,29764,1,344465,0,344466,0,21,100,0,0,0,0,0,0,0,0,0,0,0
1029,30,16481,2,0,1,345031,345033,345032,345034,8,1,0,0,0,0,0,0,0,0,0,0,0
1030,272,97,0,0,1,345171,0,345172,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1031,272,97,2,0,1,345179,0,345180,0,0,1,8413,0,0,0,0,0,0,0,0,0,0
1032,273,81,0,0,1,345257,0,345258,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1033,248,4,0,44824,1,345287,0,345288,0,13,0,0,300000,0,0,0,0,0,0,0,0,0
1034,6,1,0,15071,3,345428,0,345429,0,31,0,1,0,0,0,0,0,0,0,0,0,0
1035,248,0,0,28064,1,346259,0,346260,0,13,0,0,80000,0,0,0,0,0,0,0,0,0
1036,248,0,0,28064,1,346261,0,346262,0,13,0,0,110000,0,0,0,0,0,0,0,0,0
1037,248,4,0,28064,1,346265,0,346266,0,13,0,0,60000,0,0,0,0,0,0,0,0,0
1038,248,0,0,28064,1,346393,0,346394,0,13,0,0,180000,0,0,0,0,0,0,0,0,0
1039,201,5,0,0,1,346738,0,346739,0,5,25,0,0,0,1,0,0,0,0,0,0,0
1040,274,97,0,0,1,347330,0,347331,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1041,274,97,2,0,1,347332,0,347333,0,0,1,8413,0,0,0,0,0,0,0,0,0,0
1042,275,97,0,0,1,347334,0,347335,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1043,275,97,2,0,1,347336,0,347337,0,0,1,8413,0,0,0,0,0,0,0,0,0,0
1044,276,81,0,0,1,347338,0,347339,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1045,277,81,0,0,1,347340,0,347341,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1046,278,81,0,0,1,347342,0,347343,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1047,253,512,0,0,7,347382,0,347383,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,0,7,347469,0,347470,0,13,0,0,600000,0,0,0,0,0,0,0,0,0
1049,253,512,0,0,6,347515,0,347516,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,6,347517,0,347518,0,13,0,0,600000,0,0,0,0,0,0,0,0,0
1051,113,65552,0,33408,1,348903,0,348904,0,3,12,4664,0,0,0,0,0,0,0,0,0,0
1052,113,65552,0,33407,1,348905,0,348906,0,3,12,4664,0,0,0,0,0,0,0,0,0,0
1053,281,77840,0,0,1,348918,0,348919,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1054,281,65552,0,0,1,348920,0,348921,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1055,281,77840,0,0,1,348922,0,348923,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1056,281,77840,0,0,1,348924,0,348925,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1057,281,65552,0,0,1,348926,0,348927,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1058,281,77840,0,0,1,348929,0,348930,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1059,281,77840,0,0,1,348931,0,348932,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1060,281,65552,0,0,1,348933,0,348934,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1061,281,77840,0,0,1,348935,0,348936,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1062,282,77840,0,0,1,348941,0,348942,0,16,1,0,0,0,0,0,0,0,0,0,0,0
1064,282,77840,0,0,1,348945,0,348946,0,8,1,0,0,0,0,0,0,0,0,0,0,0
1065,282,77840,0,0,1,348947,0,348948,0,16,1,0,0,0,0,0,0,0,0,0,0,0
1067,282,77840,0,0,1,348951,0,348952,0,8,1,0,0,0,0,0,0,0,0,0,0,0
1068,282,77840,0,0,1,348953,0,348954,0,16,1,0,0,0,0,0,0,0,0,0,0,0
1070,282,77840,0,0,1,348957,0,348958,0,8,1,0,0,0,0,0,0,0,0,0,0,0
1071,283,2170896,0,30421,1,348997,0,348998,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1072,283,2170896,0,30422,1,348999,0,349000,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1073,283,2170896,0,30423,1,349001,0,349002,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1074,283,2174992,0,0,1,349004,0,349005,0,5,1,0,180000,0,0,0,0,0,0,0,0,0
1075,283,2170896,0,30418,1,349008,0,349009,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1076,283,2170896,0,30419,1,349010,0,349011,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1077,283,2170896,0,30420,1,349012,0,349013,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1078,283,2174992,0,0,1,349014,0,349015,0,5,1,0,180000,0,0,0,0,0,0,0,0,0
1079,283,2170896,0,30425,1,349016,0,349017,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1080,283,2170896,0,30426,1,349018,0,349019,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1081,283,2170896,0,30427,1,349020,0,349021,0,3,15,4664,210000,8871,0,0,0,0,0,0,0,0
1082,283,2174992,0,0,1,349022,0,349023,0,5,1,0,180000,0,0,0,0,0,0,0,0,0
1083,286,73744,0,0,1,349056,0,349057,0,0,8,4695,0,4695,0,0,0,0,0,0,0,0
1084,286,65552,0,0,1,349058,0,349059,0,4,8,4718,0,4718,0,0,0,0,0,0,0,0
1085,286,65552,0,0,1,349066,0,349067,0,4,8,4749,0,4749,0,0,0,0,0,0,0,0
1087,286,65552,0,0,1,349070,0,349071,0,4,8,4706,0,4706,0,0,0,0,0,0,0,0
1088,286,65552,0,0,1,349072,0,349073,0,0,6,4734,0,4734,0,0,0,0,0,0,0,0
1089,286,65552,0,0,1,349074,0,349075,0,4,6,4738,0,4738,0,0,0,0,0,0,0,0
1091,286,65552,0,0,1,349078,0,349079,0,4,5,4767,0,4767,0,0,0,0,0,0,0,0
1092,286,65552,0,0,1,349080,0,349081,0,4,8,4932,0,4932,0,0,0,0,0,0,0,0
1093,286,65552,0,0,1,349082,0,349083,0,4,6,4942,0,0,0,0,0,0,0,0,0,0
1095,113,65552,0,33406,1,349115,0,349116,0,3,12,4664,0,0,0,0,0,0,0,0,0,0
1096,287,129,0,29889,2,349142,0,349143,0,5,24,0,0,7167,0,0,0,0,0,0,0,0
1097,284,65536,0,0,1,349204,0,349205,0,0,1,9085,0,0,0,0,0,0,0,0,0,0
1098,284,78864,0,0,1,349206,0,349207,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1099,284,65552,0,30261,1,349208,0,349209,0,16,0,0,0,0,0,0,0,0,0,0,0,0
1100,284,65536,0,0,1,349210,0,349211,0,0,1,9085,0,0,0,0,0,0,0,0,0,0
1101,284,78864,0,0,1,349212,0,349213,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1102,284,65552,0,30249,1,349214,0,349215,0,16,0,0,0,0,0,0,0,0,0,0,0,0
1103,284,65536,0,0,1,349216,0,349217,0,0,1,9085,0,0,0,0,0,0,0,0,0,0
1104,284,78864,0,0,1,349218,0,349219,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1105,284,65552,0,30258,1,349220,0,349221,0,16,0,0,0,0,0,0,0,0,0,0,0,0
1106,285,69648,0,0,1,349222,0,349223,0,3,1,5694,0,0,0,0,0,0,0,0,0,0
1107,285,69648,0,0,1,349224,0,349225,0,3,1,5694,0,0,0,0,0,0,0,0,0,0
1108,285,77840,0,0,1,349226,0,349227,0,8,2,4736,0,0,0,0,0,0,0,0,0,0
1109,285,77840,0,0,1,349228,0,349229,0,8,2,4736,0,0,0,0,0,0,0,0,0,0
1110,285,65552,0,0,1,349230,0,349231,0,8,3,4736,0,0,0,0,0,0,0,0,0,0
1111,285,65552,0,0,1,349232,0,349233,0,8,3,4736,0,0,0,0,0,0,0,0,0,0
1112,111,65536,0,0,1,349242,0,349243,0,9,0,4657,0,4657,0,0,0,0,0,0,0,0
1113,111,65536,0,0,1,349244,0,349245,0,9,0,4657,0,4657,0,0,0,0,0,0,0,0
1114,287,1040,0,40213,2,349269,0,349271,0,8,1,0,300000,0,0,0,0,706,0,0,0,0
1115,221,0,0,25508,3,349314,0,349315,0,13,0,0,120000,0,0,0,0,0,0,0,0,0
1117,112,65536,0,29851,1,349406,0,349407,0,17,1,2534,0,0,0,0,0,0,0,0,0,0
1118,112,65536,0,29852,1,349408,0,349409,0,17,1,2534,0,0,0,0,0,0,0,0,0,0
1119,112,74768,0,0,1,349429,0,349430,0,8,25,2533,150000,0,0,0,0,0,0,0,0,0
1120,112,74768,0,0,1,349431,0,349432,0,8,25,2533,150000,0,0,0,0,0,0,0,0,0
1121,114,65552,0,29857,1,349679,0,349680,0,5,6,0,0,0,0,0,0,0,0,0,0,0
1122,114,65552,0,29858,1,349681,0,349682,0,5,6,0,0,0,0,0,0,0,0,0,0,0
1123,253,512,0,0,7,349929,0,349930,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1126,253,512,0,0,6,349931,0,349932,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1129,288,65536,0,32186,1,350046,0,350047,0,5,1,0,0,0,0,0,0,0,0,0,0,0
1130,289,65537,0,32188,1,350066,0,350067,0,17,1,5117,0,0,0,0,0,0,0,0,0,0
1131,290,65665,0,18197,1,350069,0,350070,0,19,0,4495,0,0,0,0,0,0,0,0,0,0
1132,291,2162689,0,31967,1,350072,0,350073,0,0,1,5051,0,0,0,0,0,0,0,0,0,0
1133,292,65537,0,32003,1,350076,0,350077,0,19,1,4733,0,0,0,0,0,0,0,0,0,0
1134,293,65536,0,0,1,350081,0,350082,0,17,1,5833,0,0,0,0,0,587,0,0,0,0
1135,294,65552,0,0,1,350086,0,350087,0,17,3,5034,0,0,0,0,0,0,0,0,0,0
1136,295,65537,0,31701,1,350088,0,350089,0,3,1,4990,0,0,0,0,0,0,0,0,0,0
1137,296,65537,0,0,1,350092,0,350093,0,17,1,5005,0,0,0,0,0,555,0,0,0,0
1140,299,65553,0,31492,1,350100,0,350101,0,8,1,0,0,0,0,0,0,0,0,0,0,0
1141,300,66561,0,32601,1,350103,0,350104,0,17,1,4880,0,0,0,0,0,0,0,0,0,0
1142,301,65553,0,31122,1,350107,0,350108,0,8,1,4919,0,4919,0,0,0,0,0,0,0,0
1143,302,65537,0,31153,1,350109,0,350110,0,5,10,0,0,0,0,0,0,0,0,0,0,0
1147,308,65536,0,18197,1,350120,0,350121,0,19,1,4495,0,0,0,0,0,0,0,0,0,0
1149,310,81936,0,29891,1,350148,0,350149,0,5,90,0,0,0,0,0,0,0,0,0,0,0
1150,310,81936,0,29892,1,350150,0,350151,0,5,90,0,0,0,0,0,0,0,0,0,0,0
1151,310,81936,0,29893,1,350152,0,350153,0,5,90,0,0,0,0,0,0,0,0,0,0,0
1152,253,512,0,0,7,356049,0,356050,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1153,253,512,0,0,7,356052,0,356053,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1154,253,512,0,0,6,356054,0,356055,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1155,253,512,0,0,6,356056,0,356057,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1156,313,65552,0,18018,1,350497,0,350498,0,6,0,2787,0,0,0,0,0,0,0,0,0,0
1157,315,73744,0,29919,1,350526,0,350527,0,20,0,0,210000,0,0,0,0,0,0,0,0,0
1158,315,73744,0,29921,1,350528,0,350529,0,20,0,0,210000,0,0,0,0,0,0,0,0,0
1159,315,73744,0,29918,1,350530,0,350531,0,20,0,0,210000,0,0,0,0,0,0,0,0,0
1160,314,2125857,0,30999,1,358937,0,358938,0,8,40,4890,0,0,0,0,0,0,0,0,0,0
1165,317,65552,0,0,1,350909,0,350910,0,3,3,4682,210000,0,0,0,0,0,0,0,0,0
1166,317,65552,0,0,1,350911,0,350912,0,3,3,4682,210000,0,0,0,0,0,0,0,0,0
1167,317,65552,0,0,1,350913,0,350914,0,3,3,4682,210000,0,0,0,0,0,0,0,0,0
1168,244,8,0,0,8,351133,351134,0,0,32,120000,4683,0,0,0,0,971,0,0,0,0,0
1169,318,16385,0,0,1,352363,0,352364,0,12,1,0,15000,0,0,0,0,0,0,0,0,0
1170,281,65536,0,0,1,352408,0,352409,0,5,1,0,120000,0,0,0,0,0,0,0,0,0
1171,319,1,0,0,1,352828,0,352831,0,0,4,4720,0,4720,0,0,0,736,0,0,0,0
1172,281,65536,0,0,1,352622,0,352623,0,5,1,0,120000,0,0,0,0,0,0,0,0,0
1173,281,65536,0,0,1,352628,0,352629,0,5,1,0,120000,0,0,0,0,0,0,0,0,0
1174,309,2174993,0,30744,1,354603,0,354604,0,5,6,0,210000,0,0,0,0,0,0,0,0,0
1175,308,65536,0,0,1,354924,0,354925,0,19,1,4503,180000,4804,0,0,0,595,0,0,0,0
1176,308,65536,0,0,1,354926,0,354927,0,3,1,4804,0,4804,0,0,0,595,0,0,0,0
1177,308,77824,2,0,1,354928,0,354929,0,12,1,0,0,4804,0,0,0,0,0,0,0,0
1178,308,65552,0,30745,1,354930,0,354931,0,17,1,5670,0,0,0,0,0,0,0,0,0,0
1179,308,65536,0,18202,1,354934,0,354935,0,19,1,4496,0,0,0,0,0,0,0,0,0,0
1180,308,65536,0,0,1,354936,0,354937,0,19,1,4504,180000,4804,0,0,0,596,0,0,0,0
1181,308,65536,0,0,1,354938,0,354939,0,3,1,4804,0,4804,0,0,0,596,0,0,0,0
1182,308,77824,2,0,1,354940,0,354941,0,12,1,0,0,4804,0,0,0,0,0,0,0,0
1183,308,65552,0,30746,1,354942,0,354943,0,17,1,5670,0,0,0,0,0,0,0,0,0,0
1184,308,65536,0,18201,1,354954,0,354955,0,19,1,4497,0,0,0,0,0,0,0,0,0,0
1185,308,65536,0,0,1,354956,0,354957,0,19,1,4505,180000,4804,0,0,0,597,0,0,0,0
1186,308,65536,0,0,1,354958,0,354959,0,3,1,4804,0,4804,0,0,0,597,0,0,0,0
1187,308,77824,2,0,1,354960,0,354961,0,12,1,0,0,4804,0,0,0,0,0,0,0,0
1188,308,65552,0,30747,1,354962,0,354963,0,17,1,5670,0,0,0,0,0,0,0,0,0,0
1189,320,65536,0,18197,1,354966,0,354967,0,19,1,4495,0,0,0,0,0,0,0,0,0,0
1190,320,65536,0,0,1,354968,0,354969,0,19,1,4503,180000,4805,0,0,0,595,0,0,0,0
1191,320,65536,0,0,1,354970,0,354971,0,3,1,4805,0,4805,0,0,0,595,0,0,0,0
1192,320,77824,2,0,1,354972,0,354973,0,12,1,0,0,4805,0,0,0,0,0,0,0,0
1193,320,65552,0,30745,1,354974,0,354975,0,17,1,5671,0,0,0,0,0,0,0,0,0,0
1194,320,65536,0,18202,1,354982,0,354983,0,19,1,4496,0,0,0,0,0,0,0,0,0,0
1195,320,65536,0,0,1,354984,0,354985,0,19,1,4504,180000,4805,0,0,0,596,0,0,0,0
1196,320,65536,0,0,1,354986,0,354987,0,3,1,4805,0,4805,0,0,0,596,0,0,0,0
1197,320,77824,2,0,1,354988,0,354989,0,12,1,0,0,4805,0,0,0,0,0,0,0,0
1198,320,65552,0,30746,1,354990,0,354991,0,17,1,5671,0,0,0,0,0,0,0,0,0,0
1199,320,65536,0,18201,1,354992,0,354993,0,19,1,4497,0,0,0,0,0,0,0,0,0,0
1200,320,65536,0,0,1,354994,0,354995,0,19,1,4505,180000,4805,0,0,0,597,0,0,0,0
1201,320,65536,0,0,1,354996,0,354997,0,3,1,4805,0,4805,0,0,0,597,0,0,0,0
1202,320,77824,2,0,1,354998,0,354999,0,12,1,0,0,4805,0,0,0,0,0,0,0,0
1203,320,65552,0,30747,1,355000,0,355001,0,17,1,5671,0,0,0,0,0,0,0,0,0,0
1204,321,65536,0,18197,1,355007,0,355008,0,19,1,4495,0,0,0,0,0,0,0,0,0,0
1205,321,65536,0,0,1,355009,0,355010,0,19,1,4503,180000,4806,0,0,0,595,0,0,0,0
1206,321,65536,0,0,1,355011,0,355012,0,3,1,4806,0,4806,0,0,0,595,0,0,0,0
1207,321,77824,2,0,1,355013,0,355014,0,12,1,0,0,4806,0,0,0,0,0,0,0,0
1208,321,65552,0,30745,1,355015,0,355016,0,17,1,5672,0,0,0,0,0,0,0,0,0,0
1209,321,65536,0,18202,1,355017,0,355018,0,19,1,4496,0,0,0,0,0,0,0,0,0,0
1210,321,65536,0,0,1,355019,0,355020,0,19,1,4504,180000,4806,0,0,0,596,0,0,0,0
1211,321,65536,0,0,1,355021,0,355022,0,3,1,4806,0,4806,0,0,0,596,0,0,0,0
1212,321,77824,2,0,1,355023,0,355024,0,12,1,0,0,4806,0,0,0,0,0,0,0,0
1213,321,65552,0,30746,1,355025,0,355026,0,17,1,5672,0,0,0,0,0,0,0,0,0,0
1214,321,65536,0,18201,1,355029,0,355030,0,19,1,4497,0,0,0,0,0,0,0,0,0,0
1215,321,65536,0,0,1,355031,0,355032,0,19,1,4505,180000,4806,0,0,0,597,0,0,0,0
1216,321,65536,0,0,1,355033,0,355034,0,3,1,4806,0,4806,0,0,0,597,0,0,0,0
1217,321,77824,2,0,1,355035,0,355036,0,12,1,0,0,4806,0,0,0,0,0,0,0,0
1218,321,65552,0,30747,1,355037,0,355038,0,17,1,5672,0,0,0,0,0,0,0,0,0,0
1219,322,24,2,0,6,475362,621182,475363,621183,8,0,0,0,0,0,0,0,0,0,0,0,0
1220,323,24,2,0,7,475364,621184,475365,621185,8,0,0,0,0,0,0,0,0,0,0,0,0
1233,330,0,0,30849,1,357086,0,357087,0,5,1,0,0,0,0,0,0,0,0,0,0,0
1234,330,0,0,30851,1,357089,0,357090,0,3,1,4848,0,0,0,0,0,734,0,0,0,0
1235,330,2176016,0,30852,1,357091,0,357092,0,0,1,4849,0,0,0,0,0,735,0,0,0,0
1236,331,0,0,30819,1,357121,0,357122,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1237,331,0,0,0,1,357129,0,357130,0,9,1,4812,0,4828,0,0,0,0,0,0,0,0
1238,331,0,0,30819,1,357166,0,357167,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1239,331,0,0,0,1,357168,0,357169,0,9,1,4812,0,4828,0,0,0,0,0,0,0,0
1240,331,0,0,30819,1,357170,0,357171,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1241,331,0,0,0,1,357172,0,357173,0,9,1,4812,0,4828,0,0,0,0,0,0,0,0
1242,331,0,0,30819,1,357175,0,357176,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1243,331,0,0,0,1,357177,0,357178,0,9,1,4812,0,4829,0,0,0,0,0,0,0,0
1244,331,0,0,30819,1,357179,0,357180,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1245,331,0,0,0,1,357181,0,357182,0,9,1,4812,0,4829,0,0,0,0,0,0,0,0
1246,331,0,0,30819,1,357184,0,357185,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1247,331,0,0,0,1,357186,0,357187,0,9,1,4812,0,4829,0,0,0,0,0,0,0,0
1248,331,0,0,30819,1,357189,0,357190,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1249,331,0,0,0,1,357191,0,357192,0,9,1,4812,0,4829,0,0,0,0,0,0,0,0
1250,331,0,0,30819,1,357193,0,357194,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1251,331,0,0,0,1,357195,0,357196,0,9,1,4812,0,4829,0,0,0,0,0,0,0,0
1252,331,0,0,30819,1,357197,0,357198,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1253,331,0,0,0,1,357199,0,357200,0,0,1,4838,0,4838,0,0,0,0,0,0,0,0
1254,331,0,0,30819,1,357201,0,357202,0,3,1,4812,0,4812,0,0,0,0,0,0,0,0
1255,331,16,0,0,1,357203,0,357204,0,0,1,4837,0,4837,0,0,0,0,0,0,0,0
