"id","creature2DisplayGroupId","creature2DisplayInfoId","weight"
24355,26929,24342,1
24356,26930,24343,1
24357,26931,24344,1
24358,26932,24345,1
24359,26933,24346,1
24360,26934,24347,1
24361,26935,24348,1
24362,26936,24349,1
24363,26937,24350,1
24364,26938,24351,1
24365,26939,24352,1
24366,26940,24353,1
24367,26941,24354,1
24368,26942,24355,1
24369,26943,24356,1
24370,26944,24357,1
24371,26945,24358,1
24372,26946,24359,1
24373,26947,24360,1
24374,26948,24361,1
24375,26949,24362,1
24376,26950,24363,1
24377,26951,24364,1
24378,26952,24365,1
24379,26953,24366,1
24380,26954,24367,1
24381,26955,24368,1
24382,26956,24369,1
24383,26957,24370,1
24384,26958,24371,1
24385,26959,24372,1
24386,26960,24373,1
24387,26961,24374,1
24388,26962,24375,1
24389,26963,24376,1
24390,26964,24377,1
24391,26965,24378,1
24392,26966,24379,1
24393,26967,24380,1
24394,26968,24381,1
24395,26969,24382,1
24396,26970,24383,1
24397,26971,24384,1
24398,26972,24385,1
24399,26973,24386,1
24400,26974,24387,1
24401,26975,24388,1
24402,26976,24389,1
24403,26977,24390,1
24404,26978,24391,1
24405,26979,24392,1
24406,26980,24393,1
24407,26981,24394,1
24408,26982,24395,1
24409,26983,24396,1
24410,26984,24397,1
24411,26985,24398,1
24412,26986,24399,1
24413,26987,24400,1
24414,26988,24401,1
24415,26989,24402,1
24416,26990,24403,1
24417,26991,24404,1
24418,26992,24405,1
24419,26993,24406,1
24420,26994,24407,1
24421,26995,24408,1
24422,26996,24409,1
24423,26997,24410,1
24424,26998,24411,1
24425,26999,24412,1
24427,27001,24414,1
24428,27002,24415,1
24429,27003,24416,1
24430,27004,24417,1
24431,27005,24418,1
24432,27006,24419,1
24433,27007,24420,1
24434,27008,24421,1
24435,27009,24422,1
24436,27010,24423,1
24437,27011,24424,1
24438,27012,24425,1
24439,27013,24426,1
24440,27014,24427,1
24441,27015,24428,1
24442,27016,24429,1
24445,27019,24432,1
24446,27020,24433,1
24447,27021,24434,1
24448,27022,24435,1
24449,27023,24436,1
24450,27024,24437,1
24451,27025,24438,1
24452,27026,24439,1
24453,27027,24440,1
24454,27028,24441,1
24455,27029,24442,1
24456,27030,24443,1
24457,27031,24444,1
24458,27032,24445,1
24459,27033,24446,1
24460,27034,24447,1
24461,27035,24448,1
24462,27036,24449,1
24463,27037,24450,1
24464,27038,24451,1
24465,27039,24452,1
24466,27040,24453,1
24467,27041,24454,1
24468,27042,24455,1
24469,27043,24456,1
24470,27044,24457,1
24471,27045,24458,1
24472,27046,24459,1
24473,27047,24460,1
24474,27048,24461,1
24475,27049,24462,1
24476,27050,24463,1
24477,27051,24464,1
24478,27052,24465,1
24479,27053,24466,1
24480,27054,24467,1
24481,27055,24468,1
24482,27056,24469,1
24483,27057,24470,1
24484,27058,24471,1
24485,27059,24472,1
24486,27060,24473,1
24487,27061,24474,1
24488,27062,24475,1
24489,27063,24476,1
24490,27064,24477,1
24491,27065,24478,1
24492,27066,24479,1
24493,27067,24480,1
24494,27068,24481,1
24495,27069,24482,1
24496,27070,24483,1
24497,27071,24484,1
24498,27072,24485,1
24499,27073,24486,1
24501,27075,24488,1
24502,27076,24489,1
24503,27077,24490,1
24504,27078,24491,1
24505,27079,24492,1
24506,27080,24493,1
24507,27081,24494,1
24508,27082,24495,1
24509,27083,24496,1
24510,27084,24497,1
24512,27086,24499,1
24513,27087,24500,1
24514,27088,24501,1
24515,27089,24502,1
24516,27090,24503,1
24518,27092,24505,1
24519,27093,24506,1
24520,27094,24507,1
24521,27095,24508,1
24523,27097,24510,1
24524,27098,24511,1
24525,27099,24512,1
24526,27100,24513,1
24527,27101,24514,1
24528,27102,24515,1
24529,27103,24516,1
24530,27104,24517,1
24531,27105,24518,1
24532,27106,24519,1
24533,27107,24520,1
24534,27108,24521,1
24535,27109,24522,1
24536,27110,24523,1
24537,27111,24524,1
24538,27112,24525,1
24539,27113,24526,1
24540,27114,24527,1
24541,27115,24528,1
24542,27116,24529,1
24543,27117,24530,1
24544,27118,24531,1
24545,27119,24532,1
24546,27120,24533,1
24547,27121,24534,1
24548,27122,24535,1
24549,27123,24536,1
24550,27124,24537,1
24551,27125,24538,1
24552,27126,24539,1
24553,27127,24540,1
24554,27128,24541,1
24555,27129,24542,1
24556,27130,24543,1
24557,27131,24544,1
24558,27132,24545,1
24559,27133,24546,1
24560,27134,24547,1
24561,27135,24548,1
24562,27136,24549,1
24563,27137,24550,1
24564,27138,24551,1
24565,27139,24552,1
24566,27140,24553,1
24567,27141,24554,1
24568,27142,24555,1
24569,27143,24556,1
24570,27144,24557,1
24571,27145,24558,1
24572,27146,24559,1
24573,27147,24560,1
24574,27148,24561,1
24575,27149,24562,1
24576,27150,24563,1
24577,27151,24564,1
24578,27152,24565,1
24580,27154,24567,1
24582,27156,24569,1
24583,27157,24570,1
24584,27158,24571,1
24585,27159,24572,1
24586,27160,24573,1
24587,27161,24574,1
24588,27162,24575,1
24589,27163,24576,1
24590,27164,24577,1
24591,27165,24578,1
24592,27166,24579,1
24593,27167,24580,1
24594,27168,24581,1
24595,27169,24582,1
24596,27170,24583,1
24597,27171,24584,1
24598,27172,24585,1
24599,27173,24586,1
24600,27174,24587,1
24601,27175,24588,1
24602,27176,24589,1
24603,27177,24590,1
24604,27178,24591,1
24605,27179,24592,1
24606,27180,24593,1
24607,27181,24594,1
24608,27182,24595,1
24609,27183,24596,1
24610,27184,24597,1
24611,27185,24598,1
24612,27186,24599,1
24613,27187,24600,1
24614,27188,24601,1
24615,27189,24602,1
24616,27190,24603,1
24617,27191,24604,1
24618,27192,24605,1
24619,27193,24606,1
24620,27194,24607,1
24621,27195,24608,1
24622,27196,24609,1
24623,27197,24610,1
24624,27198,24611,1
24625,27199,24612,1
24626,27200,24613,1
24627,27201,24614,1
24628,27202,24615,1
24629,27203,24616,1
24630,27204,24617,1
24631,27205,24618,1
24632,27206,24619,1
24633,27207,24620,1
24634,27208,24621,1
24635,27209,24622,1
24636,27210,24623,1
24637,27211,24624,1
24638,27212,24625,1
24639,27213,24626,1
24640,27214,24627,1
24641,27215,24628,1
24642,27216,24629,1
24643,27217,24630,1
24644,27218,24631,1
24645,27219,24632,1
24646,27220,24633,1
24647,27221,24634,1
24649,27223,24636,1
24650,27224,24637,1
24651,27225,24638,1
24652,27226,24639,1
24653,27227,24640,1
24654,27228,24641,1
24655,27229,24642,1
24657,27231,24644,1
24658,27232,24645,1
24659,27233,24646,1
24660,27234,24647,1
24661,27235,24648,1
24662,27236,24649,1
24663,27237,24650,1
24664,27238,24651,1
24665,27239,24652,1
24666,27240,24653,1
24667,27241,24654,1
24668,27242,24655,1
24669,27243,24656,1
24671,27245,24658,1
24672,27246,24659,1
24673,27247,24660,1
24674,27248,24661,1
24675,27249,24662,1
24676,27250,24663,1
24678,27252,24665,1
24679,27253,24666,1
24680,27254,24667,1
24681,27255,24668,1
24682,27256,24669,1
24683,27257,24670,1
24684,27258,24671,1
24685,27259,24672,1
24686,27260,24673,1
24687,27261,24674,1
24689,27263,24676,1
24690,27264,24677,1
24691,27265,24678,1
24692,27266,24679,1
24693,27267,24680,1
24696,27270,24683,1
24699,27273,24686,1
24700,27274,24687,1
24701,27275,24688,1
24702,27276,24689,1
24703,27277,24690,1
24704,27278,24691,1
24705,27279,24692,1
24706,27280,24693,1
24707,27281,24694,1
24708,27282,24695,1
24709,27283,24696,1
24710,27284,24697,1
24711,27285,24698,1
24712,27286,24699,1
24713,27287,24700,1
24714,27288,24701,1
24715,27289,24702,1
24716,27290,24703,1
24717,27291,24704,1
24718,27292,24705,1
24719,27293,24706,1
24720,27294,24707,1
24721,27295,24708,1
24722,27296,24709,1
24723,27297,24710,1
24724,27298,24711,1
24725,27299,24712,1
24726,27300,24713,1
24727,27301,24714,1
24728,27302,24715,1
24729,27303,24716,1
24730,27304,24717,1
24731,27305,24718,1
24732,27306,24719,1
24733,27307,24720,1
24734,27308,24721,1
24735,27309,24722,1
24736,27310,24723,1
24737,27311,24724,1
24738,27312,24725,1
24739,27313,24726,1
24740,27314,24727,1
24741,27315,24728,1
24742,27316,24729,1
24743,27317,24730,1
24744,27318,24731,1
24745,27319,24732,1
24746,27320,24733,1
24747,27321,24734,1
24748,27322,24735,1
24749,27323,24736,1
24750,27324,24737,1
24751,27325,24738,1
24752,27326,24739,1
24753,27327,24740,1
24754,27328,24741,1
24756,27330,24743,1
24757,27331,24744,1
24758,27332,24745,1
24759,27333,24746,1
24760,27334,24747,1
24761,27335,24748,1
24762,27336,24749,1
24764,27338,24751,1
24765,27339,24752,1
24767,27341,24754,1
24768,27342,24755,1
24769,27343,24756,1
24770,27344,24757,1
24771,27345,24758,1
24772,27346,24759,1
24773,27347,24760,1
24774,27348,24761,1
24775,27349,24762,1
24776,27350,24763,1
24777,27351,24764,1
24778,27352,24765,1
24779,27353,24766,1
24780,27354,24767,1
24781,27355,24768,1
24782,27356,24769,1
24783,27357,24770,1
24784,27358,24771,1
24785,27359,24772,1
24786,27360,24773,1
24787,27361,24774,1
24788,27362,24775,1
24789,27363,24776,1
24790,27364,24777,1
24791,27365,24778,1
24792,27366,24779,1
24793,27367,24780,1
24794,27368,24781,1
24795,27369,24782,1
24796,27370,24783,1
24797,27371,24784,1
24798,27372,24785,1
24799,27373,24786,1
24800,27374,24787,1
24801,27375,24788,1
24802,27376,24789,1
24803,27377,24790,1
24804,27378,24791,1
24805,27379,24792,1
24806,27380,24793,1
24807,27381,24794,1
24808,27382,24795,1
24809,27383,24796,1
24810,27384,24797,1
24811,27385,24798,1
24812,27386,24799,1
24813,27387,24800,1
24814,27388,24801,1
24815,27389,24802,1
24816,27390,24803,1
24817,27391,24804,1
24818,27392,24805,1
24819,27393,24806,1
24820,27394,24807,1
24821,27395,24808,1
24822,27396,24809,1
24824,27398,24811,1
24825,27399,24812,1
24826,27400,24813,1
24827,27401,24814,1
24828,27402,24815,1
24829,27403,24816,1
24830,27404,24817,1
24831,27405,24818,1
24832,27406,24819,1
24833,27407,24820,1
24834,27408,24821,1
24835,27409,24822,1
24836,27410,24823,1
24837,27411,24824,1
24838,27412,24825,1
24839,27413,24826,1
24841,27415,24828,1
24843,27417,24830,1
24845,27419,24832,1
24848,27422,24835,1
24849,27423,24836,1
24850,27424,24837,1
24851,27425,24838,1
24852,27426,24839,1
24853,27427,24840,1
24854,27428,24841,1
24855,27429,24842,1
24856,27430,24843,1
24857,27431,24844,1
24858,27432,24845,1
24859,27433,24846,1
24860,27434,24847,1
24861,27435,24848,1
24862,27436,24849,1
24863,27437,24850,1
24864,27438,24851,1
24865,27439,24852,1
24866,27440,24853,1
24867,27441,24854,1
24868,27442,24855,1
24869,27443,24856,1
24870,27444,24857,1
24871,27445,24858,1
24872,27446,24859,1
24873,27447,24860,1
24874,27448,24861,1
24875,27449,24862,1
24876,27450,24863,1
24877,27451,24864,1
24878,27452,24865,1
24879,27453,24866,1
24880,27454,24867,1
24881,27455,24868,1
24882,27456,24869,1
24883,27457,24870,1
24884,27458,24871,1
24885,27459,24872,1
24886,27460,24873,1
24887,27461,24874,1
24888,27462,24875,1
24889,27463,24876,1
24890,27464,24877,1
24891,27465,24878,1
24892,27466,24879,1
24893,27467,24880,1
24894,27468,24881,1
24895,27469,24882,1
24896,27470,24883,1
24897,27471,24884,1
24898,27472,24885,1
24899,27473,24886,1
24900,27474,24887,1
24901,27475,24888,1
24902,27476,24889,1
24903,27477,24890,1
24904,27478,24891,1
24905,27479,24892,1
24906,27480,24893,1
24907,27481,24894,1
24908,27482,24895,1
24909,27483,24896,1
24910,27484,24897,1
24911,27485,24898,1
24912,27486,24899,1
24913,27487,24900,1
24914,27488,24901,1
24915,27489,24902,1
24916,27490,24903,1
24917,27491,24904,1
24918,27492,24905,1
24919,27493,24906,1
24920,27494,24907,1
24921,27495,24908,1
24922,27496,24909,1
24923,27497,24910,1
24924,27498,24911,1
24925,27499,24912,1
24926,27500,24913,1
24927,27501,24914,1
24928,27502,24915,1
24929,27503,24916,1
24930,27504,24917,1
24931,27505,24918,1
24932,27506,24919,1
24933,27507,24920,1
24934,27508,24921,1
24935,27509,24922,1
24936,27510,24923,1
24937,27511,24924,1
24938,27512,24925,1
24939,27513,24926,1
24940,27514,24927,1
24941,27515,24928,1
24942,27516,24929,1
24943,27517,24930,1
24944,27518,24931,1
24945,27519,24932,1
24946,27520,24933,1
24947,27521,24934,1
24948,27522,24935,1
24949,27523,24936,1
24950,27524,24937,1
24951,27525,24938,1
24952,27526,24939,1
24953,27527,24940,1
24954,27528,24941,1
24955,27529,24942,1
24956,27530,24943,1
24957,27531,24944,1
24960,27534,24947,1
24961,27535,24948,1
24962,27536,24949,1
24963,27537,24950,1
24964,27538,24951,1
24965,27539,24952,1
24967,27541,24954,1
24968,27542,24955,1
24969,27543,24956,1
24970,27544,24957,1
24971,27545,24958,1
24972,27546,24959,1
24978,27552,24965,1
24979,27553,24966,1
24980,27554,24967,1
24981,27555,24968,1
24982,27556,24969,1
24983,27557,24970,1
24984,27558,24971,1
24985,27559,24972,1
24986,27560,24973,1
24987,27561,24974,1
24988,27562,24975,1
24989,27563,24976,1
24991,27565,24978,1
24992,27566,24979,1
24993,27567,24980,1
24994,27568,24981,1
24995,27569,24982,1
24996,27570,24983,1
24997,27571,24984,1
24998,27572,24985,1
24999,27573,24986,1
25000,27574,24987,1
25001,27575,24988,1
25002,27576,24989,1
25003,27577,24990,1
25004,27578,24991,1
25005,27579,24992,1
25006,27580,24993,1
25007,27581,24994,1
25008,27582,24995,1
25009,27583,24996,1
25010,27584,24997,1
25011,27585,24998,1
25012,27586,24999,1
25013,27587,25000,1
25014,27588,25001,1
25015,27589,25002,1
25016,27590,25003,1
25017,27591,25004,1
25018,27592,25005,1
25019,27593,25006,1
25020,27594,25007,1
25021,27595,25008,1
25022,27596,25009,1
25023,27597,25010,1
25024,27598,25011,1
25025,27599,25012,1
25026,27600,25013,1
25027,27601,25014,1
25028,27602,25015,1
25029,27603,25016,1
25030,27604,25017,1
25031,27605,25018,1
25032,27606,25019,1
25033,27607,25020,1
25034,27608,25021,1
25035,27609,25022,1
25036,27610,25023,1
25037,27611,25024,1
25038,27612,25025,1
25039,27613,25026,1
25040,27614,25027,1
25041,27615,25028,1
25042,27616,25029,1
25043,27617,25030,1
25044,27618,25031,1
25045,27619,25032,1
25046,27620,25033,1
25047,27621,25034,1
25048,27622,25035,1
25049,27623,25036,1
25050,27624,25037,1
25051,27625,25038,1
25052,27626,25039,1
25053,27627,25040,1
25054,27628,25041,1
25055,27629,25042,1
25056,27630,25043,1
25057,27631,25044,1
25058,27632,25045,1
25059,27633,25046,1
25060,27634,25047,1
25061,27635,25048,1
25062,27636,25049,1
25063,27637,25050,1
25064,27638,25051,1
25065,27639,25052,1
25066,27640,25053,1
25067,27641,25054,1
25068,27642,25055,1
25069,27643,25056,1
25070,27644,25057,1
25071,27645,25058,1
25072,27646,25059,1
25073,27647,25060,1
25074,27648,25061,1
25075,27649,25062,1
25076,27650,25063,1
25077,27651,25064,1
25078,27652,25065,1
25079,27653,25066,1
25080,27654,25067,1
25082,27656,25069,1
25083,27657,25070,1
25084,27658,25071,1
25085,27659,25072,1
25086,27660,25073,1
25087,27661,25074,1
25088,27662,25075,1
25089,27663,25076,1
25090,27664,25077,1
25091,27665,25078,1
25092,27666,25079,1
25093,27667,25080,1
25095,27669,25082,1
25096,27670,25083,1
25097,27671,25084,1
25098,27672,25085,1
25099,27673,25086,1
25100,27674,25087,1
25101,27675,25088,1
25102,27676,25089,1
25103,27677,25090,1
25104,27678,25091,1
25105,27679,25092,1
25106,27680,25093,1
25107,27681,25094,1
25108,27682,25095,1
25109,27683,25096,1
25110,27684,25097,1
25111,27685,25098,1
25112,27686,25099,1
25113,27687,25100,1
25114,27688,25101,1
25115,27689,25102,1
25116,27690,25103,1
25117,27691,25104,1
25118,27692,25105,1
25119,27693,25106,1
25120,27694,25107,1
25122,27696,25109,1
25123,27697,25110,1
25124,27698,25111,1
25125,27699,25112,1
25126,27700,25113,1
25127,27701,25114,1
25128,27702,25115,1
25129,27703,25116,1
25130,27704,25117,1
25131,27705,25118,1
25132,27706,25119,1
25133,27707,25120,1
25134,27708,25121,1
25135,27709,25122,1
25136,27710,25123,1
25137,27711,25124,1
25138,27712,25125,1
25139,27713,25126,1
25140,27714,25127,1
25141,27715,25128,1
25142,27716,25129,1
25143,27717,25130,1
25144,27718,25131,1
25145,27719,25132,1
25146,27720,25133,1
25148,27722,25135,1
25149,27723,25136,1
25150,27724,25137,1
25151,27725,25138,1
25152,27726,25139,1
25153,27727,25140,1
25154,27728,25141,1
25155,27729,25142,1
25156,27730,25143,1
25157,27731,25144,1
25158,27732,25145,1
25159,27733,25146,1
25160,27734,25147,1
25162,27736,25149,1
25163,27737,25150,1
25164,27738,25151,1
25165,27739,25152,1
25166,27740,25153,1
25167,27741,25154,1
25168,27742,25155,1
25169,27743,25156,1
25170,27744,25157,1
25171,27745,25158,1
25172,27746,25159,1
25173,27747,25160,1
25174,27748,25161,1
25175,27749,25162,1
25176,27750,25163,1
25177,27751,25164,1
25178,27752,25165,1
25179,27753,25166,1
25180,27754,25167,1
25181,27755,25168,1
25182,27756,25169,1
25184,27758,25171,1
25185,27759,25172,1
25186,27760,25173,1
25187,27761,25174,1
25188,27762,25175,1
25189,27763,25176,1
25190,27764,25177,1
25191,27765,25178,1
25192,27766,25179,1
25193,27767,25180,1
25194,27768,25181,1
25203,27777,25190,1
25204,27778,25191,1
25205,27779,25192,1
25206,27780,25193,1
25207,27781,25194,1
25208,27782,25195,1
25209,27783,25196,1
25210,27784,25197,1
25211,27785,25198,1
25212,27786,25199,1
25213,27787,25200,1
25214,27788,25201,1
25215,27789,25202,1
25216,27790,25203,1
25217,27791,25204,1
25218,27792,25205,1
25219,27793,25206,1
25220,27794,25207,1
25221,27795,25208,1
25222,27796,25209,1
25223,27797,25210,1
25224,27798,25211,1
25225,27799,25212,1
25227,27801,25214,1
25228,27802,25215,1
25229,27803,25216,1
25231,27805,25218,1
25232,27806,25219,1
25233,27807,25220,1
25235,27809,25222,1
25236,27810,25223,1
25237,27811,25224,1
25238,27812,25225,1
25239,27813,25226,1
25240,27814,25227,1
25241,27815,25228,1
25242,27816,25229,1
25243,27817,25230,1
25244,27818,25231,1
25245,27819,25232,1
25246,27820,25233,1
25248,27822,25235,1
25249,27823,25236,1
25250,27824,25237,1
25251,27825,25238,1
25252,27826,25239,1
25253,27827,25240,1
25254,27828,25241,1
25255,27829,25242,1
25256,27830,25243,1
25257,27831,25244,1
25258,27832,25245,1
25259,27833,25246,1
25260,27834,25247,1
25261,27835,25248,1
25262,27836,25249,1
25263,27837,25250,1
25264,27838,25251,1
25265,27839,25252,1
25266,27840,25253,1
25267,27841,25254,1
25268,27842,25255,1
25269,27843,25256,1
25273,27847,25260,1
25274,27848,25261,1
25276,27850,25263,1
25277,27851,25264,1
25278,27852,25265,1
25279,27853,25266,1
25281,27855,25268,1
25283,27857,25270,1
25284,27858,25271,1
25285,27859,25272,1
25286,27860,25273,1
25287,27861,25274,1
25288,27862,25275,1
25289,27863,25276,1
25290,27864,25277,1
25291,27865,25278,1
25292,27866,25279,1
25293,27867,25280,1
25294,27868,25281,1
25295,27869,25282,1
25296,27870,25283,1
25297,27871,25284,1
25298,27872,25285,1
25299,27873,25286,1
25300,27874,25287,1
25301,27875,25288,1
25302,27876,25289,1
25303,27877,25290,1
25304,27878,25291,1
25305,27879,25292,1
25306,27880,25293,1
25307,27881,25294,1
25308,27882,25295,1
25309,27883,25296,1
25310,27884,25297,1
25311,27885,25298,1
25313,27887,25300,1
25314,27888,25301,1
25315,27889,25302,1
25316,27890,25303,1
25317,27891,25304,1
25318,27892,25305,1
25319,27893,25306,1
25320,27894,25307,1
25321,27895,25308,1
25322,27896,25309,1
25323,27897,25310,1
25324,27898,25311,1
25325,27899,25312,1
25326,27900,25313,1
25327,27901,25314,1
25328,27902,25315,1
25329,27903,25316,1
25330,27904,25317,1
25331,27905,25318,1
25332,27906,25319,1
25333,27907,25320,1
25335,27909,25322,1
25337,27911,25324,1
25338,27912,25325,1
25339,27913,25326,1
25340,27914,25327,1
25341,27915,25328,1
25342,27916,25329,1
25343,27917,25330,1
25344,27918,25331,1
25345,27919,25332,1
25346,27920,25333,1
25347,27921,25334,1
25348,27922,25335,1
25349,27923,25336,1
25350,27924,25337,1
25351,27925,25338,1
25352,27926,25339,1
25353,27927,25340,1
25354,27928,25341,1
25356,27930,25343,1
25359,27933,25346,1
25360,27934,25347,1
25361,27935,25348,1
25362,27936,25349,1
25363,27937,25350,1
25364,27938,25351,1
25365,27939,25352,1
25366,27940,25353,1
25367,27941,25354,1
25368,27942,25355,1
25369,27943,25356,1
25370,27944,25357,1
25371,27945,25358,1
25372,27946,25359,1
25373,27947,25360,1
25374,27948,25361,1
25375,27949,25362,1
25376,27950,25363,1
25377,27951,25364,1
25378,27952,25365,1
25379,27953,25366,1
25380,27954,25367,1
25381,27955,25368,1
25382,27956,25369,1
25383,27957,25370,1
25384,27958,25371,1
25385,27959,25372,1
25386,27960,25373,1
25387,27961,25374,1
25388,27962,25375,1
25389,27963,25376,1
25390,27964,25377,1
25391,27965,25378,1
25392,27966,25379,1
25393,27967,25380,1
25394,27968,25381,1
25395,27969,25382,1
25396,27970,25383,1
25397,27971,25384,1
25398,27972,25385,1
25399,27973,25386,1
25400,27974,25387,1
25401,27975,25388,1
25402,27976,25389,1
25403,27977,25390,1
25404,27978,25391,1
25405,27979,25392,1
25406,27980,25393,1
25407,27981,25394,1
25410,27984,25397,1
25412,27986,25399,1
25413,27987,25400,1
25414,27988,25401,1
25415,27989,25402,1
25416,27990,25403,1
25417,27991,25404,1
25418,27992,25405,1
25419,27993,25406,1
25420,27994,25407,1
25421,27995,25408,1
25422,27996,25409,1
25423,27997,25410,1
25424,27998,25411,1
25425,27999,25412,1
25426,28000,25413,1
25427,28001,25414,1
25428,28002,25415,1
25429,28003,25416,1
25430,28004,25417,1
25431,28005,25418,1
25432,28006,25419,1
25433,28007,25420,1
25434,28008,25421,1
25435,28009,25422,1
25436,28010,25423,1
25437,28011,25424,1
25438,28012,25425,1
25439,28013,25426,1
25440,28014,25427,1
25441,28015,25428,1
25443,28017,25430,1
25444,28018,25431,1
25445,28019,25432,1
25446,28020,25433,1
25447,28021,25434,1
25448,28022,25435,1
25449,28023,25436,1
25450,28024,25437,1
25451,28025,25438,1
25452,28026,25439,1
25453,28027,25440,1
25454,28028,25441,1
25455,28029,25442,1
25456,28030,25443,1
25457,28031,25444,1
25458,28032,25445,1
25459,28033,25446,1
25460,28034,25447,1
25461,28035,25448,1
25462,28036,25449,1
25463,28037,25450,1
25464,28038,25451,1
25465,28039,25452,1
25466,28040,25453,1
25467,28041,25454,1
25468,28042,25455,1
25469,28043,25456,1
25470,28044,25457,1
25471,28045,25458,1
25472,28046,25459,1
25473,28047,25460,1
25474,28048,25461,1
25475,28049,25462,1
25476,28050,25463,1
25477,28051,25464,1
25478,28052,25465,1
25479,28053,25466,1
25480,28054,25467,1
25481,28055,25468,1
25482,28056,25469,1
25483,28057,25470,1
25484,28058,25471,1
25485,28059,25472,1
25486,28060,25473,1
25487,28061,25474,1
25488,28062,25475,1
25489,28063,25476,1
25490,28064,25477,1
25491,28065,25478,1
25492,28066,25479,1
25493,28067,25480,1
25494,28068,25481,1
25495,28069,25482,1
25496,28070,25483,1
25497,28071,25484,1
25498,28072,25485,1
25499,28073,25486,1
25500,28074,25487,1
25501,28075,25488,1
25503,28077,25490,1
25504,28078,25491,1
25505,28079,25492,1
25506,28080,25493,1
25507,28081,25494,1
25508,28082,25495,1
25509,28083,25496,1
25510,28084,25497,1
25511,28085,25498,1
25512,28086,25499,1
25513,28087,25500,1
25514,28088,25501,1
25515,28089,25502,1
25516,28090,25503,1
25517,28091,25504,1
25518,28092,25505,1
25519,28093,25506,1
25520,28094,25507,1
25521,28095,25508,1
25522,28096,25509,1
25523,28097,25510,1
25524,28098,25511,1
25525,28099,25512,1
25526,28100,25513,1
25527,28101,25514,1
25528,28102,25515,1
25529,28103,25516,1
25530,28104,25517,1
25531,28105,25518,1
25532,28106,25519,1
25533,28107,25520,1
25534,28108,25521,1
25535,28109,25522,1
25536,28110,25523,1
25537,28111,25524,1
25538,28112,25525,1
25539,28113,25526,1
25540,28114,25527,1
25541,28115,25528,1
25542,28116,25529,1
25543,28117,25530,1
25544,28118,25531,1
25545,28119,25532,1
25546,28120,25533,1
25547,28121,25534,1
25548,28122,25535,1
25549,28123,25536,1
25550,28124,25537,1
25551,28125,25538,1
25552,28126,25539,1
25553,28127,25540,1
25554,28128,25541,1
25555,28129,25542,1
25556,28130,25543,1
25557,28131,25544,1
25558,28132,25545,1
25559,28133,25546,1
25560,28134,25547,1
25561,28135,25548,1
25562,28136,25549,1
25563,28137,25550,1
25564,28138,25551,1
25565,28139,25552,1
25566,28140,25553,1
25567,28141,25554,1
25568,28142,25555,1
25569,28143,25556,1
25570,28144,25557,1
25571,28145,25558,1
25572,28146,25559,1
25573,28147,25560,1
25574,28148,25561,1
25579,28153,25566,1
25580,28154,25567,1
25581,28155,25568,1
25582,28156,25569,1
25583,28157,25570,1
25584,28158,25571,1
25585,28159,25572,1
25586,28160,25573,1
25587,28161,25574,1
25588,28162,25575,1
25589,28163,25576,1
25590,28164,25577,1
25591,28165,25578,1
25593,28167,25580,1
25594,28168,25581,1
25595,28169,25582,1
25596,28170,25583,1
25597,28171,25584,1
25598,28172,25585,1
25599,28173,25586,1
25600,28174,25587,1
25601,28175,25588,1
25602,28176,25589,1
25603,28177,25590,1
25604,28178,25591,1
25605,28179,25592,1
25606,28180,25593,1
25607,28181,25594,1
25608,28182,25595,1
25609,28183,25596,1
25610,28184,25597,1
25611,28185,25598,1
25612,28186,25599,1
25613,28187,25600,1
25614,28188,25601,1
25615,28189,25602,1
25617,28191,25604,1
25618,28192,25605,1
25619,28193,25606,1
25620,28194,25607,1
25622,28196,25609,1
25623,28197,25610,1
25624,28198,25611,1
25625,28199,25612,1
25626,28200,25613,1
25627,28201,25614,1
25629,28203,25616,1
25630,28204,25617,1
25631,28205,25618,1
25632,28206,25619,1
25633,28207,25620,1
25634,28208,25621,1
25635,28209,25622,1
25637,28210,25624,1
25638,28211,25625,1
25639,28212,25626,1
25640,28213,25627,1
25641,28214,25628,1
25642,28214,25628,1
25643,28215,25629,1
25644,28216,25630,1
25645,28217,25631,1
25646,28218,25632,1
25647,28219,25633,1
25648,28220,25634,1
25649,28221,25635,1
25650,28222,25636,1
25651,28223,25637,1
25652,28224,25638,1
25653,28225,25639,1
25654,28226,25640,1
25661,28234,25645,1
25664,28229,25649,1
25667,28239,25653,1
25668,28240,25654,1
25669,28241,25655,1
25677,28247,25663,1
25678,28246,25664,1
25679,28245,25665,1
25680,28248,25666,1
25681,28249,25667,1
25682,28250,25668,1
25683,28251,25669,1
25684,28252,25670,1
25685,28253,25671,1
25687,28255,25673,1
25688,28256,25674,1
25689,28257,25675,1
25690,28258,25676,1
25692,28259,25678,1
25693,28260,25459,1
25694,28260,23940,1
25696,28260,25679,1
25697,28260,25680,1
25698,28262,25681,1
25699,28263,25682,1
25700,28264,25683,1
25701,28265,25684,1
25703,28267,25686,1
25704,28270,25687,1
25705,28271,25688,1
25706,28272,25689,1
25707,28273,25690,1
25708,28274,25691,1
25709,28275,25693,1
25712,28276,25695,1
25713,28277,25697,1
25714,28278,25698,1
25715,28279,25519,1
25716,28279,25520,1
25717,28279,25522,1
25718,28279,25523,1
25719,28279,25524,1
25720,28279,25521,1
25721,28280,25699,1
25722,28281,25700,1
25723,28283,25701,1
25724,28282,25702,1
25725,28284,25703,1
25726,28327,25704,1
