"ID","achievementId","bit","objectId","objectIdAlt","prerequisiteId","prerequisiteIdAlt"
2617,2540,4,1015,0,0,0
2618,2540,5,1016,0,0,0
2619,2540,6,1017,0,0,0
2620,2540,7,1018,0,0,0
2621,2540,8,1019,0,0,0
2622,2541,0,1026,0,0,0
2623,2541,1,1027,0,0,0
2624,2541,2,1028,0,0,0
2625,2541,3,1031,0,0,0
2626,2541,4,1032,0,0,0
2627,2541,5,1033,0,0,0
2628,2541,6,1035,0,0,0
2629,2541,7,1036,0,0,0
2630,2541,8,1039,0,0,0
2631,2541,9,1040,0,0,0
2632,2541,10,1041,0,0,0
2633,2542,0,1045,0,0,0
2634,2542,1,1046,0,0,0
2635,2542,2,1047,0,0,0
2636,2542,3,1048,0,0,0
2637,2542,4,1049,0,0,0
2638,2542,5,1050,0,0,0
2639,2542,6,1051,0,0,0
2640,2542,7,1052,0,0,0
2641,2542,8,1053,0,0,0
2642,2542,9,1055,0,0,0
2643,2542,10,1056,0,0,0
2644,2543,0,1087,0,0,0
2645,2543,1,1094,0,0,0
2646,2543,2,1095,0,0,0
2647,2543,3,1096,0,0,0
2648,2543,4,1097,0,0,0
2649,2543,5,1098,0,0,0
2650,2543,6,1099,0,0,0
2651,2543,7,1100,0,0,0
2652,2543,8,1101,0,0,0
2653,2543,9,1103,0,0,0
2654,2543,10,1105,0,0,0
2655,2544,0,1123,0,0,0
2656,2544,1,1124,0,0,0
2657,2544,2,1125,0,0,0
2658,2544,3,1126,0,0,0
2659,2544,4,1127,0,0,0
2660,2544,5,1128,0,0,0
2661,2544,6,1129,0,0,0
2662,2544,7,1130,0,0,0
2663,2544,8,1131,0,0,0
2664,2544,9,1132,0,0,0
2665,2544,10,1133,0,0,0
2666,2545,0,1134,0,0,0
2667,2545,1,1135,0,0,0
2668,2545,2,1138,0,0,0
2669,2545,3,1136,0,0,0
2670,2545,4,1137,0,0,0
2671,2545,5,1139,0,0,0
2672,2545,6,1140,0,0,0
2673,2545,7,1141,0,0,0
2674,2545,8,1142,0,0,0
2675,2545,9,1143,0,0,0
2676,2545,10,1144,0,0,0
2677,2546,0,1145,0,0,0
2678,2546,1,1146,0,0,0
2679,2546,2,1147,0,0,0
2680,2546,3,1148,0,0,0
2681,2546,4,1149,0,0,0
2682,2546,5,1150,0,0,0
2683,2546,6,1151,0,0,0
2684,2546,7,1152,0,0,0
2685,2546,8,1153,0,0,0
2686,2546,9,1154,0,0,0
2687,2546,10,1155,0,0,0
2688,2547,0,1176,0,0,0
2689,2547,1,1177,0,0,0
2690,2547,2,1178,0,0,0
2691,2547,3,1179,0,0,0
2692,2547,4,1180,0,0,0
2693,2547,5,1181,0,0,0
2694,2547,6,1182,0,0,0
2695,2547,7,1183,0,0,0
2696,2547,8,1184,0,0,0
2697,2547,9,1185,0,0,0
2698,2547,10,1186,0,0,0
2699,2548,0,1187,0,0,0
2700,2548,1,1188,0,0,0
2701,2548,2,1189,0,0,0
2702,2548,3,1190,0,0,0
2703,2548,4,1191,0,0,0
2704,2548,5,1192,0,0,0
2705,2548,6,1193,0,0,0
2706,2548,7,1194,0,0,0
2707,2548,8,1195,0,0,0
2708,2548,9,1196,0,0,0
2709,2548,10,1197,0,0,0
2710,2549,0,1218,0,0,0
2711,2549,1,1219,0,0,0
2712,2549,2,1220,0,0,0
2713,2549,3,1221,0,0,0
2714,2549,4,1222,0,0,0
2715,2549,5,1223,0,0,0
2716,2549,6,1224,0,0,0
2717,2549,7,1225,0,0,0
2718,2549,8,1226,0,0,0
2719,2549,9,1227,0,0,0
2720,2549,10,1228,0,0,0
2732,2572,0,1444,0,0,0
2733,2572,1,1445,0,0,0
2734,2572,2,1446,0,0,0
2735,2572,3,1447,0,0,0
2736,2572,4,1448,0,0,0
2737,2572,5,1449,0,0,0
2738,2572,6,1450,0,0,0
2739,2572,7,1451,0,0,0
2740,2572,8,1452,0,0,0
2741,2572,9,1453,0,0,0
2742,2572,10,1454,0,0,0
2743,2573,0,1344,0,0,0
2744,2573,1,1345,0,0,0
2745,2573,2,1346,0,0,0
2746,2573,3,1437,0,0,0
2747,2573,4,1438,0,0,0
2748,2573,5,1439,0,0,0
2749,2573,6,1440,0,0,0
2750,2573,7,1441,0,0,0
2751,2573,8,1442,0,0,0
2752,2573,9,1443,0,0,0
2753,2573,10,1455,0,0,0
2758,2607,0,7806,0,0,0
2759,2607,1,7807,0,0,0
2760,2607,2,7808,0,0,0
2761,2607,3,7809,0,0,0
2769,2613,0,30976,0,0,0
2770,2613,1,30977,0,0,0
2771,2614,0,31034,0,0,0
2772,2614,1,31035,0,0,0
2776,2616,0,30859,0,0,0
2777,2616,1,30860,0,0,0
2780,2615,0,30839,0,0,0
2781,2618,0,40865,0,0,0
2782,2619,0,0,0,0,0
2783,2619,1,0,0,0,0
2784,2619,2,0,0,0,0
2785,2618,1,40867,0,0,0
2786,2618,2,40868,0,0,0
2787,2618,3,40869,0,0,0
2788,2618,4,40871,0,0,0
2789,2618,5,40872,0,0,0
2790,2620,0,7835,0,0,0
2791,2620,1,7836,0,0,0
2792,2620,2,7837,0,0,0
2796,2625,0,7801,0,0,0
2797,2626,0,7812,0,0,0
2798,2626,1,7813,0,0,0
2799,2626,2,7814,0,0,0
2800,2628,0,7838,0,0,0
2801,2628,1,7963,0,0,0
2802,2628,2,7839,0,0,0
2803,2628,3,7840,0,0,0
2804,2628,4,7841,0,0,0
2805,2628,5,7842,0,0,0
2806,2628,6,7843,0,0,0
2807,2629,0,7816,0,0,0
2808,2629,1,7818,0,0,0
2809,2629,2,7820,0,0,0
2810,2629,3,7822,0,0,0
2811,2629,4,7824,0,0,0
2812,2629,5,7826,0,0,0
2813,2630,0,7817,0,0,0
2814,2630,1,7819,0,0,0
2815,2630,2,7821,0,0,0
2816,2630,3,7823,0,0,0
2817,2630,4,7825,0,0,0
2818,2630,5,7851,0,0,0
2819,2633,0,40639,0,0,0
2820,2633,1,40640,0,0,0
2821,2633,2,40641,0,0,0
2822,2633,3,40642,0,0,0
2823,2633,4,40643,0,0,0
2824,2633,5,40644,0,0,0
2825,2633,6,40645,0,0,0
2826,2633,7,40646,0,0,0
2828,2637,0,1329,0,0,0
2829,2638,0,1220,0,0,0
2830,2639,0,1348,0,0,0
2831,2640,0,1301,0,0,0
2832,2641,0,1327,0,0,0
2843,1208,0,7268,0,0,0
2844,1208,1,7269,0,0,0
2845,1208,2,7270,0,0,0
2846,1337,0,7250,0,0,0
2847,1337,1,7251,0,0,0
2848,1337,2,7252,0,0,0
2849,1367,0,7283,0,0,0
2850,1367,1,7284,0,0,0
2851,1367,2,7285,0,0,0
2852,1498,0,7319,0,0,0
2853,1498,1,7320,0,0,0
2854,1498,2,7321,0,0,0
2855,1947,0,7301,0,0,0
2856,1947,1,7302,0,0,0
2857,1947,2,7303,0,0,0
2858,1235,0,8223,0,0,0
2859,1235,1,8224,0,0,0
2860,1235,2,8225,0,0,0
2861,1237,0,8283,0,0,0
2862,1237,1,8284,0,0,0
2863,1237,2,8285,0,0,0
2864,1765,0,8205,0,0,0
2865,1765,1,8206,0,0,0
2866,1765,2,8207,0,0,0
2867,1766,0,8280,0,0,0
2868,1766,1,8281,0,0,0
2869,1766,2,8282,0,0,0
2870,1869,0,8226,0,0,0
2871,1869,1,8227,0,0,0
2872,1869,2,8228,0,0,0
2873,1870,0,8286,0,0,0
2874,1870,1,8287,0,0,0
2875,1870,2,8288,0,0,0
2876,1973,0,8229,0,0,0
2877,1973,1,8230,0,0,0
2878,1973,2,8231,0,0,0
2879,1974,0,8289,0,0,0
2880,1974,1,8290,0,0,0
2881,1974,2,8291,0,0,0
2882,2155,0,8274,0,0,0
2883,2155,1,8275,0,0,0
2884,2155,2,8276,0,0,0
2885,2159,0,8292,0,0,0
2886,2159,1,8293,0,0,0
2887,2159,2,8294,0,0,0
2888,1620,0,8301,0,0,0
2889,1620,1,8302,0,0,0
2890,1620,2,8303,0,0,0
2891,1621,0,8319,0,0,0
2892,1621,1,8320,0,0,0
2893,1621,2,8321,0,0,0
2894,1794,0,8298,0,0,0
2895,1794,1,8299,0,0,0
2896,1794,2,8300,0,0,0
2897,1795,0,8316,0,0,0
2898,1795,1,8317,0,0,0
2899,1795,2,8318,0,0,0
2900,1894,0,8304,0,0,0
2901,1894,1,8305,0,0,0
2902,1894,2,8306,0,0,0
2903,1895,0,8322,0,0,0
2904,1895,1,8323,0,0,0
2905,1895,2,8324,0,0,0
2906,1999,0,8307,0,0,0
2907,1999,1,8308,0,0,0
2908,1999,2,8309,0,0,0
2909,2000,0,8325,0,0,0
2910,2000,1,8326,0,0,0
2911,2000,2,8327,0,0,0
2912,2320,0,8310,0,0,0
2913,2320,1,8311,0,0,0
2914,2320,2,8312,0,0,0
2915,2321,0,8328,0,0,0
2916,2321,1,8329,0,0,0
2917,2321,2,8330,0,0,0
2918,1638,0,8338,0,0,0
2919,1638,1,8339,0,0,0
2920,1638,2,8340,0,0,0
2921,1815,0,8334,0,0,0
2922,1815,1,8335,0,0,0
2923,1815,2,8337,0,0,0
2924,2019,0,8344,0,0,0
2925,2019,1,8345,0,0,0
2926,2019,2,8346,0,0,0
2927,2352,0,8347,0,0,0
2928,2352,1,8348,0,0,0
2929,2352,2,8349,0,0,0
2930,2651,0,8341,0,0,0
2931,2651,1,8342,0,0,0
2932,2651,2,8343,0,0,0
2933,2654,0,8422,0,0,0
2934,2654,1,8423,0,0,0
2935,2654,2,8424,0,0,0
2969,2686,0,8515,0,0,0
2970,2686,1,8516,0,0,0
2971,2686,2,8517,0,0,0
2972,2686,3,8518,0,0,0
2973,2686,4,8519,0,0,0
2974,2686,5,8520,0,0,0
2975,2687,0,8480,0,0,0
2976,2687,1,8489,0,0,0
2977,2687,2,8490,0,0,0
2978,2687,3,8492,0,0,0
2979,2687,4,8491,0,0,0
2981,2688,0,8451,0,0,0
2982,2688,1,8452,0,0,0
2983,2688,2,8453,0,0,0
2984,2688,3,8454,0,0,0
2986,2688,4,8455,0,0,0
2987,2689,0,8451,0,0,0
2988,2689,1,8452,0,0,0
2989,2689,2,8453,0,0,0
2990,2689,3,8454,0,0,0
2991,2689,4,8455,0,0,0
2992,2690,0,8508,0,0,0
2993,2690,1,8509,0,0,0
2994,2690,2,8510,0,0,0
2995,2690,3,8511,0,0,0
2996,2690,4,8512,0,0,0
2997,2696,0,44122,0,0,0
2998,2696,1,44123,0,0,0
2999,2696,2,44124,0,0,0
3000,2697,0,8358,0,0,0
3001,2697,1,8359,0,0,0
3002,2697,2,8360,0,0,0
3003,2697,3,8361,0,0,0
3004,2697,4,8362,0,0,0
3005,2697,5,8363,0,0,0
3006,2697,6,8364,0,0,0
3007,2698,0,8396,0,0,0
3008,2698,1,8397,0,0,0
3009,2698,2,8398,0,0,0
3010,2698,3,8399,0,0,0
3011,2698,4,8400,0,0,0
3020,2699,0,8379,0,0,0
3021,2699,1,8380,0,0,0
3022,2699,2,8381,0,0,0
3023,2699,3,8382,0,0,0
3024,2699,4,8383,0,0,0
3025,2699,5,8384,0,0,0
3026,2700,0,8389,0,0,0
3027,2700,1,8391,0,0,0
3028,2700,2,8392,0,0,0
3029,2700,3,8393,0,0,0
3040,2710,0,44292,0,0,0
3041,2710,1,44293,0,0,0
3042,2710,2,44295,0,0,0
3043,2710,3,44296,0,0,0
3044,2710,4,44297,0,0,0
3045,2711,0,28733,0,0,0
3046,2712,0,28732,0,0,0
3047,2713,0,28735,0,0,0
3048,2714,0,28736,0,0,0
3049,2715,0,28721,0,0,0
3050,2716,0,28720,0,0,0
3051,2717,0,28600,0,0,0
3052,2718,0,28599,0,0,0
3053,2719,0,28727,0,0,0
3054,2720,0,28728,0,0,0
3060,2734,0,2711,0,0,0
3061,2734,1,2713,0,0,0
3062,2734,2,2715,0,0,0
3063,2734,3,2717,0,0,0
3064,2734,5,2732,0,0,0
3065,2734,6,2721,0,0,0
3066,2734,7,2723,0,0,0
3067,2734,8,2725,0,0,0
3068,2735,0,2712,0,0,0
3069,2735,1,2714,0,0,0
3070,2735,2,2716,0,0,0
3071,2735,3,2718,0,0,0
3072,2735,5,2727,0,0,0
3073,2735,6,2728,0,0,0
3074,2735,7,2729,0,0,0
3075,2735,8,2730,0,0,0
3076,2735,10,2733,0,0,0
3077,2735,11,2722,0,0,0
3078,2735,12,2724,0,0,0
3079,2735,13,2726,0,0,0
3080,2733,0,2220,0,0,0
3081,2733,1,2222,0,0,0
3082,2733,2,2224,0,0,0
3083,2733,3,2226,0,0,0
3084,2733,4,2238,0,0,0
3085,2733,5,2460,0,0,0
3086,2733,6,2228,0,0,0
3087,2733,7,2230,0,0,0
3088,2734,4,2719,0,0,0
3089,2735,4,2720,0,0,0
3090,2735,9,2731,0,0,0
3099,2751,0,8371,0,0,0
3100,2751,1,8372,0,0,0
3101,2751,2,8373,0,0,0
3102,2751,3,8374,0,0,0
3103,2751,4,8375,0,0,0
3111,2752,0,8403,0,0,0
3112,2752,1,8404,0,0,0
3113,2752,2,8405,0,0,0
3114,2752,3,8406,0,0,0
3115,2752,4,8407,0,0,0
3116,2752,5,8408,0,0,0
3120,2781,0,2761,0,0,0
3121,2781,1,2766,0,0,0
3122,2781,2,2771,0,0,0
3123,2781,3,2776,0,0,0
3124,2781,4,2762,0,0,0
3125,2781,5,2767,0,0,0
3126,2781,6,2772,0,0,0
3127,2781,7,2777,0,0,0
3128,2781,8,2763,0,0,0
3129,2781,9,2768,0,0,0
3130,2781,10,2773,0,0,0
3131,2781,11,2778,0,0,0
3132,2781,12,2764,0,0,0
3133,2781,13,2769,0,0,0
3134,2781,14,2774,0,0,0
3135,2781,15,2779,0,0,0
3136,2781,16,2765,0,0,0
3137,2781,17,2770,0,0,0
3138,2781,18,2775,0,0,0
3139,2781,19,2780,0,0,0
3140,2795,0,2792,0,0,0
3141,2795,1,2793,0,0,0
3142,2795,2,2794,0,0,0
3143,2796,0,2789,0,0,0
3144,2796,1,2790,0,0,0
3145,2796,2,2791,0,0,0
3146,2797,0,2795,0,0,0
3147,2797,1,2796,0,0,0
3148,2801,0,6953,0,0,0
3149,2801,1,6955,0,0,0
3150,2801,2,6956,0,0,0
3151,2801,3,6957,0,0,0
3152,2801,4,6959,0,0,0
3153,2801,5,6960,0,0,0
3155,2802,0,6909,0,0,0
3156,2802,1,6952,0,0,0
3157,2802,2,6978,0,0,0
3158,2802,3,6979,0,0,0
3159,2802,4,6995,0,0,0
3160,2803,0,6897,0,0,0
3161,2803,1,6898,0,0,0
3162,2803,2,6899,0,0,0
3163,2803,3,6900,0,0,0
3164,2803,4,6901,0,0,0
3169,2807,0,45165,0,0,0
3171,2809,0,7854,0,0,0
3172,2809,1,7856,0,0,0
3173,2809,2,7858,0,0,0
3174,2809,3,7860,0,0,0
3175,2809,4,7864,0,0,0
3176,2810,0,7857,0,0,0
3177,2810,1,7855,0,0,0
3178,2810,2,7859,0,0,0
3179,2810,3,7861,0,0,0
3180,2810,4,7865,0,0,0
3181,2811,0,7918,0,0,0
3182,2811,1,7919,0,0,0
3183,2811,2,7920,0,0,0
3184,2811,3,7921,0,0,0
3185,2811,4,7922,0,0,0
3186,2812,1,7993,0,0,0
3187,2812,0,7994,0,0,0
3188,2812,2,7995,0,0,0
3189,2812,3,7996,0,0,0
3190,2812,4,7997,0,0,0
3191,2813,0,7718,0,0,0
3192,2813,1,7720,0,0,0
3193,2813,2,7722,0,0,0
3194,2813,3,7724,0,0,0
3195,2813,4,7726,0,0,0
3196,2814,1,7721,0,0,0
3197,2814,2,7723,0,0,0
3198,2814,3,7725,0,0,0
3199,2814,4,7727,0,0,0
3200,2814,0,7719,0,0,0
3201,2815,0,7738,0,0,0
3202,2815,1,7740,0,0,0
3203,2815,2,7742,0,0,0
3204,2815,3,7744,0,0,0
3206,2816,0,7739,0,0,0
3207,2816,1,7741,0,0,0
3208,2816,3,7745,0,0,0
3209,2816,2,7743,0,0,0
3211,2817,0,7868,0,0,0
3212,2817,1,7870,0,0,0
3213,2817,2,7874,0,0,0
3215,2818,0,7869,0,0,0
3216,2818,1,7871,0,0,0
3217,2818,2,7875,0,0,0
3218,2818,3,7885,0,0,0
3219,2817,3,7884,0,0,0
3220,2819,0,7939,0,0,0
3221,2819,1,7940,0,0,0
3222,2819,2,7941,0,0,0
3223,2819,3,7942,0,0,0
3224,2819,4,7943,0,0,0
3225,2820,0,8005,0,0,0
3226,2820,1,8006,0,0,0
3227,2820,2,8007,0,0,0
3228,2820,3,8008,0,0,0
3229,2820,4,8009,0,0,0
3231,2805,0,45146,0,0,0
3232,2827,0,45420,0,0,0
3234,2855,0,2835,0,0,0
3235,2855,1,2837,0,0,0
3236,2855,2,2839,0,0,0
3237,2855,3,5600,0,0,0
3238,2855,4,2843,0,0,0
3239,2855,5,2845,0,0,0
3240,2855,6,2847,0,0,0
3241,2855,7,2849,0,0,0
3242,2855,8,2851,0,0,0
3243,2855,9,2853,0,0,0
3244,2856,0,2836,0,0,0
3245,2856,1,2838,0,0,0
3246,2856,2,2840,0,0,0
3247,2856,3,5600,0,0,0
3248,2856,4,2844,0,0,0
3249,2856,5,2846,0,0,0
3250,2856,6,2848,0,0,0
3251,2856,7,2850,0,0,0
3252,2856,8,2852,0,0,0
3253,2856,9,2854,0,0,0
3254,2860,0,45578,0,0,0
3255,2860,1,45580,0,0,0
3256,2860,2,45583,0,0,0
3257,2860,3,45586,0,0,0
3258,2860,4,45596,0,0,0
3259,2860,5,45597,0,0,0
3260,2860,6,45598,0,0,0
3261,2860,7,45599,0,0,0
3262,2860,8,45600,0,0,0
3263,2860,9,45601,0,0,0
3264,2860,10,45602,0,0,0
3265,2860,11,45603,0,0,0
3266,2863,0,7147,0,0,0
3267,2863,1,7148,0,0,0
3268,2863,2,7149,0,0,0
3269,2863,3,7150,0,0,0
3270,2863,4,7151,0,0,0
3271,2283,0,14838,0,0,0
3273,2284,0,14840,0,0,0
3274,2284,1,14841,0,0,0
3275,2284,2,14842,0,0,0
3277,2285,0,14845,0,0,0
3278,2285,1,14846,0,0,0
3279,2285,2,14847,0,0,0
3280,2285,3,14848,0,0,0
3281,2286,0,14856,0,0,0
3282,2286,1,14857,0,0,0
3283,2286,2,14858,0,0,0
3284,2286,3,14859,0,0,0
3285,2286,4,14860,0,0,0
3286,2287,0,14861,0,0,0
3287,2287,1,14862,0,0,0
3288,2287,2,14863,0,0,0
3289,2287,3,14864,0,0,0
3290,2288,0,14867,0,0,0
3291,2288,1,14869,0,0,0
3292,2288,2,14872,0,0,0
3293,2288,3,14870,0,0,0
3294,2288,4,14871,0,0,0
3295,2323,0,14881,0,0,0
3296,2323,1,14882,0,0,0
3297,2323,2,14883,0,0,0
3298,2323,3,14884,0,0,0
3299,2325,0,14873,0,0,0
3300,2325,1,14874,0,0,0
3301,2325,2,14875,0,0,0
3302,2325,3,14876,0,0,0
3303,2325,4,14877,0,0,0
3304,2359,0,14879,0,0,0
3305,2359,1,14880,0,0,0
3306,2359,2,14886,0,0,0
3307,2359,3,14887,0,0,0
3308,2359,4,14890,0,0,0
3309,2358,0,14963,0,0,0
3310,2358,1,14968,0,0,0
3311,2358,2,14969,0,0,0
3312,2358,3,14976,0,0,0
3313,2864,0,7159,0,0,0
3314,2864,1,7160,0,0,0
3315,2864,2,7161,0,0,0
3316,2864,3,7162,0,0,0
3317,2864,4,7163,0,0,0
3318,2864,5,7164,0,0,0
3319,2865,0,7173,0,0,0
3320,2865,1,7174,0,0,0
3321,2865,2,7175,0,0,0
3322,2865,3,7176,0,0,0
3323,2866,0,7177,0,0,0
3324,2866,1,7178,0,0,0
3325,2866,2,7179,0,0,0
3326,2866,3,7180,0,0,0
3327,2867,0,7184,0,0,0
3328,2867,1,7185,0,0,0
3329,2867,2,7186,0,0,0
3330,2867,3,7187,0,0,0
3331,2867,4,7188,0,0,0
3332,2868,0,7214,0,0,0
3333,2868,1,7215,0,0,0
3334,2868,2,7216,0,0,0
3335,2868,3,7217,0,0,0
3336,2868,4,7223,0,0,0
3337,2868,5,7335,0,0,0
3338,2869,1,7190,0,0,0
3339,2869,0,7189,0,0,0
3340,2869,2,7191,0,0,0
3341,2869,3,7192,0,0,0
3342,2870,0,7370,0,0,0
3343,2870,1,7371,0,0,0
3344,2870,2,7372,0,0,0
3345,2870,3,7373,0,0,0
3346,2870,4,7374,0,0,0
3347,2870,5,7375,0,0,0
3348,2870,6,7376,0,0,0
3349,2870,8,7383,0,0,0
3350,2870,7,7378,0,0,0
3351,2871,0,7395,0,0,0
3352,2871,1,7396,0,0,0
3353,2871,2,7397,0,0,0
3354,2871,3,7398,0,0,0
3360,2875,0,8548,0,0,0
3361,2875,1,8549,0,0,0
3362,2875,2,8550,0,0,0
3363,2875,3,8551,0,0,0
3367,2876,1,7413,0,0,0
3369,2876,0,7408,0,0,0
3371,2876,2,7414,0,0,0
3372,2877,0,7399,0,0,0
3373,2877,1,7400,0,0,0
3374,2877,2,7403,0,0,0
3375,2877,3,7404,0,0,0
3376,2877,4,7405,0,0,0
3377,2877,5,7411,0,0,0
3378,2877,6,7412,0,0,0
3379,2878,0,7423,0,0,0
3380,2878,1,7426,0,0,0
3381,2878,2,7427,0,0,0
3382,2878,3,7431,0,0,0
3383,2878,4,7432,0,0,0
3384,2876,3,7652,0,0,0
3385,2875,4,8567,0,0,0
3386,2875,5,8568,0,0,0
3387,2875,6,8569,0,0,0
3388,2875,7,8570,0,0,0
3389,2879,0,8451,0,0,0
3390,2879,1,8452,0,0,0
3391,2879,2,8453,0,0,0
3392,2879,3,8454,0,0,0
3393,2879,4,8455,0,0,0
3394,2880,0,8490,0,0,0
3395,2880,1,8489,0,0,0
3396,2880,2,8480,0,0,0
3397,2880,3,8491,0,0,0
3398,2880,4,8492,0,0,0
3399,2881,0,8501,0,0,0
3400,2881,1,8502,0,0,0
3401,2881,2,8503,0,0,0
3402,2881,3,8504,0,0,0
3403,2882,0,8508,0,0,0
3404,2882,1,8509,0,0,0
3405,2882,2,8510,0,0,0
3406,2882,3,8512,0,0,0
3408,2883,0,8515,0,0,0
3409,2883,1,8516,0,0,0
3410,2883,2,8517,0,0,0
3411,2883,3,8518,0,0,0
3412,2883,4,8519,0,0,0
3413,2883,5,8520,0,0,0
3414,2884,0,8575,0,0,0
3415,2884,1,8576,0,0,0
3416,2884,2,8577,0,0,0
3417,2884,3,8637,0,0,0
3418,2884,4,8638,0,0,0
3419,2884,5,8639,0,0,0
3425,2887,0,6190,0,0,0
3426,2887,1,6195,0,0,0
3427,2887,2,6225,0,0,0
3428,2887,3,6227,0,0,0
3429,2888,0,6233,0,0,0
3430,2888,1,6234,0,0,0
3431,2888,2,6235,0,0,0
3432,2888,3,6236,0,0,0
3433,2888,4,6237,0,0,0
3434,2890,1,6239,0,0,0
3435,2890,2,6240,0,0,0
3436,2890,3,6241,0,0,0
3437,2890,4,6242,0,0,0
3438,2891,0,6339,0,0,0
3439,2891,1,6340,0,0,0
3440,2891,2,6341,0,0,0
3441,2891,3,6342,0,0,0
3442,2891,4,6343,0,0,0
3443,2891,5,6344,0,0,0
3444,2892,0,6356,0,0,0
3445,2892,1,6357,0,0,0
3446,2892,2,6358,0,0,0
3447,2892,3,6359,0,0,0
3448,2892,4,6360,0,0,0
3449,2892,5,6361,0,0,0
3450,2892,6,6362,0,0,0
3451,2891,6,6400,0,0,0
3452,2893,0,6368,0,0,0
3453,2893,1,6369,0,0,0
3455,2893,2,6371,0,0,0
3462,2895,0,7759,0,0,0
3463,2895,1,7760,0,0,0
3464,2895,2,7761,0,0,0
3465,2895,4,7763,0,0,0
3466,2895,3,7762,0,0,0
3467,2896,0,7767,0,0,0
3468,2896,1,7768,0,0,0
3469,2896,2,7769,0,0,0
3470,2896,3,7770,0,0,0
3471,2897,0,7780,0,0,0
3472,2897,1,7781,0,0,0
3473,2897,2,7782,0,0,0
3474,2897,3,7783,0,0,0
3475,2897,4,7784,0,0,0
3477,2898,0,7788,0,0,0
3478,2898,1,7789,0,0,0
3479,2898,2,7790,0,0,0
3480,2898,3,7791,0,0,0
3481,2898,4,7792,0,0,0
3482,2899,0,7900,0,0,0
3483,2899,1,7901,0,0,0
3484,2899,2,7902,0,0,0
3485,2899,3,7903,0,0,0
3486,2899,4,7904,0,0,0
3488,2900,0,7911,0,0,0
3489,2900,1,7905,0,0,0
3490,2900,2,7907,0,0,0
3491,2900,3,7908,0,0,0
3492,2900,4,7909,0,0,0
3493,2901,0,8064,0,0,0
3494,2901,1,8073,0,0,0
3495,2901,2,8075,0,0,0
3496,2901,3,8076,0,0,0
3497,2901,4,8077,0,0,0
3498,2915,0,24035,0,0,0
3499,2915,1,24036,0,0,0
3500,2915,2,24037,0,0,0
3501,2915,3,24038,0,0,0
3502,2921,0,1,0,0,0
3503,2921,1,12844,0,0,0
3504,2924,0,1804,0,0,0
3505,2924,1,1805,0,0,0
3506,2924,2,1806,0,0,0
3517,2860,12,46357,0,0,0
3518,3175,0,1823,0,0,0
3519,3175,1,1804,0,0,0
3521,2890,0,6238,0,0,0
3535,3182,0,48650,0,0,0
3536,3182,1,48651,0,0,0
3537,3182,2,48662,0,0,0
3538,3182,3,48661,0,0,0
3539,3182,4,48598,0,0,0
3540,3182,5,48647,0,0,0
3541,3182,6,48648,0,0,0
3542,3182,7,48649,0,0,0
3543,3182,8,36120,0,0,0
3544,3182,9,36967,0,0,0
3545,3182,10,48592,0,0,0
3547,1377,0,17122,0,0,0
3548,1377,1,17123,0,0,0
3549,1952,0,17138,0,0,0
3550,1952,1,17139,0,0,0
3551,3207,0,3208,0,0,0
3552,3207,1,1354,0,0,0
3559,3209,0,29397,0,0,0
3560,3209,1,29398,0,0,0
3565,3209,2,29399,0,0,0
3566,3209,3,29400,0,0,0
3583,3214,0,3215,0,0,0
3584,3214,1,1372,0,0,0
3591,3218,0,3216,0,0,0
3592,3218,1,1355,0,0,0
3593,3219,0,3217,0,0,0
3594,3219,1,1373,0,0,0
3595,3220,0,29441,0,0,0
3596,3220,1,29442,0,0,0
3597,3220,2,29443,0,0,0
3598,3220,3,29444,0,0,0
3599,3225,0,1758,0,0,0
3600,3225,1,1759,0,0,0
3601,3225,2,1760,0,0,0
3602,3225,3,1761,0,0,0
3603,3225,4,1762,0,0,0
3604,3226,0,1763,0,0,0
3605,3226,1,1764,0,0,0
3606,3226,2,1765,0,0,0
3607,3226,3,1766,0,0,0
3609,3227,0,1946,0,0,0
3610,3227,1,3225,0,0,0
3614,3228,0,1947,0,0,0
3615,3228,1,3226,0,0,0
3619,3234,0,29401,0,0,0
3620,3234,1,29402,0,0,0
3621,3234,2,29403,0,0,0
3622,3234,3,29404,0,0,0
3623,3240,0,29445,0,0,0
3624,3240,1,29446,0,0,0
3625,3240,2,29447,0,0,0
3626,3240,3,29448,0,0,0
3627,3240,4,29449,0,0,0
3628,3234,4,29405,0,0,0
3629,3241,0,1768,0,0,0
3630,3241,1,1769,0,0,0
3631,3241,2,1770,0,0,0
3632,3241,3,1771,0,0,0
3633,3241,4,1772,0,0,0
3634,3242,0,1773,0,0,0
3635,3242,1,1774,0,0,0
3636,3242,2,1775,0,0,0
3637,3242,3,1776,0,0,0
3638,3242,4,1777,0,0,0
3639,3243,0,1969,0,0,0
3640,3243,1,3241,0,0,0
3641,3244,0,1970,0,0,0
3642,3244,1,3242,0,0,0
3643,3251,0,29411,0,0,0
3644,3251,1,29412,0,0,0
3645,3251,2,29413,0,0,0
3646,3251,3,29414,0,0,0
3647,3251,4,29415,0,0,0
3648,3251,5,29416,0,0,0
3649,3258,0,29455,0,0,0
3650,3258,1,29456,0,0,0
3651,3258,2,29457,0,0,0
3652,3258,3,29458,0,0,0
3653,3258,4,29459,0,0,0
3654,3258,5,29460,0,0,0
3655,3259,0,1783,0,0,0
3656,3259,1,1778,0,0,0
