"ID","creature2OutfitGroupId","creature2OutfitInfoId","weight"
9495,9495,8800,1
9496,9496,8801,1
9497,9497,8802,1
9498,9498,8803,1
9499,9499,8804,1
9500,9500,8805,1
9501,9501,8806,1
9502,9502,8807,1
9503,9503,8808,1
9504,9504,8809,1
9505,9505,8810,1
9506,9506,8811,1
9507,9507,8812,1
9508,9508,8813,1
9509,9509,8814,1
9510,9510,8815,1
9511,9511,8816,1
9512,9512,8817,1
9513,9513,8818,1
9514,9514,8819,1
9515,9515,8820,1
9516,9516,8821,1
9517,9517,8822,1
9518,9518,8823,1
9519,9519,8824,1
9521,9521,8826,1
9522,9522,8827,1
9523,9523,8828,1
9524,9524,8829,1
9525,9525,8830,1
9526,9526,8831,1
9527,9527,8832,1
9528,9528,8833,1
9529,9529,8834,1
9530,9530,8835,1
9531,9531,8836,1
9532,9532,8837,1
9533,9533,8838,1
9534,9534,8839,1
9535,9535,8840,1
9536,9536,8841,1
9537,9537,8842,1
9538,9538,8843,1
9540,9540,8845,1
9541,9541,8846,1
9542,9542,8847,1
9544,9544,8849,1
9545,9545,8850,1
9547,9547,8852,1
9548,9548,8853,1
9549,9549,8854,1
9550,9550,8855,1
9551,9551,8856,1
9552,9552,8857,1
9553,9553,8858,1
9554,9554,8859,1
9555,9555,8860,1
9556,9556,8861,1
9557,9557,8862,1
9558,9558,8863,1
9559,9559,8864,1
9560,9560,8865,1
9561,9561,8866,1
9562,9562,8867,1
9563,9563,8868,1
9564,9564,8869,1
9566,9566,8871,1
9567,9567,8872,1
9568,9568,8873,1
9569,9569,8874,1
9570,9570,8875,1
9571,9571,8876,1
9572,9572,8877,1
9573,9573,8878,1
9574,9574,8879,1
9575,9575,8880,1
9576,9576,8881,1
9577,9577,8882,1
9578,9578,8883,1
9579,9579,8884,1
9580,9580,8885,1
9581,9581,8886,1
9583,9583,8888,1
9584,9584,8889,1
9585,9585,8890,1
9586,9586,8891,1
9587,9587,8892,1
9588,9588,8893,1
9589,9589,8894,1
9590,9590,8895,1
9591,9591,8896,1
9592,9592,8897,1
9593,9593,8898,1
9594,9594,8899,1
9595,9595,8900,1
9596,9596,8901,1
9597,9597,8902,1
9598,9598,8903,1
9599,9599,8904,1
9600,9600,8905,1
9601,9601,8906,1
9602,9602,8907,1
9603,9603,8908,1
9604,9604,8909,1
9605,9605,8910,1
9606,9606,8911,1
9607,9607,8912,1
9608,9608,8913,1
9609,9609,8914,1
9610,9610,8915,1
9611,9611,8916,1
9612,9612,8917,1
9613,9613,8918,1
9614,9614,8919,1
9615,9615,8920,1
9616,9616,8921,1
9617,9617,8922,1
9618,9618,8923,1
9619,9619,8924,1
9620,9620,8925,1
9621,9621,8926,1
9622,9622,8927,1
9623,9623,8928,1
9624,9624,8929,1
9625,9625,8930,1
9626,9626,8931,1
9627,9627,8932,1
9628,9628,8933,1
9629,9629,8934,1
9630,9630,8935,1
9631,9631,8936,1
9632,9632,8937,1
9633,9633,8938,1
9634,9634,8939,1
9635,9635,8940,1
9636,9636,8941,1
9637,9637,8942,1
9638,9638,8943,1
9639,9639,8944,1
9640,9640,8945,1
9641,9641,8946,1
9642,9642,8947,1
9643,9643,8948,1
9644,9644,8949,1
9645,9645,8950,1
9646,9646,8951,1
9647,9647,8952,1
9648,9648,8953,1
9649,9649,8954,1
9650,9650,8955,1
9651,9651,8956,1
9652,9652,8957,1
9653,9653,8958,1
9654,9654,8959,1
9655,9655,8960,1
9656,9656,8961,1
9657,9657,8962,1
9658,9658,8963,1
9659,9659,8964,1
9660,9660,8965,1
9661,9661,8966,1
9662,9662,8967,1
9663,9663,8968,1
9664,9664,8969,1
9665,9665,8970,1
9666,9666,8971,1
9668,9668,8973,1
9669,9669,8974,1
9670,9670,8975,1
9671,9671,8976,1
9672,9672,8977,1
9674,9673,8978,1
9675,9675,8979,1
9676,9676,8980,1
9678,9677,8981,1
9680,9678,8982,1
9681,9679,8983,1
9682,9680,8984,1
9684,9681,8985,1
9694,9682,8986,1
9695,9683,8987,1
9698,9686,8990,1
9700,9688,8991,1
9701,9687,8992,1
9702,9689,8993,1
9703,9690,8994,1
9704,9691,8995,1
9705,9692,8996,1
9706,9693,8997,1
9707,9694,8998,1
9708,9695,8999,1
9709,9696,9000,1
9710,9697,9001,1
9711,9698,9002,1
9712,9699,9003,1
9713,9700,9004,1
9714,9701,9005,1
9715,9702,9006,1
9717,9704,9008,1
9718,9705,9009,1
9719,9707,9010,1
9720,9706,9011,1
9722,9709,9013,1
9723,9710,9014,1
9724,9711,9015,1
9725,9712,9016,1
9726,9713,9017,1
9727,9714,9018,1
9729,9716,9021,1
9730,9717,9020,1
9732,9719,9023,1
9733,9720,9024,1
9734,9721,9025,1
9735,9722,9026,1
9736,9723,9027,1
9737,9724,9028,1
9738,9725,9029,1
9739,9726,9030,1
9740,9727,9031,1
9741,9728,9032,1
9742,9729,9033,1
9743,9730,9034,1
9744,9731,9035,1
9745,9732,9036,1
9746,9733,9037,1
9747,9734,9038,1
9748,9735,9039,1
9749,9735,9040,1
9750,9736,9041,1
9751,9737,9042,1
9752,9738,9043,1
9753,9746,9044,1
9756,9742,9047,1
9757,9743,9048,1
9758,9744,9049,1
9760,9745,9051,1
9761,9747,9052,1
9763,9749,9054,1
9766,9752,9057,1
9767,9753,9058,1
9770,9777,9061,1
9771,9778,9062,1
9772,9779,9063,1
9773,9756,9064,1
9774,9757,9065,1
9775,9758,9066,1
9777,9760,9068,1
9778,9761,9069,1
9779,9762,9070,1
9780,9763,9071,1
9781,9764,9072,1
9782,9765,9073,1
9783,9766,9074,1
9784,9767,9075,1
9785,9768,9076,1
9786,9769,9077,1
9787,9770,9078,1
9788,9771,9079,1
9789,9772,9080,1
9790,9773,9081,1
9791,9774,9082,1
9792,9775,9083,1
9793,9776,9084,1
9794,9684,9085,1
9797,9781,9086,1
9798,9782,9087,1
9799,9783,9088,1
9800,9784,9089,1
9801,9785,9090,1
9802,9786,9091,1
9803,9787,9092,1
9804,9788,9093,1
9805,9789,9094,1
9806,9790,9095,1
9807,9791,9096,1
9808,9792,9097,1
9809,9793,9098,1
9810,9794,9099,1
9811,9795,9100,1
9812,9796,9101,1
9813,9797,9102,1
9814,9798,9103,1
9815,9799,9104,1
9816,9800,9105,1
9817,9801,9106,1
9818,9802,9107,1
9819,9803,9108,1
9820,9804,9109,1
9821,9805,9110,1
9822,9806,9111,1
9823,9807,9112,1
9824,9808,9113,1
9825,9809,9114,1
9826,9810,9115,1
9827,9811,9116,1
9828,9812,9117,1
9829,9813,9118,1
9830,9814,9119,1
9831,9815,9120,1
9832,9816,9121,1
9833,9817,9122,1
9834,9818,9123,1
9835,9819,9124,1
9836,9820,9125,1
9837,9821,9126,1
9838,9822,9127,1
9839,9823,9128,1
9840,9824,9129,1
9841,9825,9130,1
9842,9826,9131,1
9843,9827,9132,1
9844,9828,9133,1
9846,9829,9134,1
9848,9830,9137,1
9849,9831,9139,1
9850,9832,9140,1
9851,9833,9142,1
9852,9740,9142,1
9853,9834,9050,1
9856,9836,9052,1
9857,9835,9149,1
9862,9838,9151,1
9863,9839,9152,1
9864,9840,9007,1
9865,9703,9156,1
9867,9841,9153,1
9868,9842,9154,1
9869,9843,9155,1
9872,9846,9085,1
9873,9846,9086,1
9874,9846,9087,1
9875,9846,9088,1
9876,9846,9090,1
9877,9847,9105,1
9878,9847,9106,1
9879,9847,9107,1
9880,9847,9108,1
9881,9847,9110,1
9882,9848,9095,1
9883,9848,9096,1
9884,9848,9097,1
9885,9848,9098,1
9886,9848,9100,1
9887,9849,9115,1
9888,9849,9116,1
9889,9849,9117,1
9890,9849,9118,1
9891,9849,9120,1
9896,9850,9158,1
9897,9851,9159,1
9898,9852,9160,1
9899,9853,9161,1
9902,9854,9162,1
9905,9855,9163,1
9906,9855,9164,1
9910,9856,9165,1
9912,9857,9166,1
9916,9858,9167,1
9917,9859,9168,1
9918,9860,9169,1
9922,9863,9171,1
9924,9864,9172,1
9934,9868,9173,1
9935,9869,9174,1
9937,9870,9175,1
9942,9872,9176,1
9943,9873,9177,1
9947,9874,9178,1
9948,9875,9179,1
9949,9876,9180,1
9951,9877,9181,1
9952,9878,9182,1
9953,9879,9183,1
9969,9883,9003,1
9970,9883,9004,1
9971,8680,9156,1
9972,9429,9156,1
9974,9147,9043,1
9975,9289,9043,1
9976,9141,9043,1
9978,9885,9184,1
9980,9886,9185,1
9983,9887,9186,1
9984,9888,9187,1
9985,9889,8325,1
9986,9718,9188,1
9989,9890,9189,1
9990,9891,9190,1
9993,9892,9191,1
9994,9893,9192,1
9995,9020,8336,1
9999,9896,9193,1
10002,9897,9194,1
10003,9898,9195,1
10005,9899,9196,1
10006,9900,9197,1
10007,9759,8952,1
10008,9894,9198,1
10009,9895,9199,1
10011,9902,9151,1
10012,9903,9152,1
10026,9908,9200,1
10027,9905,9201,1
10029,9909,9202,1
10031,9911,9203,1
10034,9912,9204,1
10035,9913,9205,1
10042,9916,9206,1
10043,9917,9207,1
10044,9918,9208,1
10046,9925,9188,1
10047,9925,9189,1
10048,9925,9190,1
10049,9925,9193,1
10050,9925,9194,1
10051,9925,9195,1
10052,9925,9196,1
10053,9926,9000,1
10054,9926,9184,1
10055,9930,9008,1
10056,9931,9009,1
10057,9932,9021,1
10058,9929,9020,1
10059,9928,9001,1
10064,9935,9209,1
10066,9937,9193,1
10067,9937,9195,1
10069,9938,9210,1
10073,9947,9220,1
10076,9948,9221,1
10078,9937,9196,1
10081,9951,9951,1
10087,9955,9223,1
10088,9954,9222,1
10089,9956,9224,1
10090,9957,9957,1
10091,9957,9957,1
10092,9957,9957,1
10093,9958,9958,1
10096,9960,9225,1
10097,9964,9228,1
10098,9966,9230,1
10099,9965,9229,1
10100,9967,9227,1
10101,9968,9231,1
10102,9969,9232,1
10103,9971,9233,1
10104,9970,9234,1
10105,9972,9235,1
10108,9974,9237,1
10110,9976,9239,1
10111,9975,9238,1
10113,9977,9240,1
10114,9979,9241,1
10115,9978,9242,1
10117,9980,9243,1
10118,9981,9244,1
10124,9983,9246,1
10125,9984,9247,1
10128,9985,9248,1
10130,9986,9249,1
10132,9987,9250,1
10134,9988,9251,1
10136,9989,9252,1
10139,9990,9253,1
10140,9991,9254,1
10142,9992,9255,1
10144,9993,9256,1
10146,9994,9257,1
10149,9995,9258,1
10150,9996,9259,1
10153,9997,9260,1
10154,9998,9261,1
10156,9999,9262,1
10159,10000,9263,1
10160,10001,9264,1
10163,10004,8783,1
10164,10005,8783,1
10166,10006,8783,1
10167,10007,8783,1
10168,10008,8784,1
10169,10011,8784,1
10171,10009,8783,1
10172,10003,8784,1
10174,10010,8784,1
10176,10012,8784,1
10178,10013,8783,1
10181,10002,8783,1
10183,10016,9253,1
10184,10017,9039,1
10187,10018,9040,1
10188,10019,9265,1
10190,10020,9266,1
10191,10021,9267,1
10192,10023,9268,1
10193,10024,9269,1
10195,10025,9270,1
10197,10027,9272,1
10198,10028,9273,1
10199,10029,9277,1
10200,10030,9275,1
10201,10031,9276,1
10202,9194,9193,1
10203,10033,9278,1
10205,10035,9280,1
10206,10034,9279,1
10211,10037,9026,1
10212,10037,9173,1
10213,10037,9174,1
10214,10037,9025,1
10215,10037,9040,1
10216,10037,9166,1
10226,10042,9281,1
10227,10043,9282,1
10228,10044,9283,1
10231,10049,9284,1
10234,10050,9285,1
10235,10052,9287,1
10236,10053,9288,1
10237,10054,9289,1
10238,10055,9290,1
10239,10056,9291,1
10240,10057,9292,1
10241,10058,9293,1
10242,10061,9294,1
10243,10062,9297,1
10244,10067,9299,1
10245,10064,9296,1
10246,10063,9295,1
10247,10065,9298,1
10248,10068,9300,1
10249,10069,9301,1
10250,10066,9302,1
10251,10070,9303,1
10255,9880,9237,1
10261,9881,9240,1
10262,9907,9241,1
10263,9906,9238,1
10264,9881,9232,1
10266,10071,9304,1
10267,10076,9304,1
10268,10073,9305,1
10269,10071,9305,1
10270,10075,9306,1
10271,10071,9306,1
10272,10071,9307,1
10273,10074,9307,1
10275,10077,9308,1
10278,10080,9309,1
10279,10082,9310,1
10280,10081,9311,1
10281,10079,9308,1
10282,10079,9309,1
10283,10079,9310,1
10284,10079,9311,1
10285,10078,9312,1
10289,9748,9313,1
10291,10086,9316,1
10292,10085,9314,1
10293,10084,9315,1
10296,10087,9317,1
10297,10089,9318,1
10298,10088,9319,1
10300,10090,9320,1
10302,10091,9321,1
10305,10093,9323,1
10307,10095,9324,1
10308,10092,9325,1
10310,8515,9064,1
10311,10096,9331,1
10313,10097,9332,1
10314,10099,9334,1
10315,10098,9333,1
10316,10100,9039,1
10317,10100,9166,1
10318,10100,9163,1
10319,10100,9040,1
10320,10100,9165,1
10321,10100,9164,1
10322,10101,9335,1
10324,10103,9164,1
10330,10104,9337,1
10332,10106,9339,1
10334,10106,9340,1
10335,10105,9340,1
10336,10106,9344,1
10337,10105,9342,1
10338,10105,9343,1
10339,10105,9341,1
10340,10105,9008,1
10342,10107,9340,1
10343,10109,9030,1
10346,10112,9349,1
10350,10110,9347,1
10351,10110,9351,1
10353,10110,9350,1
10354,10110,9346,1
10355,10115,9351,1
10356,10114,9346,1
10357,10113,9352,1
10358,10113,9353,1
10359,10115,9350,1
10360,10114,9347,1
10361,10116,9355,1
10362,10117,9356,1
10363,10118,9358,1
10364,10119,9359,1
10365,8862,8983,1
10366,10120,9360,1
10368,10121,9346,1
10369,10123,9347,1
10370,10122,9352,1
10371,10124,9350,1
10372,10125,9351,1
10373,10126,9353,1
10374,10100,9360,1
10375,9750,9361,1
10376,10127,9362,1
10377,10128,9366,1
10378,10129,9370,1
10379,10130,9369,1
10382,10100,9369,1
10383,10100,9370,1
10384,10131,9367,1
10385,10132,9373,1
10386,10133,9372,1
10387,10134,8608,1
10388,9055,8371,1
10389,9054,8371,1
10390,9169,8371,1
10391,9058,8371,1
10392,9057,8371,1
10393,9056,8371,1
10394,9206,8371,1
10395,9316,8371,1
10397,9319,9055,1
10398,10026,9055,1
10399,10135,9374,1
10402,10137,9249,1
10403,10137,9057,1
10404,10137,9058,1
10412,10136,9375,1
10413,10138,9376,1
10414,10139,9377,1
10415,10140,9378,1
10417,10142,9379,1
10418,10143,9380,1
10419,10144,9381,1
10420,10145,9382,1
10422,10147,9384,1
10423,10148,9385,1
10424,10149,9386,1
10425,10150,9387,1
10426,10151,9388,1
10427,10152,9389,1
10428,10153,9390,1
10429,10154,9391,1
10430,10155,9392,1
10431,10156,9393,1
10432,10157,9394,1
10433,10158,9395,1
10434,10159,9396,1
10435,10160,9397,1
10436,10161,9398,1
10437,10162,9399,1
10438,10163,9400,1
10439,10164,9401,1
10440,10165,9402,1
10441,10166,9403,1
10442,10167,9404,1
10443,10168,9405,1
10444,10169,9406,1
10445,10170,9407,1
10447,10171,9408,1
10449,10172,9409,1
10455,10047,9410,1
10460,10174,9411,1
10461,10173,9412,1
10462,10176,9410,1
10463,10176,9412,1
10464,10176,9411,1
10465,10176,9413,1
10466,10177,9163,1
10468,10178,9414,1
10469,10179,9378,1
10471,10180,7482,1
10472,10181,9167,1
10473,10182,9415,1
10474,10183,9417,1
10475,10184,9416,1
10476,10187,9420,1
10477,10186,9419,1
10478,10185,9418,1
10486,10192,9421,1
10487,10194,9422,1
10488,10195,9423,1
10489,10196,9424,1
10490,10197,9425,1
10491,10198,9426,1
10492,10199,9427,1
10493,10200,9428,1
10494,10201,9429,1
10495,10202,9430,1
10496,10203,9431,1
10497,10204,9432,1
10498,10205,9433,1
10499,10206,9053,1
10500,10207,9434,1
10501,10208,9435,1
10502,10210,9436,1
10503,10209,9437,1
10504,10212,9438,1
10505,10213,9439,1
10506,10214,9440,1
10507,10215,9441,1
10508,10216,9442,1
10509,10217,9443,1
10510,10218,9444,1
10511,10219,9445,1
10512,10220,9446,1
10513,10221,9447,1
10514,10224,9450,1
10515,10222,9448,1
10516,10223,9449,1
10517,10225,9451,1
10518,10227,9453,1
10519,10226,9452,1
10520,10228,9454,1
10521,10229,9455,1
10522,10230,9456,1
10523,10231,9457,1
10524,9973,9236,1
10525,9880,9326,1
10526,9881,9326,1
10527,9880,9328,1
10528,9881,9462,1
10529,9880,9329,1
10530,9880,9330,1
10531,9880,9459,1
10532,9880,9462,1
10533,9881,9328,1
10534,9881,9329,1
10535,9881,9330,1
10536,9881,9459,1
10537,9881,9242,1
10539,9881,9231,1
10540,9880,9244,1
10542,9880,9232,1
10543,9881,9259,1
10545,10233,9463,1
10546,10236,9469,1
10548,10235,9470,1
10550,10237,9326,1
10552,10238,9471,1
10556,10239,9462,1
10557,10240,9328,1
10566,10244,9473,1
10567,10245,9476,1
10568,10246,9474,1
10569,10243,9477,1
10570,10247,9478,1
10572,10249,9479,1
10573,10250,9481,1
10574,10250,9480,1
10575,10250,9482,1
10576,10250,8983,1
10577,10251,9326,1
10578,10251,9232,1
10579,10251,9328,1
10580,10252,9259,1
10581,10252,9462,1
10582,10252,9329,1
10589,10252,9254,1
10590,10253,9326,1
10591,10253,9329,1
10593,10253,9462,1
10594,10253,9329,1
10596,10253,9330,1
10597,10253,9328,1
10598,10253,9459,1
10600,10254,9328,1
10601,10254,9462,1
10602,10254,9326,1
10603,10254,9330,1
10604,10254,9459,1
10605,10254,9329,1
10606,10256,9485,1
10607,10257,9486,1
10608,10258,9487,1
10609,10259,9488,1
10610,10260,9489,1
10611,10261,9490,1
10612,10262,9494,1
10613,10263,9494,1
10614,10263,9488,1
10615,10263,9489,1
10616,10263,9490,1
10617,10264,9491,1
10618,10265,9492,1
10619,10266,9493,1
10620,10267,9495,1
10621,10268,9493,1
10622,10268,9492,1
10623,10268,9495,1
10625,10268,9491,1
10626,10269,9496,1
10631,9708,9497,1
10632,10271,9498,1
10633,10272,9140,1
10634,10272,9139,1
10635,10273,9499,1
10636,10274,7904,1
10637,10108,9339,1
10638,10275,7852,1
10639,10277,9513,1
10640,10278,9514,1
10641,10279,9042,1
10642,10281,9043,1
10643,10281,9134,1
10644,10281,9042,1
10645,10281,9137,1
10646,10280,9520,1
10647,10282,9521,1
10649,10284,9313,1
10650,10285,9522,1
10651,10286,9523,1
10652,10287,9524,1
10653,10288,9525,1
10654,10289,9488,1
10655,10289,9493,1
10656,10289,9492,1
10657,10289,9495,1
10658,10289,9491,1
10659,10289,9489,1
10660,10289,9490,1
10661,10289,9494,1
10662,10290,9494,1
10664,10290,9489,1
10667,10291,9492,1
10668,10291,9495,1
10671,10292,9488,1
10673,10293,9493,1
10676,10292,9490,1
10677,10293,9491,1
10678,9667,8991,1
10679,9666,8991,1
10680,10295,8978,1
10681,10295,8979,1
10682,10295,8980,1
10683,10296,9527,1
10685,10302,9548,1
10686,10303,9549,1
10688,10304,9529,1
10708,10311,9544,1
10709,10309,9539,1
10710,10308,9541,1
10711,10312,9536,1
10712,10310,9532,1
10714,10305,9552,1
10715,10305,9553,1
10717,10305,9554,1
10719,10313,7913,1
10720,10313,7917,1
10721,10313,7916,1
10722,10313,7914,1
10723,10313,7915,1
10724,10305,9551,1
10725,10314,9556,1
10726,10315,9557,1
10727,10316,9558,1
10728,10318,9560,1
10729,10319,9559,1
10731,10321,9561,1
10732,10322,9562,1
10733,8947,9563,1
10734,10323,9564,1
10735,10324,9565,1
10736,10325,9567,1
10737,10326,9568,1
10738,9871,9571,1
10739,9871,9569,1
10740,9871,9570,1
10741,10327,9572,1
10742,10327,9569,1
10743,10327,9570,1
10744,10327,9571,1
10749,10329,9569,1
10750,10328,9570,1
10751,10330,9571,1
10756,10331,9572,1
10768,10332,9573,1
10774,10336,9575,1
10775,10336,9573,1
10776,10335,9576,1
10777,10336,9574,1
10778,10336,9576,1
10782,10334,9574,1
10783,10333,9575,1
10784,10337,9577,1
10785,10175,9413,1
10786,10338,9578,1
10789,10339,9579,1
10790,10340,8876,1
10791,10341,8727,1
10792,10342,8759,1
10793,10343,9589,1
10794,10037,9589,1
10795,10344,9591,1
10797,10346,9592,1
10798,10345,9593,1
10800,10348,9591,1
10803,10348,9593,1
10805,10347,9590,1
10808,10349,9593,1
10811,10349,9592,1
10812,10349,9591,1
10813,10349,9038,1
10814,10350,9170,1
10816,10351,9594,1
10819,10352,9569,1
10822,10352,9591,1
10824,10352,9571,1
10825,10352,9570,1
10826,10352,9594,1
10828,10352,9596,1
10829,10352,9593,1
10830,10352,9592,1
10831,10354,9597,1
10832,10356,9057,1
10833,10356,9058,1
10834,10359,9481,1
10835,10358,9482,1
10836,10357,9480,1
10837,10360,9598,1
10839,9685,9178,1
10840,10361,9599,1
10841,10362,9600,1
10842,10367,9374,1
10843,10367,8985,1
10851,10370,9602,1
10856,10370,9603,1
10857,10370,9604,1
10858,10373,9607,1
10859,10374,9608,1
10860,10375,9569,1
10863,10375,9570,1
10864,10375,9571,1
10865,10376,9609,1
10866,10377,9610,1
10867,10378,9611,1
10868,10379,9612,1
10869,10380,9613,1
10870,10381,9614,1
10871,10382,9615,1
10872,10383,9616,1
10873,10384,9617,1
10874,10384,9619,1
10875,10384,8996,1
10876,10384,9618,1
10877,10384,9620,1
10878,10385,8983,1
10879,10385,9482,1
10880,10385,9481,1
10881,10385,9480,1
10884,10385,9613,1
10886,10385,9610,1
10890,10386,9621,1
10891,10387,9622,1
10892,10387,9623,1
10946,10388,9624,1
10947,10388,9625,1
10948,10388,9626,1
10949,10389,9628,1
10950,10389,9629,1
10951,10389,9627,1
10952,10385,9630,1
10953,10385,9631,1
10954,10392,9633,1
10955,10393,9632,1
10956,10394,9634,1
10957,10395,9635,1
10959,10396,9637,1
10961,10397,9640,1
10962,10398,9641,1
10963,10399,9642,1
10965,10305,9645,1
10966,10305,9646,1
10967,10305,9647,1
10968,10305,9648,1
10969,10400,9652,1
10970,10385,9638,1
10971,10385,9636,1
10972,10401,9653,1
10973,10402,9654,1
10974,10404,9655,1
10975,10405,9656,1
10976,10407,9657,1
10977,10408,9659,1
10978,10409,9660,1
10979,10410,9661,1
10980,10411,9662,1
10982,10412,9665,1
10984,10414,9663,1
10986,10415,9667,1
10988,10416,9666,1
10990,10417,9669,1
10991,10418,9669,1
10997,9543,8828,1
10998,9543,9423,1
11000,9543,9673,1
11002,10418,9670,1
11004,10418,9674,1
11005,10419,8851,1
11009,10418,9614,1
11010,10418,9675,1
11011,9520,9425,1
11016,9520,9677,1
11017,10418,9676,1
11018,9520,9678,1
11019,10418,9679,1
11020,9520,9680,1
11021,9520,9681,1
11022,9520,9682,1
11023,9520,9683,1
11024,9520,9684,1
11025,9520,9685,1
11026,9546,9684,1
11027,9982,9686,1
11029,10420,9687,1
11030,9415,9016,1
11031,10422,9688,1
11032,10423,9689,1
11033,10424,9690,1
11034,10425,9631,1
11038,9416,9016,1
11039,10430,9695,1
11040,10431,9696,1
11041,10432,9697,1
11044,10434,9005,1
11045,10434,9003,1
11046,10434,9004,1
11047,10435,9698,1
11048,10436,9699,1
11049,10437,9700,1
11051,10438,9701,1
11053,10439,9702,1
11055,10440,9703,1
11057,10441,9704,1
11058,10442,9705,1
11059,10444,9706,1
11060,10445,9707,1
11061,10446,9710,1
11062,10443,9711,1
11063,10447,9708,1
11064,10448,9709,1
11065,10449,9712,1
11068,10451,9717,1
11069,10452,8997,1
11072,10452,9669,1
11073,10452,9718,1
11075,10453,9720,1
11077,10454,9719,1
11080,10455,9722,1
11081,10456,9688,1
11083,10457,9527,1
11084,10457,9497,1
11087,10458,9724,1
11088,10458,9170,1
11091,9862,9170,1
11092,10460,9724,1
11093,10458,9723,1
11094,10459,9723,1
11097,10458,9725,1
11098,10462,9725,1
11100,10463,9726,1
11105,10465,9727,1
11106,10466,9729,1
11108,10467,9730,1
11109,10468,9732,1
11111,10469,9720,1
11112,10469,9719,1
11115,10470,9003,1
11116,10469,9732,1
11118,10470,9004,1
11119,10470,9005,1
11120,10471,9733,1
11122,10464,9728,1
11124,10472,9734,1
11126,10473,9739,1
11128,10475,9731,1
11129,10475,9736,1
11130,10475,9735,1
11131,10474,9741,1
11132,10476,9738,1
11135,10477,9743,1
11137,10478,9744,1
11138,10486,9746,1
11139,10488,9744,1
11141,10487,9745,1
11142,10488,9745,1
11144,10488,9746,1
11147,10489,9747,1
11148,10491,9747,1
11149,10491,9749,1
11150,10490,9749,1
11152,10492,9750,1
11153,10493,9753,1
11155,10494,9755,1
11156,10495,9756,1
11157,10496,9759,1
11158,10496,9758,1
11160,10497,9760,1
11162,10498,9762,1
11163,10499,9763,1
11165,10500,9766,1
11168,10502,9772,1
11169,10501,9774,1
11173,10504,9776,1
11175,10506,9784,1
11176,10507,9785,1
11177,10203,9771,1
11178,10203,9783,1
11179,10203,9754,1
11180,10203,9787,1
11181,10203,9786,1
11184,10505,9777,1
11195,10479,9765,1
11196,10479,9793,1
11197,10479,9782,1
11198,10479,9767,1
11199,10479,9778,1
11200,10479,9789,1
11201,10479,9792,1
11202,10479,9748,1
11203,10479,9752,1
11204,10479,9740,1
11206,9705,9790,1
11207,9931,9790,1
11208,10105,9773,1
11209,10509,9794,1
11210,10508,9795,1
11211,10512,9800,1
11212,10513,9798,1
11213,10515,9801,1
11215,10516,9805,1
11216,10514,9804,1
11217,10511,9806,1
11218,10518,9808,1
11219,10517,9807,1
11220,10519,9809,1
11232,10522,9824,1
11233,10521,9825,1
11234,10532,9831,1
11235,8270,9796,1
11236,8270,9797,1
11237,8270,9816,1
11238,8270,9819,1
11239,8270,9822,1
11240,8273,9797,1
11241,8273,9819,1
11242,8273,9796,1
11243,8272,9822,1
11244,8273,9816,1
11245,8274,9797,1
11246,8272,9819,1
11247,8273,9822,1
11248,8272,9796,1
11249,8272,9797,1
11250,8274,9796,1
11251,8274,9816,1
11252,8274,9819,1
11253,8272,9816,1
11254,8274,9822,1
11255,10524,9833,1
11256,10525,9838,1
11257,10523,9832,1
11258,10528,9841,1
11259,10526,9839,1
11260,10527,9840,1
11261,10533,9779,1
11262,10533,9761,1
11263,10533,9788,1
11264,10533,9769,1
11265,10533,9829,1
11266,10533,9836,1
11267,10533,9799,1
11268,10533,9834,1
11269,10533,9781,1
11270,10533,9817,1
11271,10533,9820,1
11272,10533,9802,1
11273,10534,9821,1
11274,10535,9837,1
11275,10480,9828,1
11276,10480,9811,1
11277,10480,9815,1
11278,10480,9818,1
11279,10480,9803,1
11280,10480,9810,1
11281,10480,9812,1
11282,10480,9835,1
11283,10480,9827,1
11284,10480,9813,1
11285,10536,9842,1
11286,10537,9843,1
11287,10529,9846,1
11288,10530,9847,1
11289,10531,9848,1
11290,9313,9797,1
11291,9432,9816,1
11293,9933,9761,1
11294,9933,9769,1
11295,9933,9799,1
11296,9933,9802,1
11297,9933,9788,1
11298,9933,9817,1
11299,9933,9836,1
11300,9933,9781,1
11301,9933,9779,1
11302,9933,9820,1
11303,9933,9829,1
11304,9933,9834,1
11305,10539,9739,1
11306,10539,9824,1
11307,10540,9794,1
11308,10541,9755,1
11318,10543,9852,1
11319,10548,9850,1
11320,10545,9856,1
11321,10546,9858,1
11322,10542,9860,1
11323,10547,9862,1
11325,10549,9864,1
11326,9926,9737,1
11327,9926,9751,1
11328,9926,9764,1
11329,9926,9757,1
11330,9926,9780,1
11331,9926,9775,1
11332,9926,9791,1
11333,9926,9849,1
11334,9926,9814,1
11335,9926,9830,1
11336,9926,9845,1
11337,9926,9855,1
11338,9926,9857,1
11339,9926,9867,1
11342,10550,9826,1
11344,10551,9854,1
11346,10552,9851,1
11347,8955,9874,1
11348,8955,9875,1
11349,8955,9873,1
11350,8955,9876,1
11351,10553,9869,1
11352,10553,9868,1
11353,10554,9871,1
11354,10554,9870,1
11355,10555,9859,1
11356,10555,9861,1
11357,10556,9863,1
11358,10556,9865,1
11359,10557,9878,1
11361,10559,9881,1
11362,10560,7784,1
11363,10560,9201,1
11364,10560,7880,1
11365,10561,9882,1
11366,10562,9883,1
