"ID","localizedTextIdName","assetPath","datacubeId00","datacubeId01","datacubeId02","datacubeId03","datacubeId04","datacubeId05","datacubeId06","datacubeId07","datacubeId08","datacubeId09","datacubeId10","datacubeId11","datacubeId12","datacubeId13","datacubeId14","datacubeId15"
396,635885,"",798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,635886,"",799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,635887,"",793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,635888,"",800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,635889,"",801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,635890,"",802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,635891,"",803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,635893,"",804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,635894,"",805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,639200,"",806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,639201,"",807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,641743,"",808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,641744,"",809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,700434,"",816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,700441,"",817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,719274,"",821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,719275,"",822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,719276,"",823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,719277,"",824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,719924,"",827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,719925,"",831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,"",833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,"",834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,739760,"",835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,739761,"",836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,743381,"",849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,743382,"",850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,745931,"",852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,745932,"",853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,745933,"",854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,745934,"",855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,745936,"",857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,745937,"",858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,745938,"",860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,745955,"",859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,745995,"",861,862,863,864,865,866,867,0,0,0,0,0,0,0,0,0
433,0,"",868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,"",869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,754614,"",872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,754615,"",873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,766508,"",878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,766509,"",879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,766510,"",880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,766606,"",881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,766607,"",882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,766608,"",883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,766609,"",884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,766610,"",885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,766611,"",886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
