"ID","pathSettlerHubId","pathSettlerImprovementGroupFlags","creature2IdDepot","localizedTextIdName","settlerAvenueTypeEnum","contributionValue","perTierBonusContributionValue","durationPerBundleMs","maxBundleCount","pathSettlerImprovementGroupIdOutpostRequired","pathSettlerImprovementIdTier00","pathSettlerImprovementIdTier01","pathSettlerImprovementIdTier02","pathSettlerImprovementIdTier03","worldLocation2IdDisplayPoint"
1029,176,4,31352,273140,2,12,16,1200000,10,0,2557,2558,0,0,24254
1030,176,4,31355,273142,2,12,16,1200000,10,0,2559,2560,0,0,24260
1031,176,4,31356,273143,2,12,16,1200000,10,0,2561,2562,0,0,24264
1032,176,4,31352,273147,2,20,0,600000,10,0,2563,0,0,0,24254
1033,176,1,0,273260,2,0,0,3600000,0,0,2564,0,0,0,24288
1034,174,1,0,276755,1,0,0,3600000,0,0,2565,0,0,0,0
1035,177,4,31769,281262,2,18,6,1800000,20,0,2569,3546,0,0,24545
1036,177,4,31771,281263,1,20,6,1200000,20,0,3547,3570,0,0,24547
1037,177,4,31772,281264,1,18,4,1200000,20,0,2571,2572,0,0,24548
1038,177,4,31772,281265,1,18,10,1200000,20,0,2573,0,0,0,24548
1039,177,4,31772,281266,2,20,10,1800000,20,0,2682,0,0,0,24548
1040,177,4,31772,281267,0,14,0,1800000,20,0,2574,0,0,0,24548
1041,177,4,31775,302689,0,16,16,1800000,20,1704,2581,0,0,0,24550
1042,177,4,31773,281693,1,16,10,1200000,20,0,2566,0,0,0,24520
1043,177,4,31777,281270,2,20,2,1800000,20,0,2575,3548,0,0,24551
1044,177,4,31775,281271,0,20,0,1800000,20,0,2576,0,0,0,24550
1045,177,4,31775,281272,2,10,10,1800000,20,0,2577,0,0,0,24551
1046,177,4,31775,281275,2,24,0,1800000,20,0,2580,0,0,0,24550
1047,177,0,31773,281695,1,18,0,1200000,20,0,2578,0,0,0,24549
1048,177,4,31773,281697,1,20,0,1200000,20,1047,2579,0,0,0,24549
1049,178,4,32144,302809,2,12,0,600000,20,0,2582,0,0,0,24849
1050,178,4,32144,302810,1,16,20,600000,20,0,2583,2584,0,0,24849
1053,178,4,32155,302814,2,18,21,600000,20,0,2587,4236,0,0,24855
1054,178,4,32155,302811,0,16,0,1200000,20,0,2588,0,0,0,24855
1055,178,4,32196,302815,1,14,18,600000,20,0,2589,4237,0,0,24858
1056,178,4,32196,302816,0,16,0,1200000,20,0,2590,0,0,0,24858
1057,178,4,32212,302817,2,7,0,1200000,20,0,2591,0,0,0,24869
1058,178,4,32212,302818,1,50,10,600000,20,0,2592,4238,0,0,24869
1059,178,4,32216,302819,1,18,21,600000,20,0,2593,4239,0,0,24873
1060,178,4,32216,302820,0,50,10,1200000,20,0,2594,0,0,0,24873
1061,180,0,32265,0,0,5,5,60000,5,0,2595,0,0,0,24918
1072,177,1,0,288121,0,0,0,3600000,0,0,2609,0,0,0,0
1073,21,4,33897,291707,2,10,0,1200000,20,0,2787,0,0,0,26342
1074,187,4,33258,294521,1,16,0,600000,20,0,2611,0,0,0,25583
1075,187,4,33262,294524,1,16,0,600000,20,0,2612,0,0,0,25595
1076,187,4,33259,294534,0,18,0,1200000,20,0,2613,0,0,0,25587
1077,187,4,33260,294544,1,14,18,600000,20,0,2615,2616,0,0,25591
1078,187,4,33263,294560,1,14,18,600000,20,0,2617,2618,0,0,25599
1079,187,4,33258,294562,0,18,0,1200000,20,0,2619,0,0,0,25583
1080,187,4,33259,294565,1,20,0,600000,20,0,2621,0,0,0,25587
1081,187,4,33262,294566,1,20,0,600000,20,0,2622,0,0,0,25595
1082,187,4,33260,294567,0,12,16,1200000,20,0,2623,2624,0,0,25591
1083,187,4,33262,294568,0,12,16,1200000,20,0,2625,2626,0,0,25595
1084,187,4,33263,294569,0,12,16,1200000,20,0,2627,0,0,0,25599
1085,187,4,33260,294570,2,22,0,1200000,20,0,2629,0,0,0,25591
1086,187,4,33263,294572,2,22,0,1200000,20,0,2630,0,0,0,25599
1087,187,4,33258,294575,2,10,0,1200000,20,0,2631,0,0,0,25583
1088,187,4,33259,294577,1,18,0,600000,20,0,2632,0,0,0,25587
1089,186,4,33308,294766,2,10,18,1200000,10,0,2633,2634,0,0,25554
1090,186,4,33311,294838,0,10,0,1200000,10,0,2636,0,0,0,25557
1091,186,4,33308,294842,0,7,0,1200000,10,0,2637,0,0,0,25554
1092,186,0,33309,294857,2,10,0,1200000,10,0,2638,0,0,0,25555
1097,186,4,33309,294894,2,12,16,1200000,10,0,2643,2644,0,0,25555
1098,186,4,33309,294912,1,16,22,600000,10,0,2646,2647,0,0,25555
1099,186,0,33309,294915,0,16,0,1200000,10,0,2649,0,0,0,25555
1100,186,4,33310,294920,1,18,24,600000,10,0,2650,2651,0,0,25556
1101,186,4,33310,294922,1,18,22,600000,10,0,2653,2654,0,0,25556
1102,186,4,33311,295073,1,22,25,600000,10,0,2656,2657,0,0,25557
1103,186,4,33311,295075,1,14,22,600000,10,0,2659,2660,0,0,25557
1104,187,4,33259,301729,2,10,0,1200000,20,0,2662,0,0,0,25587
1109,190,4,33796,301880,2,9,13,1200000,20,0,2669,2670,0,0,26146
1110,190,4,33796,301885,0,12,0,1200000,20,0,2672,0,0,0,26146
1111,190,4,34327,301896,1,12,16,600000,20,0,2673,2674,0,0,26728
1112,190,0,33796,301913,1,15,0,600000,20,0,2676,0,0,0,26146
1115,21,4,33897,302492,2,20,4,1200000,20,0,2679,2680,0,0,26342
1117,21,4,33897,302823,0,20,0,1200000,20,0,2684,0,0,0,26342
1118,186,4,33309,303376,2,14,18,1200000,10,0,2687,2688,0,0,25555
1120,186,1,0,303472,1,0,0,3600000,0,0,2690,0,0,0,0
1121,12,4,33959,303849,1,8,0,1200000,20,0,2691,0,0,0,26379
1122,12,4,33991,303860,1,8,0,1200000,20,0,2692,0,0,0,26380
1123,12,4,33993,303865,1,8,0,1200000,20,0,2693,0,0,0,26382
1124,12,4,33994,303866,1,8,0,1200000,20,0,2694,0,0,0,26383
1125,12,4,33995,303867,1,8,0,1200000,20,0,2695,0,0,0,26384
1126,12,4,33959,303871,1,14,0,1200000,20,1121,2696,0,0,0,26379
1127,12,4,33992,303872,1,14,0,1200000,20,0,2698,0,0,0,26381
1128,12,4,33993,303873,1,14,0,1200000,20,0,2700,0,0,0,26382
1129,12,4,33995,303876,1,14,0,1200000,20,1125,2702,0,0,0,26384
1130,12,4,33959,303880,0,12,4,1800000,20,1121,2704,2705,0,0,26379
1131,186,0,33308,303913,2,10,0,1200000,10,0,2706,0,0,0,26418
1132,12,4,33992,303941,0,12,4,1800000,20,0,2707,2708,0,0,26381
1133,12,4,33993,303942,0,12,4,1800000,20,0,2709,2710,0,0,26382
1134,12,4,33995,303943,0,12,4,1800000,20,1125,2711,2712,0,0,26384
1135,12,4,33992,303944,0,18,0,1800000,20,0,2713,0,0,0,26381
1136,12,4,33992,303945,0,14,0,1800000,20,0,2714,0,0,0,26381
1137,12,4,33994,303946,0,14,0,1800000,20,1124,2715,0,0,0,26383
1138,186,0,33311,303947,2,10,0,1200000,10,0,2716,0,0,0,25557
1139,12,4,33991,303948,0,8,0,1800000,20,1122,2717,0,0,0,26380
1140,12,4,33995,303950,0,8,0,1800000,20,1125,2718,0,0,0,26384
1141,12,4,33993,303951,0,8,0,1800000,20,0,2719,0,0,0,26382
1142,12,4,33994,303952,0,8,0,1800000,20,1124,2720,0,0,0,26383
1143,12,4,33959,303980,2,14,0,1800000,20,1121,2721,0,0,0,26379
1144,12,4,33991,303983,2,14,0,1800000,20,1122,2722,0,0,0,26380
1145,12,4,33993,303984,2,14,0,1800000,20,0,2723,0,0,0,26382
1146,12,4,33994,303985,2,14,0,1800000,20,1124,2724,0,0,0,26383
1147,12,4,33995,304000,2,14,0,1800000,10,1125,2725,0,0,0,26384
1148,12,4,33992,304001,2,8,0,1800000,20,0,2726,0,0,0,26381
1149,12,4,33992,304018,0,14,0,1800000,20,0,2727,0,0,0,26426
1152,186,0,33310,304171,2,10,0,1200000,10,0,2728,0,0,0,25556
1153,190,4,34325,306704,2,12,17,600000,20,0,2730,2731,0,0,26729
1154,190,4,34325,306710,1,8,12,600000,20,0,2733,2734,0,0,26729
1155,190,4,34325,306717,1,12,17,600000,20,0,2736,2737,0,0,26729
1156,190,4,34328,306719,1,11,0,600000,20,0,2739,0,0,0,26742
1157,190,4,34330,306720,1,11,0,600000,20,0,2740,0,0,0,26741
1158,190,4,34327,306721,1,17,22,600000,20,0,2741,2742,0,0,26728
1159,190,4,33796,306722,0,8,0,1200000,20,0,2744,0,0,0,26146
1160,190,4,33796,306927,2,7,0,1200000,20,0,2745,0,0,0,26146
1161,190,4,33796,306728,1,10,0,600000,20,0,2746,0,0,0,26146
1162,190,4,34331,306729,1,11,0,600000,20,0,2747,0,0,0,26743
1163,190,4,34332,306730,1,11,0,600000,20,0,2748,0,0,0,26744
1164,190,4,33796,306763,1,17,21,600000,20,0,2749,2750,0,0,26146
1165,190,4,33796,306768,1,14,18,600000,20,0,2752,2753,0,0,26146
1166,190,4,34327,306771,2,12,0,1200000,20,0,2755,0,0,0,26728
1179,21,1,0,307440,2,0,0,3600000,0,0,2788,0,0,0,0
1180,187,4,33258,308312,2,12,0,1200000,20,0,2789,0,0,0,27399
1181,190,0,34325,308475,2,10,0,1200000,20,0,2790,0,0,0,26807
1182,190,0,34327,308488,2,10,0,1200000,20,0,2791,0,0,0,26806
1183,190,0,33796,308501,2,10,0,1200000,20,0,2792,0,0,0,26811
1184,190,1,0,422794,1,0,0,3600000,0,0,2793,0,0,0,0
1185,24,4,34524,308874,1,24,6,600000,20,0,2794,2795,0,0,26857
1186,23,4,34532,308912,2,28,0,900000,20,0,2796,0,0,0,26849
1187,23,4,34532,308913,0,28,0,1200000,20,0,2797,0,0,0,26849
1188,24,4,34525,308921,1,24,6,600000,20,0,2798,2799,0,0,26863
1189,24,4,34526,308922,1,24,6,600000,20,0,2800,2801,0,0,26867
1190,24,4,34524,308923,1,22,4,600000,20,0,2802,2803,0,0,26857
1191,24,4,34525,308924,1,22,4,600000,20,0,2804,2805,0,0,26863
1194,24,4,34522,308927,1,20,4,600000,20,0,2809,2811,0,0,26855
1195,23,4,34533,308929,0,28,0,1200000,20,0,2807,0,0,0,26858
1196,23,4,34533,308930,2,28,0,900000,20,0,2808,0,0,0,26858
1197,24,4,34523,308931,1,20,4,600000,20,0,2812,2813,0,0,26856
1198,24,4,34520,308932,2,18,6,900000,20,0,2814,2815,0,0,26854
1199,22,4,34543,308933,1,20,0,300000,20,0,2820,0,0,0,26881
1200,24,4,34522,308934,2,18,6,900000,20,0,2816,2817,0,0,26855
1201,24,4,34526,308935,2,18,6,900000,20,0,2818,2819,0,0,26867
1202,22,4,34544,308936,1,20,0,300000,20,0,2821,0,0,0,26886
1203,22,4,34546,308937,1,20,0,300000,20,0,2822,0,0,0,26895
1204,23,4,34534,308938,0,18,0,1200000,20,0,2823,0,0,0,26861
1205,22,4,34539,308939,1,24,0,600000,20,0,2824,0,0,0,26877
1206,24,4,34523,308940,2,30,0,900000,20,0,2825,0,0,0,26856
1207,24,4,34524,308941,2,30,0,900000,20,0,2826,0,0,0,26857
1208,22,4,34544,308942,1,24,0,600000,20,0,2827,0,0,0,26886
1209,22,4,34547,308943,1,24,0,600000,20,0,2828,0,0,0,26903
1210,23,4,34534,308944,1,28,0,600000,20,0,2832,0,0,0,26861
1211,22,4,34543,308945,1,28,0,600000,20,0,2829,0,0,0,26881
1212,24,4,34520,308946,0,18,0,1200000,20,0,2830,0,0,0,26854
1213,24,4,34523,308947,0,28,0,1200000,20,0,2831,0,0,0,26856
1214,24,4,34526,308948,0,28,0,1200000,20,0,2833,0,0,0,26867
1215,22,4,34545,308950,1,28,0,600000,20,0,2834,0,0,0,26891
1216,22,4,34546,308951,1,28,0,600000,20,0,2835,0,0,0,26895
1217,24,4,34525,308952,0,14,0,1200000,20,0,2836,0,0,0,26863
1218,22,4,34547,308953,0,22,0,1200000,20,0,2837,0,0,0,26903
1219,22,4,34543,308965,0,18,0,1200000,20,0,2838,0,0,0,26881
1220,23,4,34534,308966,1,22,0,600000,20,0,2839,0,0,0,26861
1221,22,4,34544,308967,0,18,0,1200000,20,0,2840,0,0,0,26886
1222,22,4,34545,308968,0,18,0,1200000,15,0,2841,0,0,0,26891
1223,22,4,34546,308969,0,18,0,1200000,20,0,2842,0,0,0,26895
1224,22,4,34547,308970,0,18,0,1200000,20,0,2843,0,0,0,26903
1225,22,4,34539,308971,2,24,0,1200000,20,0,2844,0,0,0,26877
1226,22,4,34543,308972,2,24,0,1200000,20,0,2845,0,0,0,26881
1227,22,4,34545,308973,2,24,0,1200000,20,0,2846,0,0,0,26891
1228,22,4,34547,308974,2,24,0,1200000,20,0,2847,0,0,0,26903
1229,22,4,34539,308975,2,24,4,600000,20,0,2848,2851,0,0,26877
1230,23,4,34534,308977,2,22,6,900000,20,0,2849,2850,0,0,26861
1231,22,4,34544,308978,2,24,4,600000,20,0,2852,2853,0,0,26886
1232,22,4,34546,308979,2,24,4,600000,20,0,2854,2855,0,0,26895
1233,22,4,34547,308980,1,28,0,300000,20,0,2857,0,0,0,26903
1234,23,4,34535,308982,0,18,0,1200000,20,0,2858,0,0,0,26868
1235,23,4,34535,308984,0,18,0,300000,20,0,2859,0,0,0,26868
1236,23,4,34535,308986,1,28,0,600000,20,0,2860,0,0,0,26868
1237,23,4,34535,308988,2,22,6,900000,20,0,2861,2862,0,0,26868
1238,23,4,34536,308989,2,22,6,1800000,20,0,2863,2864,0,0,26873
1239,23,4,34536,308990,1,26,6,1800000,20,0,2865,2867,0,0,26873
1240,23,4,34536,308991,1,22,0,600000,20,0,2868,0,0,0,26873
1241,23,1,0,309304,2,0,0,3600000,0,0,2869,0,0,0,0
1242,22,1,0,309416,2,0,0,3600000,0,0,2870,0,0,0,0
1269,21,4,18803,310092,1,28,0,600000,15,0,2914,0,0,0,25953
1270,24,1,0,310138,2,0,0,3600000,0,0,2915,0,0,0,27021
1271,9,4,34747,310342,2,15,0,1800000,10,0,2916,0,0,0,27044
1272,103,4,24804,310380,1,20,0,300000,30,0,2917,0,0,0,18624
1273,103,4,24805,310381,1,20,0,300000,30,0,2918,0,0,0,18625
1274,103,4,24808,310382,1,20,0,300000,30,0,2919,0,0,0,18628
1275,103,4,24803,310383,1,24,0,600000,30,0,2920,0,0,0,18623
1276,103,4,24805,310384,1,24,0,600000,30,0,2921,0,0,0,18625
1277,103,4,24806,310387,1,24,0,600000,30,0,2922,0,0,0,18626
1278,103,4,24808,310389,1,24,0,600000,30,0,2923,0,0,0,18628
1279,103,4,24804,310391,1,28,0,600000,30,0,2924,0,0,0,18624
1280,103,4,24806,310392,1,28,0,600000,30,0,2925,0,0,0,18626
1281,103,4,24807,310393,1,28,0,600000,30,0,2926,0,0,0,18627
1282,103,4,24804,310395,0,18,24,1200000,30,0,2927,2928,0,0,18624
1283,103,4,24807,310400,0,18,24,1200000,30,0,2929,2930,0,0,18627
1284,103,4,24808,310401,0,18,24,1200000,30,0,2931,2932,0,0,18628
1285,103,4,24803,310402,0,22,0,1200000,30,0,2933,0,0,0,18623
1286,103,4,24806,310406,0,22,0,1200000,30,0,2934,0,0,0,18626
1287,103,4,24803,310407,2,24,0,900000,30,0,2935,0,0,0,18623
1288,103,4,24806,310436,2,24,0,900000,30,0,2936,0,0,0,18626
1289,103,4,24807,310440,2,24,0,900000,30,0,2937,0,0,0,18627
1290,103,4,24804,310441,2,24,30,900000,30,0,2938,2939,2940,0,18624
1291,103,4,24805,310459,2,24,30,900000,30,0,2941,2942,2943,0,18625
1292,103,4,24808,310460,2,24,30,900000,30,0,2944,2945,2946,0,18628
1293,103,4,24803,310461,1,28,0,600000,30,0,2947,0,0,0,18623
1294,103,4,24806,310464,1,28,0,600000,30,0,2950,0,0,0,18626
1296,103,5,0,310467,2,0,0,3600000,0,0,2952,0,0,0,15667
1297,9,4,34747,310691,2,15,0,1800000,10,0,2953,0,0,0,27044
1298,9,4,34747,310693,1,15,10,1200000,10,0,2954,0,0,0,27044
1299,9,4,34776,310696,0,10,0,1800000,10,0,2957,0,0,0,27089
1300,9,4,34750,310699,2,15,0,1800000,10,0,2958,0,0,0,27096
1301,9,4,34776,310701,1,15,0,1200000,10,0,2959,0,0,0,27089
1302,9,4,34776,310703,1,20,0,1200000,10,0,2960,0,0,0,27089
1303,9,0,34748,310709,2,20,0,1800000,10,0,2961,0,0,0,27074
1304,9,4,34748,310712,0,10,0,1800000,10,0,2962,0,0,0,27074
1305,9,4,34750,310713,1,16,0,1200000,10,0,2963,0,0,0,27096
1306,9,4,34749,310715,0,10,0,1800000,10,0,2964,0,0,0,27081
1307,9,4,34749,310717,2,15,0,1800000,10,0,2965,0,0,0,27081
1308,9,4,34749,310733,1,10,0,1200000,10,0,2966,0,0,0,27081
1309,9,4,34749,310735,1,20,0,1200000,10,0,2967,0,0,0,27081
1312,196,4,34796,310765,1,20,0,1200000,30,0,2970,0,0,0,27105
1313,196,4,34797,310767,1,20,0,300000,30,0,2971,0,0,0,27106
1314,196,4,34798,310768,1,20,0,300000,30,0,2972,0,0,0,27107
1315,196,4,34801,310770,1,20,0,300000,30,0,2973,0,0,0,27110
1316,196,4,34796,310771,1,24,0,600000,30,0,2974,0,0,0,27105
1317,196,4,34798,310772,1,24,0,600000,30,0,2975,0,0,0,27107
1318,196,4,34799,310774,1,24,0,600000,30,0,2976,0,0,0,27108
1319,196,4,34801,310775,1,24,0,600000,30,0,2977,0,0,0,27110
1320,196,4,34797,310776,1,28,0,600000,30,0,2978,0,0,0,27106
1321,196,4,34799,310777,1,28,0,600000,30,0,2979,0,0,0,27108
1322,196,4,34800,310778,1,28,0,600000,30,0,2980,0,0,0,27109
1323,196,4,34797,310779,0,18,24,1200000,30,0,2981,2982,0,0,27106
1324,196,4,34800,310781,0,18,24,1200000,30,0,2983,2984,0,0,27109
1325,196,4,34801,310782,0,18,24,1200000,30,0,2985,2986,0,0,27110
1326,196,4,34796,310784,0,22,0,1200000,30,0,2987,0,0,0,27105
1327,196,4,34799,310785,0,22,0,1200000,30,0,2988,0,0,0,27108
1328,196,4,34796,310786,2,24,0,900000,30,0,2989,0,0,0,27105
1329,196,4,34799,310788,2,24,0,900000,30,0,2990,0,0,0,27108
1330,196,4,34800,310789,2,24,0,900000,30,0,2991,0,0,0,27109
1331,196,4,34797,310791,2,24,30,900000,30,0,2992,2993,2994,0,27106
1332,196,4,34798,310792,2,24,30,900000,30,0,2995,2996,2997,0,27107
1333,196,4,34801,310793,2,24,30,900000,30,0,2998,2999,3000,0,27110
1334,196,4,34796,310794,1,28,0,600000,30,0,3001,0,0,0,27105
1335,196,4,34799,310795,1,28,0,600000,30,0,3002,0,0,0,27108
1336,196,5,0,310796,2,0,0,3600000,0,0,3003,0,0,0,16689
1337,9,0,34748,311556,1,20,0,1200000,10,0,3004,0,0,0,27074
1338,9,1,0,311696,2,0,0,3600000,0,0,3005,0,0,0,0
1339,132,1,0,313647,0,0,0,3600000,0,0,3007,0,0,0,27561
1340,142,1,0,313648,0,0,0,3600000,0,0,3008,0,0,0,27560
1341,11,5,0,314196,1,0,0,3600000,0,0,3009,0,0,0,0
1351,201,4,35275,316064,2,26,6,900000,40,0,3019,3020,0,0,27779
1352,201,4,35275,316071,2,29,11,900000,40,0,3021,3022,0,0,27779
1354,201,4,35275,316099,1,36,0,600000,40,0,3025,0,0,0,27779
1355,201,4,35275,316149,1,28,6,600000,40,0,3026,3027,0,0,27779
1356,201,4,35276,316157,2,28,0,900000,40,1358,3028,0,0,0,27780
1357,201,4,35276,316158,0,26,0,1200000,40,1358,3029,0,0,0,27780
1358,201,4,35276,316160,0,13,0,300000,40,0,3030,0,0,0,27780
1359,201,4,35276,316167,1,30,5,600000,40,1358,3031,3032,0,0,27780
1360,201,4,35278,316171,0,30,0,1200000,40,0,3033,0,0,0,27781
1361,201,4,35278,316172,0,26,7,600000,40,0,3034,3035,3036,0,27781
1362,201,4,35280,316182,2,28,0,900000,40,0,3037,0,0,0,27782
1363,201,4,35280,316187,0,32,4,1200000,40,0,3038,3039,0,0,27782
1364,201,4,35280,316192,1,30,5,600000,40,0,3040,3041,0,0,27782
1365,201,4,35282,316194,2,29,11,900000,40,0,3042,3043,0,0,27783
1366,201,4,35282,316197,0,26,0,1200000,40,0,3044,0,0,0,27783
1367,201,4,35282,316198,1,28,6,600000,40,0,3045,3046,0,0,27783
1369,201,4,35284,316206,2,26,6,900000,40,1371,3048,3049,0,0,27784
1370,201,4,35284,316207,0,30,0,1200000,40,1371,3050,0,0,0,27784
1371,201,4,35284,316208,0,13,0,300000,40,0,3051,0,0,0,27784
1372,201,4,35284,316209,0,26,7,600000,40,1371,3052,3053,3054,0,27784
1373,201,4,35286,316210,1,30,5,600000,40,0,3055,3056,0,0,27785
1374,201,4,35286,316211,0,26,0,1200000,40,0,3057,0,0,0,27785
1375,201,4,35286,316212,2,28,0,900000,40,0,3058,0,0,0,27785
1376,201,4,35288,316214,0,13,0,300000,40,0,3059,0,0,0,27786
1377,201,4,35288,316215,0,30,34,600000,40,1376,3060,3061,3062,0,27786
1378,201,4,35288,316216,0,30,0,1200000,40,1376,3063,0,0,0,27786
1379,201,4,35288,316217,2,26,6,900000,40,1376,3064,3065,0,0,27786
1380,201,4,35290,316218,1,28,6,600000,40,0,3066,3067,0,0,27787
1381,201,4,35290,316219,0,26,0,1200000,40,0,3068,0,0,0,27787
1382,201,4,35290,316220,2,29,11,900000,40,0,3069,3070,0,0,27787
1383,202,4,35274,316221,2,26,6,900000,40,0,3071,3072,0,0,27788
1384,202,4,35274,316222,2,29,11,900000,40,0,3073,3074,0,0,27788
1385,202,4,35274,316223,1,36,0,600000,40,0,3075,0,0,0,27788
1386,202,4,35274,316224,1,28,6,600000,40,0,3076,3077,0,0,27788
1387,202,4,35277,316225,2,28,0,900000,40,0,3078,0,0,0,27789
1388,202,4,35277,316226,0,26,0,1200000,40,0,3079,0,0,0,27789
1389,202,4,35277,316227,0,13,0,300000,40,0,3080,0,0,0,27789
1390,202,4,35277,316228,1,30,5,600000,40,0,3081,3082,0,0,27789
1391,202,4,35279,316229,0,30,0,1200000,40,0,3083,0,0,0,27790
1392,202,4,35279,316230,0,26,7,600000,40,0,3084,3085,3086,0,27790
1393,202,4,35281,316231,2,28,0,900000,40,0,3087,0,0,0,27791
1394,202,4,35281,316232,0,32,4,1200000,40,0,3088,3089,0,0,27791
1395,202,4,35281,316233,1,30,5,600000,40,0,3090,3091,0,0,27791
1396,202,4,35283,316234,2,29,11,900000,40,0,3092,3093,0,0,27792
1397,202,4,35283,316235,0,26,0,1200000,40,0,3094,0,0,0,27792
1398,202,4,35283,316236,1,28,6,600000,40,0,3095,3096,0,0,27792
1400,202,4,35285,316237,2,26,6,900000,40,0,3098,3099,0,0,27793
1401,202,4,35285,316238,0,30,0,1200000,40,0,3100,0,0,0,27793
1402,202,4,35285,316239,0,13,0,300000,40,0,3101,0,0,0,27793
1403,202,4,35285,316240,0,26,7,600000,40,0,3102,3103,3104,0,27793
1404,202,4,35287,316241,1,30,5,600000,40,0,3105,3106,0,0,27794
1405,202,4,35287,316242,0,26,0,1200000,40,0,3107,0,0,0,27794
1406,202,4,35287,316243,2,28,0,900000,40,0,3108,0,0,0,27794
1407,202,4,35289,316244,0,13,0,300000,40,0,3109,0,0,0,27795
1408,202,4,35289,316245,0,26,7,600000,40,0,3110,3111,3112,0,27795
1409,202,4,35289,316246,0,30,0,1200000,40,0,3113,0,0,0,27795
1410,202,4,35289,316247,2,26,6,900000,40,0,3114,3115,0,0,27795
1411,202,4,35291,316248,1,28,6,600000,40,0,3116,3117,0,0,27796
1412,202,4,35291,316249,0,26,0,1200000,40,0,3118,0,0,0,27796
1413,202,4,35291,316250,2,29,11,900000,40,0,3119,3120,0,0,27796
1414,201,4,35275,316678,0,32,4,1200000,40,0,3121,3122,0,0,27779
1415,202,4,35274,316680,0,32,4,1200000,40,0,3123,3124,0,0,27788
1423,176,4,31356,319711,0,12,0,1200000,10,0,3132,0,0,0,24264
1424,13,4,13330,322089,1,10,0,600000,10,0,3134,0,0,0,17556
1425,13,4,35719,322173,0,10,6,1200000,10,0,3140,4735,0,0,28066
1426,13,4,13334,322261,1,24,0,600000,10,0,3137,0,0,0,17638
1427,13,4,20491,322287,1,22,0,600000,10,0,3138,0,0,0,9489
1428,13,4,20491,322451,1,22,0,600000,10,0,3141,0,0,0,9489
1429,13,4,35719,322452,1,22,0,600000,10,0,3142,0,0,0,28066
1430,13,4,20491,322465,2,12,0,600000,10,0,3143,0,0,0,9489
1431,13,4,13331,322466,2,12,0,600000,10,0,3144,0,0,0,17562
1432,13,4,13332,322474,1,12,0,600000,10,0,3145,0,0,0,17563
1433,13,4,13331,322476,1,22,0,600000,10,0,3146,0,0,0,17562
1434,13,4,35719,322477,2,18,0,600000,10,0,3147,0,0,0,28066
1435,13,1,0,322508,0,0,0,3600000,0,0,3148,0,0,0,0
1438,18,4,35956,324363,1,12,0,600000,10,0,3152,0,0,0,28193
1439,18,4,35953,324369,1,12,0,600000,10,0,3153,0,0,0,28188
1440,18,4,35951,324370,2,14,6,600000,10,0,3154,3155,0,0,17635
1441,18,0,35951,324375,0,18,0,1200000,10,0,3156,0,0,0,17635
1442,18,4,35953,324378,1,22,0,600000,10,0,3157,0,0,0,28188
1443,18,4,35951,324384,1,22,0,600000,10,0,3158,0,0,0,17635
1444,18,4,35953,324421,2,7,0,1200000,10,0,3160,0,0,0,28188
1445,18,4,35952,324422,2,7,0,1200000,10,0,3161,0,0,0,17637
1446,18,4,35950,324428,1,20,8,600000,10,0,3162,3163,0,0,17636
1447,18,4,35950,324432,1,15,0,600000,10,0,3164,0,0,0,10159
1448,18,0,35952,324452,1,20,0,600000,10,0,3165,0,0,0,17637
1449,18,4,35952,324469,1,20,5,600000,10,0,3166,3167,0,0,17637
1450,18,0,35952,324476,0,18,4,1200000,10,0,3168,4736,0,0,17637
1451,18,4,35956,324479,0,10,0,1200000,10,0,3169,0,0,0,28193
1452,18,4,35954,324482,2,7,0,600000,10,0,3170,0,0,0,28189
1453,155,0,28512,326868,1,1,0,300000,10,0,3171,0,0,0,38902
1457,57,2,20494,328012,1,20,5,600000,20,0,3181,3182,0,0,17639
1458,57,2,20493,328013,1,20,5,600000,20,0,3183,3184,0,0,17640
1459,57,2,36205,328015,1,20,5,600000,20,0,3185,3186,0,0,28479
1460,57,4,36205,328016,0,10,0,1200000,20,0,3187,0,0,0,28499
1461,57,4,36205,328018,2,10,0,1200000,20,0,3188,0,0,0,28479
1462,57,0,36205,328147,2,13,0,1200000,20,0,3189,0,0,0,28479
1463,57,0,20493,328146,2,13,0,1200000,20,0,3190,0,0,0,17640
1464,57,1,0,328149,1,0,0,3600000,0,0,3191,0,0,0,0
1480,213,4,37002,342077,2,34,3,900000,50,0,3220,3221,0,0,29262
1481,213,4,37002,342085,2,30,0,1200000,50,0,3222,0,0,0,29262
1482,213,4,37002,342092,0,32,4,1200000,50,0,3223,3224,0,0,29262
1483,213,4,37002,342094,0,40,0,1200000,50,0,3225,0,0,0,29262
1484,213,4,37002,342095,1,32,4,600000,50,0,3226,3227,3228,0,29262
1485,213,4,37002,342107,1,30,5,600000,50,0,3229,3230,0,0,29262
1486,213,4,37005,342117,1,30,0,300000,50,0,3231,0,0,0,29277
1487,213,4,37005,342127,1,30,4,600000,50,1486,3232,3233,0,0,29277
1488,213,4,37005,342132,0,26,0,1200000,50,1486,3234,0,0,0,29277
1489,213,4,37005,342139,2,30,4,900000,50,1486,3243,3244,3245,0,29277
1490,213,4,37008,342140,1,30,4,600000,50,0,3235,3236,0,0,29289
1491,213,4,37008,342141,1,32,4,600000,50,0,3237,3238,3239,0,29289
