"ID","countResource00","countResource01","countResource02","countRecontributionResource00","countRecontributionResource01","countRecontributionResource02","spell4IdDisplay"
2659,10,2,0,10,2,0,31503
2660,17,8,0,17,8,0,31505
2662,8,1,0,8,1,0,40752
2669,7,1,0,7,1,0,25859
2670,9,2,0,9,2,0,31492
2672,8,2,0,8,2,0,40751
2673,10,1,0,10,1,0,31308
2674,12,2,0,12,2,0,31417
2676,11,2,0,11,2,0,41379
2679,12,4,0,12,4,0,24948
2680,14,5,0,14,5,0,31480
2681,0,0,0,0,0,0,0
2682,10,5,0,10,5,0,34707
2683,10,0,0,10,0,0,0
2684,14,2,0,14,4,0,40746
2686,14,5,0,14,5,0,31480
2687,10,2,0,10,2,0,24948
2688,12,3,0,12,3,0,31480
2690,0,0,0,0,0,0,0
2691,6,1,0,6,1,0,31165
2692,6,1,0,6,1,0,31165
2693,6,1,0,6,1,0,31165
2694,6,1,0,6,1,0,31165
2695,6,1,0,6,1,0,31165
2696,8,3,0,8,3,0,26139
2698,8,3,0,8,3,0,26139
2700,8,3,0,8,3,0,26139
2702,8,3,0,8,3,0,26139
2704,8,2,0,8,2,0,28883
2705,10,3,0,10,3,0,31482
2706,10,2,0,10,2,0,40753
2707,8,2,0,8,2,0,28883
2708,10,3,0,10,3,0,31482
2709,8,2,0,8,2,0,28883
2710,10,3,0,10,3,0,31482
2711,8,2,0,8,2,0,28883
2712,10,3,0,10,3,0,31482
2713,8,5,0,8,5,0,28618
2714,10,2,0,10,2,0,40755
2715,10,2,0,10,2,0,40755
2716,10,2,0,10,2,0,40753
2717,6,1,0,6,1,0,40746
2718,6,1,0,6,1,0,40746
2719,6,1,0,6,1,0,40746
2720,6,1,0,6,1,0,40746
2721,6,4,0,6,4,0,34706
2722,6,4,0,6,4,0,34706
2723,6,4,0,6,4,0,34706
2724,6,4,0,6,4,0,34706
2725,6,4,0,6,4,0,34706
2726,6,1,0,6,1,0,40756
2727,10,2,0,10,2,0,58873
2728,10,2,0,10,2,0,40753
2730,8,2,0,8,2,0,24948
2731,11,3,0,11,3,0,31480
2733,6,1,0,6,1,0,26139
2734,8,2,0,8,2,0,31511
2736,8,2,0,8,2,0,31507
2737,11,3,0,11,3,0,31508
2739,7,2,0,7,2,0,27380
2740,7,2,0,7,2,0,27380
2741,13,2,0,13,2,0,31494
2742,16,3,0,16,3,0,31495
2744,6,1,0,6,1,0,40755
2745,5,1,0,5,1,0,40752
2746,8,1,0,8,1,0,72139
2747,7,2,0,7,2,0,27380
2748,7,2,0,7,2,0,27380
2749,11,3,0,11,3,0,31497
2750,13,4,0,13,4,0,31498
2752,10,2,0,10,2,0,31503
2753,12,3,0,12,3,0,31505
2755,10,1,0,10,1,0,34706
2777,18,4,0,18,4,0,31501
2778,12,6,0,12,6,0,27362
2779,12,4,0,12,4,0,24948
2780,14,5,0,14,5,0,31480
2781,12,6,0,12,6,0,27362
2782,10,5,0,10,5,0,28883
2783,16,3,0,16,3,0,31500
2784,18,4,0,18,4,0,31501
2785,12,4,0,12,4,0,24948
2786,14,5,0,14,5,0,31480
2787,8,1,0,8,1,0,40752
2788,0,0,0,0,0,0,0
2789,8,2,0,8,2,0,40753
2790,8,1,0,8,1,0,40753
2791,8,1,0,8,1,0,40753
2792,8,1,0,8,1,0,40753
2793,0,0,0,0,0,0,0
2794,14,5,0,14,5,0,31500
2795,18,6,0,18,6,0,31500
2796,14,7,0,14,7,0,24948
2797,12,8,0,12,8,0,28883
2798,14,5,0,14,5,0,31500
2799,18,6,0,18,6,0,31500
2800,14,5,0,14,5,0,31500
2801,18,6,0,18,6,0,31500
2802,14,4,0,14,4,0,31308
2803,16,5,0,16,5,0,31308
2804,14,4,0,14,4,0,31308
2805,16,5,0,16,5,0,31308
2807,12,8,0,12,8,0,28883
2808,14,7,0,14,7,0,24948
2809,12,4,0,12,4,0,31325
2811,14,5,0,14,5,0,31325
2812,12,4,0,12,4,0,31325
2813,14,5,0,14,5,0,31325
2814,14,2,0,14,2,0,24948
2815,18,3,0,18,3,0,31480
2816,14,2,0,14,2,0,24948
2817,18,3,0,18,3,0,31480
2818,14,2,0,14,2,0,24948
2819,18,3,0,18,3,0,31480
2820,12,4,0,12,4,0,31165
2821,12,4,0,12,4,0,31165
2822,12,4,0,12,4,0,31165
2823,12,3,0,12,3,0,40751
2824,10,7,0,10,7,0,31523
2825,20,5,0,20,5,0,25859
2826,20,5,0,20,5,0,25859
2827,10,7,0,10,7,0,31523
2828,10,7,0,10,7,0,31523
2829,12,8,0,12,8,0,31363
2830,12,3,0,12,3,0,27372
2831,18,5,0,18,5,0,28883
2832,12,8,0,12,8,0,31360
2833,18,5,0,18,5,0,28883
2834,12,8,0,12,8,0,31363
2835,12,8,0,12,8,0,31363
2836,12,1,0,12,1,0,40751
2837,14,4,0,14,4,0,40755
2838,10,4,0,10,4,0,40766
2839,14,4,0,14,4,0,31497
2840,10,4,0,10,4,0,40766
2841,10,4,0,10,4,0,40766
2842,10,4,0,10,4,0,40766
2843,10,4,0,10,4,0,40766
2844,10,7,0,10,7,0,34706
2845,10,7,0,10,7,0,34706
2846,10,7,0,10,7,0,34706
2847,10,7,0,10,7,0,34706
2848,14,5,0,14,5,0,36510
2849,12,5,0,12,5,0,24948
2850,16,7,0,16,7,0,31480
2851,16,6,0,16,6,0,36666
2852,14,5,0,14,5,0,36510
2853,16,6,0,16,6,0,36666
2854,14,5,0,14,5,0,36510
2855,16,6,0,16,6,0,36666
2857,12,8,0,12,8,0,72139
2858,12,3,0,12,3,0,40751
2859,12,3,0,12,3,0,31165
2860,12,8,0,12,8,0,31360
2861,12,5,0,12,5,0,24948
2862,16,7,0,16,7,0,31480
2863,12,5,0,12,5,0,24948
2864,16,7,0,16,7,0,31480
2865,10,8,0,10,8,0,31507
2867,12,10,0,12,10,0,31508
2868,14,4,0,14,4,0,31497
2869,0,0,0,0,0,0,40753
2870,0,0,0,0,0,0,0
2871,8,6,0,8,6,0,0
2872,9,8,1,9,8,1,0
2873,11,8,2,11,8,2,0
2874,8,6,0,8,6,0,0
2875,9,8,1,9,8,1,0
2876,11,8,2,11,8,2,0
2877,15,4,1,15,4,1,0
2878,15,4,2,15,4,2,0
2879,15,4,1,15,4,1,0
2880,15,4,2,15,4,2,0
2881,15,4,1,15,4,1,0
2882,15,4,2,15,4,2,0
2883,17,3,1,17,3,1,0
2884,17,3,1,17,3,1,0
2885,17,3,1,17,3,1,0
2886,16,3,1,16,3,1,0
2887,16,3,1,16,3,1,0
2888,14,6,3,14,6,3,40755
2889,14,6,3,14,6,3,40755
2890,14,6,3,14,6,3,40755
2891,9,4,0,9,4,0,0
2892,11,5,0,11,5,0,0
2893,12,5,1,12,5,1,0
2894,9,4,0,9,4,0,0
2895,11,5,0,11,5,0,0
2896,12,5,1,12,5,1,0
2897,10,2,0,10,2,0,0
2898,10,2,0,10,2,0,0
2899,10,2,0,10,2,0,0
2900,8,1,1,8,1,1,0
2901,8,1,1,8,1,1,0
2902,8,1,1,8,1,1,0
2903,8,1,1,8,1,1,0
2904,11,6,0,11,6,0,0
2905,12,6,1,12,6,1,0
2906,13,7,2,13,7,2,0
2907,11,6,0,11,6,0,0
2908,12,6,1,12,6,1,0
2909,13,7,2,13,7,2,0
2910,11,6,0,11,6,0,0
2911,12,6,1,12,6,1,0
2912,13,7,2,13,7,2,0
2913,13,3,1,13,3,1,0
2914,12,8,0,12,8,0,72139
2915,0,0,0,0,0,0,0
2916,8,2,0,8,2,0,25859
2917,12,4,0,12,4,0,31165
2918,12,4,0,12,4,0,31165
2919,12,4,0,12,4,0,31165
2920,11,5,1,11,5,1,31523
2921,11,5,1,11,5,1,31523
2922,11,5,1,11,5,1,31523
2923,11,5,1,11,5,1,31523
2924,12,5,2,12,5,2,31364
2925,12,5,2,12,5,2,31364
2926,12,5,2,12,5,2,31364
2927,10,4,0,10,4,0,40746
2928,11,5,1,11,5,1,55373
2929,10,4,0,10,4,0,40746
2930,11,5,1,11,5,1,55373
2931,10,4,0,10,4,0,40746
2932,11,5,1,11,5,1,55373
2933,9,5,1,9,5,1,40746
2934,9,5,1,9,5,1,40746
2935,8,5,2,8,5,2,34706
2936,8,5,2,8,5,2,34706
2937,8,5,2,8,5,2,34706
2938,10,7,0,10,7,0,36510
2939,11,7,1,11,7,1,36666
2940,12,7,2,12,7,2,36667
2941,10,7,0,10,7,0,36510
2942,11,7,1,11,7,1,36666
2943,12,7,2,12,7,2,36667
2944,10,7,0,10,7,0,36510
2945,11,7,1,11,7,1,36666
2946,12,7,2,12,7,2,36667
2947,8,7,2,8,7,2,72139
2950,8,7,2,8,7,2,72139
2952,0,0,0,0,0,0,0
2953,10,3,0,10,3,0,24948
2954,8,4,0,8,4,0,31308
2957,6,3,0,6,3,0,40751
2958,10,3,0,10,3,0,24948
2959,8,4,0,8,4,0,31308
2960,12,5,0,12,5,0,31494
2961,12,4,0,12,4,0,40950
2962,6,3,0,6,3,0,40746
2963,10,3,0,10,3,0,31500
2964,6,3,0,6,3,0,40751
2965,10,3,0,10,3,0,24948
2966,4,4,0,4,4,0,31165
2967,8,6,0,8,6,0,27362
2970,12,4,0,12,4,0,45264
2971,12,4,0,12,4,0,31165
2972,12,4,0,12,4,0,31165
2973,12,4,0,12,4,0,31165
2974,11,5,1,11,5,1,31523
2975,11,5,1,11,5,1,31523
2976,11,5,1,11,5,1,31523
2977,11,5,1,11,5,1,31523
2978,12,5,2,12,5,2,31364
2979,12,5,2,12,5,2,31364
2980,12,5,2,12,5,2,31364
2981,10,4,0,10,4,0,40746
2982,11,5,1,11,5,1,40746
2983,10,4,0,10,4,0,40746
2984,11,5,1,11,5,1,40746
2985,10,4,0,10,4,0,40746
2986,11,5,1,11,5,1,40746
2987,9,5,1,9,5,1,40746
2988,9,5,1,9,5,1,40746
2989,8,5,2,8,5,2,34706
2990,8,5,2,8,5,2,34706
2991,8,5,2,8,5,2,34706
2992,10,7,0,10,7,0,36510
2993,11,7,1,11,7,1,36666
2994,12,7,2,12,7,2,36667
2995,10,7,0,10,7,0,36510
2996,11,7,1,11,7,1,36666
2997,12,7,2,12,7,2,36667
2998,10,7,0,10,7,0,36510
2999,11,7,1,11,7,1,36666
3000,12,7,2,12,7,2,36667
3001,8,7,2,8,7,2,72139
3002,8,7,2,8,7,2,72139
3003,0,0,0,0,0,0,0
3004,8,6,0,8,6,0,40754
3005,0,0,0,0,0,0,0
3006,6,3,0,6,3,0,40751
3007,0,0,0,0,0,0,0
3008,0,0,0,0,0,0,0
3009,0,0,0,0,0,0,0
3019,14,3,2,14,3,2,24948
3020,15,4,3,15,4,3,31480
3021,13,5,2,13,5,2,25859
3022,16,6,4,16,6,4,31492
3025,18,6,2,18,6,2,31360
3026,15,5,1,15,5,1,31325
3027,16,6,2,16,6,2,31452
3028,15,5,1,15,5,1,36510
3029,15,4,1,15,4,1,40766
3030,6,2,1,6,2,1,31165
3031,13,7,1,13,7,1,31494
3032,13,8,2,13,8,2,31495
3033,16,4,2,16,4,2,40763
3034,14,3,2,17,4,3,31508
3035,16,4,2,16,4,2,31507
3036,19,5,3,19,5,3,31509
3037,15,5,1,15,5,1,36510
3038,15,4,3,15,4,3,28883
3039,16,4,4,16,4,4,31482
3040,13,7,1,13,7,1,31494
3041,13,8,2,13,8,2,31495
3042,13,5,2,13,5,2,25859
3043,16,6,4,16,6,4,31492
3044,15,4,1,15,4,1,40766
3045,15,5,1,15,5,1,31325
3046,16,6,2,16,6,2,31452
3048,14,3,2,14,3,2,24948
3049,15,4,3,15,4,3,31480
3050,16,4,2,16,4,2,40763
3051,6,2,1,6,2,1,31165
3052,14,3,2,14,3,2,31508
3053,16,4,3,16,4,3,31507
3054,18,5,4,18,5,4,31509
3055,13,7,1,13,7,1,31494
3056,13,8,2,13,8,2,31495
3057,15,4,1,15,4,1,40766
3058,15,5,1,15,5,1,36510
3059,6,2,1,6,2,1,31165
3060,14,3,2,14,3,2,31508
3061,16,4,3,16,4,3,31507
3062,18,5,4,18,5,4,31509
3063,16,4,2,16,4,2,40763
3064,14,3,2,14,3,2,24948
3065,15,4,3,15,4,3,31480
3066,15,5,1,15,5,1,31325
3067,16,6,2,16,6,2,31452
3068,15,4,1,15,4,1,40766
3069,13,5,2,13,5,2,25859
3070,16,6,4,16,6,4,31492
3071,14,3,2,14,3,2,24948
3072,15,4,3,15,4,3,31480
3073,13,5,2,13,5,2,25859
3074,16,6,4,16,6,4,31492
3075,18,6,2,18,6,2,31360
3076,15,5,1,15,5,1,31325
3077,16,6,2,16,6,2,31452
3078,15,5,1,15,5,1,36510
3079,15,4,1,15,4,1,40766
3080,6,2,1,6,2,1,31165
3081,13,7,1,13,7,1,31494
3082,13,8,2,13,8,2,31495
3083,16,4,2,16,4,2,40763
3084,14,3,2,14,3,2,31508
3085,16,4,3,16,4,3,31507
3086,18,5,4,18,5,4,31509
3087,15,5,1,15,5,1,36510
3088,15,4,3,15,4,3,28883
3089,16,4,4,16,4,4,31482
3090,13,7,1,13,7,1,31494
3091,13,8,2,13,8,2,31495
3092,13,5,2,13,5,2,25859
3093,16,6,4,16,6,4,31492
3094,15,4,1,15,4,1,40766
3095,15,5,1,15,5,1,31325
3096,16,6,2,16,6,2,31452
3098,14,3,2,14,3,2,24948
3099,15,4,3,15,4,3,31480
3100,16,4,2,16,4,2,40763
3101,6,2,1,6,2,1,31165
3102,14,3,2,14,3,2,31508
3103,16,4,3,16,4,3,31507
3104,18,5,4,18,5,4,31509
3105,13,7,1,13,7,1,31494
3106,13,8,2,13,8,2,31495
3107,15,4,1,15,4,1,40766
3108,15,5,1,15,5,1,36510
3109,6,2,1,6,2,1,31165
3110,14,3,2,14,3,2,31508
3111,16,4,3,16,4,3,31507
3112,18,5,4,18,5,4,31509
3113,16,4,2,16,4,2,40763
3114,14,3,2,14,3,2,24948
3115,15,4,3,15,4,3,31480
3116,15,5,1,15,5,1,31325
3117,16,6,2,16,6,2,31452
3118,15,4,1,15,4,1,40766
3119,13,5,2,13,5,2,25859
3120,16,6,4,16,6,4,31492
3121,15,4,3,15,4,3,28883
3122,16,4,4,16,4,4,31482
3123,15,4,3,15,4,3,28883
3124,16,4,4,16,4,4,31482
3132,10,1,0,10,1,0,40766
3133,10,2,0,10,2,0,31322
3134,8,1,0,8,1,0,26139
3135,8,2,0,8,2,0,25859
3136,16,8,0,16,8,0,69071
3137,12,6,0,12,6,0,31501
3138,12,5,0,12,5,0,31308
3139,9,3,0,9,3,0,40746
3140,6,2,0,6,2,0,40746
3141,12,5,0,12,5,0,31494
3142,12,5,0,12,5,0,31494
3143,8,2,0,8,2,0,24948
3144,8,2,0,8,2,0,24948
3145,10,1,0,10,1,0,27380
3146,12,5,0,12,5,0,31497
3147,12,3,0,12,3,0,24948
3148,0,0,0,0,0,0,0
3152,10,1,0,10,1,0,31165
3153,10,1,0,10,1,0,31165
3154,8,3,0,8,3,0,25859
3155,10,5,0,10,5,0,31492
3156,10,4,0,10,4,0,40763
3157,12,5,0,12,5,0,27362
3158,14,4,0,14,4,0,31325
3160,5,1,0,5,1,0,40752
3161,5,1,0,5,1,0,40752
3162,12,4,0,12,4,0,31497
3163,16,6,0,16,6,0,31498
3164,11,2,0,11,2,0,27380
3165,12,4,0,12,4,0,40761
3166,14,3,0,14,3,0,31503
3167,15,5,0,15,5,0,31505
3168,10,4,0,10,4,0,40746
3169,8,2,0,8,2,0,40751
3170,5,1,0,5,1,0,36468
3171,8,0,0,8,0,0,41399
3172,17,7,0,17,7,0,31417
3173,15,4,0,15,4,0,31454
3174,15,4,0,15,4,0,31323
3175,11,3,0,11,3,0,31480
3181,12,4,0,12,4,0,40761
3182,15,5,0,15,5,0,40764
3183,12,4,0,12,4,0,40761
3184,15,5,0,15,5,0,40764
3185,12,4,0,12,4,0,40761
3186,15,5,0,15,5,0,40764
3187,6,2,0,6,2,0,40755
3188,6,2,0,6,2,0,40752
3189,9,2,0,9,2,0,40753
3190,9,2,0,9,2,0,40753
3191,0,0,0,0,0,0,0
3192,11,6,2,11,6,2,31482
3193,11,6,2,11,6,2,31482
3194,11,6,2,11,6,2,31482
3195,11,6,2,11,6,2,31482
3196,11,6,2,11,6,2,31482
3197,11,5,3,11,5,3,31508
3198,11,5,3,11,5,3,31508
3199,11,5,3,11,5,3,31508
3200,11,5,1,11,5,1,31417
3201,11,5,1,11,5,1,31417
3202,11,5,1,11,5,1,31417
3203,11,5,1,11,5,1,31417
3204,11,5,1,11,5,1,31417
3220,13,6,3,13,6,3,25859
3221,13,6,4,13,6,4,31492
3222,21,3,1,21,3,1,40752
3223,15,4,3,15,4,3,28883
3224,16,4,4,16,4,4,31482
3225,19,6,3,19,6,3,40755
3226,18,4,2,18,4,2,31308
3227,19,4,3,19,4,3,31417
3228,21,5,3,21,5,3,31424
3229,13,8,3,13,8,3,31498
3230,13,7,1,0,0,0,31497
3231,17,5,1,17,5,1,31165
3232,16,4,2,16,4,2,26139
3233,17,4,3,17,4,3,31511
3234,15,4,1,15,4,1,40766
3235,16,4,2,16,4,2,26139
3236,17,4,3,17,4,3,31511
3237,18,4,2,18,4,2,31308
3238,19,4,3,19,4,3,31417
3239,21,5,3,21,5,3,31424
3240,13,7,1,13,7,1,31498
3241,13,8,2,13,8,2,31497
3243,17,5,1,17,5,1,24948
3244,18,5,2,18,5,2,31480
3245,20,6,2,20,6,2,31481
3246,17,5,1,17,5,1,24948
3247,18,5,2,18,5,2,31480
3248,20,6,2,20,6,2,31481
3249,21,3,1,21,3,1,40752
3250,17,5,1,17,5,1,31165
3251,18,6,2,18,6,2,31360
3252,15,4,1,15,4,1,40766
3253,17,5,1,17,5,1,24948
3254,18,5,2,18,5,2,31480
3255,20,6,2,20,6,2,31481
3256,18,4,2,18,4,2,31308
3257,19,4,3,19,4,3,31417
3258,21,5,3,21,5,3,31424
3259,16,4,2,16,4,2,26139
3260,17,4,3,17,4,3,31511
3261,13,6,3,13,6,3,25859
3262,13,6,4,13,6,4,31492
3263,21,3,1,21,3,1,40752
3264,15,4,3,15,4,3,28883
3265,16,4,4,16,4,4,31482
3266,17,5,1,17,5,1,31165
3267,13,7,1,13,7,1,31498
3268,13,8,2,13,8,2,31497
3269,18,6,2,18,6,2,31360
3270,15,4,1,15,4,1,40766
3271,13,6,3,13,6,3,25859
3272,13,6,4,13,6,4,31492
3273,21,3,1,21,3,1,40752
3274,15,4,3,15,4,3,28883
3275,16,4,4,16,4,4,31482
3276,19,6,3,19,6,3,40755
3277,18,4,2,18,4,2,31308
3278,19,4,3,19,4,3,31417
3279,21,5,3,21,5,3,31424
3280,13,8,2,13,8,2,31498
3281,13,8,2,13,8,2,31497
3282,17,5,1,17,5,1,31165
3283,16,4,2,16,4,2,26139
3284,17,4,3,17,4,3,31511
3285,15,4,1,15,4,1,40766
3286,17,5,1,17,5,1,24948
3287,18,5,2,18,5,2,31480
3288,20,6,2,20,6,2,31481
3289,16,4,2,16,4,2,26139
3290,17,4,3,17,4,3,31511
3291,18,4,2,18,4,2,31308
3292,19,4,3,19,4,3,31417
3293,21,5,3,21,5,3,31424
3294,13,7,1,13,7,1,31498
3295,13,8,2,12,8,2,31497
3297,17,5,1,17,5,1,24948
3298,18,5,2,18,5,2,31480
3299,20,6,2,20,6,2,31481
3300,21,3,1,21,3,1,40752
3301,17,5,1,17,5,1,31165
3302,18,6,2,18,6,2,31360
3303,15,4,1,15,4,1,40766
3304,17,5,1,17,5,1,24948
3305,18,5,2,18,5,2,31480
3306,20,6,2,20,6,2,31481
3307,18,4,2,18,4,2,31308
3308,19,4,3,19,4,3,31417
3309,21,5,3,21,5,3,31424
3310,16,4,2,16,4,2,26139
3311,17,4,3,17,4,3,31511
3312,13,6,3,13,6,3,25859
3313,13,6,4,13,6,4,31492
3314,21,3,1,21,3,1,40752
3315,15,4,3,15,4,3,28883
3316,16,4,4,16,4,4,31482
3317,17,5,1,17,5,1,31165
3318,13,8,2,13,8,2,31498
3319,13,8,2,13,8,2,31497
3320,18,6,2,18,6,2,31360
3321,15,4,1,15,4,1,40766
3330,6,2,0,6,2,0,40652
3334,12,1,0,12,1,0,40751
3335,12,1,0,12,1,0,40751
3339,22,4,0,22,4,0,46399
3342,22,3,2,22,3,2,31503
3343,24,6,3,24,6,3,31505
3350,20,2,0,20,2,0,40752
3352,20,5,0,20,5,0,40755
3354,21,3,1,21,3,1,0
3360,20,2,0,20,2,0,31500
3363,24,5,1,24,5,1,40746
3364,26,4,0,26,4,0,40746
3365,14,4,0,14,4,0,40746
3366,8,4,0,8,4,0,40755
3367,14,4,0,14,4,0,27372
3368,20,8,0,20,8,0,31434
3369,16,4,0,16,4,0,41009
3370,8,4,0,8,4,0,34706
3377,10,5,0,10,5,0,40761
3378,12,6,0,12,6,0,41425
3390,8,2,0,8,2,0,27380
3391,8,2,0,8,2,0,27380
3392,8,2,0,8,2,0,36468
3407,14,7,0,14,7,0,41435
3470,10,5,0,10,5,0,31500
3471,10,6,1,10,6,1,31501
3472,12,6,2,12,6,2,31502
3473,10,5,0,10,5,0,31500
3474,10,6,1,10,6,1,31501
3475,12,6,2,12,6,2,31502
3476,10,5,0,10,5,0,31500
3477,10,6,1,10,6,1,31501
3478,12,6,2,12,6,2,31502
3479,8,5,0,8,5,0,31308
3480,8,6,0,8,6,0,31417
3481,8,5,0,8,5,0,31308
3482,8,6,0,8,6,0,31417
3483,8,5,0,8,5,0,31308
3484,8,6,0,8,6,0,31417
3485,9,4,3,9,4,3,31165
3486,9,4,3,9,4,3,31165
3487,10,4,2,10,4,2,40763
3488,10,4,2,10,4,2,40763
3489,10,3,2,10,3,2,40755
3490,10,3,2,10,3,2,40755
3491,8,5,2,8,5,2,41515
3492,8,5,2,8,5,2,41515
3493,10,4,2,10,4,2,28883
3494,10,4,2,10,4,2,28883
3495,10,3,0,10,3,0,24948
3496,10,5,0,10,5,0,31480
3497,11,5,1,11,5,1,31481
3498,10,3,0,10,3,0,24948
3499,10,5,0,10,5,0,31480
3500,11,5,1,11,5,1,31481
3501,10,3,0,10,3,0,24948
3502,10,5,0,10,5,0,31480
3503,11,5,1,11,5,1,31481
3504,11,4,3,11,4,3,36462
3505,8,2,2,8,2,2,36463
3506,8,2,2,8,2,2,36463
3507,11,4,3,11,4,3,44004
3508,10,5,0,10,5,0,31500
3509,10,6,1,10,6,1,31501
3510,12,6,2,12,6,2,31502
3511,10,5,0,10,5,0,31500
3512,10,6,1,10,6,1,31501
3513,12,6,2,12,6,2,31502
3514,10,5,0,10,5,0,31500
3515,10,6,1,10,6,1,31501
3516,12,6,2,12,6,2,31502
3517,8,5,0,8,5,0,31308
3518,8,6,0,8,6,0,31417
3519,8,5,0,8,5,0,31308
3520,8,6,0,8,6,0,31417
3521,8,5,0,8,5,0,31308
3522,8,6,0,8,6,0,31417
3523,9,4,3,9,4,3,31165
3524,9,4,3,9,4,3,31165
3525,10,4,2,10,4,2,40763
3526,10,4,2,10,4,2,40763
3527,10,3,2,10,3,2,40755
3528,10,3,2,10,3,2,40755
3529,8,5,2,8,5,2,41515
3530,8,5,2,8,5,2,41515
3531,10,4,2,10,4,2,28883
3532,10,4,2,10,4,2,28883
3533,10,3,0,10,3,0,24948
3534,10,5,0,10,5,0,31480
3535,11,5,1,11,5,1,31481
3536,10,3,0,10,3,0,24948
3537,10,5,0,10,5,0,31480
3538,11,5,1,11,5,1,31481
3539,10,3,0,10,3,0,24948
3540,10,5,0,10,5,0,31480
3541,11,5,1,11,5,1,31481
3542,11,4,3,11,4,3,36462
3543,8,2,2,8,2,2,36463
3544,8,2,2,8,2,2,36463
3545,11,4,3,11,4,3,44004
3546,12,6,0,12,6,0,31480
3547,10,8,0,10,8,0,31308
3548,12,5,0,12,5,0,31492
3561,10,4,0,10,4,0,31497
3562,14,6,0,14,6,0,31498
3563,14,6,0,14,6,0,31494
3564,10,4,0,10,4,0,31495
3565,8,3,0,8,3,0,26139
3566,10,4,0,10,4,0,31511
3568,8,4,0,8,4,0,72139
3570,8,6,0,8,6,0,31417
3571,8,4,0,8,4,0,40746
3572,12,6,0,12,6,0,41509
3573,8,4,0,8,4,0,40746
3574,12,6,0,12,6,0,41509
3575,10,4,0,10,4,0,40761
3576,12,6,0,12,6,0,41425
3577,0,0,0,0,0,0,0
3578,0,0,0,0,0,0,0
3579,10,5,1,10,5,1,31494
3580,12,6,2,12,6,2,31495
3581,13,7,4,13,7,4,31496
3582,15,3,1,15,3,1,31360
3583,6,2,1,6,2,1,27372
3584,8,3,1,8,3,1,31434
3585,8,4,1,8,2,1,36510
3586,12,3,2,12,3,2,36666
3587,7,1,1,7,1,1,24948
3588,9,2,2,9,2,2,31480
3589,12,3,3,12,3,3,31481
3590,10,2,1,10,2,1,26139
3591,14,3,2,14,3,2,31511
3592,6,3,2,6,3,2,28883
3593,8,4,1,8,4,1,31482
3594,6,3,0,6,3,0,24948
3595,8,3,1,8,3,1,31480
3596,10,5,1,10,5,1,31494
3597,12,6,2,12,6,2,31495
3598,13,7,3,13,7,3,31496
3599,15,3,1,15,3,1,31360
3600,20,2,0,20,2,0,40751
3601,6,3,0,6,3,0,25859
3602,8,3,1,8,3,1,31492
3603,7,1,1,7,1,1,24948
3604,9,2,2,9,2,2,31480
3605,12,3,3,12,3,3,31481
3606,10,5,1,10,5,1,31494
3607,12,6,2,12,6,2,31495
3608,13,7,3,13,7,3,31496
3609,10,5,1,10,5,1,26139
3610,14,3,2,14,3,2,31511
3611,20,2,0,20,2,0,40751
3612,8,2,1,8,2,1,36510
3613,12,3,2,12,3,2,36666
3614,6,3,0,6,3,0,24948
3615,8,3,1,8,3,1,31480
3653,8,4,0,8,4,0,40755
3654,8,2,0,8,2,0,40752
3655,14,4,0,14,4,0,25859
3656,16,5,0,16,5,0,31492
3660,14,5,2,14,5,2,31503
3661,16,8,5,16,8,5,31505
3662,19,11,6,19,11,6,31506
3663,14,5,2,14,5,2,31503
3664,16,8,5,16,8,5,31505
3665,19,11,6,19,11,6,31506
3666,14,5,2,14,5,2,31503
3667,16,8,5,16,8,5,31505
3668,19,11,6,19,11,6,31506
3669,14,5,2,14,5,2,31308
3670,16,8,5,16,8,5,31417
3671,19,11,6,19,11,6,31424
3672,15,6,2,15,6,2,31308
3673,17,9,5,17,9,5,31417
3674,19,11,6,19,11,6,31424
3675,10,6,2,10,6,2,31360
3676,10,6,2,10,6,2,31360
3677,10,6,2,10,6,2,31360
3678,10,6,2,10,6,2,31325
3679,12,8,4,12,8,4,31452
3680,16,10,6,16,10,6,31453
3681,10,6,2,10,6,2,31325
3682,12,8,4,12,8,4,31452
3683,16,10,6,16,10,6,31453
3684,15,3,1,15,3,1,0
3685,15,3,1,15,3,1,0
3686,15,3,1,15,3,1,0
3687,18,3,2,18,3,2,40755
3688,18,3,2,18,3,2,40755
3689,16,5,3,16,5,3,40753
3690,16,5,3,16,5,3,40753
3691,16,5,3,16,5,3,40753
3692,16,5,3,16,5,3,40753
3693,20,6,1,20,6,1,41488
3694,20,6,1,20,6,1,41488
3695,20,6,1,20,6,1,41488
3696,10,6,2,10,6,2,36510
3697,12,8,4,12,8,4,36666
3698,16,10,6,16,10,6,36667
3699,10,6,2,10,6,2,36510
3700,12,8,4,12,8,4,36666
3701,16,10,6,16,10,6,36667
3702,10,6,2,10,6,2,36510
3703,12,8,4,12,8,4,36666
3704,16,10,6,16,10,6,36667
3705,11,7,3,11,7,3,41452
3706,0,0,0,0,0,0,0
3707,20,6,1,20,6,1,41488
3708,15,3,1,15,3,1,0
3709,14,5,2,14,5,2,31503
3710,16,8,5,16,8,5,31505
3711,19,11,6,19,11,6,31506
3712,14,5,2,14,5,2,31308
3713,16,8,5,16,8,5,31417
3714,19,11,6,19,11,6,31424
3715,14,5,2,14,5,2,31308
