"ID","localizedTextIdBody","soundEventId","windowTypeId","durationMS","prerequisiteId","storyPanelStyleEnum"
888,91645,0,1,3000,0,0
889,91689,0,1,5000,0,0
890,91693,0,1,5000,0,0
891,91694,0,1,5000,0,0
892,91695,0,1,5000,0,0
893,91698,0,1,5000,0,0
894,91699,0,1,5000,0,0
895,92524,0,1,5000,0,0
896,92561,0,1,5000,0,0
897,92571,0,1,5000,0,0
898,92621,0,1,5000,0,0
899,92780,0,1,3000,0,0
900,92781,0,1,3000,0,0
901,92983,0,1,5000,0,0
902,92985,0,1,5000,0,0
903,93004,0,1,5000,0,0
904,93005,0,1,5000,0,0
905,93006,0,1,5000,0,0
906,93007,0,1,5000,0,0
907,93008,0,1,5000,0,0
908,93022,0,1,10000,0,0
910,93084,0,1,4000,0,0
911,93085,0,1,4000,0,0
912,93091,0,1,4000,0,0
913,93092,0,1,4000,0,0
914,93093,0,1,4000,0,0
915,93094,0,1,4000,0,0
916,93246,0,1,4000,0,0
917,93247,0,1,4000,0,0
918,93248,0,1,4000,0,0
919,93249,0,1,4000,0,0
920,93260,0,1,4000,0,0
921,93265,0,1,4000,0,0
922,93266,0,1,4000,0,0
923,93346,0,1,5000,0,0
924,93348,0,1,5000,0,0
925,93349,0,1,5000,0,0
926,93351,0,1,5000,0,0
927,93454,0,1,5000,0,0
928,93455,0,1,5000,0,0
929,93456,0,1,5000,0,0
930,93457,0,1,5000,0,0
931,93458,0,1,5000,0,0
932,93459,0,1,5000,0,0
933,93498,0,1,3000,0,0
934,93499,0,1,3000,0,0
935,93568,0,1,5000,0,0
936,93569,0,1,5000,0,0
937,93570,0,1,5000,0,0
938,93654,0,1,5000,0,0
939,93655,0,1,7000,0,0
940,93656,0,1,7000,0,0
941,93657,0,1,5000,0,0
942,93665,0,1,4000,0,0
943,93712,0,1,4000,0,0
944,93713,0,1,6000,0,0
945,93811,0,1,4000,0,0
946,93866,0,1,10000,0,0
947,93897,0,1,3000,0,0
948,93898,0,1,3000,0,0
949,93923,0,1,4000,0,0
950,93930,0,1,4000,0,0
951,93973,0,1,10000,0,0
952,93992,0,1,3000,0,0
953,93996,0,1,5000,0,0
954,94005,0,1,4000,0,0
955,94053,0,1,3000,0,0
956,94085,0,1,3000,0,0
957,94248,0,1,4000,0,0
958,94249,0,1,4000,0,0
959,94304,0,1,10000,0,0
960,94487,0,1,8000,0,0
961,94490,0,1,3000,0,0
962,94494,0,1,4000,0,0
963,94495,0,1,3000,0,0
964,94500,0,1,3000,0,0
965,94607,0,1,5000,0,0
966,94609,0,1,5000,0,0
967,94612,0,1,5000,0,0
968,94613,0,1,5000,0,0
969,94614,0,1,5000,0,0
970,94616,0,1,5000,0,0
971,94620,0,1,5000,0,0
972,94622,0,1,5000,0,0
973,94625,0,1,5000,0,0
974,94626,0,1,5000,0,0
975,94627,0,1,6000,0,0
976,94638,0,1,6000,0,0
977,94681,0,1,5000,0,0
978,94682,0,1,5000,0,0
979,94683,0,1,5000,0,0
980,94684,0,1,5000,0,0
981,94686,0,1,5000,0,0
982,94687,0,1,5000,0,0
983,94688,0,1,5000,0,0
984,94689,0,1,5000,0,0
985,94690,0,1,5000,0,0
986,94691,0,1,5000,0,0
987,94692,0,1,5000,0,0
988,94693,0,1,5000,0,0
989,94694,0,1,6000,0,0
990,94872,0,1,5000,0,0
991,94877,0,1,5000,0,0
992,94881,0,1,5000,0,0
993,94882,0,1,5000,0,0
994,94883,0,1,5000,0,0
995,94884,0,1,5000,0,0
996,94885,0,1,5000,0,0
997,94886,0,1,5000,0,0
998,94887,0,1,5000,0,0
999,94888,0,1,5000,0,0
1000,94889,0,1,5000,0,0
1001,94890,0,1,5000,0,0
1003,95025,0,1,3000,0,0
1004,95026,0,1,3000,0,0
1005,95050,0,1,6000,0,0
1006,95052,0,1,6000,0,0
1007,95053,0,1,6000,0,0
1008,95088,0,1,6000,0,0
1009,95089,0,1,6000,0,0
1010,95123,0,1,8000,0,0
1011,95144,0,1,10000,0,0
1012,95145,0,1,10000,0,0
1013,95146,0,1,10000,0,0
1014,95147,0,1,10000,0,0
1015,95149,0,1,10000,0,0
1016,95206,0,1,6000,0,0
1017,95207,0,1,6000,0,0
1018,95208,0,1,8000,0,0
1019,95209,0,1,8000,0,0
1020,95210,0,1,8000,0,0
1021,95211,0,1,8000,0,0
1022,95216,0,1,8000,0,0
1023,95217,0,1,8000,0,0
1024,95218,0,1,8000,0,0
1025,95219,0,1,6000,0,0
1026,95220,0,1,6000,0,0
1027,95221,0,1,6000,0,0
1028,95222,0,1,6000,0,0
1029,95223,0,1,6000,0,0
1030,95224,0,1,8000,0,0
1031,95225,0,1,6000,0,0
1032,95248,0,1,4000,0,0
1033,95277,0,1,8000,0,0
1034,95329,0,1,10000,0,0
1035,95330,0,1,10000,0,0
1036,95331,0,1,8000,0,0
1037,95332,0,1,8000,0,0
1038,95333,0,1,8000,0,0
1039,95334,0,1,8000,0,0
1044,95481,0,1,5000,0,0
1045,95482,0,1,5000,0,0
1046,95486,0,1,5000,0,0
1047,95494,0,1,5000,0,0
1048,95495,0,1,5000,0,0
1049,95496,0,1,5000,0,0
1050,95497,0,1,5000,0,0
1051,95498,0,1,5000,0,0
1052,95501,0,1,5000,0,0
1053,95503,0,1,5000,0,0
1054,95512,0,1,5000,0,0
1055,95513,0,1,5000,0,0
1056,95537,0,1,8000,0,0
1057,95632,0,1,5000,0,0
1058,95662,0,1,4000,0,0
1059,95663,0,1,4000,0,0
1060,95676,0,1,5000,0,0
1061,95677,0,1,6500,0,0
1062,95678,0,1,6500,0,0
1063,95679,0,1,6500,0,0
1064,95680,0,1,6500,0,0
1065,95681,0,1,6500,0,0
1066,95682,0,1,6500,0,0
1067,95687,0,1,6500,0,0
1068,95688,0,1,6500,0,0
1069,95691,0,1,6500,0,0
1070,95692,0,1,6500,0,0
1071,95693,0,1,5000,0,0
1072,95694,0,1,5000,0,0
1073,95726,0,1,5000,0,0
1074,95805,0,1,5000,0,0
1075,95806,0,1,5000,0,0
1076,95807,0,1,5000,0,0
1077,96074,7121,1,5000,0,0
1078,96192,0,3,25000,0,0
1079,96241,0,1,8000,0,0
1080,96253,4312,1,10000,0,0
1081,96255,4312,1,10000,0,0
1082,96257,4312,1,10000,0,0
1083,96466,0,1,8000,0,0
1084,96489,0,1,5000,0,0
1085,96640,3430,1,4000,0,0
1086,96949,5398,1,6000,0,0
1087,97234,0,1,8000,0,0
1088,97307,0,1,5000,0,0
1090,97524,3430,1,4000,0,0
1091,97534,3430,1,4000,0,0
1093,97754,0,1,5000,0,0
1094,97809,0,1,7500,0,0
1095,97811,0,1,7500,0,0
1096,97851,5629,1,1000,0,0
1097,97852,7172,1,1000,0,0
1098,97869,0,1,4000,0,0
1099,97893,0,1,10000,0,0
1100,97898,0,1,8000,0,0
1101,97899,0,1,8000,0,0
1102,97900,0,1,8000,0,0
1103,97901,0,1,8000,0,0
1104,97902,0,1,8000,0,0
1105,97903,0,1,8000,0,0
1106,97945,0,1,8000,0,0
1107,97946,0,1,8000,0,0
1108,97947,0,1,8000,0,0
1109,97948,0,1,8000,0,0
1110,97949,0,1,8000,0,0
1111,98383,0,1,6000,0,0
1112,98384,0,1,6000,0,0
1113,98401,0,1,6000,0,0
1114,98439,0,1,6000,0,0
1115,98531,0,1,6000,0,0
1116,98594,0,1,6000,0,0
1117,98595,0,1,6000,0,0
1118,98631,0,1,6000,0,0
1119,98641,0,1,6000,0,0
1120,98648,0,1,6000,0,0
1121,98649,0,1,6000,0,0
1122,98671,0,1,5000,0,0
1123,98672,0,1,8000,0,0
1124,98681,0,1,8000,0,0
1125,98721,0,1,6000,0,0
1126,98836,0,1,6000,0,0
1127,98837,0,1,6000,0,0
1128,98838,0,1,6000,0,0
1129,98871,0,1,6000,0,0
1130,98876,0,1,6000,0,0
1131,98899,0,1,6000,0,0
1132,98900,0,1,6000,0,0
1133,98907,0,1,6000,0,0
1134,98978,0,1,8000,0,0
1135,98983,0,1,6000,0,0
1136,98999,0,1,6000,0,0
1137,99000,0,1,6000,0,0
1138,99033,0,1,6000,0,0
1139,99050,0,1,3000,0,0
1140,99051,0,1,3000,0,0
1141,99053,0,1,3000,0,0
1142,99054,0,1,3000,0,0
1143,99055,0,1,3000,0,0
1144,99137,0,1,8000,0,0
1145,99142,0,1,6500,0,0
1146,99143,0,1,6500,0,0
1147,99144,0,1,6000,0,0
1148,99145,0,1,6000,0,0
1149,99146,0,1,6500,0,0
1150,99147,0,1,6500,0,0
1151,99148,0,1,6000,0,0
1152,99149,0,1,6500,0,0
1153,99150,0,1,6500,0,0
1154,99155,0,1,6500,0,0
1155,99156,0,1,6500,0,0
1156,99157,0,1,6500,0,0
1157,99159,0,1,6500,0,0
1158,99160,0,1,5000,0,0
1159,99161,0,1,5000,0,0
1160,99162,0,1,5000,0,0
1161,99163,0,1,5000,0,0
1162,99164,0,1,5000,0,0
1163,99186,0,1,6000,0,0
1164,99248,0,1,8000,0,0
1165,99307,0,1,6000,0,0
1166,99308,0,1,6000,0,0
1167,99327,0,1,5000,0,0
1168,99329,0,1,5000,0,0
1169,99345,0,1,5000,0,0
1170,99347,0,1,5000,0,0
1171,99348,0,1,5000,0,0
1172,99349,0,1,5000,0,0
1173,99350,0,1,5000,0,0
1174,99351,0,1,5000,0,0
1175,99370,0,1,5000,0,0
1176,99371,0,1,5000,0,0
1177,99373,0,1,5000,0,0
1178,99374,0,1,5000,0,0
1179,99375,0,1,5000,0,0
1180,99376,0,1,5000,0,0
1181,99412,0,1,6000,0,0
1182,99446,0,1,8000,0,0
1183,99455,7121,1,3000,0,0
1184,99502,0,1,6000,0,0
1185,99529,0,1,8000,0,0
1186,99593,0,1,9000,0,0
1187,99596,0,1,7000,0,0
1188,99672,0,1,5000,0,0
1189,99827,0,1,6000,0,0
1190,99833,0,1,6000,0,0
1191,99834,0,1,6000,0,0
1192,99835,0,1,6000,0,0
1194,99928,0,1,6000,0,0
1195,99931,0,1,6000,0,0
1196,99935,0,1,6000,0,0
1197,99940,0,1,10000,0,0
1198,99956,613,1,10000,0,0
1199,99978,0,1,8000,0,0
1207,100325,0,1,5000,0,0
1208,100629,0,1,8000,0,0
1209,100630,0,1,8000,0,0
1210,100672,0,1,8000,0,0
1211,100677,0,1,8000,0,0
1212,100690,0,1,8000,0,0
1213,100691,0,1,8000,0,0
1214,100692,0,1,8000,0,0
1215,100804,0,1,8000,0,0
1216,100834,0,1,8000,0,0
1217,100836,0,1,8000,0,0
1218,100917,0,1,8000,0,0
1219,100918,0,1,8000,0,0
1220,100919,0,1,8000,0,0
1221,100920,0,1,8000,0,0
1222,100921,0,1,8000,0,0
1223,100922,0,1,8000,0,0
1224,101018,0,1,8000,0,0
1225,101019,0,1,8000,0,0
1226,101069,0,1,8000,0,0
1227,101070,0,1,6000,0,0
1228,101575,0,1,8000,0,0
1229,101623,0,3,6000,0,0
1230,101624,0,1,6000,0,0
1231,101627,0,1,8000,0,0
1232,101776,0,1,6000,0,0
1233,101777,0,1,6000,0,0
1234,101909,0,1,6000,0,0
1235,101910,0,1,6000,0,0
1236,101911,0,1,6000,0,0
1237,101912,0,1,6000,0,0
1238,101913,0,1,6000,0,0
1239,101914,0,1,6000,0,0
1240,101944,0,1,5000,0,0
1241,102063,0,1,6000,0,0
1242,104085,0,1,10000,0,0
1243,104111,0,1,10000,0,0
1244,104266,0,1,10000,0,0
1245,104281,0,1,10000,0,0
1246,104289,0,1,10000,0,0
1259,105023,0,1,8000,0,0
1260,105048,0,1,8000,0,0
1261,105049,0,1,8000,0,0
1262,105052,0,1,8000,0,0
1263,105054,0,1,8000,0,0
1264,105177,0,1,6000,0,0
1265,105178,0,1,5000,0,0
1266,105221,0,1,8000,0,0
1267,105222,0,1,8000,0,0
1268,105258,0,1,8000,0,0
1269,105259,0,1,8000,0,0
1270,105260,0,1,8000,0,0
1271,105269,0,1,6000,0,0
1272,105327,0,1,10000,0,0
1273,105330,0,1,6000,0,0
1274,105337,0,1,8000,0,0
1275,105370,0,1,6000,0,0
1276,105385,0,1,8000,0,0
1277,105395,7158,1,10000,0,0
1278,105425,7158,1,6000,0,0
1279,105471,0,1,8000,0,0
1280,105488,0,1,8000,0,0
1281,105524,0,1,6000,0,0
1282,105525,0,1,8000,0,0
1283,105526,0,1,8000,0,0
1284,105527,7158,1,10000,2755,0
1285,105534,0,1,8000,0,0
1286,105670,0,1,8000,0,0
1287,105848,0,1,6000,0,0
1290,105979,0,1,6000,0,0
1307,106056,0,1,9000,0,0
1308,106079,0,1,5000,0,0
1309,106080,7158,1,5000,0,0
1310,106118,7158,1,10000,0,0
1311,106122,0,1,10000,0,0
1312,106123,0,1,10000,0,0
1313,106137,7158,1,10000,0,0
1314,106144,0,1,6000,0,0
1315,106170,0,1,8000,0,0
1316,106171,0,1,8000,0,0
1317,106236,0,1,5000,0,0
1318,106241,0,1,5000,0,0
1319,106365,0,1,5000,0,0
1320,106433,0,1,6000,0,0
1321,106473,0,1,6000,0,0
1322,106474,0,1,6000,0,0
1323,106475,0,1,5000,0,0
1325,106554,0,1,5000,0,0
1326,106558,0,1,5000,0,0
1327,106559,0,1,5000,0,0
1328,106574,0,1,1000,0,0
1329,106575,0,1,1000,0,0
1330,106576,0,1,1000,0,0
1331,106578,0,1,1000,0,0
1332,106579,0,1,1000,0,0
1337,106807,0,1,6000,0,0
1338,106808,0,1,6000,0,0
1339,106810,0,1,6000,0,0
1343,107020,0,1,4000,0,0
1344,107028,0,1,1005,0,0
1345,107029,0,1,15000,0,0
1359,107113,1578,1,6000,0,0
1360,107219,0,1,3000,0,0
1361,107220,0,1,3000,0,0
1362,107221,0,1,3000,0,0
1363,107222,0,1,3000,0,0
1364,107484,0,1,6000,0,0
1365,107693,0,1,5000,0,0
1366,107697,0,1,5000,0,0
1367,107698,0,1,5000,0,0
1368,107704,0,1,5000,0,0
1369,107720,0,1,5000,0,0
1370,107745,0,1,5000,0,0
1371,107771,0,1,5000,0,0
1372,107772,0,1,5000,0,0
1373,107773,0,1,5000,0,0
1374,107774,0,1,5000,0,0
1375,107775,0,1,5000,0,0
1376,107776,0,1,5000,0,0
1377,107887,0,1,6000,0,0
1378,107888,0,1,6000,0,0
1379,108009,0,1,6000,0,0
1380,108109,0,1,6000,0,0
1381,108121,0,1,5000,0,0
1382,108122,0,1,5000,0,0
1383,108123,0,1,5000,0,0
1384,108124,0,1,5000,0,0
1385,108137,0,1,4000,0,0
1386,108138,0,1,4000,0,0
1387,108139,0,1,4000,0,0
1388,108246,0,1,6500,0,0
1389,108245,0,1,6500,0,0
1390,108247,0,1,6500,0,0
1391,108248,0,1,6500,0,0
1392,108249,0,1,6500,0,0
1393,108250,0,1,6500,0,0
1394,108251,0,1,6500,0,0
1395,108252,0,1,6500,0,0
1396,108253,0,1,6500,0,0
1397,108254,0,1,6500,0,0
1398,108255,0,1,6500,0,0
1399,108256,0,1,6500,0,0
1400,108257,0,1,6500,0,0
1401,108258,0,1,6500,0,0
1402,108259,0,1,6500,0,0
1403,108224,0,1,6000,0,0
1404,108275,0,1,1050,0,0
1405,108276,0,1,6000,0,0
1406,108277,0,1,6000,0,0
1407,108278,0,1,6000,0,0
1408,108320,0,1,6000,0,0
1409,108335,0,3,25000,0,0
1410,108355,0,1,4000,0,0
1411,108356,0,1,4000,0,0
1412,108366,0,1,4000,0,0
1413,108460,0,1,5000,0,0
1414,108463,0,1,6000,0,0
1415,108493,0,1,6000,0,0
1416,108765,0,1,5000,0,0
1417,108777,0,1,6500,0,0
1418,108778,0,1,4500,0,0
1419,108785,0,1,6000,0,0
1420,108831,0,1,4000,0,0
1421,108833,0,1,5000,0,0
1423,109668,0,1,1010,0,0
1424,109671,0,1,30000,0,0
1425,109817,0,1,8000,0,0
1426,109910,0,1,6000,0,0
1427,110010,0,1,5000,0,0
1428,110023,0,1,6000,0,0
1429,110409,0,1,6000,0,0
1430,110426,0,1,10000,0,0
1431,110455,0,1,6000,0,0
1432,110456,0,1,6000,0,0
1433,110457,0,1,6000,0,0
1434,110458,0,1,6000,0,0
1435,110459,0,1,6000,0,0
1436,110460,0,1,6000,0,0
1437,110461,0,1,6000,0,0
1438,110462,0,1,6000,0,0
1439,110464,0,1,6000,0,0
1440,110514,0,1,6000,0,0
1441,110515,0,1,6000,0,0
1442,110613,0,1,6000,0,0
1443,110614,0,1,6000,0,0
1444,110615,0,1,6000,0,0
1445,110618,0,1,6000,0,0
1446,110626,0,1,6000,0,0
1447,110627,0,1,6000,0,0
1448,110636,0,1,6000,0,0
1449,110685,0,1,8000,0,0
1450,110688,0,1,6000,0,0
1451,110692,0,1,6000,0,0
1452,110707,0,1,6000,0,0
1453,110733,0,1,3000,0,0
1454,110959,0,1,7000,0,0
1455,111037,0,1,5000,0,0
1456,111038,0,1,5000,0,0
1457,111040,0,1,5000,0,0
1458,111084,0,1,10000,0,0
1459,111126,0,1,5000,0,0
1460,111271,0,1,5000,0,0
1461,111357,0,1,5000,0,0
1462,111556,0,1,5000,0,0
1463,111734,0,1,10000,0,0
1464,111812,0,1,6000,0,0
1465,111813,0,1,6000,0,0
1466,111814,0,1,6000,0,0
1467,111816,0,1,5000,0,0
1468,111817,0,1,5000,0,0
1469,111818,0,1,5000,0,0
1470,111820,0,1,8000,0,0
1471,111822,0,1,5000,0,0
1472,111832,0,1,6000,0,0
1473,111988,0,1,5000,0,0
1474,112153,0,1,6000,0,0
1475,112154,0,1,6000,0,0
1476,112370,0,1,5000,0,0
1477,112372,0,1,5000,0,0
1478,112373,0,1,5000,0,0
1479,112375,0,1,5000,0,0
1480,112376,0,1,5000,0,0
1481,112377,0,1,5000,0,0
1482,112378,0,1,5000,0,0
1483,112379,0,1,5000,0,0
1484,112380,0,1,5000,0,0
1485,112411,0,1,5000,0,0
1486,112413,0,1,6000,0,0
1487,112416,0,1,6000,0,0
1488,112417,0,1,6000,0,0
1489,112418,0,1,5000,0,0
1490,112419,0,1,5000,0,0
1491,112420,0,1,5000,0,0
1492,112421,0,1,5000,0,0
1493,112422,0,1,5000,0,0
1499,112914,0,1,6000,0,0
1500,112926,0,1,5000,0,0
1501,112943,0,1,6500,0,0
1502,112944,0,1,6500,0,0
1503,112945,0,1,6500,0,0
1504,112946,0,1,6500,0,0
1505,112947,0,1,6500,0,0
1506,112948,0,1,6500,0,0
1507,112949,0,1,6500,0,0
1508,112950,0,1,6500,0,0
1509,112951,0,1,6500,0,0
1510,112952,0,1,6500,0,0
1511,112953,0,1,5000,0,0
1512,112954,0,1,5000,0,0
1513,112955,0,1,5000,0,0
1514,112956,0,1,5000,0,0
1515,112957,0,1,5000,0,0
1516,112962,0,1,5000,0,0
1517,112963,0,1,5000,0,0
1518,112967,0,1,5000,0,0
1519,112969,0,1,6000,0,0
1520,112970,0,1,5000,0,0
1521,112972,0,1,5000,0,0
1522,112973,0,1,5000,0,0
1523,112982,0,1,6000,0,0
1524,112990,0,1,6000,0,0
1525,112991,0,1,6000,0,0
1526,112992,0,1,6000,0,0
1527,113051,0,1,6000,0,0
1528,113097,0,1,5000,0,0
1529,113103,0,1,7000,0,0
1530,113117,0,1,5000,0,0
1531,113119,0,1,6000,0,0
1532,113127,0,1,5000,0,0
1533,113141,0,1,6000,0,0
1534,113192,0,1,6000,0,0
1535,113221,0,1,5000,0,0
1536,113572,6932,1,10000,0,0
1537,113630,0,1,8000,0,0
1538,113631,0,1,8000,0,0
1539,113632,1578,1,10000,0,0
1540,113742,0,1,10000,0,0
1541,113753,0,1,8000,0,0
1542,113966,0,1,8000,0,0
1543,114119,0,1,5000,0,0
1544,114121,0,1,5000,0,0
1545,114124,0,1,5000,0,0
1546,114125,0,1,5000,0,0
1547,114172,0,1,10000,0,0
1551,114554,0,1,8000,0,0
1552,114555,0,1,8000,0,0
1553,114662,0,1,5000,0,0
1554,114787,0,1,5000,0,0
1555,115066,0,1,6000,0,0
1556,115071,0,1,10000,0,0
1557,115111,0,1,10000,0,0
1558,115176,0,1,3000,0,0
1559,115294,0,1,10000,0,0
1560,115339,0,1,4000,0,0
1561,115371,6933,1,10000,0,0
1562,115847,0,1,8000,0,0
1563,115851,0,1,6000,0,0
1564,115897,0,1,5000,0,0
1565,116065,0,1,6000,0,0
1566,116109,0,1,8000,0,0
1567,116170,0,1,5000,0,0
1568,116308,0,1,6000,0,0
1569,116425,0,1,6000,0,0
1571,116708,0,1,8000,0,0
1572,116710,0,1,4000,0,0
1573,116745,0,4,15000,0,0
1575,116784,0,6,8000,0,0
1576,117064,0,1,6000,0,0
1577,117892,0,1,6000,0,0
1578,117893,0,1,6000,0,0
1579,118267,7156,2,6000,0,0
1580,118268,7157,4,6000,0,0
1581,118313,0,2,1000,0,0
1582,118360,2474,1,10000,0,0
1583,118903,0,1,8000,0,0
1584,118970,0,3,4000,0,0
1585,0,0,5,1500,0,0
1586,119819,0,1,10000,0,0
1587,119820,0,1,10000,0,0
1588,119821,0,1,10000,0,0
1589,119822,0,1,10000,0,0
1590,120920,0,3,4800,0,0
1591,121336,0,3,8000,0,0
1592,121869,0,1,8000,0,0
1593,121974,0,3,6000,0,0
1594,122146,0,3,6000,0,0
1595,122178,0,3,6000,0,0
1596,122945,0,1,1000,3725,0
1597,123233,0,1,8000,0,0
1598,123840,0,3,16000,0,0
1599,124323,0,3,3000,0,0
1600,124333,0,3,8000,0,0
1601,124475,0,3,8000,0,0
1602,124857,0,3,6000,0,0
1603,125394,0,3,8000,0,0
1604,125925,0,1,10000,0,0
1605,126161,0,3,5000,0,0
1606,126310,0,3,10000,0,0
1607,126620,0,3,5000,0,0
1609,127716,0,1,5000,0,0
1610,127717,0,1,5000,0,0
1611,127721,0,1,5000,0,0
1614,128109,0,1,6000,0,0
1615,128111,0,1,6000,0,0
1616,128112,0,1,6000,0,0
1617,128174,0,3,5000,0,0
1618,128175,0,3,5000,0,0
1619,128327,0,1,5000,0,0
1620,128328,0,1,5000,0,0
1621,128353,0,1,5000,0,0
1622,128355,0,1,5000,0,0
1623,130313,0,1,5,0,0
1624,130683,0,3,8000,0,0
1625,130769,0,3,8000,0,0
1626,0,0,5,2000,0,0
1627,135134,0,2,4000,0,0
1628,135220,0,1,5000,0,0
1629,135223,0,1,5000,0,0
1630,135228,0,1,5000,0,0
1631,135229,0,1,5000,0,0
1632,135230,0,1,5000,0,0
1633,135231,0,1,5000,0,0
1634,135245,0,2,5000,0,0
1635,136276,0,1,5000,0,0
1636,137712,0,1,2000,0,0
1637,137713,0,1,2000,0,0
1638,140398,0,3,10000,0,0
1639,143518,0,1,9000,0,0
1640,143519,0,1,900,0,0
1641,144379,0,3,10000,0,0
1642,144400,0,1,5000,0,0
1643,144705,0,1,9000,0,0
1644,144706,0,1,900,0,0
1645,145410,0,1,6000,0,0
1646,145411,0,1,6000,0,0
1647,145412,0,1,6000,0,0
1648,145417,0,1,6000,0,0
1649,145418,0,1,6000,0,0
1650,145777,0,3,10000,0,0
1651,147483,0,3,10000,0,0
1652,147484,0,3,10000,0,0
1653,149223,0,3,10000,0,0
1654,150205,0,1,3000,0,0
1655,150206,0,1,0,0,0
1656,150796,0,1,5000,0,0
1657,150797,0,1,5000,0,0
1658,150801,0,3,10000,0,0
1659,151675,0,1,8000,0,0
1660,152148,0,1,8000,0,0
1661,157192,0,3,8000,0,0
1662,157193,0,3,8000,0,0
1663,157411,0,1,7000,0,0
1664,157436,0,1,7000,0,0
1665,157869,0,3,5000,0,0
1666,159573,6373,3,5000,0,0
1667,159798,6373,3,5000,0,0
1668,160855,0,4,15000,0,0
1669,161317,0,1,5000,0,0
1670,161347,0,1,5000,0,0
1671,161545,0,1,5000,0,0
1672,161546,0,1,5000,0,0
1673,161547,0,1,5000,0,0
1674,161548,0,1,5000,0,0
1675,162570,0,1,5000,0,0
1676,162571,0,1,5000,0,0
1677,162572,0,1,5000,0,0
1678,162573,0,1,5000,0,0
1679,162574,0,1,5000,0,0
1680,162901,0,1,1000,0,0
1681,164652,0,1,5000,0,0
1682,165681,0,3,4000,0,0
1683,165682,0,4,4000,0,0
1684,168058,0,3,4000,0,0
1685,168059,0,3,4000,0,0
1686,170624,0,4,16000,0,0
1687,177262,0,1,5000,6691,0
1688,177263,0,1,5000,6691,0
1689,177264,0,1,5000,6691,0
1690,177267,0,1,9000,6694,0
1691,178531,0,4,4000,0,0
1692,178762,0,1,5000,0,0
1693,180500,0,1,8000,6851,0
1694,180519,0,1,8000,6852,0
1695,181628,0,1,12000,6871,0
1696,181649,0,1,8000,0,0
1697,181650,0,1,6000,0,0
1698,181651,0,1,4000,0,0
1699,181652,0,1,4000,0,0
1700,185446,0,4,7000,0,0
1701,185552,0,4,7000,0,0
1703,189165,0,4,7500,0,0
1705,193550,0,1,5000,0,0
1706,194551,0,1,0,0,0
1707,194552,0,1,0,0,0
1708,194553,0,1,0,0,0
1709,195226,0,1,3500,0,0
1710,195533,0,3,7500,0,0
1711,195546,0,3,5000,0,0
1712,197535,0,3,20000,0,0
1713,197536,1579,3,8000,0,0
1714,197654,0,4,7500,7751,0
1715,197683,8833,3,12000,0,0
1716,197693,8833,3,12000,0,0
1717,198141,0,3,8000,0,0
1718,198142,0,3,8000,0,0
1719,198143,0,3,8000,0,0
1720,198181,0,3,7500,0,0
1721,198182,0,3,7500,0,0
1722,198183,0,3,7500,0,0
1723,198551,0,4,5000,0,0
1724,200529,0,3,5000,0,0
1725,200530,0,3,5000,0,0
1726,200531,0,3,5000,0,0
1727,200532,0,3,5000,0,0
1728,200533,0,3,5000,0,0
1729,201312,0,3,8000,0,0
1733,201400,0,3,7500,0,0
1734,201401,0,3,7500,0,0
1735,203974,0,1,6000,0,0
1736,203978,0,1,6000,0,0
1737,203981,0,1,6000,0,0
1738,204656,0,1,6000,0,0
1739,204658,0,1,6000,0,0
1741,208100,1406,6,6000,0,0
1742,208347,0,1,8000,0,0
1743,209835,0,3,6000,0,0
1744,213478,0,3,6000,0,0
1745,213480,0,1,6000,0,0
1746,213482,0,1,6000,0,0
1747,213484,0,1,6000,0,0
1750,215763,0,1,8000,0,0
1751,215766,0,1,8000,0,0
1752,215767,0,1,8000,0,0
1753,215768,0,1,8000,0,0
1754,215776,0,1,8000,0,0
1755,215969,0,3,5000,0,0
1756,215970,0,3,5000,0,0
1757,215971,0,3,5000,0,0
1758,0,0,0,5000,0,0
1759,219079,1580,3,0,0,0
1760,221779,0,1,8000,0,0
1761,221780,0,1,8000,0,0
1762,221781,0,1,8000,0,0
1763,221949,0,7,6000,0,0
1765,224945,0,1,5000,0,0
1766,224946,0,1,5000,0,0
1767,224947,0,1,5000,0,0
1768,224948,0,1,5000,0,0
1769,224949,0,1,5000,0,0
1772,227181,0,6,2000,0,0
1773,228153,0,6,1000,0,0
1774,230559,0,1,6000,0,2
1775,230560,0,1,6000,0,2
1776,230561,0,1,8000,0,2
1777,230562,0,1,8000,0,2
1778,230563,0,1,6000,0,2
1779,230564,0,1,6000,0,2
1780,230565,0,1,6000,0,2
1781,230566,0,1,6000,0,2
1782,230652,0,4,0,0,0
1783,230653,0,4,0,0,0
1784,231065,0,1,10000,0,0
1785,231066,0,1,10000,0,0
1786,231072,0,1,10000,0,0
1787,231096,0,1,6000,0,2
1788,231098,0,1,8000,0,0
1789,231099,0,1,8000,0,0
1790,231101,0,1,8000,0,0
1791,231102,0,1,8000,0,0
1792,231106,0,1,8000,0,0
1793,231300,0,1,10000,0,0
1794,231303,0,1,10000,0,0
1795,234036,0,1,8000,0,0
1796,234037,0,1,8000,0,0
1797,234038,0,1,8000,0,0
1803,236163,0,6,1000,0,0
1810,245595,7620,2,4000,0,0
1811,245596,0,2,4000,0,0
1812,246891,0,1,5000,0,0
1813,246896,0,1,5000,0,0
1814,246897,0,1,5000,0,0
1815,247519,0,1,10000,0,0
