"ID","soundZoneKitIdParent","worldZoneId","inheritFlags","propertyFlags","soundMusicSetId","soundEventIdIntro","introReplayWait","soundEventIdMusicMood","soundEventIdAmbientDay","soundEventIdAmbientNight","soundEventIdAmbientUnderwater","soundEventIdAmbientStop","soundEventIdAmbientPreStopOverride","soundEnvironmentId00","soundEnvironmentId01","environmentDry","environmentWet00","environmentWet01"
341,4294967295,2006,256,0,0,0,0,0,12571,0,0,5627,0,0,0,1,0,0
342,4294967295,1427,1280,0,0,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
343,4294967295,1426,1280,0,0,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
344,4294967295,1398,1280,0,0,0,0,0,13070,13070,0,5627,0,0,0,1,0,0
345,4294967295,784,1280,0,0,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
346,4294967295,2046,1281,0,34,0,0,0,32626,32626,0,5627,0,0,0,1,0,0
347,4294967295,1290,1281,0,159,0,0,0,40709,40709,4355,5627,0,0,0,1,0,0
348,4294967295,1291,1280,0,0,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
349,4294967295,1289,1281,0,106,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
350,4294967295,1292,1281,0,95,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
351,4294967295,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,4294967295,1545,1281,0,53,0,0,0,40758,40758,0,5627,0,0,0,1,0,0
353,4294967295,1598,1280,0,0,0,0,0,40758,40758,0,5627,0,0,0,1,0,0
354,4294967295,1305,64,0,92,0,0,3892,32571,32571,0,5627,0,0,0,1,0,0
355,4294967295,1350,64,0,92,0,0,3891,32571,32571,0,5627,0,0,0,1,0,0
356,4294967295,1306,1281,0,38,0,0,3891,43827,43827,0,5627,0,0,0,1,0,0
357,4294967295,1364,64,0,92,0,0,3892,32571,32571,0,5627,0,0,0,1,0,0
358,4294967295,312,1281,0,93,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
359,4294967295,1570,1281,0,94,0,0,0,57946,57947,0,5627,0,0,0,1,0,0
360,4294967295,327,1,0,95,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
361,4294967295,391,1281,0,96,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
362,4294967295,387,1281,0,96,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
363,4294967295,1634,1281,0,97,0,0,0,58444,58446,0,5627,0,0,0,1,0,0
364,4294967295,1632,1,0,97,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
365,4294967295,393,1,0,68,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
366,4294967295,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,4294967295,396,1,0,68,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
368,4294967295,1477,1281,0,34,0,0,0,32629,32629,0,5627,0,0,0,1,0,0
369,4294967295,1415,1,0,44,0,0,0,32569,32569,0,5627,0,0,0,1,0,0
370,4294967295,486,1281,0,117,0,0,0,40781,40782,0,5627,0,0,0,1,0,0
371,4294967295,1708,1280,0,23,0,0,0,7010,7011,0,5627,0,0,0,1,0,0
372,4294967295,1136,1281,0,192,0,0,0,2509,5977,0,0,0,0,0,1,0,0
373,4294967295,1799,1281,0,192,0,0,0,40709,40709,0,0,0,0,0,1,0,0
374,4294967295,1157,5377,0,100,0,0,0,13067,13067,0,5627,0,0,0,1,0,0
375,4294967295,1091,1,0,101,0,0,0,4209,4209,0,5627,0,0,0,1,0,0
376,4294967295,1312,1,0,102,0,0,0,4209,4209,0,5627,0,0,0,1,0,0
377,0,0,5592405,0,103,0,0,0,0,0,0,0,0,0,0,1,0,0
378,4294967295,271,5377,0,119,0,0,0,40848,40848,0,5627,0,0,0,1,0,0
379,4294967295,1662,5376,0,0,0,0,0,40846,40846,0,5627,0,0,0,1,0,0
380,4294967295,1661,1281,0,109,0,0,0,40847,40847,0,5627,0,0,0,1,0,0
381,4294967295,1329,5377,0,53,0,0,0,40846,40846,0,5627,0,0,0,1,0,0
382,4294967295,620,1,0,50,0,0,0,7010,7011,4355,5627,0,0,0,1,0,0
383,0,0,5592405,0,104,0,0,0,0,0,0,0,0,0,0,1,0,0
384,4294967295,1965,1281,0,79,0,0,0,32571,32571,0,5627,0,0,0,1,0,0
385,4294967295,1642,5377,0,100,0,0,0,13068,13068,0,5627,0,0,0,1,0,0
386,0,0,5592405,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0
387,0,0,5592405,0,64,0,0,0,0,0,0,0,0,0,0,1,0,0
388,0,0,5592405,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0
389,4294967295,1573,1,0,93,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
390,4294967295,1421,263425,0,117,0,0,0,41026,41026,4355,5627,0,0,0,1,0,0
391,4294967295,1422,1281,0,99,0,0,0,41027,41027,4355,5627,0,0,0,1,0,0
392,4294967295,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,4294967295,1419,1281,0,27,0,0,0,43826,43826,0,5627,0,0,0,1,0,0
394,4294967295,1420,1281,0,27,0,0,0,57944,57945,0,5627,0,0,0,1,0,0
395,4294967295,38,1,0,105,0,0,0,1360,0,0,5627,0,0,0,1,0,0
396,4294967295,1558,1,0,93,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
397,4294967295,1546,1281,0,53,0,0,0,40761,40761,0,5627,0,0,0,1,0,0
398,4294967295,850,1280,0,0,0,0,0,40761,40761,0,5627,0,0,0,1,0,0
399,4294967295,1552,1280,0,0,0,0,0,40758,40758,0,5627,0,0,0,1,0,0
400,4294967295,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,4294967295,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,4294967295,1597,1280,0,0,0,0,0,40758,40758,0,5627,0,0,0,1,0,0
403,4294967295,1549,1281,0,53,0,0,0,40761,40761,0,5627,0,0,0,1,0,0
404,4294967295,1544,1281,0,53,0,0,0,40758,40758,0,5627,0,0,0,1,0,0
405,4294967295,665,1281,0,39,0,0,0,8847,8847,0,5627,0,0,0,1,0,0
406,4294967295,42,1280,0,0,0,0,0,40708,41139,0,5627,0,0,0,1,0,0
407,4294967295,1347,1280,0,0,0,0,0,13070,13070,0,5627,0,0,0,1,0,0
408,4294967295,1571,1,0,94,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
409,4294967295,300,1,0,94,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
410,4294967295,306,1,0,128,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
411,4294967295,2191,4199689,0,239,0,0,0,1360,41138,4355,5627,0,0,0,1,0,0
412,4294967295,1187,1281,0,116,0,0,0,8847,8847,0,5627,0,0,0,1,0,0
413,4294967295,1649,1280,0,34,0,0,0,32629,32629,0,5627,0,0,0,1,0,0
414,4294967295,1648,1280,0,34,0,0,0,32629,32629,0,5627,0,0,0,1,0,0
415,4294967295,1647,1280,0,34,0,0,0,32629,32629,0,5627,0,0,0,1,0,0
416,4294967295,1646,1280,0,34,0,0,0,32629,32629,0,5627,0,0,0,1,0,0
417,4294967295,1645,1280,0,34,0,0,0,32628,32628,0,5627,0,0,0,1,0,0
418,4294967295,1365,1280,0,59,0,0,0,8846,8846,0,5627,0,0,0,1,0,0
419,4294967295,1145,1281,0,175,0,0,0,13068,13068,0,5627,0,0,0,1,0,0
420,4294967295,1098,1280,0,14,0,0,0,8802,8802,0,5627,0,0,0,1,0,0
421,4294967295,1613,1281,0,227,0,0,0,41159,41159,0,5627,0,0,0,1,0,0
422,4294967295,1614,1281,0,227,0,0,0,65556,65556,4355,5627,0,0,0,1,0,0
423,4294967295,1117,1280,0,14,0,0,0,13073,13073,0,5627,0,0,0,1,0,0
424,4294967295,1366,1281,0,44,0,0,0,8802,8802,0,5627,0,0,0,1,0,0
425,4294967295,1179,1281,0,39,0,0,0,8802,8802,0,5627,0,0,0,1,0,0
426,4294967295,1288,1281,0,34,0,0,0,32626,32626,0,5627,0,0,0,1,0,0
427,4294967295,2011,1280,0,62,0,0,0,8847,8847,0,5627,0,0,0,1,0,0
428,4294967295,1167,1,0,116,0,0,0,43073,43073,4355,5627,0,0,0,1,0,0
429,4294967295,1178,1280,0,14,0,0,0,8802,8802,0,5627,0,0,0,1,0,0
430,4294967295,1266,1280,0,14,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
431,4294967295,1832,1280,0,72,0,0,0,41161,41161,0,5627,0,0,0,1,0,0
432,4294967295,1617,1280,0,14,0,0,0,8802,8802,0,5627,0,0,0,1,0,0
433,4294967295,1367,1280,0,14,0,0,0,8802,8802,0,5627,0,0,0,1,0,0
434,4294967295,2145,1,0,107,0,0,0,4209,4209,0,5627,0,0,0,1,0,0
435,4294967295,2312,1,0,102,0,0,0,4209,4209,0,5627,0,0,0,1,0,0
436,4294967295,2157,1281,0,102,0,0,0,6000,6001,4355,5627,0,0,0,1,0,0
437,4294967295,2153,1281,0,102,0,0,0,6000,6001,4355,5627,0,0,0,1,0,0
438,4294967295,2158,1,0,69,0,0,0,4209,4209,0,5627,0,0,0,1,0,0
439,4294967295,2152,1280,0,107,0,0,0,6000,6001,4355,5627,0,0,0,1,0,0
440,4294967295,2159,1,0,71,0,0,0,4209,4209,0,5627,0,0,0,1,0,0
441,4294967295,1315,1281,0,38,0,0,0,41162,41162,0,5627,0,0,0,1,0,0
442,4294967295,1336,1280,0,14,0,0,0,41163,4209,0,5627,0,0,0,1,0,0
443,4294967295,1337,257,0,68,0,0,0,41163,43073,4355,5627,0,0,0,1,0,0
444,4294967295,1343,1280,0,14,0,0,0,41163,4209,0,5627,0,0,0,1,0,0
445,4294967295,936,5376,0,0,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
446,4294967295,848,1,0,91,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
447,4294967295,43,1,0,58,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
448,4294967295,1220,4199681,0,70,0,0,0,60496,60496,4355,5627,0,0,0,1,0,0
449,4294967295,1271,1281,0,61,0,0,0,60526,60526,4355,5627,0,0,0,1,0,0
450,4294967295,1270,1281,0,109,0,0,0,60357,60357,4355,5627,0,0,0,1,0,0
451,4294967295,1267,1281,0,109,0,0,0,60549,60549,4355,5627,0,0,0,1,0,0
452,4294967295,1692,1281,0,110,0,0,0,60357,60357,4355,5627,0,0,0,1,0,0
453,4294967295,1272,1281,0,61,0,0,0,60526,60526,4355,5627,0,0,0,1,0,0
454,0,0,9808469,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0
455,4294967295,1474,1280,0,0,0,0,0,41210,41210,0,5627,0,0,0,1,0,0
456,4294967295,1472,1281,0,148,0,0,0,41210,41210,0,5627,0,0,0,1,0,0
457,4294967295,1521,1280,0,0,0,0,0,41209,41209,0,5627,0,0,0,1,0,0
458,4294967295,1506,1280,0,0,0,0,0,41209,41209,0,5627,0,0,0,1,0,0
459,4294967295,1507,1280,0,0,0,0,0,41211,41211,0,5627,0,0,0,1,0,0
460,4294967295,1430,1280,0,0,0,0,0,13069,13069,0,5627,0,0,0,1,0,0
461,4294967295,2040,1281,0,34,0,0,0,32626,32626,0,5627,0,0,0,1,0,0
462,0,0,5593685,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0
463,4294967295,2132,1281,0,39,0,0,0,826,826,0,5627,0,0,0,1,0,0
464,4294967295,2025,1281,0,147,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
465,4294967295,2167,1281,0,34,0,0,0,32626,32626,0,5627,0,0,0,1,0,0
466,4294967295,2026,1281,0,49,0,0,0,32568,32568,0,5627,0,0,0,1,0,0
467,0,0,5593685,0,112,0,0,0,0,0,0,0,0,0,0,1,0,0
468,0,0,5593685,0,113,0,0,0,0,0,0,0,0,0,0,1,0,0
469,0,0,5593685,0,115,0,0,0,0,0,0,0,0,0,0,1,0,0
470,4294967295,1230,1,0,116,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
471,4294967295,1375,0,0,108,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
472,4294967295,733,1,0,117,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
473,4294967295,44,1,0,99,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
474,4294967295,1373,1,0,118,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
475,4294967295,1621,5377,0,78,0,0,0,8785,8785,0,5627,0,0,0,1,0,0
476,4294967295,1622,1,0,67,0,0,0,0,0,0,0,0,0,0,1,0,0
477,4294967295,732,1,0,118,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
478,4294967295,2013,5377,0,219,0,0,0,13069,13069,0,5627,0,0,0,1,0,0
479,4294967295,1251,1281,0,41,0,0,0,32571,32571,0,5627,0,0,0,1,0,0
480,4294967295,1252,1280,0,67,0,0,0,32571,32571,0,5627,0,0,0,1,0,0
481,4294967295,1283,1280,0,67,0,0,0,13070,13070,0,5627,0,0,0,1,0,0
482,0,0,5592405,0,120,0,0,0,0,0,0,0,0,0,0,1,0,0
483,0,0,5592405,0,121,0,0,0,0,0,0,0,0,0,0,1,0,0
484,0,0,5592405,0,122,0,0,0,0,0,0,0,0,0,0,1,0,0
485,0,0,5592405,0,123,0,0,0,8785,8785,0,5627,0,0,0,1,0,0
486,0,0,5592405,0,124,0,0,3891,8785,8785,0,5627,0,0,0,1,0,0
487,0,0,5592405,0,124,0,0,3892,8785,8785,0,5627,0,0,0,1,0,0
488,0,0,5592405,0,124,0,0,3893,8785,8785,0,5627,0,0,0,1,0,0
489,0,0,5592405,0,125,0,0,0,0,0,0,0,0,0,0,1,0,0
490,0,0,5592405,0,126,0,0,0,0,0,0,0,0,0,0,1,0,0
491,4294967295,1411,64,0,92,0,0,3891,32571,32571,0,5627,0,0,0,1,0,0
492,4294967295,1410,64,0,92,0,0,3891,32571,32571,0,5627,0,0,0,1,0,0
493,4294967295,2485,65,0,92,0,0,3892,32571,32571,0,5627,0,0,0,1,0,0
494,4294967295,1577,1,0,127,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
495,4294967295,301,0,0,0,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
496,4294967295,1575,1,0,129,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
497,4294967295,2512,1,0,117,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
498,4294967295,1778,1,0,38,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
499,4294967295,1815,1,0,130,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
500,0,0,5593685,0,131,0,0,0,0,0,0,0,0,0,0,1,0,0
501,0,0,5593685,0,132,0,0,0,0,0,0,0,0,0,0,1,0,0
502,4294967295,2044,1,0,133,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
503,0,0,5593685,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0
504,4294967295,330,0,0,98,0,0,0,58444,58446,4355,5627,0,0,0,1,0,0
505,4294967295,389,1281,0,134,0,0,0,58442,58442,0,5627,0,0,0,1,0,0
506,4294967295,405,1,0,58,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
507,4294967295,404,1,0,129,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
508,4294967295,398,1,0,81,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
509,4294967295,1637,1,0,97,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
510,4294967295,1749,1,0,81,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
511,4294967295,2524,1,0,134,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
512,4294967295,1693,1281,0,134,0,0,0,32626,32626,0,5627,0,0,0,1,0,0
513,4294967295,407,1,0,34,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
514,4294967295,331,1,0,34,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
515,4294967295,406,1,0,34,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
516,4294967295,1636,1,0,127,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
517,4294967295,408,1,0,60,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
518,4294967295,399,1,0,96,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
519,4294967295,82,1,0,96,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
520,4294967295,1100,1,0,14,0,0,0,43073,43073,0,5627,0,0,0,1,0,0
521,4294967295,1560,1345,0,133,0,0,3892,43780,43780,0,5627,0,0,0,1,0,0
522,4294967295,1569,65,0,133,0,0,3891,32566,32567,0,5627,0,0,0,1,0,0
523,4294967295,1619,1281,0,138,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
524,4294967295,1739,1,0,139,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
525,4294967295,1620,1345,0,133,0,0,3892,43780,43780,0,5627,0,0,0,1,0,0
526,4294967295,2045,1,0,128,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
527,4294967295,1812,1,0,130,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
528,4294967295,1814,1,0,128,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
529,4294967295,1811,1,0,128,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
530,4294967295,1958,1281,0,128,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
531,4294967295,1813,1,0,128,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
532,4294967295,1757,1,0,137,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
533,4294967295,1418,1281,0,127,0,0,0,43832,43832,0,5627,0,0,0,1,0,0
534,4294967295,2407,1,0,119,0,0,0,0,0,0,0,0,0,0,1,0,0
535,0,0,5592405,0,140,0,0,0,0,0,0,0,0,0,0,1,0,0
536,4294967295,1493,1,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0
537,4294967295,1438,1,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0
538,4294967295,1441,1,0,130,0,0,0,0,0,0,0,0,0,0,1,0,0
539,4294967295,1492,1,0,130,0,0,0,0,0,0,0,0,0,0,1,0,0
540,4294967295,1403,1,0,141,0,0,0,0,0,0,0,0,0,0,1,0,0
541,4294967295,1404,1,0,91,0,0,0,0,0,0,0,0,0,0,1,0,0
542,4294967295,1402,4199681,0,142,0,0,0,58320,58325,4355,5627,0,0,0,1,0,0
543,4294967295,1439,1,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0
544,4294967295,1527,1281,0,34,0,0,0,58319,58319,0,5627,0,0,0,1,0,0
545,4294967295,1528,1281,0,34,0,0,0,58319,58319,0,5627,0,0,0,1,0,0
546,4294967295,2071,1281,0,53,0,0,0,58366,58367,0,5627,0,0,0,1,0,0
547,4294967295,2070,1281,0,53,0,0,0,58320,58325,0,5627,0,0,0,1,0,0
548,4294967295,2189,1,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0
549,4294967295,2188,1,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0
550,4294967295,2122,1,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0
551,4294967295,1494,1,0,143,0,0,0,0,0,0,0,0,0,0,1,0,0
552,4294967295,2555,1,0,130,0,0,0,0,0,0,0,0,0,0,1,0,0
553,4294967295,1442,1,0,143,0,0,0,0,0,0,0,0,0,0,1,0,0
554,4294967295,2173,1281,0,134,0,0,0,58318,58318,4355,5627,0,0,0,1,0,0
555,4294967295,2111,1281,0,34,0,0,0,58318,58318,0,5627,0,0,0,1,0,0
556,4294967295,1445,1,0,143,0,0,0,0,0,0,0,0,0,0,1,0,0
557,4294967295,1451,1,0,61,0,0,0,0,0,0,0,0,0,0,1,0,0
558,4294967295,1448,1,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0
559,4294967295,2386,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0
560,4294967295,1456,1,0,72,0,0,0,0,0,0,0,0,0,0,1,0,0
561,4294967295,1453,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0
562,4294967295,2052,1,0,102,0,0,0,0,0,0,0,0,0,0,1,0,0
563,0,0,5592405,0,144,0,0,0,0,0,0,0,0,0,0,1,0,0
564,0,0,5592405,0,145,0,0,0,0,0,0,0,0,0,0,1,0,0
565,4294967295,1408,1,0,146,0,0,0,0,0,0,0,0,0,0,1,0,0
566,4294967295,1444,1,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0
567,4294967295,1524,1281,0,37,0,0,0,57991,57991,0,5627,0,0,0,1,0,0
568,4294967295,2037,1,0,37,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
569,4294967295,2401,1,0,58,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
570,4294967295,2089,0,0,147,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
571,4294967295,2076,0,0,142,0,0,0,0,0,0,0,0,0,0,1,0,0
572,4294967295,1470,1,0,60,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
573,4294967295,2087,1,0,91,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
574,4294967295,2086,1,0,141,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
575,4294967295,1424,1,0,79,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
576,4294967295,1476,1,0,203,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
577,4294967295,1490,1,0,57,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
578,4294967295,1488,1,0,59,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
579,4294967295,1489,1,0,56,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
580,4294967295,1491,1,0,141,0,0,0,13071,13071,0,5627,0,0,0,1,0,0
581,4294967295,2104,1,0,34,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
582,4294967295,2103,1,0,34,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
583,4294967295,2105,1,0,34,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
584,4294967295,2073,1281,0,149,0,0,0,58368,58369,0,5627,0,0,0,1,0,0
585,4294967295,2074,1,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0
586,4294967295,2075,1281,0,128,0,0,0,58368,58369,4355,5627,0,0,0,1,0,0
587,4294967295,2091,1,0,63,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
588,4294967295,2090,1,0,40,0,0,0,41218,41218,0,5627,0,0,0,1,0,0
589,4294967295,2069,1281,0,141,0,0,0,58368,58369,0,5627,0,0,0,1,0,0
590,4294967295,1078,1,0,154,0,0,0,32622,32622,0,5627,0,0,0,1,0,0
591,4294967295,1072,1,0,155,0,0,0,32622,32622,0,5627,0,0,0,1,0,0
592,0,0,5592405,0,156,0,0,0,0,0,0,0,0,0,0,1,0,0
593,4294967295,1390,1,0,157,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
594,4294967295,2005,1,0,37,0,0,0,1360,41138,0,5627,0,0,0,1,0,0
595,4294967295,2833,1280,0,95,0,0,0,58445,58445,0,5627,0,0,0,1,0,0
596,4294967295,2832,1280,0,95,0,0,0,826,826,0,5627,0,0,0,1,0,0
597,4294967295,1657,1280,0,95,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
598,4294967295,1909,1280,0,95,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
599,4294967295,1908,1280,0,95,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
600,4294967295,1911,1280,0,95,0,0,0,40709,40709,0,5627,0,0,0,1,0,0
601,4294967295,1910,1280,0,95,0,0,0,58447,58447,0,5627,0,0,0,1,0,0
602,4294967295,1684,1,0,159,0,0,0,32622,32622,0,5627,0,0,0,1,0,0
603,0,0,5592405,0,160,0,0,0,0,0,0,0,0,0,0,1,0,0
604,0,0,5592405,0,161,0,0,0,0,0,0,0,0,0,0,1,0,0
605,0,0,9808469,0,162,0,0,0,0,0,0,0,0,0,0,1,0,0
606,0,0,9808469,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0
607,4294967295,1554,1,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0
608,4294967295,1348,4199681,0,164,0,0,0,58320,58325,4355,5627,0,0,0,1,0,0
609,4294967295,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
610,4294967295,1556,1281,0,165,0,0,0,58460,58460,0,5627,0,0,0,1,0,0
611,4294967295,1555,1280,0,164,0,0,0,58368,58369,0,5627,0,0,0,1,0,0
612,4294967295,1660,1,0,148,0,0,0,40846,40846,0,5627,0,0,0,1,0,0
613,0,0,5592405,0,167,0,0,0,0,0,0,0,0,0,0,1,0,0
614,0,0,5592405,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0
615,0,0,5592405,0,169,0,0,0,0,0,0,0,0,0,0,1,0,0
616,0,0,5592405,0,170,0,0,0,0,0,0,0,0,0,0,1,0,0
617,0,0,5592405,0,171,0,0,0,0,0,0,0,0,0,0,1,0,0
618,0,0,5592405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
619,0,0,5592405,0,172,0,0,3891,0,0,0,0,0,0,0,1,0,0
620,0,0,5593685,0,173,0,0,3891,0,0,0,0,0,0,0,1,0,0
621,0,0,5593685,0,173,0,0,3892,0,0,0,0,0,0,0,1,0,0
622,0,0,5593685,0,174,0,0,0,0,0,0,0,0,0,0,1,0,0
623,0,0,5593685,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0
624,0,0,5593685,0,137,0,0,0,0,0,0,0,0,0,0,1,0,0
625,4294967295,309,1,0,175,0,0,0,32566,32567,0,5627,0,0,0,1,0,0
626,4294967295,379,1281,0,58,0,0,0,57944,57945,0,5627,0,0,0,1,0,0
627,4294967295,1751,1281,0,127,0,0,0,57946,57947,0,5627,0,0,0,1,0,0
628,0,0,5593685,0,176,0,0,3891,0,0,0,0,0,0,0,1,0,0
629,0,0,5593685,0,176,0,0,3892,0,0,0,0,0,0,0,1,0,0
630,0,0,5593685,0,177,0,0,0,0,0,0,0,0,0,0,1,0,0
631,0,0,5592405,0,178,0,0,0,0,0,0,0,0,0,0,1,0,0
632,0,0,5592405,0,179,0,0,0,0,0,0,0,0,0,0,1,0,0
633,0,0,5592405,0,180,0,0,0,0,0,0,0,0,0,0,1,0,0
634,0,0,5592405,0,181,0,0,0,0,0,0,0,0,0,0,1,0,0
635,4294967295,392,1,0,60,0,0,0,3885,3885,0,5627,0,0,0,1,0,0
636,0,0,5592405,0,182,0,0,0,52059,52060,0,5627,0,0,0,1,0,0
637,0,0,5592405,0,183,0,0,3891,52059,52060,0,5627,0,0,0,1,0,0
638,0,0,5592405,0,183,0,0,3892,52059,52060,0,5627,0,0,0,1,0,0
639,0,0,5592405,0,183,0,0,3893,52059,52060,0,5627,0,0,0,1,0,0
640,0,0,5592405,0,184,0,0,0,40847,40847,0,5627,0,0,0,1,0,0
641,0,0,5592405,0,185,0,0,3891,40847,40847,0,5627,0,0,0,1,0,0
642,0,0,5592405,0,185,0,0,3892,40847,40847,0,5627,0,0,0,1,0,0
643,0,0,5592405,0,185,0,0,3893,40847,40847,0,5627,0,0,0,1,0,0
644,0,0,5592405,0,186,0,0,0,0,0,0,0,0,0,0,1,0,0
645,0,0,5592405,0,187,0,0,0,0,0,0,0,0,0,0,1,0,0
646,0,0,5592405,0,188,0,0,0,0,0,0,0,0,0,0,1,0,0
647,0,0,5592405,0,189,0,0,0,0,0,0,0,0,0,0,1,0,0
648,0,0,5592405,0,190,0,0,0,0,0,0,0,0,0,0,1,0,0
649,4294967295,1800,1281,0,37,0,0,0,826,826,0,5627,0,0,0,1,0,0
650,0,0,5592405,0,191,0,0,0,0,0,0,0,0,0,0,1,0,0
651,4294967295,2399,1280,0,70,0,0,0,12571,12571,0,5627,0,0,0,1,0,0
652,4294967295,1755,0,0,38,0,0,0,32626,32626,0,5627,0,0,0,1,0,0
