"ID","quest2Id00","quest2Id01","quest2Id02","quest2Id03","quest2Id04","quest2Id05","quest2Id06","quest2Id07","quest2Id08","quest2Id09","quest2Id10","quest2Id11","quest2Id12","quest2Id13","quest2Id14","itemImbuementRewardId00","itemImbuementRewardId01","itemImbuementRewardId02","itemImbuementRewardId03","itemImbuementRewardId04","itemImbuementRewardId05","itemImbuementRewardId06","itemImbuementRewardId07","itemImbuementRewardId08","itemImbuementRewardId09","itemImbuementRewardId10","itemImbuementRewardId11","itemImbuementRewardId12","itemImbuementRewardId13","itemImbuementRewardId14"
214,9401,9402,9403,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
215,9401,9402,9403,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
216,9401,9402,9403,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
217,9401,9402,9403,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
218,9401,9402,9403,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
219,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,9535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,9535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,9535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
250,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
251,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
252,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
253,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
254,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
255,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
256,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
257,9624,9625,9626,0,0,0,0,0,0,0,0,0,0,0,0,104,106,109,0,0,0,0,0,0,0,0,0,0,0,0
258,9530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,9530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,9530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,9542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,9542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,9542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,9701,9700,9702,9703,9704,9941,0,0,0,0,0,0,0,0,0,28,25,29,33,51,50,0,0,0,0,0,0,0,0,0
340,9701,9700,9702,9703,9704,9941,0,0,0,0,0,0,0,0,0,25,21,27,31,52,50,0,0,0,0,0,0,0,0,0
341,9701,9700,9702,9703,9704,9941,0,0,0,0,0,0,0,0,0,30,20,26,32,53,50,0,0,0,0,0,0,0,0,0
342,9280,9289,9268,9296,9305,10013,0,0,0,0,0,0,0,0,0,28,18,25,33,54,123,0,0,0,0,0,0,0,0,0
343,9280,9289,9268,9296,9305,10013,0,0,0,0,0,0,0,0,0,28,18,25,33,54,123,0,0,0,0,0,0,0,0,0
344,9280,9289,9268,9296,9305,10013,0,0,0,0,0,0,0,0,0,28,25,21,31,56,123,0,0,0,0,0,0,0,0,0
345,9280,9289,9268,9296,9305,10013,0,0,0,0,0,0,0,0,0,28,20,30,32,57,123,0,0,0,0,0,0,0,0,0
346,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,34,45,49,58,0,0,0,0,0,0,0,0,0
347,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,37,43,47,59,0,0,0,0,0,0,0,0,0
348,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,34,45,49,60,0,0,0,0,0,0,0,0,0
349,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,37,43,47,61,0,0,0,0,0,0,0,0,0
350,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,34,45,49,62,0,0,0,0,0,0,0,0,0
351,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,46,36,34,42,48,63,0,0,0,0,0,0,0,0,0
352,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,34,45,49,64,0,0,0,0,0,0,0,0,0
353,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,37,43,47,65,0,0,0,0,0,0,0,0,0
354,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,34,45,49,66,0,0,0,0,0,0,0,0,0
355,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,46,36,34,42,48,67,0,0,0,0,0,0,0,0,0
356,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,41,36,34,45,49,68,0,0,0,0,0,0,0,0,0
357,9395,9435,9436,9399,9437,9400,0,0,0,0,0,0,0,0,0,46,36,34,42,48,69,0,0,0,0,0,0,0,0,0
358,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,9478,9488,9501,9500,9499,9558,9504,9474,9560,9503,9559,9490,9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,9478,9481,9502,9485,9492,9558,9504,9480,9497,9503,9489,9490,9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,9558,9503,9559,9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,9558,9503,9489,9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,10141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,10142,10143,10144,0,0,0,0,0,0,0,0,0,0,0,0,98,90,95,0,0,0,0,0,0,0,0,0,0,0,0
372,10142,10143,10144,0,0,0,0,0,0,0,0,0,0,0,0,95,90,98,0,0,0,0,0,0,0,0,0,0,0,0
373,10142,10143,10144,0,0,0,0,0,0,0,0,0,0,0,0,98,93,88,0,0,0,0,0,0,0,0,0,0,0,0
374,10145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,10405,10405,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
376,10406,10406,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
377,10407,10407,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
378,10408,10408,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
379,10409,10409,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
380,10410,10410,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
381,10411,10411,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
382,10464,10465,0,0,0,0,0,0,0,0,0,0,0,0,0,109,113,0,0,0,0,0,0,0,0,0,0,0,0,0
383,10466,10467,0,0,0,0,0,0,0,0,0,0,0,0,0,109,113,0,0,0,0,0,0,0,0,0,0,0,0,0
384,10468,10469,0,0,0,0,0,0,0,0,0,0,0,0,0,113,118,0,0,0,0,0,0,0,0,0,0,0,0,0
385,10472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,10472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,10472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,10568,10568,10568,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0
389,10569,10569,10569,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0
390,10570,10570,10570,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0
391,10571,10571,10571,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0
392,10572,10572,10572,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0
393,10573,10573,10573,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0
394,10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,10584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,10586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,10595,10596,10597,10598,0,0,0,0,0,0,0,0,0,0,0,106,106,107,113,1,0,0,0,0,0,0,0,0,0,0
