"ID","datacubeTypeEnum","localizedTextIdTitle","localizedTextIdText00","localizedTextIdText01","localizedTextIdText02","localizedTextIdText03","localizedTextIdText04","localizedTextIdText05","soundEventId","worldZoneId","unlockCount","assetPathImage","datacubeFactionEnum","worldLocation2Id","questDirectionId"
400,2,376107,376108,0,0,0,0,0,0,137,0,"",0,0,0
401,1,376195,376196,523599,523600,523601,523602,523603,0,137,8,"Icon_ItemTBF_UI_TBTF_Whitevale_Tract_02",2,0,0
402,1,376199,376200,447618,447619,447620,447621,447622,0,137,9,"Icon_ItemTBF_UI_TBTF_Whitevale_Track_03",0,0,0
403,1,376203,376204,422671,422672,422673,422674,422675,0,137,9,"Icon_ItemTBF_UI_TBTF_Whitevale_Tract_04",0,0,0
404,2,378947,378948,0,0,0,0,0,0,2015,0,"",0,0,0
405,2,378949,378950,0,0,0,0,0,0,2015,0,"",0,0,0
406,2,378951,378952,0,0,0,0,0,0,2015,0,"",0,0,0
407,2,378953,378954,378957,0,0,0,0,0,2015,0,"",0,0,0
408,2,379059,379060,379061,0,0,0,0,0,2015,0,"",0,0,0
409,2,379062,379063,379064,0,0,0,0,0,2015,0,"",0,0,0
410,2,379857,379858,447989,447990,447991,0,0,0,1329,0,"",0,0,0
411,2,379859,379860,447992,447993,447994,447995,0,0,1329,0,"",0,0,0
412,2,379862,379863,448002,448003,448004,0,0,0,1329,0,"",0,0,0
413,2,379864,379865,448019,448020,0,0,0,0,1329,0,"",0,0,0
414,2,379918,379919,447980,447981,0,0,0,0,1329,0,"",0,0,0
415,2,382862,382863,384537,384538,384539,0,0,0,1414,0,"",1,0,0
416,2,382864,382865,384547,384548,384549,384550,384551,0,1414,0,"",1,0,0
417,2,382866,382867,384552,384553,384554,384555,384556,0,1414,0,"",1,0,0
418,2,382868,382869,384557,384558,0,0,0,0,1414,0,"",1,0,0
419,2,382870,382871,384559,384560,384561,0,0,0,1414,0,"",1,0,0
420,2,382872,382873,384562,384563,384564,384565,0,0,1414,0,"",1,0,0
422,2,391939,391940,392135,392136,392137,392138,0,0,248,0,"",1,0,0
423,2,391941,391942,392544,392545,0,0,0,0,248,0,"",1,0,0
424,2,391949,391950,392546,392547,392548,0,0,0,248,0,"",1,0,0
426,2,391957,391958,0,0,0,0,0,0,248,0,"",1,0,0
427,2,391959,391960,392590,392591,0,0,0,0,248,0,"",1,0,0
429,2,391966,391967,392552,0,0,0,0,0,248,0,"",1,0,0
432,1,392688,392689,523619,523620,523621,523622,523623,0,248,7,"Icon_ItemTBF_UI_TBTF_Celestion_Tract_01",1,0,0
461,2,395065,395066,400914,400915,400916,0,0,0,137,0,"",1,0,0
462,2,395068,395069,400064,400065,400066,400067,400922,0,137,0,"",1,0,0
463,2,395076,395077,400929,400930,400931,400932,400933,0,137,0,"",1,0,0
464,2,395099,395100,400938,400939,400940,400941,0,0,137,0,"",1,0,0
465,2,395203,395204,400949,400950,400951,400952,0,0,137,0,"",1,0,0
468,2,395703,395704,400943,400944,400945,0,0,0,137,0,"",1,0,0
469,1,396055,396056,524182,524183,524184,524185,524186,0,137,8,"Icon_ItemTBF_UI_TBTF_Whitevale_Tract_01",1,0,0
477,1,405138,405139,524244,524245,524246,524247,524248,0,936,9,"Icon_ItemTBF_UI_TBTF_Farside_Tract_02",0,0,0
478,1,405165,405166,524254,524255,524256,524257,524258,0,936,9,"Icon_ItemTBF_UI_TBTF_Farside_Tract_01",0,0,0
479,2,405167,405168,407488,407489,407490,407491,407492,0,936,0,"",0,0,0
480,2,405170,405171,407494,407495,407496,407497,0,0,936,0,"",0,0,0
481,2,405172,405173,408046,0,0,0,0,0,936,0,"",0,0,0
482,2,405174,405175,408048,408049,0,0,0,0,936,0,"",0,0,0
483,2,405176,405177,408054,408055,0,0,0,0,936,0,"",0,0,0
484,2,405179,405180,415382,415383,415384,415385,0,0,936,0,"",0,0,0
485,2,405181,405182,415388,415389,0,0,0,0,936,0,"",0,0,0
486,2,405183,405184,415396,415397,415398,415399,415400,0,936,0,"",0,0,0
487,2,405185,405186,415401,415402,415403,415404,0,0,936,0,"",0,0,0
488,2,405201,405202,415406,415407,415408,415409,0,0,936,0,"",0,0,0
489,2,409320,409321,415410,415411,0,0,0,0,936,0,"",0,0,0
490,2,409393,409394,415412,415413,0,0,0,0,936,0,"",0,0,0
491,2,409399,409400,415415,415416,415417,415418,415419,0,936,0,"",0,0,0
492,2,409402,409403,415420,415421,415422,415423,0,0,936,0,"",0,0,0
493,2,409404,409405,415424,415425,415426,0,0,0,936,0,"",0,0,0
494,2,409406,409407,415427,415428,415429,415430,415431,0,936,0,"",0,0,0
495,0,411006,411007,411008,411009,0,0,0,45853,936,0,"",0,48089,0
496,0,411016,411017,411018,411019,0,0,0,45873,936,0,"",0,48090,0
498,0,411024,411025,411026,411027,0,0,0,45893,936,0,"",0,48092,0
499,0,411169,411170,411171,411172,0,0,0,45874,936,0,"",2,48093,0
500,0,411174,411175,411176,411177,0,0,0,45894,936,0,"",1,48094,0
501,0,411192,411193,411194,411195,0,0,0,45835,936,0,"",0,48095,0
502,0,411198,411199,411200,411201,0,0,0,45787,936,0,"",1,48096,0
503,0,411202,411203,411204,411205,0,0,0,45787,936,0,"",2,48097,0
504,0,411222,411223,411224,411225,0,0,0,45916,936,0,"",1,48098,0
505,0,411230,411231,411232,411233,0,0,0,50487,936,0,"",2,48099,0
506,0,411238,411239,411240,411241,0,0,0,45917,936,0,"",1,48100,0
507,0,411242,411243,411244,411245,0,0,0,45917,936,0,"",2,48101,0
508,2,414392,414393,415433,0,0,0,0,0,248,0,"",1,0,0
510,2,414396,414397,415434,415435,415436,0,0,0,248,0,"",1,0,0
513,2,414402,414403,415439,415440,415441,415442,0,0,248,0,"",1,0,0
514,2,414404,414405,415444,415445,0,0,0,0,248,0,"",1,0,0
515,1,414432,414433,524239,524240,524241,524242,524243,0,248,7,"Icon_ItemTBF_UI_TBTF_CELESTION_TRACT_02",1,0,0
521,2,417412,417413,420111,420112,420113,420114,420115,0,248,0,"",1,0,0
522,2,417414,417415,420123,420124,420125,0,0,0,248,0,"",1,0,0
523,2,417416,417417,420126,420127,420128,0,0,0,248,0,"",1,0,0
524,2,417420,417421,420141,420142,420143,0,0,0,248,0,"",1,0,0
526,1,417433,417434,447959,447960,447961,447962,447963,0,248,7,"Icon_ItemTBF_UI_TBTF_Celestion_Tract03",1,0,0
527,2,418593,418594,423232,0,0,0,0,0,1304,0,"",2,0,0
528,2,418596,418597,423252,423253,0,0,0,0,1304,0,"",2,0,0
529,2,418598,418599,423275,423276,423277,423278,423279,0,1304,0,"",2,0,0
530,2,418610,418611,423335,423336,423337,0,0,0,1304,0,"",2,0,0
531,2,418616,418617,427396,427397,0,0,0,0,1304,0,"",2,0,0
532,2,419330,419331,423281,423282,423317,423318,423319,0,1304,0,"",2,0,0
533,2,421958,421959,430662,421960,430663,430664,430665,0,37,0,"",2,0,0
534,2,421964,421965,430680,421966,0,0,0,0,37,0,"",2,0,0
535,2,421967,421968,430683,421969,0,0,0,0,37,0,"",2,0,0
536,2,421971,421972,430797,421973,430798,430799,0,0,37,0,"",2,0,0
537,2,421977,421978,430856,421979,0,0,0,0,37,0,"",2,0,0
538,2,421980,421981,430858,421982,430859,430860,0,0,37,0,"",2,0,0
539,2,421986,421987,430956,421988,430957,430958,430959,0,37,0,"",2,0,0
540,1,422021,422022,514903,422023,514904,514905,514906,0,37,7,"Icon_ItemTBF_UI_TBTF_ELLEVAR_TRACT_01",2,0,0
541,2,423379,423380,0,0,0,0,0,0,1157,0,"",0,0,0
542,2,424864,424865,431006,424866,431007,0,0,0,37,0,"",2,0,0
543,2,424876,424877,553428,424878,553429,0,0,0,37,0,"",2,0,0
544,2,424879,424880,431066,424881,0,0,0,0,37,0,"",2,0,0
545,2,424882,424883,431081,424884,553430,553431,0,0,37,0,"",2,0,0
546,2,424885,424886,553432,424887,0,0,0,0,37,0,"",2,0,0
547,2,424888,424889,431084,424890,431085,431086,0,0,37,0,"",2,0,0
548,2,424891,424892,431089,424893,0,0,0,0,37,0,"",2,0,0
549,1,424904,424905,448143,424906,448144,448145,448146,0,37,7,"Icon_ItemTBF_UI_TBTF_ELLEVAR_TRACT_02",2,0,0
550,2,426003,426004,431090,426005,0,0,0,0,37,0,"",2,0,0
551,2,426006,426007,431091,426008,431092,431093,0,0,37,0,"",2,0,0
552,2,426018,426019,431103,426020,0,0,0,0,37,0,"",2,0,0
553,2,426021,426022,431145,426023,431146,431147,0,0,37,0,"",2,0,0
554,2,426024,426025,431157,426026,431158,431159,0,0,37,0,"",2,0,0
555,2,426027,426028,431161,426029,431162,0,0,0,37,0,"",2,0,0
556,2,426031,426032,431165,426033,431166,431167,431168,0,37,0,"",2,0,0
557,1,426048,426049,526936,426050,526937,526938,526939,0,37,7,"Icon_ItemTBF_UI_TBTF_ELLEVAR_TRACT_03",2,0,0
558,2,433780,433781,433782,433783,433784,433785,433786,0,137,0,"",0,0,0
559,2,433886,433887,437595,437596,437597,0,0,0,1402,0,"",0,0,0
560,2,433888,433889,437504,437505,437506,437507,0,0,1402,0,"",0,0,0
561,2,433891,433892,437477,437478,437479,437480,0,0,1402,0,"",2,0,0
562,2,433893,433894,437610,437611,437612,437613,437614,0,1402,0,"",0,0,0
563,2,433895,433896,437820,437821,437822,437823,0,0,1402,0,"",1,0,0
564,2,433897,433898,437750,437751,0,0,0,0,1402,0,"",2,0,0
565,1,433945,433946,560493,560494,560495,560496,560497,0,1402,9,"Icon_ItemTBF_UI_TBTF_Wilderrun_Tract_01",0,0,0
566,2,438043,438044,448492,0,0,0,0,0,1402,0,"",0,0,0
567,2,438046,438047,449330,449331,449332,449333,0,0,1402,0,"",0,0,0
568,2,438048,438049,449391,449392,449393,449394,449395,0,1402,0,"",2,0,0
569,2,438050,438051,438052,438053,438054,0,0,0,1402,0,"",0,0,0
570,2,438056,438057,449341,449342,0,0,0,0,1402,0,"",0,0,0
571,2,438059,438060,438061,438062,438063,438064,438065,0,1402,0,"",0,0,0
572,1,438066,438067,450138,450139,450140,450141,450142,0,1402,9,"Icon_ItemTBF_UI_TBTF_Wilderrun_Tract_02",0,0,0
573,0,441260,441261,547099,559251,0,0,0,50431,4375,0,"",0,0,0
574,0,441262,441263,547100,559253,0,0,0,50470,4375,0,"",0,0,0
575,0,441264,441265,547101,559256,0,0,0,50413,4375,0,"",0,0,0
576,2,441536,441537,449420,449421,449422,449423,0,0,377,0,"",0,0,0
577,2,441568,441569,449941,449942,449943,449944,449945,0,377,0,"",0,0,0
578,2,441570,441571,449971,449972,449973,449974,0,0,377,0,"",0,0,0
579,2,441572,441573,449946,449947,449948,0,0,0,377,0,"",0,0,0
580,2,441574,441575,450697,450698,450699,0,0,0,377,0,"",0,0,0
581,2,441578,441579,450932,450933,450934,450935,450936,0,377,0,"",0,0,0
582,2,441580,441581,451801,451802,451803,451804,451805,0,377,0,"",0,0,0
583,2,441582,441583,452867,452868,0,0,0,0,377,0,"",0,0,0
584,1,441603,441604,559458,559459,559460,559461,559462,0,377,10,"Icon_ItemTBF_UI_TBTF_Malgrave_Tract_01",0,0,0
585,2,447022,447023,455209,455210,455211,455212,0,0,377,0,"",0,0,0
586,2,447025,447026,461176,0,0,0,0,0,377,0,"",0,0,0
587,2,447027,447028,461178,461179,461180,0,0,0,377,0,"",1,0,0
588,2,447029,447030,461184,461185,461186,461187,461188,0,377,0,"",0,0,0
589,2,447031,447032,461194,461195,461196,461197,0,0,377,0,"",0,0,0
590,2,447033,447034,461198,461199,0,0,0,0,377,0,"",0,0,0
591,2,447035,447036,461202,461203,461204,461205,0,0,377,0,"",0,0,0
592,1,447128,447129,532557,532558,532559,532560,532561,0,377,10,"Icon_ItemTBF_UI_TBTF_Malgrave_Tract_02",0,0,0
593,2,452528,452529,452530,452531,452532,452533,0,0,1414,0,"",1,0,0
594,2,456586,456587,456588,456589,456590,456591,0,0,2015,0,"",0,0,0
605,2,468399,468400,468401,468402,468403,468404,0,0,1304,0,"",2,0,0
606,1,469400,469401,469402,469403,469404,469405,469406,0,1414,2,"Icon_ItemTBF_UI_TBTF_Arkship_Tract_01",1,0,0
607,1,469407,469408,469409,469410,469411,469412,469413,0,1304,2,"Icon_ItemTBF_UI_TBTF_Arkship_Tract_01",2,0,0
608,2,483704,483705,483706,483707,483708,0,0,0,248,0,"",1,0,0
609,0,503994,503995,547045,559150,0,0,0,50443,2067,0,"",0,48105,0
610,0,503996,503997,547046,559151,0,0,0,50488,2067,0,"",2,0,2384
611,0,503998,503999,547047,547048,559153,0,0,50489,2067,0,"",2,48109,0
612,0,504000,504001,547049,559154,0,0,0,50449,2067,0,"",0,48110,0
613,0,504002,504003,547050,559155,0,0,0,50416,2067,0,"",0,48111,0
614,0,504004,504005,547051,559157,0,0,0,50459,2067,0,"",0,48112,0
615,0,504006,504007,547052,547053,559158,0,0,50433,2067,0,"",0,48113,0
616,0,504008,504009,547054,0,0,0,0,50460,2121,0,"",0,48114,0
617,0,504010,504011,547055,559159,0,0,0,50434,2121,0,"",0,48115,0
618,0,504012,504013,547056,559163,0,0,0,50423,2121,0,"",0,48116,0
619,0,504014,504015,547057,559164,0,0,0,50490,2121,0,"",0,48117,0
620,0,504016,504017,547058,547059,559213,0,0,50471,2121,0,"",0,48118,0
621,0,504018,504019,547060,559214,0,0,0,50472,2121,0,"",0,48119,0
622,0,504020,504021,547061,547062,559215,0,0,50473,2121,0,"",0,48120,0
623,2,504746,504747,520098,520099,0,0,0,0,2067,0,"",1,0,0
624,2,504750,504751,520151,520152,520153,0,0,0,2067,0,"",1,0,0
625,2,504798,504799,520573,0,0,0,0,0,2067,0,"",1,0,0
626,2,504800,504801,520586,520587,520588,520589,0,0,2067,0,"",1,0,0
627,2,504802,504803,520691,520692,520693,0,0,0,2067,0,"",1,0,0
628,2,504804,504805,520685,520686,524066,0,0,0,2067,0,"",1,0,0
630,2,504825,504826,524067,524068,524069,524070,0,0,2067,0,"",2,0,0
631,2,504833,504834,524072,524073,524074,524075,0,0,2067,0,"",2,0,0
632,2,504835,504836,524076,524077,524078,524079,0,0,2067,0,"",2,0,0
633,2,504838,504839,524082,524083,524084,524085,524086,0,2067,0,"",2,0,0
634,2,504844,504845,524087,0,0,0,0,0,2067,0,"",2,0,0
635,2,504846,504847,524088,524089,524090,0,0,0,2067,0,"",2,0,0
636,2,504848,504849,524091,524092,524093,0,0,0,2067,0,"",2,0,0
638,2,504886,504887,524122,524123,0,0,0,0,2121,0,"",1,0,0
639,1,504897,504898,559676,559677,559678,559679,559680,0,2067,12,"Icon_ItemTBF_UI_TBTF_Grimvaults_Tract_01",1,0,0
640,1,504899,504900,560780,560781,560782,560783,560785,0,2067,12,"Icon_ItemTBF_UI_TBTF_Grimvaults_Tract_01",2,0,0
643,2,504987,504988,524094,524095,524096,0,0,0,2067,0,"",2,0,0
644,2,504989,504990,524097,524098,524099,0,0,0,2067,0,"",2,0,0
646,2,514817,514818,524124,524125,524126,524127,524128,0,2121,0,"",1,0,0
647,2,514819,514820,524129,524130,524131,524132,0,0,2121,0,"",1,0,0
648,2,514821,514822,524134,524135,524136,0,0,0,2121,0,"",2,0,0
649,2,514823,514824,524137,524138,524139,524140,0,0,2121,0,"",2,0,0
650,2,514825,514826,524141,524142,524143,524144,524145,0,2121,0,"",2,0,0
651,2,514831,514832,524146,0,0,0,0,0,2121,0,"",2,0,0
652,2,514833,514834,524133,0,0,0,0,0,2121,0,"",1,0,0
655,0,515294,515295,524450,524451,0,0,0,50438,122,0,"",1,48121,0
656,0,515296,515297,524421,524422,0,0,0,50455,122,0,"",1,48122,0
657,0,515299,515300,524415,524416,0,0,0,50482,122,0,"",1,48123,0
658,0,517666,517667,517668,517669,0,0,0,50422,1402,0,"",0,48124,0
659,0,520041,520042,547063,547064,559221,0,0,50417,2227,0,"",0,48125,0
660,0,520043,520044,547065,547066,559222,0,0,50418,2227,0,"",0,48126,0
661,0,520045,520046,547067,547068,559223,0,0,50461,2227,0,"",0,48127,0
662,0,520047,520048,547069,547070,559225,0,0,50726,2227,0,"",0,48128,0
663,0,520050,520051,547071,559227,0,0,0,50450,2121,0,"",0,48129,0
664,0,520053,520054,547072,559228,0,0,0,50727,2227,0,"",0,48130,0
665,0,520055,520056,547073,547074,559229,0,0,50474,2227,0,"",0,0,2382
666,2,520663,520664,520665,520666,520667,0,0,0,2067,0,"",1,0,0
667,2,523973,523974,523975,523976,0,0,0,0,1414,0,"",1,0,0
668,2,524001,524002,524003,524004,0,0,0,0,248,0,"",1,0,0
669,0,531510,531511,531512,531513,0,0,0,50469,1402,0,"",0,48132,0
670,0,531514,531515,531516,531517,0,0,0,50428,1402,0,"",0,48133,0
671,0,531518,531519,531520,531521,0,0,0,50409,1402,0,"",0,48134,0
672,0,531522,531523,531524,531525,0,0,0,50441,1402,0,"",0,48135,0
673,0,531554,531555,531556,531557,531558,0,0,50425,377,0,"",0,48136,0
674,0,531559,531560,531561,531562,0,0,0,50436,377,0,"",0,48137,0
675,0,531563,531564,531565,531566,531567,0,0,50426,377,0,"",0,48138,0
676,0,531568,531569,531570,531571,0,0,0,59004,377,0,"",0,48139,0
677,0,547102,547103,547104,559257,0,0,0,50414,4375,0,"",0,0,0
678,0,547105,547106,547107,559258,0,0,0,50442,4375,0,"",0,0,0
679,0,547108,547109,547110,559259,0,0,0,50458,4375,0,"",0,0,0
680,0,547111,547112,547113,559260,0,0,0,50484,4375,0,"",0,0,0
681,0,547114,547115,547116,559261,0,0,0,50485,4375,0,"",0,0,0
682,0,547117,547118,547119,559262,0,0,0,50486,4375,0,"",0,0,0
683,0,538363,538364,538365,559248,0,0,0,50451,1329,0,"",0,0,0
684,0,538366,538367,538368,559249,0,0,0,50477,1329,0,"",0,0,0
685,0,538461,538462,538463,559250,0,0,0,50445,1329,0,"",0,0,0
686,0,546392,546393,546394,546395,0,0,0,59003,4162,0,"",0,0,0
687,0,547075,547076,547077,559233,0,0,0,50419,2227,0,"",0,0,2383
688,0,547080,547078,547079,559234,0,0,0,50475,2228,0,"",0,48150,0
689,0,547081,547082,547083,559240,0,0,0,50444,2228,0,"",0,48151,0
690,0,547084,547085,547086,559241,0,0,0,50476,2228,0,"",0,48152,0
691,0,547087,547088,547089,559242,0,0,0,50415,2228,0,"",0,48153,0
692,0,547090,547091,547092,559243,0,0,0,50420,2228,0,"",0,48154,0
693,0,547093,547094,547095,559244,0,0,0,50462,2228,0,"",0,48155,0
694,0,547096,547097,547098,559246,0,0,0,50728,2228,0,"",0,48156,0
695,0,550780,550781,550782,550783,566897,566898,566899,59002,4162,0,"",0,0,0
696,2,562967,562968,562969,562970,562971,0,0,0,1402,0,"",0,0,0
698,2,574839,574840,574841,574842,576981,0,0,0,1348,0,"",0,0,0
699,2,575356,575357,575358,575359,576982,576983,576984,0,1348,0,"",0,0,0
700,2,575363,575364,575365,575366,576987,0,0,0,1348,0,"",0,0,0
701,2,575367,575368,575369,575370,576988,0,0,0,1348,0,"",0,0,0
702,2,575372,575373,575374,575375,0,0,0,0,1348,0,"",0,0,0
703,2,575377,575378,575379,575380,0,0,0,0,1348,0,"",0,0,0
704,0,583338,583339,583340,583341,583342,0,0,60742,1348,0,"",0,0,0
705,0,583343,583344,583345,583346,0,0,0,60743,1348,0,"",0,0,0
706,0,583347,583348,583349,583350,583351,0,0,60744,1348,0,"",0,0,0
707,0,583352,583353,583354,583355,583356,0,0,60745,1348,0,"",0,0,0
708,0,583357,583358,583359,583360,583361,0,0,60746,1348,0,"",0,0,0
709,2,583524,583525,583526,583527,583528,583529,583537,0,4375,0,"",1,0,0
710,2,583530,583531,583532,583533,583534,583535,583536,0,4375,0,"",2,0,0
711,2,583539,583540,583541,583542,583543,583544,583545,0,4375,0,"",1,0,0
712,2,583546,583547,583548,583549,583550,583551,583552,0,4375,0,"",1,0,0
713,2,583555,583556,583557,583558,583559,583560,583561,0,4375,0,"",1,0,0
714,2,583562,583563,583564,583565,583566,583567,583568,0,4375,0,"",1,0,0
715,2,583569,583570,583571,583572,583573,583574,583575,0,4375,0,"",1,0,0
716,2,583576,583577,583578,583579,583580,583581,583582,0,4375,0,"",1,0,0
717,2,583583,583584,583585,583586,583587,583588,583589,0,4375,0,"",1,0,0
718,2,583590,583591,583592,583593,583594,583595,583596,0,4375,0,"",1,0,0
719,2,583597,583598,583599,583600,583601,583602,583603,0,4375,0,"",1,0,0
720,2,583609,583610,583611,583612,583613,583614,583615,0,4375,0,"",1,0,0
721,2,583616,583617,583618,583619,583620,583621,583622,0,4375,0,"",1,0,0
722,2,583623,583624,583625,583626,583627,583628,583629,0,4375,0,"",1,0,0
723,2,583630,583631,583632,583633,583634,583635,583636,0,4375,0,"",2,0,0
724,2,583637,583638,583639,583640,583641,583642,583643,0,4375,0,"",2,0,0
725,2,583644,583645,583646,583647,583648,583649,583650,0,4375,0,"",2,0,0
726,2,583651,583652,583653,583654,583655,583656,583657,0,4375,0,"",2,0,0
727,2,583664,583665,583666,583667,583668,583669,583670,0,4375,0,"",2,0,0
728,2,583671,583672,583673,583674,583675,583676,583677,0,4375,0,"",2,0,0
729,2,583678,583679,583680,583681,583682,583683,583684,0,4375,0,"",2,0,0
730,2,583685,583686,583687,583688,583689,583690,583691,0,4375,0,"",2,0,0
731,2,583692,583693,583694,583695,583696,583697,583698,0,4375,0,"",2,0,0
732,2,583699,583700,583701,583702,583703,583704,583705,0,4375,0,"",2,0,0
733,2,583706,583707,583708,583709,583710,583711,583712,0,4375,0,"",2,0,0
734,2,583713,583714,583715,583716,583717,583718,583719,0,4375,0,"",2,0,0
735,1,585182,585183,585184,585185,585186,585187,585188,0,2227,13,"Icon_ItemTBF_UI_TBTF_Grimvaults_Tract_03",0,0,0
737,2,594922,594928,612556,612557,612772,612773,612774,0,2227,0,"",1,0,0
738,2,594930,594931,612276,612277,612278,0,0,0,2227,0,"",1,0,0
739,2,595074,595075,612775,612776,612777,0,0,0,2227,0,"",1,0,0
740,2,595076,595077,612279,612280,612281,0,0,0,2227,0,"",1,0,0
742,2,595080,595081,612287,612288,0,0,0,0,2227,0,"",2,0,0
743,2,595084,595085,612779,612780,612781,0,0,0,2227,0,"",2,0,0
744,2,595086,595087,612289,0,0,0,0,0,2227,0,"",2,0,0
745,2,595088,595089,612782,0,0,0,0,0,2227,0,"",2,0,0
746,2,595090,595091,612291,612292,612293,0,0,0,2227,0,"",0,0,0
747,2,595092,595093,612784,612785,612786,612787,0,0,2227,0,"",0,0,0
748,2,595094,595095,612298,612299,612300,612301,0,0,2227,0,"",0,0,0
749,2,595096,595097,612312,612313,612314,0,0,0,2227,0,"",0,0,0
750,2,595098,595099,612318,612319,0,0,0,0,2227,0,"",0,0,0
751,2,613765,613766,620085,620086,620087,620088,0,0,2228,0,"",0,0,0
752,1,615313,615314,615315,615316,615317,615318,615319,0,2228,14,"Icon_ItemTBF_UI_TBTF_Grimvaults_Tract_04",0,0,0
753,2,618059,618060,620081,620082,620083,620084,0,0,2228,0,"",0,0,0
754,2,618064,618065,620079,620080,0,0,0,0,2228,0,"",0,0,0
755,2,618067,618068,620074,620075,620076,620077,620078,0,2228,0,"",0,0,0
756,2,618069,618070,620069,620070,620071,620072,620073,0,2228,0,"",0,0,0
757,2,618076,618077,618078,618079,0,0,0,0,2228,0,"",2,0,0
758,2,618166,618167,618168,620065,620066,620067,620068,0,2228,0,"",2,0,0
759,2,618171,618172,618173,618174,618175,0,0,0,2228,0,"",2,0,0
760,2,618177,618178,618179,618180,0,0,0,0,2228,0,"",2,0,0
761,2,618202,618203,618204,618205,0,0,0,0,2228,0,"",1,0,0
762,2,618213,618214,618215,618216,618217,0,0,0,2228,0,"",1,0,0
763,2,618224,618225,618226,618227,0,0,0,0,2228,0,"",1,0,0
764,2,618232,618233,618234,618235,618236,618237,618238,0,2228,0,"",1,0,0
765,0,623229,623230,623231,623232,623233,0,0,63333,4375,0,"",0,0,0
766,0,623234,623235,623236,623237,623238,0,0,63334,4375,0,"",0,0,0
767,0,623239,623240,623241,623242,623243,623244,0,63335,4375,0,"",0,0,0
768,2,626059,626060,626878,626879,626880,626881,626061,0,4375,0,"",2,0,0
769,2,626062,626063,626893,626894,626895,626896,626064,0,4375,0,"",1,0,0
770,2,626065,626066,626905,626906,626907,626908,626909,0,4375,0,"",1,0,0
771,2,626067,626068,626910,626911,626912,626913,628774,0,4375,0,"",2,0,0
772,0,626367,626368,626369,626370,626371,626372,626553,63332,4375,0,"",0,0,0
773,2,626576,626577,628556,628557,628558,628559,628560,0,4375,0,"",1,0,0
774,2,626580,626581,628547,628548,628549,628550,628551,0,4375,0,"",2,0,0
775,2,628463,628464,632407,632408,632409,632410,632411,0,4382,0,"",0,0,0
776,2,628469,628470,0,0,0,0,0,0,4382,0,"",0,0,0
777,2,628473,628474,632412,632413,632414,0,0,0,4382,0,"",0,0,0
778,2,628475,628476,632418,632419,0,0,0,0,4382,0,"",0,0,0
779,2,628477,628478,632422,632423,632424,632425,0,0,4382,0,"",0,0,0
780,2,628479,628480,632434,632435,632436,0,0,0,4382,0,"",0,0,0
781,2,629197,629198,629199,0,0,0,0,0,4375,0,"",0,0,0
782,2,629202,629203,629204,629205,629206,629207,629208,0,4375,0,"",0,0,0
783,2,629211,629212,629213,629214,629215,0,0,0,4375,0,"",0,0,0
784,2,629218,629219,629220,629221,0,0,0,0,4375,0,"",0,0,0
785,2,629224,629225,629226,629227,629228,629229,0,0,4375,0,"",0,0,0
786,2,631436,631437,631474,631475,0,0,0,0,0,0,"",0,0,0
787,2,632426,632427,632428,632429,632430,632431,632432,0,4382,0,"",0,0,0
788,1,632736,632737,632738,632739,632740,632741,632742,0,4375,9,"Icon_ItemTBF_UI_TBTF_World_Story_01",1,0,0
789,1,632766,632767,632768,632769,632770,632771,632772,0,4375,9,"Icon_ItemTBF_UI_TBTF_World_Story_01",2,0,0
790,2,635828,635829,636668,636669,636670,636671,636672,0,122,0,"",1,0,0
791,2,635830,635831,636673,636674,636675,636676,636677,0,2191,0,"",2,0,0
792,2,635832,635833,636678,636679,636686,0,0,0,122,0,"",1,0,0
793,2,635834,635835,636680,636681,636687,0,0,0,2191,0,"",2,0,0
794,2,635846,635847,636682,636683,0,0,0,0,122,0,"",1,0,0
795,2,635848,635849,636764,636765,0,0,0,0,2191,0,"",2,0,0
796,2,635852,635853,637146,637147,637148,637149,637150,0,122,0,"",1,0,0
797,2,635854,635855,637151,637152,637153,637154,637155,0,2191,0,"",2,0,0
798,2,635856,635857,636770,636771,636772,636773,636774,0,122,0,"",1,0,0
799,2,635858,635859,636775,636776,636777,636778,636779,0,2191,0,"",2,0,0
800,2,635861,635862,636689,636690,0,0,0,0,122,0,"",1,0,0
801,2,635863,635864,636692,636693,0,0,0,0,2191,0,"",2,0,0
802,2,635865,635866,637136,637137,0,0,0,0,122,0,"",1,0,0
803,2,635867,635868,637139,637138,0,0,0,0,2191,0,"",2,0,0
804,2,635869,635870,636694,636695,636696,0,0,0,122,0,"",1,0,0
805,2,635871,635872,636697,636698,636699,0,0,0,2191,0,"",2,0,0
806,2,639157,639159,656611,656612,0,0,0,0,2015,0,"",0,0,0
807,2,639158,639160,656628,656629,656630,0,0,0,2015,0,"",0,0,0
808,2,641739,641740,656623,656624,656625,656626,656627,0,2015,0,"",0,0,0
809,2,641741,641742,656608,656609,656610,0,0,0,2015,0,"",0,0,0
810,0,672421,672422,672423,672424,0,0,0,50488,2067,0,"",1,0,2385
811,0,672425,672426,672427,672428,672429,0,0,50489,2067,0,"",1,48108,0
812,0,676510,676511,676512,676513,0,0,0,65829,2015,0,"",0,0,0
813,0,676514,676515,676516,676517,0,0,0,65830,2015,0,"",0,0,0
814,0,676520,676521,676522,676523,676524,0,0,65831,2015,0,"",0,0,0
