"ID","flags","prerequisiteTypeId0","prerequisiteTypeId1","prerequisiteTypeId2","prerequisiteComparisonId0","prerequisiteComparisonId1","prerequisiteComparisonId2","objectId0","objectId1","objectId2","value0","value1","value2","localizedTextIdFailure"
9080,1,43,69,0,1,1,0,5853,344,0,2,0,0,0
9081,1,94,68,0,1,1,0,5850,5850,0,0,0,0,0
9082,0,22,0,0,1,0,0,3907,0,0,3,0,0,0
9083,0,54,0,0,1,0,0,0,0,0,1264,0,0,0
9084,1,6,6,0,1,1,0,5861,5861,0,0,1,0,0
9085,0,38,0,0,1,0,0,0,0,0,26254,0,0,0
9086,0,54,0,0,1,0,0,0,0,0,1292,0,0,0
9087,0,54,0,0,1,0,0,0,0,0,0,0,0,0
9089,0,119,118,0,2,1,0,441,441,0,0,1,0,0
9090,0,68,0,0,1,0,0,5905,0,0,1,0,0,0
9091,0,4,0,0,1,0,0,0,0,0,306,0,0,228708
9092,0,68,68,68,1,1,2,5918,5918,5918,0,2,1,0
9093,0,11,0,0,2,0,0,9092,0,0,0,0,0,0
9094,1,43,6,6,1,1,1,5920,5920,5920,3,2,3,0
9095,0,54,0,0,1,0,0,0,0,0,1302,0,0,0
9096,0,94,0,0,1,0,0,5917,0,0,1,0,0,0
9097,0,54,107,0,1,2,0,0,1295,0,1295,0,0,0
9098,0,71,0,0,4,0,0,3,0,0,100,0,0,0
9099,0,47,0,0,2,0,0,0,0,0,9411,0,0,0
9101,0,68,68,0,1,2,0,5917,5917,0,0,1,0,0
9102,0,142,0,0,1,0,0,0,0,0,3,0,0,0
9103,0,15,0,0,1,0,0,0,0,0,31770,0,0,0
9104,0,6,0,0,1,0,0,5941,0,0,0,0,0,0
9105,0,6,0,0,1,0,0,5904,0,0,0,0,0,0
9106,1,6,6,68,1,1,1,5904,5904,5904,2,3,0,0
9107,0,94,0,0,1,0,0,5950,0,0,0,0,0,0
9108,0,43,0,0,1,0,0,5904,0,0,0,0,0,0
9109,0,43,0,0,1,0,0,5853,0,0,2,0,0,0
9110,1,129,0,0,1,1,1,378,0,0,27372,0,0,0
9111,0,6,0,0,1,0,0,5952,0,0,0,0,0,0
9114,0,54,0,0,1,0,0,0,0,0,1319,0,0,0
9117,0,6,0,0,2,0,0,5927,0,0,2,0,0,0
9118,1,94,6,6,1,1,1,5580,4741,4741,0,3,2,0
9119,0,102,0,0,1,0,0,60064,0,0,0,0,0,0
9120,0,6,0,0,2,0,0,5920,0,0,3,0,0,0
9121,0,6,6,0,2,2,1,5891,5892,0,3,3,4294967295,0
9122,0,94,94,0,2,2,1,5891,5892,0,0,0,4294967295,0
9123,0,6,6,0,2,2,1,5891,5892,0,2,2,4294967295,0
9124,0,11,11,11,1,1,1,9123,9121,9122,0,0,0,0
9125,1,6,6,0,1,1,0,5958,5958,0,1,2,0,0
9126,0,11,0,0,2,0,0,9125,0,0,0,0,0,0
9129,0,67,0,0,2,0,0,0,0,0,1317,0,0,0
9131,1,6,250,0,1,1,0,5894,5898,0,1,166,0,0
9132,0,6,250,0,1,1,0,5893,5898,0,1,167,0,0
9133,0,43,0,0,1,0,0,5907,0,0,0,0,0,0
9134,0,6,0,0,2,0,0,5907,0,0,0,0,0,0
9135,0,6,0,0,1,0,0,5851,0,0,3,0,0,0
9136,0,94,0,0,1,0,0,5851,0,0,1,0,0,0
9137,0,15,39,0,2,1,2,45279,0,15116,31980,0,0,0
9138,0,68,0,0,1,0,0,5959,0,0,0,0,0,0
9139,1,68,6,6,1,1,1,5860,5860,5860,0,2,3,0
9140,0,31,0,0,2,0,0,26471,0,0,128,0,0,0
9142,1,94,6,6,1,1,1,5960,5960,5960,1,2,3,0
9143,0,38,0,0,2,0,0,0,0,0,26641,0,0,0
9144,0,118,0,0,1,0,0,340,0,0,2,0,0,0
9145,0,118,0,0,1,0,0,339,0,0,2,0,0,0
9146,0,54,0,0,1,0,0,0,0,0,1303,0,0,0
9147,0,30,0,0,2,0,0,9454,0,0,40,0,0,0
9148,0,52,0,0,1,0,0,0,0,0,0,0,0,0
9149,0,52,0,0,1,0,0,0,0,0,1,0,0,0
9150,0,52,0,0,1,0,0,0,0,0,2,0,0,0
9151,0,52,0,0,1,0,0,0,0,0,3,0,0,0
9152,0,37,0,0,6,0,0,0,0,0,40,0,0,0
9153,0,67,0,0,1,0,0,0,0,0,1302,0,0,0
9154,0,67,0,0,1,0,0,0,0,0,1303,0,0,0
9155,0,67,0,0,1,0,0,0,0,0,1305,0,0,0
9156,0,67,0,0,1,0,0,0,0,0,1307,0,0,0
9157,1,94,0,0,1,1,0,3179,0,0,0,0,0,0
9158,0,15,0,0,1,2,2,0,0,0,32083,22819,22820,0
9159,0,15,0,0,1,1,2,0,0,0,32081,8256,8257,0
9160,0,76,0,0,1,0,0,9157,0,0,0,0,0,0
9161,0,15,0,0,1,1,2,0,0,0,32082,8256,8257,0
9162,0,15,15,15,2,2,2,0,0,0,32081,32082,32083,0
9163,0,76,0,0,1,0,0,9157,0,0,1,0,0,0
9164,0,76,0,0,1,0,0,9157,0,0,2,0,0,0
9175,0,118,0,0,2,0,0,477,0,0,2,0,0,0
9176,0,117,0,0,2,0,0,157,0,0,0,0,0,0
9177,0,27,47,0,2,2,0,0,0,0,3118,9415,0,231159
9178,0,27,0,0,2,2,0,0,0,0,3118,0,0,250536
9179,0,118,0,0,1,0,0,336,0,0,1,0,0,0
9180,0,19,0,0,4,0,0,46,0,0,0,0,0,576921
9181,0,19,0,0,5,0,0,46,0,0,0,0,0,576922
9184,0,6,0,0,1,0,0,5973,0,0,0,0,0,0
9185,0,87,0,0,1,0,0,0,0,0,0,0,0,0
9186,0,54,107,0,1,2,0,0,1357,0,1357,0,0,0
9187,0,15,15,15,2,2,2,0,0,0,32100,32101,32102,0
9188,0,15,0,0,1,1,2,0,0,0,32100,8256,8257,0
9189,0,15,0,0,1,1,2,0,0,0,32101,8256,8257,0
9190,0,60,0,0,5,0,0,32103,0,0,2,0,0,0
9191,0,54,0,0,1,0,0,0,0,0,1288,0,0,0
9192,0,6,0,0,1,0,0,5911,0,0,1,0,0,0
9193,1,6,6,6,1,1,1,5914,5914,5914,1,2,3,0
9194,0,107,67,52,2,2,1,1298,0,0,1298,1298,2,0
9195,0,94,6,0,2,2,0,5917,5917,0,0,3,0,0
9196,0,6,0,0,1,2,1,5914,0,0,3,0,1,0
9197,0,37,12,0,6,1,0,0,0,0,35,0,0,0
9198,0,37,12,0,6,1,0,0,0,0,65,0,0,0
9199,0,38,0,0,1,0,0,0,0,0,26703,0,0,0
9200,0,60,0,0,1,0,0,32103,0,0,2,0,0,0
9201,0,50,0,0,2,0,0,0,0,0,32104,0,0,0
9202,0,118,0,0,1,0,0,377,0,0,1,0,0,0
9203,0,47,0,0,2,0,0,0,0,0,9478,0,0,0
9204,0,37,12,0,6,1,0,0,0,0,75,0,0,0
9206,0,47,0,0,1,0,0,0,0,0,9483,0,0,0
9207,1,22,6,0,1,1,0,5857,5857,0,1,3,0,0
9208,0,68,6,0,2,2,0,5868,5868,0,0,3,0,0
9209,0,47,0,0,1,0,0,0,0,0,9108,0,0,0
9210,0,6,0,0,1,0,0,5952,0,0,3,0,0,0
9211,0,6,0,0,1,0,0,5905,0,0,0,0,0,0
9212,0,153,0,0,1,0,0,208,0,0,0,0,0,0
9213,0,153,0,0,1,0,0,208,0,0,1,0,0,0
9214,0,153,0,0,1,0,0,208,0,0,2,0,0,0
9215,1,94,6,0,1,1,0,5917,5917,0,0,3,0,0
9216,1,6,6,0,1,1,0,3162,3162,0,2,3,0,0
9218,0,94,6,6,2,2,1,5917,5917,5917,0,3,1,0
9219,0,94,6,6,2,2,1,5917,5917,5917,1,3,1,0
9220,0,15,0,0,2,1,2,45279,0,15116,27217,0,0,0
9221,1,6,6,0,1,1,0,5958,5958,0,2,3,0,0
9223,1,43,43,0,1,1,0,5993,5993,0,1,3,0,0
9224,1,43,0,0,1,1,0,5992,5992,0,1,3,0,0
9225,0,47,0,0,1,0,0,5351,0,0,9496,0,0,0
9227,0,69,0,0,1,0,0,325,0,0,0,0,0,0
9228,0,67,0,0,1,0,0,0,0,0,1364,0,0,0
9229,1,38,38,0,1,1,0,0,0,0,25710,52436,0,0
9230,0,26,0,0,1,0,0,0,0,0,1316,0,0,0
9231,0,107,0,0,1,0,0,1365,0,0,0,0,0,0
9232,0,43,0,0,1,0,0,5980,0,0,0,0,0,0
9233,0,22,0,0,1,0,0,6003,0,0,1,0,0,0
9234,0,15,0,0,1,0,0,0,0,0,32168,0,0,0
9235,0,38,0,0,1,0,0,0,0,0,12347,0,0,0
9236,0,6,6,6,1,1,1,5907,5992,5993,0,3,3,0
9237,0,19,0,0,4,0,0,52,0,0,0,0,0,0
9240,0,27,0,0,1,0,0,0,0,0,3080,0,0,0
9241,0,38,38,0,2,2,0,0,0,0,26795,16623,0,0
9242,1,38,0,0,1,1,0,0,0,0,26795,12347,0,0
9243,1,54,67,0,1,1,0,0,0,0,1368,1368,0,0
9244,1,6,6,6,1,1,1,5905,5905,5905,1,2,3,0
9245,0,47,0,0,2,0,0,0,0,0,9521,0,0,0
9246,1,6,0,0,1,1,0,5922,0,0,2,0,0,0
9247,0,6,0,0,1,0,0,6010,0,0,1,0,0,0
9249,0,11,28,0,1,2,0,9251,0,0,20,0,0,0
9251,1,30,47,0,1,1,0,9524,0,0,20,9524,0,0
9253,0,15,11,0,2,1,0,0,22824,0,54646,25930,0,0
9254,0,47,0,0,1,1,0,0,0,0,9526,0,0,0
9255,0,6,0,0,2,0,0,3907,0,0,3,0,0,0
9258,0,6,0,0,1,0,0,5907,0,0,0,0,0,0
9259,0,4,39,71,1,1,6,0,0,1,171,0,35,0
9260,0,59,0,0,4,0,0,32139,0,0,9,0,0,0
9261,1,6,6,0,2,2,0,5905,5907,0,0,0,0,0
9265,1,6,6,0,1,1,0,5867,5867,0,2,3,0,0
9266,1,43,43,0,1,1,0,5857,5868,0,0,0,0,0
9268,1,68,6,0,1,1,0,6010,6010,0,1,3,0,0
9269,1,6,6,6,1,1,1,5993,5993,5993,0,1,4,0
9270,1,6,6,0,1,1,0,5993,5993,0,2,3,0,0
9271,1,6,6,0,1,1,0,5905,5905,0,2,3,0,0
9272,0,11,11,0,1,2,0,9270,9271,0,0,0,0,0
9273,0,6,0,0,1,0,0,6032,0,0,3,0,0,0
9274,0,44,0,0,1,0,0,0,0,0,2938,0,0,0
9275,0,47,0,0,2,0,0,0,0,0,9526,0,0,0
9276,0,68,43,0,1,1,0,5958,5958,0,0,1,0,0
9277,1,76,76,0,1,1,1,9248,9248,0,0,2,0,0
9278,0,47,47,11,2,2,1,0,9277,9277,9534,9151,9151,0
9279,0,47,0,0,1,0,0,0,0,0,9526,0,0,0
9280,0,71,39,250,6,1,1,1,0,0,35,171,167,0
9281,0,6,0,0,1,0,0,6025,0,0,0,0,0,0
9282,0,68,6,0,2,2,0,6010,6010,0,1,3,0,0
9283,1,68,6,6,1,1,1,5993,5993,5993,2,2,3,0
9284,1,68,6,6,1,1,1,5992,5992,5992,1,2,3,0
9285,0,11,0,0,2,0,0,9283,0,0,0,0,0,0
9286,0,11,0,0,2,0,0,9284,0,0,0,0,0,0
9287,1,6,6,0,1,1,0,5604,5604,0,2,3,0,0
9290,0,40,0,0,6,1,0,0,0,0,75,0,0,0
9291,0,6,0,0,1,2,2,4331,4331,4331,0,2,3,0
9293,0,47,0,0,1,0,0,0,0,0,9525,0,0,0
9294,0,6,0,0,1,2,0,5914,0,0,3,0,0,0
9295,0,6,0,0,2,0,0,6011,0,0,3,0,0,0
9296,0,38,38,11,2,2,1,0,0,9297,25956,25952,0,0
9297,0,38,38,38,2,2,2,0,0,0,26317,26318,26319,0
9298,0,6,0,0,2,0,0,5916,0,0,3,0,0,0
9299,0,6,6,0,2,1,0,5972,5916,0,3,3,0,0
9300,1,6,6,0,1,1,0,5972,5972,0,2,3,0,0
9301,0,6,0,0,2,0,0,5851,0,0,3,0,0,0
9302,0,76,0,0,1,0,0,9566,0,0,35,0,0,0
9303,0,47,0,0,1,0,0,0,0,0,9567,0,0,0
9304,0,6,0,0,1,0,0,6033,0,0,0,0,0,0
9305,0,47,0,0,2,0,0,0,0,0,9544,0,0,0
9306,0,47,0,0,1,0,0,0,0,0,9544,0,0,0
9307,0,40,0,0,6,0,0,0,0,0,30,0,0,0
9308,0,22,0,0,1,0,0,6031,0,0,3,0,0,0
9309,0,22,0,0,1,0,0,5991,0,0,1,0,0,0
9310,0,23,0,0,1,0,0,5991,0,0,1,0,0,0
9311,0,33,0,0,1,0,0,5991,0,0,1,0,0,0
9312,0,26,0,0,1,0,0,0,0,0,495,0,0,0
9313,0,6,0,0,2,0,0,5933,0,0,3,0,0,0
9314,0,15,0,0,2,0,0,0,0,0,31748,0,0,487841
9315,0,47,0,0,1,0,0,0,0,0,9581,0,0,0
9316,0,6,6,0,2,2,0,5832,5832,0,2,3,0,0
9317,1,6,6,0,1,1,0,5832,5832,0,2,3,0,0
9318,0,27,0,0,1,0,0,0,0,0,3159,0,0,0
9322,0,6,0,0,1,0,0,6037,0,0,0,0,0,0
9323,1,43,0,0,1,1,0,6037,6037,0,0,0,0,0
9324,1,43,43,43,1,1,1,5932,5932,5932,2,3,4,0
9325,0,19,0,0,4,0,0,40,0,0,0,0,0,618653
9326,0,19,0,0,4,0,0,34,0,0,0,0,0,618652
9327,0,68,0,0,1,0,0,6037,0,0,1,0,0,0
9328,0,141,0,0,1,0,0,20337,0,0,0,0,0,0
9329,0,6,0,0,1,0,0,6037,0,0,1,0,0,0
9330,1,68,6,6,1,1,1,5991,5991,5991,0,2,3,0
9331,1,68,6,6,1,1,1,5991,5991,5991,1,2,3,0
9332,1,68,6,6,1,1,1,5991,5991,5991,2,2,3,0
9333,0,11,0,0,2,0,0,9330,0,0,0,0,0,0
9334,0,11,0,0,2,0,0,9331,0,0,0,0,0,0
9335,0,11,0,0,2,0,0,9332,0,0,0,0,0,0
9336,1,6,6,6,1,1,2,6037,6037,6047,2,3,0,0
9337,0,24,0,0,2,0,0,0,0,0,2,0,0,0
9338,0,15,0,0,1,0,0,0,0,0,32297,0,0,0
9340,0,4,0,0,2,0,0,0,0,0,881,0,0,0
9343,0,71,0,0,6,0,0,1,0,0,25,0,0,0
9344,0,40,40,0,6,4,0,0,0,0,75,70,0,0
9345,1,6,6,0,1,1,0,5897,5897,0,2,3,0,0
9346,0,40,40,0,6,4,0,0,0,0,50,45,0,0
9347,1,6,6,0,1,1,0,5898,5898,0,2,3,0,0
9348,0,40,40,0,6,4,0,0,0,0,25,20,0,0
9349,1,11,11,0,1,1,0,9345,9347,0,2,3,0,0
9350,0,30,0,0,1,0,0,9569,0,0,5,0,0,0
9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,0,6,0,0,1,0,0,5884,0,0,1,0,0,0
9354,0,15,0,0,2,0,0,0,0,0,32300,0,0,0
9355,0,68,0,0,1,0,0,5857,0,0,0,0,0,0
9357,0,68,0,0,2,0,0,5884,0,0,1,0,0,0
9358,1,125,11,0,2,1,0,328,328,0,0,0,0,0
9359,0,6,0,0,2,0,0,5911,0,0,0,0,0,0
9360,0,142,0,0,1,0,0,0,0,0,3,0,0,0
9363,0,43,0,0,2,0,0,5841,0,0,1,0,0,0
9364,0,43,0,0,1,0,0,5841,0,0,1,0,0,0
9366,0,117,0,0,1,0,0,158,0,0,0,0,0,0
9367,0,43,0,0,2,0,0,5914,0,0,1,0,0,0
9372,0,6,43,0,1,1,1,5914,5914,0,1,1,36738,0
9374,0,6,0,0,1,0,0,5915,0,0,3,0,0,0
9375,0,6,0,0,2,0,0,6052,0,0,0,0,0,0
9376,1,6,6,0,1,1,0,5881,5912,0,3,3,0,0
9377,0,68,0,0,2,0,0,5887,0,0,0,0,0,0
9378,1,68,6,6,1,1,1,5867,5867,0,0,2,3,0
9379,1,68,6,6,1,1,1,5867,5867,5867,1,2,3,0
9380,1,68,6,6,1,1,1,5867,5867,5867,2,2,3,0
9381,0,68,0,0,2,0,0,5888,0,0,0,0,0,0
9382,1,6,6,0,1,1,1,5860,5860,9383,2,3,0,0
9383,1,6,6,0,1,1,0,5861,5861,0,0,1,0,0
9384,0,11,11,11,1,1,1,9382,9383,19450,0,0,0,0
9385,0,118,0,0,2,0,0,362,0,0,2,0,0,0
9386,1,155,155,155,1,1,1,230,230,230,0,2,3,0
9387,0,6,28,1,1,2,4,6013,0,0,3,0,6,0
9388,0,118,0,0,1,0,0,477,0,0,2,0,0,0
9389,0,15,0,0,1,0,0,0,0,0,32324,0,0,0
9390,0,6,0,0,1,0,0,5866,0,0,1,0,0,0
9392,0,68,0,0,1,0,0,5866,0,0,0,0,0,0
9393,0,6,6,0,1,1,0,5915,5914,0,0,3,0,0
9394,0,6,6,0,2,2,0,5977,5977,0,2,3,0,0
9395,0,6,6,0,2,2,0,5978,5978,0,2,3,0,0
9396,1,118,0,0,1,1,0,556,556,0,1,2,0,0
9397,1,118,118,0,1,1,0,556,556,0,1,2,0,0
9398,0,6,6,0,2,2,0,5979,5979,0,2,3,0,0
9399,0,22,0,0,3,0,0,5883,0,0,0,0,0,0
9400,0,118,119,0,1,2,0,464,464,0,1,0,0,0
9401,0,118,119,0,1,2,0,554,554,0,1,0,0,0
9402,0,118,0,0,1,0,0,555,0,0,1,0,0,0
9403,0,118,0,0,2,0,0,540,0,0,2,0,0,0
9404,0,6,6,0,1,2,0,5263,5263,0,1,2,0,0
9405,0,6,0,0,1,1,0,5915,0,0,0,0,0,0
9407,0,47,0,0,2,0,0,0,0,0,9641,0,0,0
9408,1,43,43,69,1,1,1,5853,5853,344,1,2,0,0
9409,0,43,0,0,1,0,0,5162,0,0,2,0,0,0
9411,0,68,0,0,1,0,0,5853,0,0,1,0,0,0
9412,0,118,0,0,1,0,0,552,0,0,2,0,0,0
9413,0,6,0,0,1,0,0,4331,0,0,0,0,0,0
9414,0,6,0,0,1,0,0,5162,0,0,3,0,0,0
9415,1,6,6,0,1,1,0,5859,5859,0,0,1,0,0
9416,0,6,6,0,1,1,0,5859,5959,0,3,1,0,0
9417,0,6,0,0,1,0,0,5861,0,0,1,0,0,0
9418,0,6,0,0,1,0,0,5861,0,0,3,0,0,0
9420,0,47,12,0,1,1,0,0,0,0,9525,0,0,0
9422,0,47,0,0,2,0,0,0,0,0,9639,0,0,0
9426,1,68,6,6,1,1,1,5070,5070,5070,2,3,2,0
9429,0,6,0,0,2,0,0,3891,0,0,1,0,0,0
9430,0,155,0,0,1,1,0,36,0,0,4,11107,0,0
9435,0,15,0,0,2,0,0,0,0,0,26860,0,0,0
9436,0,6,6,0,2,2,0,5856,5856,0,0,3,0,0
9438,0,6,0,0,2,1,1,3905,3905,0,0,0,3,0
9439,1,6,6,68,1,1,1,5573,5573,5573,2,3,1,0
9440,1,6,6,68,1,1,1,5575,5575,5575,2,3,1,0
9441,1,11,11,0,1,1,0,9439,9440,0,2,3,0,0
9444,0,47,0,0,2,0,0,0,0,0,9664,0,0,0
9448,0,6,11,1,1,1,4,5853,22538,0,3,0,25,0
9450,0,11,11,0,1,1,0,8874,19,0,0,0,0,0
9451,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9452,0,6,6,0,2,2,0,5910,5910,0,2,3,0,0
9457,0,118,119,0,1,2,0,558,558,0,1,0,0,0
9459,0,7,0,0,1,0,0,1522,0,0,0,0,0,0
9461,0,118,0,0,1,0,0,558,0,0,2,0,0,0
9462,0,6,6,0,2,2,0,5895,5895,0,2,3,0,0
9463,0,6,6,0,2,2,0,5896,5896,0,2,3,0,0
9464,0,11,47,0,1,2,0,37085,0,0,2,11421,0,0
9468,0,147,0,0,1,0,0,18,0,0,0,0,0,0
9469,0,12,0,0,1,0,0,0,0,0,0,0,0,0
9470,0,222,0,0,1,1,0,9,0,0,4,0,0,0
9471,1,11,11,0,1,1,0,5953,4,0,4,0,0,0
9472,0,222,0,0,2,1,0,0,0,0,3,0,0,0
9473,0,8,0,0,1,0,0,0,0,0,4,0,0,0
9474,0,8,0,0,1,0,0,0,0,0,3,0,0,0
9476,0,4,0,0,1,0,0,0,0,0,171,0,0,0
9478,1,11,11,0,1,1,1,18305,18306,0,0,14,0,0
9479,0,94,6,0,2,2,0,5851,5851,0,1,3,0,0
9482,1,117,117,117,1,1,1,170,171,158,0,0,0,0
9487,1,68,6,0,1,1,0,5650,5650,0,1,3,0,0
9494,0,69,0,0,1,0,0,375,0,0,0,0,0,0
9495,0,11,26,0,1,1,0,9349,0,0,0,1389,0,0
9496,0,94,6,0,2,2,0,5604,5604,0,0,3,0,0
9497,0,117,0,0,1,0,0,1,0,0,0,0,0,0
9498,0,6,6,0,1,1,0,7115,7109,0,3,3,0,0
9499,1,6,6,0,2,2,0,5309,5310,0,3,3,0,0
9500,1,6,0,0,1,1,0,5972,5972,0,3,3,0,0
9501,1,50,15,0,2,2,0,0,0,0,32444,29847,0,238535
9502,0,4,0,0,1,0,0,0,0,0,219,0,0,0
9504,0,6,14,0,1,2,0,6146,0,0,0,15521,0,0
9505,0,56,0,0,1,0,0,0,0,0,1,0,0,0
9506,0,6,0,0,1,0,0,6047,0,0,1,0,0,0
9507,0,47,0,0,2,0,0,0,0,0,9706,0,0,0
9508,1,6,6,0,2,2,0,3891,3891,0,2,3,0,0
9509,0,6,0,0,1,0,0,6148,0,0,0,0,0,0
9510,0,6,0,0,1,0,0,6171,0,0,0,0,0,0
9511,0,33,0,0,1,0,0,5918,0,0,1,0,0,0
9514,1,43,43,0,1,1,0,3891,6147,0,0,0,0,0
9515,1,43,43,0,1,1,0,3891,6147,0,1,1,0,0
9516,1,43,43,0,1,1,0,3891,6147,0,2,2,0,0
9517,1,43,43,0,1,1,0,3891,6147,0,3,3,0,0
9518,0,68,28,0,1,2,0,6159,0,0,0,0,0,0
9519,0,6,0,0,1,0,0,6151,0,0,3,0,0,0
9520,0,6,0,0,2,0,0,6150,0,0,0,0,0,0
9521,0,6,0,0,1,0,0,6149,0,0,2,0,0,0
9523,0,15,0,0,2,0,0,0,0,0,32484,0,0,0
9524,1,117,117,0,1,1,0,180,182,0,0,0,0,0
9526,0,47,0,0,1,0,0,0,0,0,9733,0,0,0
9527,1,43,43,0,1,1,0,6190,6190,0,1,0,0,0
9528,0,15,0,0,2,0,0,0,0,0,32530,0,0,0
9529,0,43,0,0,1,0,0,6190,0,0,1,0,0,0
9530,0,31,31,31,2,2,2,26054,26056,26058,20,20,20,0
9532,0,95,0,0,6,1,0,0,0,0,40,0,0,0
9534,0,6,0,0,1,0,0,6190,0,0,3,0,0,0
9535,0,43,0,0,1,0,0,6195,0,0,1,0,0,0
9538,0,111,0,0,1,0,0,69,0,0,0,0,0,0
9539,0,111,0,0,1,0,0,70,0,0,0,0,0,0
9540,0,6,0,0,1,0,0,6152,0,0,3,0,0,0
9541,0,15,0,0,1,0,0,0,0,0,32518,0,0,0
9542,0,15,0,0,2,0,0,0,0,0,32518,0,0,0
9543,0,47,0,0,2,0,0,0,0,0,9745,0,0,0
9544,0,47,0,0,2,0,0,0,0,0,9746,0,0,0
9546,0,39,40,0,2,6,1,0,0,0,0,60,0,0
9550,0,47,0,0,1,0,0,0,0,0,9749,0,0,0
9551,1,47,38,0,1,1,0,0,0,0,9750,27445,0,0
9552,1,47,47,38,1,1,1,0,0,0,9750,9751,27445,0
9553,1,47,38,0,1,1,0,0,0,0,9751,27445,0,0
9554,0,47,0,0,1,0,0,0,0,0,9752,0,0,0
9555,0,47,0,0,1,0,0,0,0,0,9753,0,0,0
9556,0,47,0,0,1,0,0,0,0,0,9754,0,0,0
9557,0,47,0,0,1,0,0,0,0,0,9755,0,0,0
9561,0,15,0,0,1,0,0,0,0,0,32548,0,0,0
9562,0,47,0,0,2,0,0,0,0,0,9769,0,0,0
9563,0,47,0,0,2,0,0,0,0,0,9770,0,0,0
9564,0,15,27,27,2,2,2,0,0,0,32542,3417,3482,0
9568,0,59,0,0,1,0,0,32554,0,0,3,0,0,0
9569,0,43,0,0,1,0,0,6174,0,0,2,0,0,0
9573,0,59,0,0,2,0,0,32554,0,0,3,0,0,0
9574,0,22,0,0,3,0,0,6181,0,0,2,0,0,0
9575,0,22,0,0,3,0,0,6181,0,0,4,0,0,0
9576,0,22,22,0,3,5,0,6181,6181,0,1,3,0,0
9577,0,43,0,0,1,0,0,6225,0,0,0,0,0,0
9578,0,6,0,0,2,2,0,6225,0,0,3,0,0,0
9579,1,43,11,11,1,2,1,6225,9602,9603,2,3,0,0
9581,0,68,0,0,1,0,0,6181,0,0,0,0,0,0
9582,0,6,6,0,2,2,0,5258,5258,0,0,3,0,0
9583,0,71,0,0,3,0,0,3,0,0,0,0,0,0
9585,0,94,6,0,1,1,0,6228,6228,0,0,3,0,0
9586,0,43,0,0,1,0,0,6228,0,0,0,0,0,0
9587,0,155,0,0,1,2,0,1462,0,0,4,32390,0,0
9589,0,6,0,0,1,0,0,5078,0,0,2,0,0,0
9591,0,108,0,0,1,0,0,2,0,0,0,0,0,0
9592,0,6,0,0,1,0,0,6232,0,0,0,0,0,0
9594,0,15,0,0,1,0,0,0,0,0,32611,0,0,0
9596,0,154,0,0,1,0,0,226,0,0,0,0,0,0
9597,0,6,0,0,1,0,0,6232,0,0,3,0,0,0
9598,0,50,0,0,1,0,0,0,0,0,32615,0,0,0
9599,0,47,0,0,1,0,0,0,0,0,9802,0,0,0
9601,0,47,0,0,2,0,0,0,0,0,9802,0,0,0
9602,0,6,6,0,1,2,0,6225,6227,0,3,1,0,0
9603,1,43,43,250,1,1,1,6227,6227,0,0,1,167,0
9604,0,6,0,0,1,0,0,6152,0,0,2,0,0,0
9605,0,40,0,0,6,0,0,0,0,0,35,0,0,0
9606,1,94,6,0,1,1,0,6158,6158,0,0,3,0,0
9607,1,94,6,0,1,1,0,6150,6150,0,0,3,0,0
9609,0,154,0,0,1,0,0,224,0,0,0,0,0,0
9610,0,38,0,0,2,2,0,0,0,0,23415,33979,0,0
9611,1,43,43,0,1,1,0,6246,6246,0,1,2,0,0
9612,0,43,0,0,1,0,0,6246,0,0,2,0,0,0
9613,1,43,43,0,1,1,0,6246,6246,0,3,4,0,0
9614,0,43,0,0,1,0,0,6246,0,0,4,0,0,0
9615,0,6,0,0,1,0,0,6150,0,0,0,0,0,0
9616,0,47,0,0,2,0,0,0,0,0,9818,0,0,0
9617,0,6,250,0,2,1,0,6233,6234,0,3,166,0,0
9618,0,6,250,0,2,1,0,6238,6234,0,3,167,0,0
9619,0,6,6,0,2,2,0,6233,6238,0,3,3,0,0
9620,1,6,43,6,2,2,2,6219,6219,6219,3,0,2,0
9621,0,6,0,0,2,0,0,6248,0,0,0,0,0,0
9623,1,6,43,0,1,1,0,6262,6262,0,0,0,0,0
9624,0,6,68,0,1,2,0,6262,6262,0,1,0,0,0
9627,0,43,0,0,1,0,0,6161,0,0,0,0,0,0
9628,1,43,43,0,1,1,0,6180,6517,0,2,2,0,0
9629,1,43,6,6,1,1,1,6273,6273,6273,0,2,3,0
9630,0,6,0,0,1,0,0,6180,0,0,2,0,0,0
9631,0,1,0,0,4,0,0,0,0,0,1,0,0,0
9632,0,1,0,0,4,0,0,0,0,0,10,0,0,0
9633,0,1,0,0,4,0,0,0,0,0,20,0,0,0
9634,0,1,0,0,4,0,0,0,0,0,30,0,0,0
9635,0,1,0,0,4,0,0,0,0,0,40,0,0,0
9636,0,6,68,0,2,2,0,6268,6269,0,3,0,0,0
9637,0,6,68,0,1,2,0,6269,6270,0,3,0,0,0
9638,1,43,6,0,1,1,0,6174,6174,0,4,2,0,0
9639,1,43,43,0,1,1,0,6174,6174,0,2,3,0,0
9640,0,47,0,0,1,0,0,0,0,0,9838,0,0,0
9641,0,47,0,0,2,0,0,0,0,0,9838,0,0,0
