"ID","localizedTextIdHeading","localizedTextIdText00","localizedTextIdText01","localizedTextIdText02","localizedTextIdText03","localizedTextIdText04","localizedTextIdText05","localizedTextIdTextScientist00","localizedTextIdTextScientist01","localizedTextIdTextScientist02","localizedTextIdTextScientist03","localizedTextIdTextScientist04","localizedTextIdTextScientist05","creature2IdPortrait","iconAssetPath","inlineAssetPath","archiveEntryTypeEnum","archiveEntryFlags","archiveEntryHeaderEnum","characterTitleIdReward"
332,372764,372765,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
334,372776,372777,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
335,372778,372779,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
336,372805,372806,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
338,377379,377380,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
339,379516,379517,379518,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
340,379520,379521,379522,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
341,379523,379524,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
342,379526,379527,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
343,379532,379533,379534,379535,379536,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
344,379555,379556,379557,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
346,379570,379571,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
347,379572,379573,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
348,379574,379575,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
349,379580,379581,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
350,379582,379583,379584,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
351,379585,379586,379587,0,0,0,0,0,0,0,0,0,0,22706,"","",0,0,0,0
352,379588,379589,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
353,379604,379610,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
354,379614,379615,0,0,0,0,0,0,0,0,0,0,0,28564,"","",0,0,0,0
355,379616,379617,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
356,379623,379624,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
357,379625,379626,379627,379628,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
358,379632,379633,428264,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
359,379634,379635,379636,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
360,379637,379638,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
361,379639,379640,379641,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
362,379642,379643,379644,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
363,379645,379646,379647,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
364,379648,379649,379650,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
365,379654,379655,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
366,379660,379661,379662,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
367,379663,379664,379665,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
368,379668,379669,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
369,379670,379671,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
370,379672,379673,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
371,380006,380007,380008,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
372,380042,380043,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
373,380044,380045,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
374,380048,380049,380050,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
375,380051,380052,380053,380054,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
376,380055,380056,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
377,380062,380063,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
378,380068,380069,380070,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
379,380336,380337,380338,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
380,380339,380340,380341,508198,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
381,380342,380343,508188,508189,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
382,380344,380345,508213,0,0,0,0,0,0,0,0,0,0,32492,"","",0,2,0,0
383,380346,380347,508148,508149,0,0,0,0,0,0,0,0,0,13007,"","",0,2,0,0
384,380348,380349,380350,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
385,380351,380352,508029,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
386,380353,380354,380355,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
387,380359,380360,380361,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
388,380362,380363,380364,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
389,380365,380366,508010,508011,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
390,380367,380368,380369,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
391,380370,380371,380372,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
392,380373,380374,508005,508006,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
393,380375,380376,380377,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
394,380378,380379,380380,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
395,380381,380382,380383,508004,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
396,380384,380385,380386,380387,380388,508165,0,0,0,0,0,0,0,0,"","",0,2,0,0
397,380389,380390,380391,380392,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
398,380393,380394,380395,380396,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
399,380397,380398,380399,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
400,380400,380401,380402,380403,380404,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
401,380405,380406,380407,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
402,380408,380409,380410,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
403,380411,380412,380413,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
404,380419,380420,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
405,380421,380422,380423,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
406,380428,380429,508193,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
407,380430,380431,380432,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
408,380433,380434,380435,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
409,380436,380437,380438,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
410,380439,380440,508215,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
411,380441,380442,380443,380444,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
412,380445,380446,380447,508184,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
413,380448,380449,380450,380451,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
414,380452,380453,507999,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
415,380454,380455,508000,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
416,380456,380457,380458,508154,508155,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
417,380459,380460,380461,380462,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
418,380463,380464,380465,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
419,380466,380467,380468,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
420,382503,382504,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
421,382509,382510,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
422,382524,382525,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
423,382526,382527,382528,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
424,382553,382554,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
425,382557,382558,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
426,382572,382573,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
427,382574,382575,382576,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
428,382593,382594,382595,382596,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
429,382598,382599,382600,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
430,382606,382607,382608,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
431,382609,382610,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
432,382611,382612,382613,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
433,382643,382644,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
434,382658,382659,382660,382661,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
435,382684,382685,382686,0,0,0,0,0,0,0,0,0,0,30749,"","",0,0,0,0
436,382748,382749,508205,508206,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
437,382751,382752,508202,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
438,382769,382770,508070,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
439,391087,391088,391089,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
440,391092,391093,391094,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
441,391099,391100,391101,391102,391103,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
442,391106,391107,391108,391109,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
443,391110,391111,391112,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
444,391113,391114,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
445,391116,391117,391118,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
446,391135,391136,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
447,391521,391522,391523,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
448,391533,391534,391535,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
449,391547,391548,391549,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
450,391550,391551,391552,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
451,391560,391561,521023,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
452,391578,391579,391580,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
453,391591,391592,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
454,391599,391600,391897,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
455,391605,391606,391607,391608,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
456,391616,391617,391618,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
457,391623,391624,391625,391626,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
458,391631,391632,391633,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
459,391875,391876,391877,391878,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
460,391884,391885,391886,391887,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
461,391889,391890,391891,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
462,401013,401014,401015,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
463,401046,401047,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
464,401054,401055,401056,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
465,401073,401074,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
466,401253,401254,401255,401256,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
467,401264,401265,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
468,401267,401268,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
469,402022,402023,402024,402025,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
470,402026,402027,402028,402029,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
471,416820,416821,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
472,416824,416825,416826,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
473,416827,416828,416829,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
474,416830,416831,416832,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
475,416838,416839,416840,416841,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
476,416842,416843,416844,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
477,416845,416846,416847,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
478,416848,416849,416850,416851,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
479,416852,416853,416854,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
480,416855,416856,416857,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
481,416858,416859,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
482,416860,416861,416862,416863,416864,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
483,416869,416870,416871,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
484,416872,416873,416874,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
485,416878,416879,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
486,416880,416881,416882,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
487,416883,416884,416885,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
488,416886,416887,416888,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
489,416890,416891,416892,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
490,416893,416894,416895,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
491,416896,416897,416898,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
493,416908,416909,416910,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
494,416911,416912,416913,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
495,416917,416918,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
496,416921,416922,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
497,416923,416924,416925,416926,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
498,416927,416928,416929,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
499,416935,416936,416937,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
500,416941,416942,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
501,416944,416945,416946,416947,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
502,416948,416949,416950,416951,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
503,416952,416953,416954,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
504,416955,416956,416957,416958,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
505,416959,416960,416961,416962,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
506,416964,416965,416966,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
507,416967,416968,416969,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
509,427433,427434,427435,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
510,427439,427440,427441,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
511,427446,427447,427448,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
512,427449,427450,427451,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
513,427452,427453,427454,427455,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
514,427461,427462,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
515,427463,427464,427465,427466,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
516,427469,427470,427471,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
517,427472,427473,427474,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
518,427475,427476,427477,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
519,427478,427479,427480,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
521,427484,427485,427486,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
522,427487,427488,427489,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
523,427933,427934,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
524,428115,428116,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
525,428118,428119,428120,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
526,428121,428122,428123,428124,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
527,428128,428129,428130,428131,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
528,428133,428134,428135,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
529,428146,428147,428148,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
530,428150,428151,428152,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
531,428153,428154,428155,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
532,428159,428160,428161,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
533,428173,428174,428175,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
534,428178,428179,428180,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
535,428190,428191,428192,428193,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
536,428196,428197,428198,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
537,428386,428387,428388,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
538,463277,463278,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
539,482593,482594,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
540,482765,482766,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
541,482774,482775,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
542,482790,482791,482792,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
543,482793,482794,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
544,507783,507784,571372,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
545,507926,507927,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
546,507942,507943,507944,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
547,507945,507946,507947,507948,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
548,507950,507951,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
549,514993,514994,514995,520928,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
550,514996,514997,514998,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
551,515039,515040,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
552,515041,515042,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
553,515043,515044,515045,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
554,515046,515047,515048,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
555,515049,515050,515051,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
556,515055,515056,515057,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
557,515062,515063,515064,515065,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
558,515066,515067,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
559,515068,515069,515070,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
560,515075,515076,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
561,515085,515086,515087,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
562,515088,515089,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
563,515094,515095,515096,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
564,515100,515101,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
565,515107,515108,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
566,515109,515110,515111,515112,515113,515114,0,0,0,0,0,0,0,0,"","",0,0,0,0
567,515115,515116,515117,515118,515119,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
568,515690,515691,515692,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
569,515694,515695,515696,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
570,515773,515774,515775,515776,515777,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
571,515780,515781,515782,515783,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
572,515855,515856,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
573,515860,515861,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
574,515863,515864,515865,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
575,515876,515877,515878,515879,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
576,515881,515882,515883,515884,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
577,515889,515890,515891,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
578,515895,515896,515897,515898,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
579,515909,515910,515911,0,0,0,0,0,0,0,0,0,0,25745,"","",0,2,0,0
580,515918,515919,0,0,0,0,0,0,0,0,0,0,0,25745,"","",0,0,0,0
581,515929,515930,515931,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
582,515946,515947,515948,0,0,0,0,0,0,0,0,0,0,37138,"","",0,2,0,0
583,515951,515952,515953,515954,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
584,515957,515958,515959,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
585,515965,515966,515967,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
586,515972,515973,515974,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
587,515978,515979,515980,515981,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
588,515982,515983,515984,515985,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
589,515994,515995,515996,515997,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
590,516005,516006,516007,516008,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
591,516160,516161,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
592,516185,516186,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
593,516208,516209,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
594,516263,516264,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
595,516291,516292,516293,516294,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
596,516296,516297,516298,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
597,516355,516356,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
598,516359,516360,516361,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
599,516639,516640,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
600,516645,516646,516647,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
601,516648,516649,516650,516651,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
602,516655,516656,516657,516658,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
604,516665,516666,516667,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
605,516668,516669,516670,516671,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
606,516672,516673,516674,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
607,516675,516676,516677,516678,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
608,516697,516698,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
609,516699,516700,516701,516702,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
610,516704,516705,516706,516707,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
611,516833,516834,516835,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
612,516844,516845,516846,516847,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
613,516848,516849,516850,516851,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
614,516858,516859,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
615,516860,516861,516862,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
616,516863,516864,516865,516866,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
617,520779,520780,520781,520782,520783,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
618,520800,520801,520802,520803,520804,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
619,520961,520962,520963,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
620,520980,520981,520982,520983,520984,520985,0,0,0,0,0,0,0,0,"","",0,2,0,0
621,520994,520995,520996,520997,520998,520999,0,0,0,0,0,0,0,0,"","",0,2,0,0
622,521024,521025,521026,521027,521028,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
623,521160,521161,521162,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
625,521244,521245,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
626,521248,521249,521250,521251,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
627,521261,521262,521263,521264,521265,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
628,521278,521279,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
629,521291,521292,521293,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
630,521294,521295,521296,521297,521298,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
631,521300,521301,521302,521303,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
632,521305,521306,521307,521308,521309,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
633,521396,521397,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
634,521402,521403,521404,0,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
635,521406,521407,521408,521409,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
636,521411,521412,521413,521414,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
637,521430,521431,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
638,521475,521476,521477,521478,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
639,521479,521480,521481,521482,0,0,0,0,0,0,0,0,0,0,"","",0,2,0,0
640,523514,523515,523516,523517,523529,523530,0,0,0,0,0,0,0,0,"","",0,0,0,0
641,523550,523551,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
642,524150,524151,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
643,524154,524155,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
644,524157,524158,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
646,524164,524165,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
647,524166,524167,524168,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
648,524169,524170,524171,524172,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
649,524173,524174,524175,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
650,524180,524181,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
651,524188,524189,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
652,524192,524193,524194,524195,524196,0,0,0,0,0,0,0,0,0,"","",0,0,0,0
